,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,33,36,923259805292,3212147662,1,1,"(0.2841724753379822, 0.15785153210163116)","(0.27408137917518616, 0.10062570869922638)",1,1,3.254974365234375,3.4043426513671875,"(-9.676355361938477, 7.959197044372559, 665.8237915039062)","(48.6812858581543, 13.105504989624023, 659.999755859375)","(-76.19352722167969, 171.32286071777344, 51.714630126953125)","(-79.68024444580078, 181.7743682861328, 55.51870346069336)",POINT (0.2791269272565842 0.1292386204004288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259821958,3212164328,1,1,"(0.29283609986305237, 0.15972192585468292)","(0.27341681718826294, 0.09421566873788834)",1,1,3.2749786376953125,3.4189605712890625,"(-9.215713500976562, 8.169563293457031, 665.6539916992188)","(49.171836853027344, 13.151839256286621, 659.6116943359375)","(-73.20001983642578, 170.9812469482422, 51.59031295776367)","(-79.90987396240234, 182.9451141357422, 55.94477844238281)",POINT (0.2831264585256576 0.1269687972962856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259838625,3212180994,1,1,"(0.2832633852958679, 0.1429288536310196)","(0.2759176194667816, 0.09144989401102066)",1,1,3.250091552734375,3.409942626953125,"(-8.650308609008789, 8.382100105285645, 665.5602416992188)","(49.72034454345703, 13.149435043334961, 659.0687255859375)","(-76.50764465332031, 174.0482940673828, 52.70658493041992)","(-79.04578399658203, 183.4502410888672, 56.12862777709961)",POINT (0.2795905023813248 0.1171893738210201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259855292,3212197661,1,1,"(0.29513925313949585, 0.14638075232505798)","(0.26525548100471497, 0.09185027331113815)",1,1,3.26898193359375,3.41888427734375,"(-8.093877792358398, 8.632575988769531, 665.0858154296875)","(50.350440979003906, 13.148658752441406, 658.8646240234375)","(-72.40422821044922, 173.41783142089844, 52.47715377807617)","(-82.72982025146484, 183.3771209716797, 56.102012634277344)",POINT (0.2801973670721054 0.1191155128180981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259871960,3212214328,1,1,"(0.2815781235694885, 0.14573577046394348)","(0.26936277747154236, 0.09617644548416138)",1,1,3.281768798828125,3.434310913085937,"(-7.4774909019470215, 8.87838077545166, 664.8692626953125)","(50.95016860961914, 13.1187744140625, 658.4580688476562)","(-77.08993530273438, 173.53562927246094, 52.520023345947266)","(-81.3106460571289, 182.5869903564453, 55.81442642211914)",POINT (0.2754704505205154 0.1209561079740524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259888627,3212230995,1,1,"(0.2891484797000885, 0.14321167767047882)","(0.27518919110298157, 0.08760546147823334)",1,1,3.2619781494140625,3.4215850830078125,"(-6.917266845703125, 9.120467185974121, 664.0046997070312)","(51.50139236450195, 13.109649658203125, 657.85302734375)","(-74.47418975830078, 173.99664306640625, 52.68777847290039)","(-79.29747009277344, 184.15237426757812, 56.38416290283203)",POINT (0.282168835401535 0.1154085695743561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259905294,3212247661,1,1,"(0.2877565324306488, 0.1516651213169098)","(0.27708837389945984, 0.08187194913625717)",1,1,3.2805328369140625,3.4168853759765625,"(-6.384044647216797, 9.390730857849121, 663.9185791015625)","(52.080055236816406, 13.128962516784668, 657.7981567382812)","(-74.95513916015625, 172.45272827148438, 52.1258659362793)","(-78.64125061035156, 185.19952392578125, 56.76532745361328)",POINT (0.2824224531650543 0.1167685352265835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259921963,3212264330,1,1,"(0.2836441993713379, 0.1497296392917633)","(0.2766324281692505, 0.10130023956298828)",1,1,3.27545166015625,3.4288330078125,"(-5.852021217346191, 9.644271850585938, 663.5400390625)","(52.58633041381836, 13.140623092651367, 656.9930419921875)","(-76.37605285644531, 172.8061981201172, 52.254547119140625)","(-78.79879760742188, 181.6511993408203, 55.473838806152344)",POINT (0.2801383137702942 0.1255149394273758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259938636,3212281002,1,1,"(0.2838495373725891, 0.15314096212387085)","(0.2748830020427704, 0.0977567583322525)",1,1,3.2722930908203125,3.4359893798828125,"(-5.362741470336914, 9.878362655639648, 663.0628051757812)","(53.10979461669922, 13.185176849365234, 656.91015625)","(-76.30510711669922, 172.1831817626953, 52.02776336669922)","(-79.40326690673828, 182.29835510253906, 55.709388732910156)",POINT (0.2793662697076798 0.1254488602280617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,36,923259955303,3212297669,1,1,"(0.28283247351646423, 0.15961629152297974)","(0.2724342942237854, 0.10800472646951675)",1,1,3.277679443359375,3.438690185546875,"(-4.917485237121582, 10.075639724731445, 662.83984375)","(53.54634094238281, 13.193191528320312, 656.0570068359375)","(-76.6565170288086, 171.0005340576172, 51.59730911254883)","(-80.24935913085938, 180.4267120361328, 55.02815628051758)",POINT (0.2776333838701248 0.1338105089962482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
