,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,15,23,934668481239,3126945129,1,1,"(0.46913260221481323, 0.6539105772972107)","(0.42209574580192566, 0.6155551075935364)",1,1,3.3894500732421875,3.469635009765625,"(-39.781349182128906, -23.625911712646484, 553.076171875)","(27.479015350341797, -25.165891647338867, 551.1287841796875)","(-12.285120964050293, 80.72422790527344, 18.739442825317383)","(-28.537553787231445, 87.7293472290039, 21.289091110229492)",POINT (0.4456141740083694 0.6347328424453735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668497907,3126961796,1,1,"(0.4726668894290924, 0.6491121649742126)","(0.4173148274421692, 0.622663676738739)",1,1,3.37115478515625,3.476226806640625,"(-39.75538635253906, -23.606796264648438, 553.01953125)","(27.50051498413086, -25.15829849243164, 551.1181640625)","(-11.063935279846191, 81.6006088256836, 19.058368682861328)","(-30.18947410583496, 86.43107604980469, 20.816551208496094)",POINT (0.4449908584356308 0.6358879208564758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668514573,3126978462,1,1,"(0.47498342394828796, 0.6476223468780518)","(0.4221290946006775, 0.624596118927002)",1,1,3.3429412841796875,3.466171264648437,"(-39.73687744140625, -23.585384368896484, 552.9619140625)","(27.515522003173828, -25.1472225189209, 551.1176147460938)","(-10.263498306274414, 81.87268829345703, 19.15741729736328)","(-28.52602195739746, 86.07811737060547, 20.688108444213867)",POINT (0.4485562592744827 0.6361092329025269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668531241,3126995129,1,1,"(0.4758402109146118, 0.633618950843811)","(0.4235144257545471, 0.6178113222122192)",1,1,3.333099365234375,3.45843505859375,"(-39.722740173339844, -23.589527130126953, 552.9210205078125)","(27.531461715698242, -25.15048599243164, 551.0486450195312)","(-9.967475891113281, 84.43022918701172, 20.088308334350586)","(-28.04736328125, 87.3172836303711, 21.139110565185547)",POINT (0.4496773183345795 0.6257151365280151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668547908,3127011796,1,1,"(0.47589564323425293, 0.6353588700294495)","(0.4217507243156433, 0.615767776966095)",1,1,3.344451904296875,3.4320526123046875,"(-39.71247482299805, -23.577739715576172, 552.845458984375)","(27.545001983642578, -25.137405395507812, 550.971435546875)","(-9.948317527770996, 84.11245727539062, 19.97264289855957)","(-28.656753540039062, 87.69052124023438, 21.27495002746582)",POINT (0.4488231837749481 0.6255633234977722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668564575,3127028462,1,1,"(0.4742380678653717, 0.6452347040176392)","(0.42327263951301575, 0.618445634841919)",1,1,3.3210601806640625,3.43707275390625,"(-39.72869110107422, -23.600561141967773, 552.8775634765625)","(27.532285690307617, -25.1545467376709, 550.9898681640625)","(-10.52107048034668, 82.30876159667969, 19.31614112854004)","(-28.13091468811035, 87.2014389038086, 21.096956253051758)",POINT (0.4487553536891937 0.631840169429779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668581242,3127045129,1,1,"(0.4743477404117584, 0.6324869990348816)","(0.42246633768081665, 0.6185294985771179)",1,1,3.3037567138671875,3.4185028076171875,"(-39.7264289855957, -23.598302841186523, 552.8607177734375)","(27.53620147705078, -25.14588165283203, 550.8621826171875)","(-10.483160018920898, 84.63694763183594, 20.163570404052734)","(-28.409500122070312, 87.18611145019531, 21.091384887695312)",POINT (0.4484070390462875 0.6255082488059998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668597910,3127061796,1,1,"(0.4710593521595001, 0.629391074180603)","(0.42366543412208557, 0.6169967651367188)",1,1,3.291976928710937,3.415618896484375,"(-39.73500061035156, -23.621557235717773, 552.876953125)","(27.534452438354492, -25.16219711303711, 550.8543090820312)","(-11.619383811950684, 85.20238494873047, 20.369361877441406)","(-27.99517250061035, 87.46604919433594, 21.193239212036133)",POINT (0.4473623931407928 0.6231939196586609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668614582,3127078468,1,1,"(0.4730280637741089, 0.629371702671051)","(0.42498260736465454, 0.6221014261245728)",1,1,3.260894775390625,3.402252197265625,"(-39.739009857177734, -23.610511779785156, 552.8333740234375)","(27.527576446533203, -25.155019760131836, 550.803955078125)","(-10.939132690429688, 85.20594024658203, 20.37062644958496)","(-27.540071487426758, 86.53376007080078, 20.85391616821289)",POINT (0.4490053355693817 0.6257365643978119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,15,23,934668631250,3127095135,1,1,"(0.4705212712287903, 0.6320438981056213)","(0.42319199442863464, 0.6223815679550171)",1,1,3.2471160888671875,3.3808746337890625,"(-39.74148941040039, -23.644210815429688, 552.8675537109375)","(27.532302856445312, -25.18339729309082, 550.7694702148438)","(-11.805303573608398, 84.71790313720703, 20.192996978759766)","(-28.15876579284668, 86.48259735107422, 20.835285186767578)",POINT (0.4468566328287125 0.6272127330303192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
