,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,50,21,2876908248,3011573381,1,1,"(0.5073599815368652, 0.7372220158576965)","(0.5067163705825806, 0.7288088798522949)",1,1,2.4681854248046875,2.4722137451171875,"(-25.534221649169922, -0.3069463074207306, 599.2542724609375)","(38.32773971557617, 6.615924835205078, 594.1036376953125)","(0.9234080910682678, 65.50849151611328, 13.201383590698242)","(0.7010213732719421, 67.04503631591797, 13.760621070861816)",POINT (0.5070381760597229 0.7330154478549957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2876924920,3011590052,1,1,"(0.5029957890510559, 0.7383729815483093)","(0.5165613889694214, 0.7042379975318909)",1,1,2.44915771484375,2.4173126220703125,"(-25.530607223510742, -0.29578447341918945, 599.1948852539062)","(38.331661224365234, 6.607956886291504, 593.9853515625)","(-0.5845375061035156, 65.29830169677734, 13.124812126159668)","(4.102723121643066, 71.53257751464844, 15.393999099731445)",POINT (0.5097785890102386 0.7213054895401001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2876941587,3011606719,1,1,"(0.5032284259796143, 0.745168149471283)","(0.5187329053878784, 0.717957615852356)",1,1,2.468963623046875,2.438873291015625,"(-25.522380828857422, -0.27160051465034485, 599.1353759765625)","(38.342987060546875, 6.611082077026367, 593.964599609375)","(-0.5041448473930359, 64.05721282958984, 12.673182487487793)","(4.853041648864746, 69.02688598632812, 14.481943130493164)",POINT (0.5109806656837463 0.7315628826618195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2876958255,3011623386,1,1,"(0.49886247515678406, 0.7335071563720703)","(0.5143075585365295, 0.7370232343673706)",1,1,2.4497528076171875,2.478759765625,"(-25.514141082763672, -0.26072826981544495, 599.0764770507812)","(38.36161422729492, 6.6190080642700195, 594.0211791992188)","(-2.0127012729644775, 66.18696594238281, 13.448318481445312)","(3.3239641189575195, 65.54478454589844, 13.214630126953125)",POINT (0.5065850168466568 0.7352651953697205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2876974921,3011640052,1,1,"(0.5044299960136414, 0.7464508414268494)","(0.5117525458335876, 0.7235443592071533)",1,1,2.4812774658203125,2.4476318359375,"(-25.50222396850586, -0.24156801402568817, 599.0971069335938)","(38.37546920776367, 6.651946544647217, 594.0397338867188)","(-0.08899465203285217, 63.822967529296875, 12.587895393371582)","(2.441147804260254, 68.00653076171875, 14.110577583312988)",POINT (0.5080912709236145 0.7349976003170013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2876991589,3011656719,1,1,"(0.5083229541778564, 0.7319087386131287)","(0.510118305683136, 0.7225651144981384)",1,1,2.4868621826171875,2.438385009765625,"(-25.502906799316406, -0.23269346356391907, 599.05712890625)","(38.38483428955078, 6.66536808013916, 594.07763671875)","(1.256136178970337, 66.47891998291016, 13.55451488494873)","(1.876471757888794, 68.18538665771484, 14.175637245178223)",POINT (0.5092206299304962 0.7272369265556335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2877008257,3011673386,1,1,"(0.5069254040718079, 0.7267237305641174)","(0.5053883790969849, 0.7150593400001526)",1,1,2.48419189453125,2.4434356689453125,"(-25.51053237915039, -0.21978861093521118, 599.0165405273438)","(38.384925842285156, 6.672835350036621, 594.0972900390625)","(0.7732506394386292, 67.4258804321289, 13.899215698242188)","(0.2421577274799347, 69.55622863769531, 14.674592018127441)",POINT (0.5061568915843964 0.720891535282135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2877024923,3011690052,1,1,"(0.5065047740936279, 0.73386150598526)","(0.5148835778236389, 0.7423971891403198)",1,1,2.475433349609375,2.5183258056640625,"(-25.513538360595703, -0.22018089890480042, 598.9765625)","(38.38023376464844, 6.675164222717285, 594.0782470703125)","(0.6279149651527405, 66.12226104736328, 13.424713134765625)","(3.5229880809783936, 64.56331634521484, 12.857312202453613)",POINT (0.5106941759586334 0.7381293475627899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2877041591,3011706719,1,1,"(0.5115213394165039, 0.7363427877426147)","(0.5099645256996155, 0.6838675737380981)",1,1,2.489776611328125,2.3786773681640625,"(-25.525110244750977, -0.22164951264858246, 598.9755859375)","(38.36421203613281, 6.681828022003174, 594.0797119140625)","(2.3612473011016846, 65.6690902709961, 13.259748458862305)","(1.8233457803726196, 75.25296783447266, 16.74809455871582)",POINT (0.5107429325580597 0.7101051807403564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,50,21,2877058262,3011723390,1,1,"(0.509372353553772, 0.7306618690490723)","(0.5093362331390381, 0.7164310812950134)",1,1,2.4803619384765625,2.463119506835937,"(-25.535398483276367, -0.23655733466148376, 598.915283203125)","(38.35987091064453, 6.6786580085754395, 594.1197509765625)","(1.6187328100204468, 66.7066421508789, 13.637407302856445)","(1.606246829032898, 69.30570220947266, 14.583382606506348)",POINT (0.509354293346405 0.7235464751720428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
