,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,6,5,3447773203,3666316008,1,1,"(0.5016973614692688, 0.81313157081604)","(0.47847169637680054, 0.7827760577201843)",1,1,2.5495758056640625,2.5695343017578125,"(-47.45323181152344, -52.98655700683594, 598.4031982421875)","(14.52578067779541, -50.13752746582031, 600.4034423828125)","(0.8589242100715637, 51.74452209472656, 8.191702842712402)","(-7.189616680145264, 57.304779052734375, 10.215506553649902)",POINT (0.4900845289230347 0.7979538142681122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447789875,3666332680,1,1,"(0.4936220347881317, 0.7864364981651306)","(0.4758237302303314, 0.7967395186424255)",1,1,2.4918670654296875,2.586639404296875,"(-47.42539978027344, -52.868324279785156, 598.1671142578125)","(14.534791946411133, -50.052024841308594, 600.54296875)","(-1.9394655227661133, 56.63429260253906, 9.971443176269531)","(-8.107236862182617, 54.747108459472656, 9.284525871276855)",POINT (0.4847228825092316 0.7915880084037781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447806542,3666349346,1,1,"(0.5017005801200867, 0.8073262572288513)","(0.475500226020813, 0.794068455696106)",1,1,2.5716705322265625,2.602691650390625,"(-47.44550704956055, -52.785133361816406, 598.36328125)","(14.525035858154297, -49.95618438720703, 600.42431640625)","(0.8600382804870605, 52.80789566040039, 8.578726768493652)","(-8.219351768493652, 55.23635482788086, 9.462594985961914)",POINT (0.4886004030704498 0.8006973564624786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447823209,3666366013,1,1,"(0.49884694814682007, 0.803164541721344)","(0.4795833230018616, 0.7970654964447021)",1,1,2.557647705078125,2.5892791748046875,"(-47.46472930908203, -52.75189208984375, 598.18017578125)","(14.508501052856445, -49.865135192871094, 600.564208984375)","(-0.1288396567106247, 53.57022476196289, 8.856132507324219)","(-6.804392337799072, 54.6873779296875, 9.262786865234375)",POINT (0.4892151355743408 0.8001150190830231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447839876,3666382679,1,1,"(0.49326467514038086, 0.8099740743637085)","(0.4773072600364685, 0.7913053631782532)",1,1,2.5581512451171875,2.60626220703125,"(-47.48027038574219, -52.73075485229492, 597.81787109375)","(14.488941192626953, -49.77187728881836, 600.5257568359375)","(-2.063307285308838, 52.322872161865234, 8.402266502380371)","(-7.593142032623291, 55.74246597290039, 9.64683723449707)",POINT (0.4852859675884247 0.8006397187709808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447856543,3666399346,1,1,"(0.49904632568359375, 0.8122268319129944)","(0.47485440969467163, 0.7922066450119019)",1,1,2.56060791015625,2.5862274169921875,"(-47.5188102722168, -52.77105712890625, 597.791748046875)","(14.421953201293945, -49.69099426269531, 600.1883544921875)","(-0.059746213257312775, 51.910247802734375, 8.252034187316895)","(-8.44314956665039, 55.5773811340332, 9.586736679077148)",POINT (0.4869503676891327 0.8022167384624481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447873212,3666416013,1,1,"(0.4930318295955658, 0.7947706580162048)","(0.4734928607940674, 0.7932687997817993)",1,1,2.53302001953125,2.594390869140625,"(-47.55904769897461, -52.85298538208008, 597.84716796875)","(14.378290176391602, -49.664852142333984, 600.1107177734375)","(-2.1440000534057617, 55.107723236083984, 9.415788650512695)","(-8.914966583251953, 55.38282775878906, 9.51590633392334)",POINT (0.4832623451948166 0.7940197288990021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447889878,3666432679,1,1,"(0.4978467524051666, 0.8241354823112488)","(0.4725930690765381, 0.7943970561027527)",1,1,2.5832061767578125,2.613372802734375,"(-47.57841491699219, -52.918357849121094, 598.005126953125)","(14.357375144958496, -49.689788818359375, 600.11083984375)","(-0.4754484295845032, 49.728939056396484, 7.458075523376465)","(-9.226776123046875, 55.176177978515625, 9.44068717956543)",POINT (0.4852199107408524 0.8092662692070007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447906551,3666449351,1,1,"(0.4929952919483185, 0.802584707736969)","(0.4709141254425049, 0.8053150177001953)",1,1,2.5789337158203125,2.6241455078125,"(-47.5506706237793, -52.917274475097656, 598.1094970703125)","(14.397082328796387, -49.695587158203125, 600.1696166992188)","(-2.1566691398620605, 53.6763916015625, 8.8948974609375)","(-9.808592796325684, 53.17630386352539, 8.71281623840332)",POINT (0.4819547086954117 0.8039498627185822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,6,5,3447923218,3666466018,1,1,"(0.49416685104370117, 0.8035145401954651)","(0.4746486246585846, 0.7918182015419006)",1,1,2.5770263671875,2.6012725830078125,"(-47.49885940551758, -52.829315185546875, 598.4955444335938)","(14.481122970581055, -49.69491195678711, 600.484375)","(-1.7506662607192993, 53.50608825683594, 8.83285903930664)","(-8.514443397521973, 55.648536682128906, 9.612624168395996)",POINT (0.4844077378511429 0.7976663708686829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
