,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,45,3,79390593162,9769391012,1,1,"(0.5235327482223511, 0.692065417766571)","(0.4946528375148773, 0.5878362059593201)",1,1,2.9209136962890625,3.1980743408203125,"(-38.377403259277344, 9.329610824584961, 592.680908203125)","(21.298831939697266, 3.85959529876709, 598.8577880859375)","(6.511498928070068, 73.75576782226562, 16.203083038330078)","(-3.4672396183013916, 92.79185485839844, 23.13165283203125)",POINT (0.5090927928686142 0.6399508118629456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390609829,9769407679,1,1,"(0.5231171250343323, 0.6856850981712341)","(0.49147486686706543, 0.5841747522354126)",1,1,2.9151611328125,3.1907958984375,"(-38.42906951904297, 9.336236953735352, 592.8121337890625)","(21.243000030517578, 3.8762478828430176, 598.8209838867188)","(6.36789083480835, 74.9210433959961, 16.627229690551758)","(-4.5653076171875, 93.4605484008789, 23.37507438659668)",POINT (0.5072959959506989 0.6349299252033234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390626497,9769424346,1,1,"(0.5237837433815002, 0.7049589157104492)","(0.49462777376174927, 0.5871063470840454)",1,1,2.958953857421875,3.184921264648437,"(-38.5072021484375, 9.370848655700684, 593.0868530273438)","(21.183055877685547, 3.912466287612915, 599.0228271484375)","(6.598239898681641, 71.40090942382812, 15.346023559570312)","(-3.4758999347686768, 92.92512512207031, 23.180191040039062)",POINT (0.5092057585716248 0.6460326313972473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390643163,9769441012,1,1,"(0.528376042842865, 0.6968132853507996)","(0.5006213188171387, 0.586022675037384)",1,1,2.92974853515625,3.1699981689453125,"(-38.57672882080078, 9.414963722229004, 593.1564331054688)","(21.117334365844727, 4.006186485290527, 599.1968383789062)","(8.184976577758789, 72.88861846923828, 15.88748550415039)","(-1.4049865007400513, 93.12305450439453, 23.25225830078125)",POINT (0.5144986808300018 0.6414179801940918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390659831,9769457679,1,1,"(0.5341733694076538, 0.6987392902374268)","(0.4877450466156006, 0.5757677555084229)",1,1,2.9581451416015625,3.1878662109375,"(-38.650054931640625, 9.449872970581055, 593.1763916015625)","(21.054384231567383, 4.0713791847229, 598.982421875)","(10.188106536865234, 72.53685760498047, 15.75947093963623)","(-5.854060649871826, 94.99598693847656, 23.93389129638672)",POINT (0.5109592080116272 0.6372535228729248),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390676498,9769474346,1,1,"(0.5208126306533813, 0.6866021156311035)","(0.4898788034915924, 0.5856220126152039)",1,1,2.9388885498046875,3.1825103759765625,"(-38.71925354003906, 9.532369613647461, 593.2669677734375)","(20.99664306640625, 4.184075832366943, 599.1844482421875)","(5.571637153625488, 74.75355529785156, 16.566274642944336)","(-5.116791248321533, 93.19622802734375, 23.27887725830078)",POINT (0.5053457170724869 0.6361120641231537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390693166,9769491014,1,1,"(0.5181901454925537, 0.7067872285842896)","(0.4917483627796173, 0.5769537687301636)",1,1,2.927520751953125,3.1735382080078125,"(-38.78501510620117, 9.587715148925781, 593.1901245117188)","(20.94171905517578, 4.274402618408203, 599.2673950195312)","(4.665506362915039, 71.06702423095703, 15.224466323852539)","(-4.470798969268799, 94.77938079833984, 23.85508155822754)",POINT (0.5049692541360855 0.6418704986572266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390709843,9769507690,1,1,"(0.5246890783309937, 0.6966140866279602)","(0.49337804317474365, 0.5857158899307251)",1,1,2.909332275390625,3.194671630859375,"(-38.831050872802734, 9.631179809570312, 593.0853881835938)","(20.888957977294922, 4.37114953994751, 599.060791015625)","(6.911050796508789, 72.92499542236328, 15.900752067565918)","(-3.907712697982788, 93.17908477783203, 23.27263069152832)",POINT (0.5090335607528687 0.6411649882793427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390726510,9769524357,1,1,"(0.5265322923660278, 0.6868011951446533)","(0.4838655889034271, 0.5872392058372498)",1,1,2.911239624023437,3.178329467773437,"(-38.879737854003906, 9.648244857788086, 593.0599365234375)","(20.85144805908203, 4.412853240966797, 598.7459716796875)","(7.547921657562256, 74.71720886230469, 16.553035736083984)","(-7.194500923156738, 92.90087127685547, 23.171337127685547)",POINT (0.5051989406347275 0.6370202004909515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390743177,9769541023,1,1,"(0.5172128081321716, 0.6834754347801208)","(0.4971424639225006, 0.5836548805236816)",1,1,2.9176788330078125,3.16766357421875,"(-38.905635833740234, 9.699410438537598, 592.9007568359375)","(20.820293426513672, 4.467594146728516, 598.648193359375)","(4.327798366546631, 75.3246078491211, 16.774124145507812)","(-2.607003927230835, 93.55550384521484, 23.40961456298828)",POINT (0.5071776360273361 0.6335651576519012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390759844,9769557690,1,1,"(0.5307281613349915, 0.696854293346405)","(0.4845912754535675, 0.5799054503440857)",1,1,2.893310546875,3.1573944091796875,"(-38.92739486694336, 9.762445449829102, 592.819580078125)","(20.806581497192383, 4.490588188171387, 598.588623046875)","(8.997711181640625, 72.88113403320312, 15.884786605834961)","(-6.943759441375732, 94.24028015136719, 23.65886688232422)",POINT (0.5076597183942795 0.6383798718452454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390776512,9769574357,1,1,"(0.5241442322731018, 0.6736548542976379)","(0.482067734003067, 0.5829442739486694)",1,1,2.892807006835937,3.1668243408203125,"(-38.92820739746094, 9.848999977111816, 592.7498779296875)","(20.807117462158203, 4.536290645599365, 598.518798828125)","(6.722788333892822, 77.11821746826172, 17.426925659179688)","(-7.815710067749023, 93.68529510498047, 23.456851959228516)",POINT (0.5031059831380844 0.6282995641231537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390793178,9769591023,1,1,"(0.5219482779502869, 0.7076349258422852)","(0.48574599623680115, 0.5751944780349731)",1,1,2.8923492431640625,3.166259765625,"(-38.93132400512695, 9.961840629577637, 592.700927734375)","(20.789653778076172, 4.546189308166504, 598.5106201171875)","(5.964012622833252, 70.91219329833984, 15.168111801147461)","(-6.5447797775268555, 95.1006851196289, 23.972021102905273)",POINT (0.503847137093544 0.6414147019386292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390809846,9769607690,1,1,"(0.5049878358840942, 0.6701202988624573)","(0.4779309034347534, 0.5717051029205322)",1,1,2.87823486328125,3.178863525390625,"(-38.997310638427734, 10.213226318359375, 592.877197265625)","(20.713788986206055, 4.709336757659912, 598.9320068359375)","(0.10376766324043274, 77.76374816894531, 17.661888122558594)","(-9.245084762573242, 95.73796844482422, 24.203977584838867)",POINT (0.4914593696594238 0.6209127008914948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,3,79390826513,9769624357,1,1,"(0.4382362961769104, 0.32649874687194824)","(0.40898096561431885, 0.33258864283561707)",1,1,2.7729034423828125,3.296295166015625,"(-39.22480010986328, 10.898369789123535, 593.27880859375)","(20.34524917602539, 5.287118911743164, 599.282470703125)","(-22.96059226989746, 140.52166748046875, 40.50393295288086)","(-33.06904220581055, 139.40945434570312, 40.09906005859375)",POINT (0.4236086308956146 0.3295436948537826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,3,79390843184,9769641027,1,1,"(0.4512489438056946, 0.3914126753807068)","(0.39112624526023865, 0.24933090806007385)",1,1,2.88812255859375,3.1635284423828125,"(-39.364925384521484, 11.385208129882812, 593.52685546875)","(20.123620986938477, 5.730476379394531, 599.4938354492188)","(-18.464370727539062, 128.66598510742188, 36.188838958740234)","(-39.23828125, 154.6153564453125, 45.63359069824219)",POINT (0.4211875945329666 0.3203717917203903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,3,79390859851,9769657694,1,1,"(0.44920486211776733, 0.35714370012283325)","(0.3732328414916992, 0.2492685168981552)",1,1,2.9096221923828125,3.1631622314453125,"(-39.6207275390625, 11.62646484375, 593.64111328125)","(19.940994262695312, 5.994795322418213, 599.5048828125)","(-19.170663833618164, 134.92477416992188, 38.4668083190918)","(-45.42090606689453, 154.6267547607422, 45.63773727416992)",POINT (0.4112188518047333 0.3032061085104942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,3,79390876517,9769674359,1,1,"(0.4350507855415344, 0.22757588326931)","(0.3788582384586334, 0.29301339387893677)",1,1,2.739349365234375,3.276092529296875,"(-39.94990539550781, 11.877456665039062, 593.8160400390625)","(19.660795211791992, 6.325048446655273, 599.3014526367188)","(-24.061256408691406, 158.588623046875, 47.07973861694336)","(-43.47719955444336, 146.63734436035156, 42.72982406616211)",POINT (0.4069545120000839 0.2602946385741234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,3,79390893185,9769691027,1,1,"(0.44853392243385315, 0.33997973799705505)","(0.38165315985679626, 0.28099581599235535)",1,1,2.890167236328125,3.232162475585937,"(-40.37158203125, 11.96232795715332, 593.793212890625)","(19.299894332885742, 6.522306442260742, 599.1328735351562)","(-19.402484893798828, 138.05955505371094, 39.60776901245117)","(-42.5114860534668, 148.83218383789062, 43.5286865234375)",POINT (0.4150935411453247 0.3104877769947052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,3,79390909851,9769707692,1,1,"(0.4404471516609192, 0.2748909890651703)","(0.3911203145980835, 0.3079185485839844)",1,1,2.7685089111328125,3.31744384765625,"(-40.86193084716797, 12.00740909576416, 593.966552734375)","(18.883697509765625, 6.740213394165039, 598.987060546875)","(-22.196672439575195, 149.94712829589844, 43.93452072143555)","(-39.24033737182617, 143.91510009765625, 41.73903274536133)",POINT (0.4157837331295013 0.2914047688245773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,3,79390926520,9769724361,1,1,"(0.43466708064079285, 0.2853813171386719)","(0.37505316734313965, 0.3061369061470032)",1,1,2.8166656494140625,3.294036865234375,"(-41.40069580078125, 12.02298355102539, 594.0450439453125)","(18.40774917602539, 6.913314342498779, 598.66455078125)","(-24.19382667541504, 148.03121948242188, 43.237186431884766)","(-44.791927337646484, 144.240478515625, 41.85744857788086)",POINT (0.4048601239919662 0.2957591116428375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,3,79390943187,9769741027,1,1,"(0.4461156129837036, 0.26706376671791077)","(0.3757805824279785, 0.21808885037899017)",1,1,2.780517578125,3.1258087158203125,"(-41.956756591796875, 12.058103561401367, 594.2386474609375)","(17.890195846557617, 7.117209434509277, 598.3944091796875)","(-20.23806381225586, 151.37667846679688, 44.45481872558594)","(-44.54060363769531, 160.32130432128906, 47.710384368896484)",POINT (0.4109480977058411 0.2425763085484505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
