,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,32,28,578510528354,3535627488,1,1,"(0.4117463529109955, 0.19977010786533356)","(0.48308393359184265, 0.16838717460632324)",1,1,2.88153076171875,2.680328369140625,"(-43.400062561035156, -29.41872787475586, 667.7122802734375)","(18.149198532104492, -29.0107421875, 666.2694702148438)","(-32.11351776123047, 163.6669921875, 48.92806625366211)","(-7.464580535888672, 169.39865112304688, 51.014286041259766)",POINT (0.4474151432514191 0.1840786412358284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,28,578510545028,3535644161,1,1,"(0.3852841854095459, 0.22166971862316132)","(0.42876312136650085, 0.21890023350715637)",1,1,2.9086456298828125,2.752304077148437,"(-43.5555419921875, -29.431350708007812, 667.5801391601562)","(17.911087036132812, -29.00897216796875, 666.245361328125)","(-41.256874084472656, 159.66729736328125, 47.47235107421875)","(-26.233810424804688, 160.17311096191406, 47.65648651123047)",POINT (0.4070236533880234 0.2202849760651588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,28,578510561695,3535660828,1,1,"(0.37789830565452576, 0.1918846070766449)","(0.4170556664466858, 0.17696091532707214)",1,1,2.881317138671875,2.68548583984375,"(-43.63315200805664, -29.460248947143555, 667.892822265625)","(17.872955322265625, -29.027528762817383, 666.7763061523438)","(-43.80888366699219, 165.10716247558594, 49.45233154296875)","(-30.279008865356445, 167.83277893066406, 50.44432830810547)",POINT (0.3974769860506058 0.1844227612018585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,28,578510578363,3535677495,1,1,"(0.37221240997314453, 0.20905475318431854)","(0.4154587388038635, 0.189777210354805)",1,1,2.89520263671875,2.739608764648437,"(-43.660858154296875, -29.45348358154297, 667.1936645507812)","(17.796478271484375, -29.0435848236084, 667.222412109375)","(-45.77349853515625, 161.9712677001953, 48.31090545654297)","(-30.83080291748047, 165.4920654296875, 49.59236526489258)",POINT (0.393835574388504 0.1994159817695618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,28,578510595029,3535694161,1,1,"(0.3820475935935974, 0.2252667248249054)","(0.4213145971298218, 0.1884087771177292)",1,1,2.9367828369140625,2.715545654296875,"(-43.79499435424805, -29.499404907226562, 667.759033203125)","(17.687503814697266, -29.013328552246094, 666.2573852539062)","(-42.37520217895508, 159.01036071777344, 47.2332649230957)","(-28.807458877563477, 165.7419891357422, 49.6833381652832)",POINT (0.4016810953617096 0.2068377509713173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,28,578510611697,3535710828,1,1,"(0.37239912152290344, 0.21220506727695465)","(0.41985833644866943, 0.1825043261051178)",1,1,2.9026031494140625,2.738006591796875,"(-43.875858306884766, -29.514026641845703, 667.3511962890625)","(17.606428146362305, -29.045452117919922, 667.1962280273438)","(-45.708988189697266, 161.39590454101562, 48.10151290893555)","(-29.310630798339844, 166.82032775878906, 50.07588195800781)",POINT (0.3961287289857864 0.1973546966910362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,28,578510628364,3535727495,1,1,"(0.379875510931015, 0.24539031088352203)","(0.4241268038749695, 0.17858801782131195)",1,1,2.9815673828125,2.7259674072265625,"(-44.009986877441406, -29.558483123779297, 667.6929321289062)","(17.475303649902344, -29.01746940612793, 666.243896484375)","(-43.125709533691406, 155.33506774902344, 45.89554214477539)","(-27.83576202392578, 167.53561401367188, 50.3361930847168)",POINT (0.4020011574029922 0.211989164352417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,28,578510645031,3535744161,1,1,"(0.36859238147735596, 0.22512763738632202)","(0.418171226978302, 0.22184978425502777)",1,1,2.96234130859375,2.8152618408203125,"(-44.09534454345703, -29.597976684570312, 667.5695190429688)","(17.402584075927734, -29.041969299316406, 667.1329956054688)","(-47.02430725097656, 159.03575134277344, 47.24250793457031)","(-29.893552780151367, 159.63441467285156, 47.46038055419922)",POINT (0.393381804227829 0.2234887108206749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,28,578510661698,3535760828,1,1,"(0.3799239695072174, 0.2234075367450714)","(0.4213472902774811, 0.201546773314476)",1,1,2.96331787109375,2.7731475830078125,"(-44.175785064697266, -29.618221282958984, 667.4349975585938)","(17.294357299804688, -29.031038284301758, 666.645751953125)","(-43.10895919799805, 159.3499298095703, 47.3568000793457)","(-28.79616355895996, 163.3424835205078, 48.81003189086914)",POINT (0.4006356298923492 0.2124771550297737),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,28,578510678369,3535777498,1,1,"(0.38253217935562134, 0.22493630647659302)","(0.4228469729423523, 0.18550074100494385)",1,1,2.9897918701171875,2.75775146484375,"(-44.290836334228516, -29.643417358398438, 667.8416748046875)","(17.222219467163086, -29.017587661743164, 666.4295043945312)","(-42.2077522277832, 159.07070922851562, 47.25520706176758)","(-28.277971267700195, 166.27308654785156, 49.876651763916016)",POINT (0.4026895761489868 0.2052185237407684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
