,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,52,13,413357521419,2302012254,1,1,"(0.44966986775398254, 0.5255520939826965)","(0.4856269359588623, 0.5334553718566895)",1,1,3.392242431640625,3.36248779296875,"(-93.93994140625, -11.517884254455566, 655.9434204101562)","(-31.10783576965332, -15.798563003540039, 660.0579223632812)","(-17.170509338378906, 104.42083740234375, 27.364307403564453)","(-4.7100725173950195, 102.97317504882812, 26.837421417236328)",POINT (0.4676484018564224 0.529503732919693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,52,13,413357538086,2302028920,1,1,"(0.45192888379096985, 0.4269866645336151)","(0.48343712091445923, 0.4300054907798767)",1,1,3.3974609375,3.364364624023437,"(-93.9617919921875, -11.340498924255371, 656.1345825195312)","(-31.140789031982422, -15.608006477355957, 660.06640625)","(-16.387672424316406, 122.4751968383789, 33.93553161621094)","(-5.468908309936523, 121.92222595214844, 33.73430252075195)",POINT (0.4676830023527145 0.4284960776567459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357554751,2302045585,1,1,"(0.4501500129699707, 0.4469503164291382)","(0.48033398389816284, 0.4301033616065979)",1,1,3.4441070556640625,3.385971069335937,"(-93.9997329711914, -11.298209190368652, 656.1107177734375)","(-31.161697387695312, -15.53938102722168, 660.1124267578125)","(-17.00412940979004, 118.81842803955078, 32.6046028137207)","(-6.544282913208008, 121.9043197631836, 33.72775650024414)",POINT (0.4652419984340668 0.438526839017868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357571425,2302062258,1,1,"(0.45850086212158203, 0.4394664764404297)","(0.47956451773643494, 0.42047950625419617)",1,1,3.431625366210937,3.401458740234375,"(-94.06204223632812, -11.301271438598633, 656.178955078125)","(-31.182987213134766, -15.511764526367188, 660.146728515625)","(-14.110246658325195, 120.18924713134766, 33.10353088378906)","(-6.8109283447265625, 123.66712951660156, 34.36936569213867)",POINT (0.4690326899290085 0.4299729913473129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357588091,2302078924,1,1,"(0.45658156275749207, 0.42548868060112)","(0.4759666919708252, 0.4296867549419403)",1,1,3.4689178466796875,3.44036865234375,"(-94.11209106445312, -11.279692649841309, 656.262939453125)","(-31.215709686279297, -15.453731536865234, 660.2037963867188)","(-14.775358200073242, 122.74957275390625, 34.03543472290039)","(-8.057695388793945, 121.98060607910156, 33.75554656982422)",POINT (0.4662741273641586 0.4275877177715302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357604759,2302095591,1,1,"(0.45642122626304626, 0.4294531047344208)","(0.4783915877342224, 0.41300612688064575)",1,1,3.48529052734375,3.436737060546875,"(-94.15731048583984, -11.232446670532227, 656.2364501953125)","(-31.257518768310547, -15.392574310302734, 660.2478637695312)","(-14.830918312072754, 122.02339935302734, 33.77114486694336)","(-7.217390060424805, 125.03602600097656, 34.867637634277344)",POINT (0.4674064069986343 0.4212296158075333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357621426,2302112258,1,1,"(0.4525042176246643, 0.42853978276252747)","(0.4746623933315277, 0.41067495942115784)",1,1,3.5080108642578125,3.4612579345703125,"(-94.19781494140625, -11.136543273925781, 656.298828125)","(-31.27695083618164, -15.30524730682373, 660.2216796875)","(-16.188304901123047, 122.19071197509766, 33.8320198059082)","(-8.509678840637207, 125.46302795410156, 35.02302932739258)",POINT (0.463583305478096 0.4196073710918426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357638090,2302128922,1,1,"(0.4554237425327301, 0.4295971691608429)","(0.4763014018535614, 0.42072001099586487)",1,1,3.5131072998046875,3.469467163085937,"(-94.24441528320312, -10.972046852111816, 656.3584594726562)","(-31.31611442565918, -15.161789894104004, 660.2780151367188)","(-15.176579475402832, 121.99702453613281, 33.76150131225586)","(-7.941699981689453, 123.62306213378906, 34.353336334228516)",POINT (0.4658625721931458 0.4251585900783539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357654760,2302145591,1,1,"(0.45319369435310364, 0.4182780385017395)","(0.4753708839416504, 0.42452359199523926)",1,1,3.5123443603515625,3.4683380126953125,"(-94.30223083496094, -10.723237037658691, 656.4760131835938)","(-31.36406898498535, -14.927648544311523, 660.3092041015625)","(-15.949374198913574, 124.07036590576172, 34.51614761352539)","(-8.264163970947266, 122.92634582519531, 34.09978103637695)",POINT (0.464282289147377 0.4214008152484894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,13,413357671426,2302162257,1,1,"(0.4526841640472412, 0.4185246527194977)","(0.47694170475006104, 0.4160517454147339)",1,1,3.5117645263671875,3.4759521484375,"(-94.37116241455078, -10.426342010498047, 656.60302734375)","(-31.42721176147461, -14.633722305297852, 660.3629760742188)","(-16.12593650817871, 124.02519226074219, 34.499698638916016)","(-7.719824314117432, 124.4781723022461, 34.664546966552734)",POINT (0.4648129343986511 0.4172881990671158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
