,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,23,16,83793892192,1981233926,1,1,"(0.5343356728553772, 0.27782347798347473)","(0.4863413870334625, 0.23034808039665222)",1,1,2.48345947265625,2.3580474853515625,"(-39.06069564819336, -81.56365966796875, 615.168701171875)","(27.095966339111328, -85.6053237915039, 622.3711547851562)","(10.244187355041504, 149.41156005859375, 43.739593505859375)","(-6.339051723480225, 158.0823211669922, 46.89545822143555)",POINT (0.5103385299444199 0.2540857791900635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793908860,1981250593,1,1,"(0.5330455303192139, 0.27313104271888733)","(0.4877322018146515, 0.2214328646659851)",1,1,2.481719970703125,2.369293212890625,"(-39.07380676269531, -81.54277038574219, 614.9983520507812)","(27.08275604248047, -85.60154724121094, 622.2862548828125)","(9.798401832580566, 150.26858520507812, 44.05146789550781)","(-5.858482837677002, 159.71055603027344, 47.488121032714844)",POINT (0.5103888660669327 0.2472819536924362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793925526,1981267259,1,1,"(0.5295379757881165, 0.262981116771698)","(0.48126330971717834, 0.22588874399662018)",1,1,2.465484619140625,2.354888916015625,"(-39.08424377441406, -81.50858306884766, 614.7867431640625)","(27.062053680419922, -85.59053039550781, 622.2240600585938)","(8.586453437805176, 152.12232971191406, 44.72620391845703)","(-8.09365463256836, 158.89675903320312, 47.191890716552734)",POINT (0.5054006427526474 0.2444349303841591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793942194,1981283926,1,1,"(0.5257315635681152, 0.29130759835243225)","(0.4818732440471649, 0.23633338510990143)",1,1,2.476776123046875,2.3652496337890625,"(-39.1102294921875, -81.46678161621094, 614.7841796875)","(27.008649826049805, -85.5372543334961, 621.9273681640625)","(7.271243095397949, 146.94886779785156, 42.84321212768555)","(-7.882905006408691, 156.9891815185547, 46.49759292602539)",POINT (0.5038024038076401 0.2638204917311668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793958861,1981300593,1,1,"(0.5282672643661499, 0.2999574542045593)","(0.4943270981311798, 0.21969373524188995)",1,1,2.47088623046875,2.314727783203125,"(-39.15533447265625, -81.43363952636719, 614.7985229492188)","(26.966304779052734, -85.52784729003906, 622.0377197265625)","(8.1474027633667, 145.3690948486328, 42.26820373535156)","(-3.579791784286499, 160.02816772460938, 47.60377883911133)",POINT (0.5112971812486649 0.2598255947232246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793975528,1981317259,1,1,"(0.5319367051124573, 0.2841634452342987)","(0.5028865933418274, 0.20394466817378998)",1,1,2.474517822265625,2.308074951171875,"(-39.1859245300293, -81.41229248046875, 614.77294921875)","(26.938106536865234, -85.50733947753906, 621.9964599609375)","(9.415277481079102, 148.25364685058594, 43.318153381347656)","(-0.6222617626190186, 162.90457153320312, 48.650569915771484)",POINT (0.5174116492271423 0.2440540567040443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83793992199,1981333930,1,1,"(0.5311309099197388, 0.28718405961990356)","(0.4897530674934387, 0.22348527610301971)",1,1,2.4553375244140625,2.3394927978515625,"(-39.2196044921875, -81.41081237792969, 614.853759765625)","(26.917980194091797, -85.47917175292969, 622.0626831054688)","(9.136855125427246, 147.70199584960938, 43.11729431152344)","(-5.1602301597595215, 159.33570861816406, 47.35169219970703)",POINT (0.5104419887065887 0.2553346678614616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794008867,1981350597,1,1,"(0.5293936133384705, 0.28735724091529846)","(0.48017728328704834, 0.2308664172887802)",1,1,2.4869842529296875,2.348495483398437,"(-39.267547607421875, -81.36819458007812, 614.5960693359375)","(26.879619598388672, -85.42784881591797, 621.8958740234375)","(8.536578178405762, 147.6703643798828, 43.10577392578125)","(-8.46890640258789, 157.98765563964844, 46.86099624633789)",POINT (0.5047854483127594 0.2591118291020393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794025533,1981367263,1,1,"(0.5316739678382874, 0.2936917543411255)","(0.4862184524536133, 0.23252072930335999)",1,1,2.475860595703125,2.3620147705078125,"(-39.31378173828125, -81.33322143554688, 614.4423828125)","(26.827190399169922, -85.36236572265625, 621.7078247070312)","(9.324501991271973, 146.513427734375, 42.68476104736328)","(-6.381526947021484, 157.6855010986328, 46.75107192993164)",POINT (0.5089462101459503 0.2631062418222427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794042201,1981383930,1,1,"(0.527916431427002, 0.2826002240180969)","(0.47633877396583557, 0.25534096360206604)",1,1,2.502792358398437,2.398788452148437,"(-39.35295104980469, -81.35221099853516, 614.627685546875)","(26.774778366088867, -85.31050109863281, 621.518798828125)","(8.026185035705566, 148.53916931152344, 43.42200469970703)","(-9.795207023620605, 153.5177001953125, 45.23408508300781)",POINT (0.5021276026964188 0.2689705938100815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794058867,1981400596,1,1,"(0.5342867374420166, 0.2830810844898224)","(0.48457613587379456, 0.24611316621303558)",1,1,2.5014190673828125,2.3714141845703125,"(-39.4067268371582, -81.33003234863281, 614.5369873046875)","(26.73276710510254, -85.29045867919922, 621.607666015625)","(10.227285385131836, 148.45130920410156, 43.390132904052734)","(-6.9489898681640625, 155.20303344726562, 45.84749221801758)",POINT (0.5094314366579056 0.264597125351429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794075535,1981417263,1,1,"(0.5342063903808594, 0.2951700687408447)","(0.4945165514945984, 0.22622305154800415)",1,1,2.4889068603515625,2.36962890625,"(-39.461509704589844, -81.2891845703125, 614.2578125)","(26.709197998046875, -85.30220031738281, 621.909423828125)","(10.1995267868042, 146.24343872070312, 42.586483001708984)","(-3.5143251419067383, 158.83570861816406, 47.16965103149414)",POINT (0.5143614709377289 0.2606965601444244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794092202,1981433930,1,1,"(0.5251104235649109, 0.2798978090286255)","(0.4868747591972351, 0.23333950340747833)",1,1,2.481689453125,2.349716186523437,"(-39.49251174926758, -81.28469848632812, 614.2965087890625)","(26.664936065673828, -85.22000122070312, 621.65625)","(7.056630611419678, 149.03274536132812, 43.60160446166992)","(-6.154748439788818, 157.5359649658203, 46.69663619995117)",POINT (0.505992591381073 0.2566186562180519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794108869,1981450596,1,1,"(0.5239667892456055, 0.31480786204338074)","(0.4765266180038452, 0.2299543023109436)",1,1,2.4845733642578125,2.3584747314453125,"(-39.52182388305664, -81.19414520263672, 614.1044921875)","(26.60312271118164, -85.11256408691406, 621.2982788085938)","(6.661479473114014, 142.6568603515625, 41.28104782104492)","(-9.73029899597168, 158.15423583984375, 46.9216423034668)",POINT (0.5002467036247253 0.2723810821771622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794125542,1981467269,1,1,"(0.5256536602973938, 0.3008776605129242)","(0.4741699695587158, 0.26018181443214417)",1,1,2.4860076904296875,2.376983642578125,"(-39.58229064941406, -81.16233825683594, 614.2847900390625)","(26.54379653930664, -84.99615478515625, 620.9381713867188)","(7.244332313537598, 145.20103454589844, 42.207035064697266)","(-10.544589042663574, 152.63357543945312, 44.91230392456055)",POINT (0.4999118149280548 0.2805297374725342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794142210,1981483936,1,1,"(0.5257852077484131, 0.2869972586631775)","(0.4789654314517975, 0.24093681573867798)",1,1,2.4774169921875,2.3768310546875,"(-39.61758041381836, -81.080322265625, 613.9432373046875)","(26.528610229492188, -84.93988800048828, 621.1542358398438)","(7.289802551269531, 147.73611450195312, 43.12969970703125)","(-8.88763427734375, 156.14840698242188, 46.19163131713867)",POINT (0.5023753196001053 0.2639670372009277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794158877,1981500602,1,1,"(0.5317750573158264, 0.29344722628593445)","(0.48528191447257996, 0.22957809269428253)",1,1,2.495590209960937,2.382598876953125,"(-39.67631149291992, -81.04814910888672, 614.2110595703125)","(26.508785247802734, -84.86878204345703, 621.52001953125)","(9.359421730041504, 146.55812072753906, 42.700923919677734)","(-6.705127716064453, 158.22293090820312, 46.946693420410156)",POINT (0.5085284858942032 0.2615126594901085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,16,83794175544,1981517269,1,1,"(0.5068880915641785, 0.21652893722057343)","(0.4564548432826996, 0.18121027946472168)",1,1,2.525634765625,2.4034423828125,"(-39.7613639831543, -80.83450317382812, 614.19970703125)","(26.334590911865234, -84.57698059082031, 620.997802734375)","(0.7603484988212585, 160.60618591308594, 47.81412887573242)","(-16.665599822998047, 167.05670166015625, 50.16183090209961)",POINT (0.481671467423439 0.1988696083426476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,16,83794192212,1981533936,1,1,"(0.5012969970703125, 0.19009533524513245)","(0.4607411026954651, 0.12106649577617645)",1,1,2.511444091796875,2.39013671875,"(-39.80223083496094, -80.65396118164062, 614.279541015625)","(26.287208557128906, -84.45511627197266, 621.7509765625)","(-1.1715123653411865, 165.43394470214844, 49.571258544921875)","(-15.184601783752441, 178.04115295410156, 54.159889221191406)",POINT (0.4810190498828888 0.1555809155106544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,16,83794208878,1981550602,1,1,"(0.49703359603881836, 0.18863371014595032)","(0.45920804142951965, 0.11470288038253784)",1,1,2.535186767578125,2.3810272216796875,"(-39.836116790771484, -80.51325225830078, 614.0838012695312)","(26.25173568725586, -84.31503295898438, 621.5616455078125)","(-2.6446213722229004, 165.70089721679688, 49.66839599609375)","(-15.71430492401123, 179.20338439941406, 54.58290481567383)",POINT (0.478120818734169 0.1516682952642441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,16,83794225546,1981567269,1,1,"(0.5023972392082214, 0.16213421523571014)","(0.4581966996192932, 0.15303216874599457)",1,1,2.4974822998046875,2.454559326171875,"(-39.891754150390625, -80.44706726074219, 614.2464599609375)","(26.224939346313477, -84.16731262207031, 621.4348754882812)","(-0.7913572192192078, 170.54067993164062, 51.429935455322266)","(-16.063758850097656, 172.2030487060547, 52.03498458862305)",POINT (0.4802969694137573 0.1575831919908524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
