,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,30,30,1006177799,12889941270,1,1,"(0.33197933435440063, 0.19095459580421448)","(0.32116273045539856, 0.1958964616060257)",1,1,3.0406951904296875,2.7913055419921875,"(-54.35877227783203, -45.23735046386719, 624.6956787109375)","(9.104682922363281, -47.78657531738281, 624.427490234375)","(-59.675045013427734, 165.27700805664062, 49.51414489746094)","(-63.41245651245117, 164.3744659423828, 49.18559265136719)",POINT (0.3265710324048996 0.1934255287051201),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006194467,12889957937,1,1,"(0.29293566942214966, 0.2015417218208313)","(0.27925482392311096, 0.2164105772972107)",1,1,3.010238647460937,2.815032958984375,"(-54.51499938964844, -45.23891067504883, 624.3419189453125)","(8.882524490356445, -47.789817810058594, 624.1437377929688)","(-73.16561889648438, 163.34341430664062, 48.810367584228516)","(-77.89269256591797, 160.62782287597656, 47.821956634521484)",POINT (0.2860952466726303 0.208976149559021),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006211134,12889974604,1,1,"(0.2898075580596924, 0.19800162315368652)","(0.2814387381076813, 0.19355109333992004)",1,1,3.04168701171875,2.7974395751953125,"(-54.55015563964844, -45.2578239440918, 624.4779052734375)","(8.857405662536621, -47.79463195800781, 624.284423828125)","(-74.24645233154297, 163.98997497558594, 49.0456657409668)","(-77.13809204101562, 164.80279541015625, 49.34150695800781)",POINT (0.2856231480836868 0.1957763582468033),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006227801,12889991270,1,1,"(0.29454633593559265, 0.21189595758914948)","(0.2851094603538513, 0.20298174023628235)",1,1,3.031097412109375,2.802886962890625,"(-54.60993576049805, -45.277584075927734, 624.67578125)","(8.820106506347656, -47.794586181640625, 624.306640625)","(-72.60909271240234, 161.45236206054688, 48.12206268310547)","(-75.86975860595703, 163.08042907714844, 48.714595794677734)",POINT (0.289827898144722 0.2074388489127159),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006244468,12890007937,1,1,"(0.3002531826496124, 0.19811518490314484)","(0.2845906913280487, 0.21810945868492126)",1,1,3.038909912109375,2.847885131835937,"(-54.637451171875, -45.29545593261719, 624.7154541015625)","(8.802445411682129, -47.791080474853516, 624.2855224609375)","(-70.6372299194336, 163.96923828125, 49.038143157958984)","(-76.04901123046875, 160.3175506591797, 47.709014892578125)",POINT (0.2924219369888306 0.208112321794033),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006261136,12890024604,1,1,"(0.293764591217041, 0.20396482944488525)","(0.28287389874458313, 0.2219533771276474)",1,1,3.0273895263671875,2.8137664794921875,"(-54.66188049316406, -45.2957649230957, 624.76513671875)","(8.783489227294922, -47.7681884765625, 624.2962036132812)","(-72.87919616699219, 162.90086364746094, 48.64929962158203)","(-76.64220428466797, 159.615478515625, 47.45353698730469)",POINT (0.2883192449808121 0.2129591032862663),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006277809,12890041276,1,1,"(0.2883548140525818, 0.20501239597797394)","(0.2833053469657898, 0.19661416113376617)",1,1,3.027008056640625,2.8074188232421875,"(-54.67972183227539, -45.288543701171875, 624.762451171875)","(8.759267807006836, -47.75624084472656, 624.3185424804688)","(-74.74842071533203, 162.70953369140625, 48.579654693603516)","(-76.4931411743164, 164.24337768554688, 49.137935638427734)",POINT (0.2858300805091858 0.2008132785558701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006294475,12890057942,1,1,"(0.2897469103336334, 0.20414280891418457)","(0.28245073556900024, 0.21635384857654572)",1,1,3.0382843017578125,2.8175506591796875,"(-54.68916320800781, -45.27598571777344, 624.750732421875)","(8.748525619506836, -47.7515754699707, 624.4264526367188)","(-74.26741027832031, 162.86837768554688, 48.637420654296875)","(-76.7884292602539, 160.63819885253906, 47.82570266723633)",POINT (0.2860988229513168 0.2102483287453651),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006311143,12890074609,1,1,"(0.2828178405761719, 0.2018708437681198)","(0.2849031686782837, 0.21536996960639954)",1,1,3.03790283203125,2.830047607421875,"(-54.70204162597656, -45.26512145996094, 624.7701416015625)","(8.73921012878418, -47.73798751831055, 624.4158325195312)","(-76.66157531738281, 163.28330993652344, 48.78847122192383)","(-75.9410400390625, 160.81787109375, 47.89114761352539)",POINT (0.2838605046272278 0.2086204066872597),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006327810,12890091276,1,1,"(0.2860042452812195, 0.18773618340492249)","(0.2822708785533905, 0.20455287396907806)",1,1,3.0394439697265625,2.79248046875,"(-54.70722579956055, -45.24444580078125, 624.7374267578125)","(8.734024047851562, -47.706947326660156, 624.42626953125)","(-75.56060028076172, 165.8648223876953, 49.7280387878418)","(-76.85057067871094, 162.79347229003906, 48.61017608642578)",POINT (0.284137561917305 0.1961445286870003),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006344477,12890107942,1,1,"(0.2850123345851898, 0.20391948521137238)","(0.2827583849430084, 0.1961081176996231)",1,1,3.04669189453125,2.8045654296875,"(-54.70550537109375, -45.231544494628906, 624.7255249023438)","(8.73000717163086, -47.6829719543457, 624.3722534179688)","(-75.90332794189453, 162.90914916992188, 48.65229034423828)","(-76.68212890625, 164.33580017089844, 49.17154312133789)",POINT (0.2838853597640991 0.2000138014554977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006361144,12890124609,1,1,"(0.2849910855293274, 0.19354799389839172)","(0.2786616086959839, 0.21698613464832306)",1,1,3.0386505126953125,2.811508178710937,"(-54.71086502075195, -45.22058868408203, 624.7791137695312)","(8.73653793334961, -47.65953063964844, 624.3837280273438)","(-75.91067504882812, 164.80335998535156, 49.34173583984375)","(-78.09767150878906, 160.52273559570312, 47.78365707397461)",POINT (0.2818263471126556 0.2052670642733574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006377812,12890141276,1,1,"(0.2831696569919586, 0.19226521253585815)","(0.2832901179790497, 0.2075958549976349)",1,1,3.053802490234375,2.8081207275390625,"(-54.72344970703125, -45.20926284790039, 624.8756103515625)","(8.734453201293945, -47.635765075683594, 624.394775390625)","(-76.54002380371094, 165.0376434326172, 49.4269905090332)","(-76.49839782714844, 162.23770141601562, 48.40793991088867)",POINT (0.2832298874855042 0.1999305337667465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006394478,12890157942,1,1,"(0.28613191843032837, 0.18692538142204285)","(0.2829221487045288, 0.21320855617523193)",1,1,3.04998779296875,2.846649169921875,"(-54.726722717285156, -45.191402435302734, 624.874267578125)","(8.733654022216797, -47.618736267089844, 624.5030517578125)","(-75.5164794921875, 166.0128936767578, 49.78197479248047)","(-76.62552642822266, 161.21261596679688, 48.03480911254883)",POINT (0.2845270335674286 0.2000669687986374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006411150,12890174613,1,1,"(0.2867889404296875, 0.18791981041431427)","(0.2871295213699341, 0.2149650752544403)",1,1,3.065292358398437,2.838226318359375,"(-54.73066711425781, -45.18067932128906, 624.9620361328125)","(8.73585033416748, -47.602088928222656, 624.5997314453125)","(-75.28946685791016, 165.83126831054688, 49.71589660644531)","(-75.17178344726562, 160.89181518554688, 47.91804122924805)",POINT (0.2869592308998108 0.2014424428343773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006427817,12890191280,1,1,"(0.2896849513053894, 0.19572201371192932)","(0.29009684920310974, 0.20706428587436676)",1,1,3.0620269775390625,2.8384552001953125,"(-54.73373794555664, -45.153717041015625, 624.9840087890625)","(8.728547096252441, -47.578041076660156, 624.6320190429688)","(-74.28882598876953, 164.4063262939453, 49.19721221923828)","(-74.14651489257812, 162.3347930908203, 48.44328308105469)",POINT (0.2898909002542496 0.201393149793148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006444484,12890207946,1,1,"(0.2906433939933777, 0.2011801302433014)","(0.2865433096885681, 0.20831932127475739)",1,1,3.0676727294921875,2.8346405029296875,"(-54.72657012939453, -45.13196563720703, 624.9530029296875)","(8.730696678161621, -47.56341552734375, 624.6424560546875)","(-73.95764923095703, 163.40945434570312, 48.83441162109375)","(-75.37432861328125, 162.1055908203125, 48.35979461669922)",POINT (0.2885933518409729 0.2047497257590294),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006461151,12890224613,1,1,"(0.28879857063293457, 0.19910454750061035)","(0.2866055369377136, 0.22199466824531555)",1,1,3.058090209960937,2.8445281982421875,"(-54.722774505615234, -45.10956954956055, 624.9849853515625)","(8.733013153076172, -47.5470085144043, 624.674072265625)","(-74.59508514404297, 163.7885284423828, 48.972389221191406)","(-75.35283660888672, 159.60797119140625, 47.45075225830078)",POINT (0.2877020537853241 0.210549607872963),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006477819,12890241280,1,1,"(0.2859542965888977, 0.20252829790115356)","(0.28217795491218567, 0.2137041538953781)",1,1,3.0667724609375,2.8405914306640625,"(-54.727378845214844, -45.11145782470703, 625.0499267578125)","(8.730395317077637, -47.538795471191406, 624.7063598632812)","(-75.5778579711914, 163.1632537841797, 48.7447509765625)","(-76.88267517089844, 161.1221160888672, 48.001827239990234)",POINT (0.2840661257505417 0.2081162258982658),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006494486,12890257946,1,1,"(0.2858034074306488, 0.20738478004932404)","(0.28160911798477173, 0.2186342477798462)",1,1,3.085556030273437,2.86700439453125,"(-54.720821380615234, -45.09474182128906, 625.0728759765625)","(8.73768138885498, -47.53042984008789, 624.73876953125)","(-75.62998962402344, 162.27626037597656, 48.42193603515625)","(-77.07923126220703, 160.22169494628906, 47.67415237426758)",POINT (0.2837062627077103 0.2130095139145851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,30,30,1006511153,12890274613,1,1,"(0.35848814249038696, 0.18522915244102478)","(0.3543226420879364, 0.19576580822467804)",1,1,3.0596923828125,2.82891845703125,"(-54.50884246826172, -45.06775665283203, 624.932373046875)","(8.922979354858398, -47.57020568847656, 625.402587890625)","(-50.51559066772461, 166.3227081298828, 49.89470672607422)","(-51.95486831665039, 164.39830017089844, 49.194339752197266)",POINT (0.3564053922891617 0.1904974803328514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006527821,12890291280,1,1,"(0.38271838426589966, 0.18146154284477234)","(0.37239721417427063, 0.190955251455307)",1,1,3.09197998046875,2.812118530273437,"(-54.38151550292969, -45.08623123168945, 625.2830810546875)","(9.043134689331055, -47.53023147583008, 625.183349609375)","(-42.14341735839844, 167.0108184814453, 50.1451301574707)","(-45.70964813232422, 165.2769012451172, 49.514060974121094)",POINT (0.3775577992200851 0.1862083971500397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,30,30,1006544490,12890307949,1,1,"(0.38640138506889343, 0.19580896198749542)","(0.36759498715400696, 0.19136598706245422)",1,1,3.1053924560546875,2.818267822265625,"(-54.39529800415039, -45.11474609375, 625.3133544921875)","(9.017065048217773, -47.541900634765625, 625.0860595703125)","(-40.8708610534668, 164.39044189453125, 49.191436767578125)","(-47.368934631347656, 165.20187377929688, 49.4868278503418)",POINT (0.3769981861114502 0.1935874745249748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006561158,12890324616,1,1,"(0.3835274577140808, 0.19441571831703186)","(0.36476707458496094, 0.20067249238491058)",1,1,3.11151123046875,2.8192901611328125,"(-54.39136505126953, -45.104736328125, 625.3794555664062)","(9.025541305541992, -47.533382415771484, 625.1728515625)","(-41.86385726928711, 164.64488220214844, 49.284061431884766)","(-48.346065521240234, 163.50218200683594, 48.868106842041016)",POINT (0.3741472661495209 0.1975441053509712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006577825,12890341283,1,1,"(0.38421952724456787, 0.1963086873292923)","(0.3655107021331787, 0.1944483518600464)",1,1,3.099273681640625,2.788314819335937,"(-54.40818786621094, -45.11874771118164, 625.4536743164062)","(9.00902271270752, -47.53926467895508, 625.22705078125)","(-41.62474060058594, 164.29916381835938, 49.15821838378906)","(-48.089107513427734, 164.63894653320312, 49.2818489074707)",POINT (0.3748651146888733 0.1953785195946693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006594492,12890357949,1,1,"(0.3840777575969696, 0.1962994784116745)","(0.3664645552635193, 0.19278329610824585)",1,1,3.11712646484375,2.808868408203125,"(-54.414642333984375, -45.119232177734375, 625.5072021484375)","(9.00259780883789, -47.536399841308594, 625.27099609375)","(-41.67372512817383, 164.30084228515625, 49.15882873535156)","(-47.759521484375, 164.94302368164062, 49.39255905151367)",POINT (0.3752711564302444 0.1945413872599602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,30,1006611159,12890374616,1,1,"(0.388728529214859, 0.2035747617483139)","(0.3646247088909149, 0.19914045929908752)",1,1,3.122055053710937,2.8194580078125,"(-54.41991424560547, -45.13954162597656, 625.5278930664062)","(8.995028495788574, -47.545005798339844, 625.335693359375)","(-40.06675720214844, 162.97210693359375, 48.67521667480469)","(-48.395240783691406, 163.78196716308594, 48.96998596191406)",POINT (0.376676619052887 0.2013576105237007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
