,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,12,18,332410938190,3078102349,1,1,"(0.48002150654792786, 0.4722692668437958)","(0.4912481904029846, 0.4805491268634796)",1,1,3.02398681640625,3.0275421142578125,"(-69.32510375976562, 6.824713706970215, 635.5744018554688)","(-4.397806167602539, 12.892919540405273, 644.1387329101562)","(-6.652564525604248, 114.18071746826172, 30.91661834716797)","(-2.7620863914489746, 112.66407775878906, 30.364625930786133)",POINT (0.4856348484754562 0.4764091968536377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332410954856,3078119015,1,1,"(0.4749780297279358, 0.4666287899017334)","(0.4925355315208435, 0.48879286646842957)",1,1,2.9931640625,3.051132202148437,"(-69.39738464355469, 6.8128132820129395, 635.615966796875)","(-4.46065616607666, 12.895439147949219, 644.2867431640625)","(-8.400300979614258, 115.2138900756836, 31.292665481567383)","(-2.315985918045044, 111.1540756225586, 29.814958572387695)",POINT (0.4837567806243896 0.4777108281850815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332410971524,3078135682,1,1,"(0.47918030619621277, 0.49203282594680786)","(0.4880305528640747, 0.48638778924942017)",1,1,3.0212860107421875,3.03985595703125,"(-69.45463562011719, 6.810486793518066, 635.546630859375)","(-4.533172607421875, 12.899053573608398, 643.9415893554688)","(-6.9440693855285645, 110.56059265136719, 29.599016189575195)","(-3.877122640609741, 111.59461212158203, 29.975366592407227)",POINT (0.4836054295301437 0.489210307598114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332410988191,3078152349,1,1,"(0.4810955822467804, 0.4915052354335785)","(0.49435967206954956, 0.4856918454170227)",1,1,3.0333404541015625,3.0479736328125,"(-69.52108764648438, 6.815919876098633, 635.5777587890625)","(-4.609475135803223, 12.927535057067871, 644.2496948242188)","(-6.280338764190674, 110.65723419189453, 29.634170532226562)","(-1.6838477849960327, 111.72207641601562, 30.021764755249023)",POINT (0.487727627158165 0.4885985404253006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411004858,3078169015,1,1,"(0.4775764048099518, 0.4739786982536316)","(0.49421796202659607, 0.47188830375671387)",1,1,3.005889892578125,3.0205230712890625,"(-69.59111785888672, 6.826715469360352, 635.6767578125)","(-4.659028053283691, 12.956623077392578, 644.5006103515625)","(-7.499873638153076, 113.86759948730469, 30.802661895751953)","(-1.7329471111297607, 114.25049591064453, 30.94203758239746)",POINT (0.4858971834182739 0.4729335010051727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411021527,3078185684,1,1,"(0.47433575987815857, 0.4553154408931732)","(0.49196872115135193, 0.4772396683692932)",1,1,2.96990966796875,3.03814697265625,"(-69.64027404785156, 6.838855743408203, 635.745849609375)","(-4.705915451049805, 12.967455863952637, 644.339111328125)","(-8.622865676879883, 117.28617858886719, 32.04689025878906)","(-2.51238751411438, 113.2702865600586, 30.585222244262695)",POINT (0.4831522405147552 0.4662775546312332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411038194,3078202350,1,1,"(0.47771650552749634, 0.47265779972076416)","(0.4908504784107208, 0.4747263193130493)",1,1,3.005096435546875,3.017440795898437,"(-69.68714904785156, 6.85421085357666, 635.849365234375)","(-4.751958847045898, 12.97802448272705, 644.269775390625)","(-7.451318740844727, 114.10957336425781, 30.890661239624023)","(-2.8999106884002686, 113.73065948486328, 30.752790451049805)",POINT (0.4842834919691086 0.4736920595169067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411054862,3078219018,1,1,"(0.4729503095149994, 0.4696028232574463)","(0.49414512515068054, 0.4579753577709198)",1,1,3.00250244140625,3.0069580078125,"(-69.71174621582031, 6.876512050628662, 635.8556518554688)","(-4.79088020324707, 13.00765609741211, 644.3841552734375)","(-9.102984428405762, 114.66913604736328, 31.09436798095703)","(-1.758210301399231, 116.7989501953125, 31.86958122253418)",POINT (0.48354771733284 0.463789090514183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411071529,3078235684,1,1,"(0.4725878834724426, 0.4717317819595337)","(0.4959733188152313, 0.4673246741294861)",1,1,3.0107421875,3.0216064453125,"(-69.740478515625, 6.896417140960693, 635.9406127929688)","(-4.823749542236328, 13.035043716430664, 644.6129760742188)","(-9.22857666015625, 114.27916717529297, 30.95245933532715)","(-1.1246733665466309, 115.08641815185547, 31.246292114257812)",POINT (0.484280601143837 0.4695282280445099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,18,332411088195,3078252350,1,1,"(0.4710814952850342, 0.4607604146003723)","(0.49228015542030334, 0.47395920753479004)",1,1,3.000152587890625,3.01690673828125,"(-69.76261901855469, 6.9084672927856445, 636.0616455078125)","(-4.841819763183594, 13.04246711730957, 644.6245727539062)","(-9.75059986114502, 116.28880310058594, 31.683902740478516)","(-2.4044992923736572, 113.87117767333984, 30.8039493560791)",POINT (0.4816808253526688 0.4673598110675812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
