,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,25,16,250103940206,1599461672,1,1,"(0.4661601781845093, 0.4202788174152374)","(0.453922301530838, 0.46893638372421265)",1,1,3.388778686523437,2.9200592041015625,"(-49.283363342285156, -33.40775680541992, 670.2667236328125)","(20.6417236328125, -32.69721221923828, 671.6309814453125)","(-13.312167167663574, 123.39398193359375, 34.26995849609375)","(-17.540672302246094, 114.50733184814453, 31.035451889038086)",POINT (0.4600412398576736 0.444607600569725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250103956873,1599478339,1,1,"(0.45960164070129395, 0.4180382788181305)","(0.45428749918937683, 0.4794623553752899)",1,1,3.410064697265625,2.91583251953125,"(-49.25213623046875, -33.401519775390625, 670.3595581054688)","(20.69414520263672, -32.698829650878906, 671.7402954101562)","(-15.578306198120117, 123.80319213867188, 34.41888427734375)","(-17.41448974609375, 112.58489227294922, 30.33577537536621)",POINT (0.4569445699453354 0.4487503170967102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250103973540,1599495005,1,1,"(0.45862486958503723, 0.4285387396812439)","(0.4595150649547577, 0.4607550799846649)",1,1,3.4259796142578125,2.9066925048828125,"(-49.24214172363281, -33.39570617675781, 670.5997314453125)","(20.74276351928711, -32.68714904785156, 671.799560546875)","(-15.915809631347656, 121.88541412353516, 33.72087478637695)","(-15.608222007751465, 116.00153350830078, 31.57930564880371)",POINT (0.4590699672698975 0.4446469098329544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250103990210,1599511675,1,1,"(0.4621398150920868, 0.4196629524230957)","(0.4666362702846527, 0.4682804048061371)",1,1,3.41485595703125,2.910400390625,"(-49.228233337402344, -33.38277816772461, 670.7151489257812)","(20.768646240234375, -32.66352844238281, 671.7357177734375)","(-14.701302528381348, 123.50647735595703, 34.31085205078125)","(-13.147668838500977, 114.62712097167969, 31.07908058166504)",POINT (0.4643880426883698 0.4439716786146164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250104006877,1599528341,1,1,"(0.4598991274833679, 0.43233415484428406)","(0.4596591591835022, 0.48882079124450684)",1,1,3.42340087890625,2.9374542236328125,"(-49.22258377075195, -33.374229431152344, 670.816650390625)","(20.793886184692383, -32.639278411865234, 671.8219604492188)","(-15.475522994995117, 121.1922378540039, 33.468563079833984)","(-15.558435440063477, 110.87568664550781, 29.713682174682617)",POINT (0.4597791433334351 0.4605774730443954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104023544,1599545008,1,1,"(0.4567272663116455, 0.43012264370918274)","(0.45891302824020386, 0.4919191896915436)",1,1,3.4178619384765625,2.9142303466796875,"(-49.221588134765625, -33.36738586425781, 670.829345703125)","(20.808666229248047, -32.61802673339844, 671.9208984375)","(-16.571483612060547, 121.59612274169922, 33.615596771240234)","(-15.816246032714844, 110.30980682373047, 29.507726669311523)",POINT (0.4578201472759247 0.4610209167003632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104040212,1599561675,1,1,"(0.4623940885066986, 0.41302624344825745)","(0.4599860906600952, 0.5000900030136108)",1,1,3.424560546875,2.9268951416015625,"(-49.22401809692383, -33.34600830078125, 670.8289184570312)","(20.8109130859375, -32.58146667480469, 672.0078735351562)","(-14.613456726074219, 124.71855926513672, 34.752071380615234)","(-15.445479393005371, 108.8175277709961, 28.964542388916016)",POINT (0.4611900895833969 0.4565581232309341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104056880,1599578343,1,1,"(0.4581409990787506, 0.4207746982574463)","(0.460490882396698, 0.5063866972923279)",1,1,3.4187164306640625,2.918731689453125,"(-49.22650909423828, -33.32899475097656, 670.828369140625)","(20.821300506591797, -32.56664276123047, 672.070556640625)","(-16.082988739013672, 123.30341339111328, 34.23697280883789)","(-15.271047592163086, 107.66751861572266, 28.545991897583008)",POINT (0.4593159407377243 0.4635806977748871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104073546,1599595008,1,1,"(0.461485356092453, 0.43340635299682617)","(0.4655493497848511, 0.5197442173957825)",1,1,3.413665771484375,2.9401092529296875,"(-49.2225341796875, -33.29522705078125, 670.8790893554688)","(20.835350036621094, -32.542842864990234, 672.1320190429688)","(-14.927438735961914, 120.99642181396484, 33.39728546142578)","(-13.523223876953125, 105.22795104980469, 27.65804100036621)",POINT (0.463517352938652 0.4765752851963043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104090213,1599611675,1,1,"(0.4608445167541504, 0.43150976300239563)","(0.4641823470592499, 0.5195674300193787)",1,1,3.4164276123046875,2.930694580078125,"(-49.214202880859375, -33.26866149902344, 670.9176025390625)","(20.85529136657715, -32.53485107421875, 672.1559448242188)","(-15.1488618850708, 121.34280395507812, 33.523353576660156)","(-13.995555877685547, 105.26023864746094, 27.66978645324707)",POINT (0.4625134319067001 0.4755385965108872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104106880,1599628341,1,1,"(0.461089164018631, 0.43780091404914856)","(0.4706989824771881, 0.5267441868782043)",1,1,3.4010467529296875,2.9220428466796875,"(-49.18106460571289, -33.24405288696289, 670.88427734375)","(20.883811950683594, -32.52716827392578, 672.1036376953125)","(-15.06432819366455, 120.19380187988281, 33.10517501831055)","(-11.74389934539795, 103.9494857788086, 27.192710876464844)",POINT (0.4658940732479096 0.4822725504636764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104123550,1599645011,1,1,"(0.45991769433021545, 0.43635526299476624)","(0.47449514269828796, 0.5092270970344543)",1,1,3.4066619873046875,2.9128875732421875,"(-49.1201286315918, -33.228485107421875, 670.704345703125)","(20.929792404174805, -32.532196044921875, 672.18896484375)","(-15.469099044799805, 120.45782470703125, 33.201271057128906)","(-10.432235717773438, 107.14875793457031, 28.35717010498047)",POINT (0.4672064185142517 0.4727911800146103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104140218,1599661678,1,1,"(0.4636804759502411, 0.43572792410850525)","(0.4691227376461029, 0.4904347062110901)",1,1,3.4102935791015625,2.927581787109375,"(-49.056358337402344, -33.215023040771484, 670.6012573242188)","(21.006332397460938, -32.52525329589844, 672.109130859375)","(-14.16896915435791, 120.57240295410156, 33.242984771728516)","(-12.288525581359863, 110.58091735839844, 29.60637855529785)",POINT (0.466401606798172 0.4630813151597977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104156885,1599678344,1,1,"(0.4569649398326874, 0.4218266010284424)","(0.4670543074607849, 0.5135161876678467)",1,1,3.3849639892578125,2.91070556640625,"(-49.0147819519043, -33.22657012939453, 670.859619140625)","(21.074016571044922, -32.52168273925781, 672.0294189453125)","(-16.489356994628906, 123.11128997802734, 34.167076110839844)","(-13.00322151184082, 106.36540222167969, 28.072052001953125)",POINT (0.4620096236467362 0.4676713943481445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104173552,1599695011,1,1,"(0.4541311264038086, 0.4315095841884613)","(0.46145880222320557, 0.48282307386398315)",1,1,3.395858764648437,2.923828125,"(-48.98231506347656, -33.16914367675781, 670.83935546875)","(21.105976104736328, -32.49623489379883, 672.064697265625)","(-17.468507766723633, 121.34283447265625, 33.523380279541016)","(-14.93660831451416, 111.97109985351562, 30.112382888793945)",POINT (0.4577949643135071 0.4571663290262222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104190220,1599711678,1,1,"(0.4105936884880066, 0.18591071665287018)","(0.412563294172287, 0.27562475204467773)",1,1,3.377105712890625,2.974517822265625,"(-48.93226623535156, -32.72666931152344, 670.6441650390625)","(20.99170684814453, -32.094879150390625, 672.072265625)","(-32.51178741455078, 166.19821166992188, 49.84941864013672)","(-31.831239700317383, 149.81314086914062, 43.885711669921875)",POINT (0.4115784913301468 0.230767734348774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,16,250104206886,1599728344,1,1,"(0.43948420882225037, 0.0537775382399559)","(0.4143141806125641, 0.20694321393966675)",1,1,3.36260986328125,3.01019287109375,"(-48.81902313232422, -32.36323165893555, 671.0995483398438)","(21.010643005371094, -31.692691802978516, 671.9459228515625)","(-22.529396057128906, 190.33059692382812, 58.63288116455078)","(-31.226266860961914, 162.35690307617188, 48.45132064819336)",POINT (0.4268991947174072 0.1303603760898113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250104223554,1599745011,1,1,"(0.4449138641357422, 0.09862595796585083)","(0.41674911975860596, 0.1941557675600052)",1,1,3.371078491210937,3.0028228759765625,"(-48.756004333496094, -32.36436462402344, 670.8578491210938)","(21.134729385375977, -31.687416076660156, 671.83837890625)","(-20.65329933166504, 182.13963317871094, 55.651588439941406)","(-30.384931564331055, 164.69235229492188, 49.30134201049805)",POINT (0.4308314919471741 0.146390862762928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,16,250104240222,1599761679,1,1,"(0.44947928190231323, 0.09696124494075775)","(0.4195968210697174, 0.2003335952758789)",1,1,3.368804931640625,2.9821929931640625,"(-48.72021484375, -32.374732971191406, 670.737548828125)","(21.24942398071289, -31.698963165283203, 671.8558959960938)","(-19.075841903686523, 182.44366455078125, 55.76225662231445)","(-29.400989532470703, 163.56407165527344, 48.89065170288086)",POINT (0.4345380514860153 0.1486474201083183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,16,250104256896,1599778352,1,1,"(0.44529983401298523, 0.08884762227535248)","(0.42139044404029846, 0.20140093564987183)",1,1,3.3623046875,2.9653472900390625,"(-48.667022705078125, -32.336280822753906, 670.7949829101562)","(21.336212158203125, -31.675708770751953, 671.7381591796875)","(-20.519947052001953, 183.92552185058594, 56.30159378051758)","(-28.781238555908203, 163.36912536621094, 48.8197021484375)",POINT (0.4333451390266418 0.1451242789626122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,16,250104273563,1599795019,1,1,"(0.44322967529296875, 0.07395222038030624)","(0.40824562311172485, 0.22553418576717377)",1,1,3.3585662841796875,2.9913787841796875,"(-48.604759216308594, -32.312835693359375, 670.75537109375)","(21.444015502929688, -31.684734344482422, 671.7061767578125)","(-21.235246658325195, 186.6459503173828, 57.291786193847656)","(-33.3231086730957, 158.96153259277344, 47.21543502807617)",POINT (0.4257376492023468 0.14974320307374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,16,250104290231,1599811686,1,1,"(0.4451899826526642, 0.0826014056801796)","(0.4160180985927582, 0.22348590195178986)",1,1,3.37066650390625,2.986190795898437,"(-48.535797119140625, -32.27961349487305, 670.6519775390625)","(21.51662826538086, -31.679412841796875, 671.576416015625)","(-20.557907104492188, 185.06626892089844, 56.716880798339844)","(-30.63753318786621, 159.33560180664062, 47.35160827636719)",POINT (0.4306040406227112 0.1530436538159847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,16,250104306897,1599828352,1,1,"(0.4439978003501892, 0.07321584969758987)","(0.41867491602897644, 0.19711947441101074)",1,1,3.37664794921875,2.9596405029296875,"(-48.47310256958008, -32.266746520996094, 670.5484619140625)","(21.58797836303711, -31.689449310302734, 671.534423828125)","(-20.969837188720703, 186.7804412841797, 57.34071731567383)","(-29.719518661499023, 164.15109252929688, 49.10429000854492)",POINT (0.4313363581895828 0.1351676620543003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,16,250104323565,1599845019,1,1,"(0.44626960158348083, 0.06628242880105972)","(0.4200514853000641, 0.1419059783220291)",1,1,3.353622436523437,2.905990600585937,"(-48.42462158203125, -32.27457046508789, 670.630859375)","(21.654464721679688, -31.699148178100586, 671.43017578125)","(-20.184873580932617, 188.0467529296875, 57.801597595214844)","(-29.24388885498047, 174.235107421875, 52.77457046508789)",POINT (0.4331605434417725 0.1040942035615444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
