,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,40,3,2291350712,2377227657,1,1,"(0.4590989947319031, 0.505267322063446)","(0.46406814455986023, 0.4585002660751343)",1,1,3.2933349609375,3.3290557861328125,"(-39.31024932861328, -60.238609313964844, 661.4166259765625)","(19.124614715576172, -63.22067642211914, 661.275390625)","(-13.902973175048828, 108.13641357421875, 28.716686248779297)","(-12.180984497070312, 116.70280456542969, 31.834596633911133)",POINT (0.4615835696458816 0.4818837940692902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291367379,2377244324,1,1,"(0.4572616517543793, 0.5097318291664124)","(0.4529663324356079, 0.4570627212524414)",1,1,3.272689819335937,3.334320068359375,"(-39.31842803955078, -60.24941635131836, 661.5127563476562)","(19.137292861938477, -63.23126983642578, 661.3229370117188)","(-14.539671897888184, 107.31866455078125, 28.419015884399414)","(-16.028162002563477, 116.96611785888672, 31.930450439453125)",POINT (0.4551139920949936 0.4833972752094269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291384047,2377260991,1,1,"(0.45576542615890503, 0.4959479570388794)","(0.45091676712036133, 0.4657444655895233)",1,1,3.2646026611328125,3.3268280029296875,"(-39.33027648925781, -60.24394226074219, 661.5723876953125)","(19.137678146362305, -63.228031158447266, 661.407470703125)","(-15.058173179626465, 109.84347534179688, 29.337968826293945)","(-16.738399505615234, 115.37588500976562, 31.351594924926758)",POINT (0.4533410966396332 0.4808462113142014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291400713,2377277657,1,1,"(0.452396422624588, 0.4966285228729248)","(0.4638058543205261, 0.4454823434352875)",1,1,3.2658233642578125,3.3035125732421875,"(-39.36463928222656, -60.255088806152344, 661.7506103515625)","(19.125110626220703, -63.23839569091797, 661.51708984375)","(-16.22565269470215, 109.71880340576172, 29.29261016845703)","(-12.271872520446777, 119.08731842041016, 32.70245361328125)",POINT (0.4581011384725571 0.4710554331541061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291417381,2377294324,1,1,"(0.459707647562027, 0.4883996844291687)","(0.46232542395591736, 0.4570184648036957)",1,1,3.2701873779296875,3.3353424072265625,"(-39.39466857910156, -60.251197814941406, 661.8445434570312)","(19.111690521240234, -63.240455627441406, 661.6630249023438)","(-13.692034721374512, 111.22608947753906, 29.841201782226562)","(-12.78489875793457, 116.9742431640625, 31.933349609375)",POINT (0.4610165357589722 0.4727090746164322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291434053,2377310996,1,1,"(0.45697495341300964, 0.4890511631965637)","(0.464450478553772, 0.4453844726085663)",1,1,3.26348876953125,3.321685791015625,"(-39.42720031738281, -60.260738372802734, 661.94970703125)","(19.089693069458008, -63.25322723388672, 661.797119140625)","(-14.63901424407959, 111.10675048828125, 29.79779815673828)","(-12.048489570617676, 119.1052474975586, 32.70899963378906)",POINT (0.4607127159833908 0.467217817902565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291450722,2377327663,1,1,"(0.45162466168403625, 0.4955543875694275)","(0.4703846573829651, 0.45943671464920044)",1,1,3.2591705322265625,3.317718505859375,"(-39.46422576904297, -60.27787399291992, 662.1658325195312)","(19.063873291015625, -63.25395202636719, 661.9201049804688)","(-16.493101119995117, 109.91555786132812, 29.364215850830078)","(-9.992072105407715, 116.53126525878906, 31.772151947021484)",POINT (0.4610046595335007 0.477495551109314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291467388,2377344329,1,1,"(0.4520113468170166, 0.49256882071495056)","(0.46605169773101807, 0.46237707138061523)",1,1,3.267440795898437,3.3423614501953125,"(-39.489013671875, -60.29346466064453, 662.2835083007812)","(19.03905487060547, -63.263790130615234, 661.9456787109375)","(-16.35909652709961, 110.46243286132812, 29.56326675415039)","(-11.4935941696167, 115.99268341064453, 31.576120376586914)",POINT (0.4590315222740173 0.4774729460477829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291484055,2377360996,1,1,"(0.44833919405937195, 0.49435365200042725)","(0.46616077423095703, 0.4588179886341095)",1,1,3.2613677978515625,3.3296661376953125,"(-39.51258850097656, -60.29931640625, 662.36669921875)","(19.012496948242188, -63.26676940917969, 661.9713745117188)","(-17.631635665893555, 110.135498046875, 29.444255828857422)","(-11.455801963806152, 116.64460754394531, 31.813392639160156)",POINT (0.4572499841451645 0.4765858203172684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,3,2291500722,2377377662,1,1,"(0.4467552602291107, 0.5004609823226929)","(0.4571489691734314, 0.44815826416015625)",1,1,3.26580810546875,3.3247222900390625,"(-39.54136276245117, -60.31675720214844, 662.4855346679688)","(18.992382049560547, -63.28900909423828, 662.0938110351562)","(-18.180517196655273, 109.01679229736328, 29.037109375)","(-14.578716278076172, 118.59716033935547, 32.52406692504883)",POINT (0.4519521147012711 0.4743096232414246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
