,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,31,22,358199949054,6528090015,1,1,"(0.48460978269577026, 0.3191925883293152)","(0.4628247916698456, 0.2640107274055481)",1,1,4.1552581787109375,3.903091430664064,"(-43.46434783935547, -12.638425827026367, 690.2362060546875)","(22.493450164794922, -11.540565490722656, 689.4848022460938)","(-5.062542915344238, 142.21998596191406, 41.12204360961914)","(-12.611852645874023, 152.3277130126953, 44.800960540771484)",POINT (0.4737172871828079 0.2916016578674316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358199965721,6528106682,1,1,"(0.48398280143737793, 0.29703718423843384)","(0.46205827593803406, 0.2672545313835144)",1,1,4.202484130859375,3.888473510742188,"(-43.57691955566406, -12.671857833862305, 690.4466552734375)","(22.39731216430664, -11.518272399902344, 689.5962524414062)","(-5.279821872711182, 146.2781982421875, 42.599143981933594)","(-12.877473831176758, 151.73353576660156, 44.584720611572266)",POINT (0.473020538687706 0.2821458578109741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358199982401,6528123361,1,1,"(0.48429176211357117, 0.3094986081123352)","(0.4724706709384918, 0.27129414677619934)",1,1,4.203872680664063,3.89117431640625,"(-43.667938232421875, -12.741216659545898, 690.3150634765625)","(22.28540802001953, -11.54299259185791, 689.669677734375)","(-5.172753810882568, 143.99562072753906, 41.76836395263672)","(-9.269193649291992, 150.9935760498047, 44.315425872802734)",POINT (0.4783812165260315 0.2903963774442673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358199999059,6528140019,1,1,"(0.4826946258544922, 0.31420254707336426)","(0.4622889459133148, 0.26505106687545776)",1,1,4.187530517578125,3.9197998046875,"(-43.76995849609375, -12.769052505493164, 690.4871826171875)","(22.20008659362793, -11.541112899780273, 689.7540893554688)","(-5.726220607757568, 143.13400268554688, 41.45474624633789)","(-12.797547340393066, 152.13714599609375, 44.73162078857422)",POINT (0.4724917858839035 0.289626806974411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358200015727,6528156686,1,1,"(0.48210781812667847, 0.31215983629226685)","(0.46101826429367065, 0.2686706483364105)",1,1,4.1944122314453125,3.895751953125,"(-43.83039474487305, -12.831123352050781, 690.4794921875)","(22.13260841369629, -11.576952934265137, 689.8109741210938)","(-5.9295654296875, 143.50816345214844, 41.5909309387207)","(-13.23787784576416, 151.47413635253906, 44.49032211303711)",POINT (0.4715630412101746 0.2904152423143387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358200032394,6528173353,1,1,"(0.48170095682144165, 0.29886382818222046)","(0.46631520986557007, 0.2612426280975342)",1,1,4.22454833984375,3.899948120117188,"(-43.90187072753906, -12.85020923614502, 690.5624389648438)","(22.05583953857422, -11.575279235839844, 689.8031005859375)","(-6.070552349090576, 145.94361877441406, 42.477325439453125)","(-11.402297019958496, 152.83474731445312, 44.985538482666016)",POINT (0.4740080833435059 0.2800532281398773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358200049070,6528190028,1,1,"(0.4798145890235901, 0.3241693079471588)","(0.46674439311027527, 0.26990437507629395)",1,1,4.188079833984375,3.9090576171875,"(-43.98516082763672, -12.88495922088623, 690.6444091796875)","(21.98483657836914, -11.594196319580078, 689.8865966796875)","(-6.72426700592041, 141.3083953857422, 40.790245056152344)","(-11.253548622131348, 151.24815368652344, 44.40804672241211)",POINT (0.4732794910669327 0.2970368415117264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,31,22,358200065736,6528206694,1,1,"(0.4820680320262909, 0.3152056634426117)","(0.4651564061641693, 0.270158052444458)",1,1,4.200210571289063,3.906036376953125,"(-44.044551849365234, -12.88109016418457, 690.729248046875)","(21.932754516601562, -11.575292587280273, 690.034912109375)","(-5.943354606628418, 142.9502716064453, 41.38787078857422)","(-11.803858757019043, 151.2017059326172, 44.39114761352539)",POINT (0.4736122190952301 0.2926818579435348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358200082404,6528223361,1,1,"(0.47813501954078674, 0.30761876702308655)","(0.4648650884628296, 0.2685113251209259)",1,1,4.214263916015625,3.908126831054688,"(-44.106666564941406, -12.885064125061035, 690.7207641601562)","(21.858055114746094, -11.563454627990723, 690.132080078125)","(-7.306285381317139, 144.3399658203125, 41.89370346069336)","(-11.90481948852539, 151.5033416748047, 44.50090026855469)",POINT (0.4715000540018082 0.2880650460720062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,22,358200099071,6528240028,1,1,"(0.4855957329273224, 0.31977060437202454)","(0.4701308012008667, 0.2740131616592407)",1,1,4.205657958984375,3.893508911132813,"(-44.16514587402344, -12.865715980529785, 690.7129516601562)","(21.797996520996094, -11.516618728637695, 690.2015380859375)","(-4.720879077911377, 142.11410522460938, 41.083534240722656)","(-10.080045700073242, 150.49554443359375, 44.13414764404297)",POINT (0.4778632670640945 0.2968918830156326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
