,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,30,11,2671569507,14555283041,1,1,"(0.44040265679359436, 0.07217777520418167)","(0.422356516122818, 0.06872688978910446)",1,1,3.296295166015625,2.983627319335937,"(-50.46116638183594, -26.102418899536133, 668.9876708984375)","(12.98575210571289, -28.50179100036621, 667.9246826171875)","(-22.21204948425293, 186.9700469970703, 57.40970993041992)","(-28.44744300842285, 187.6002960205078, 57.63910675048828)",POINT (0.4313795864582062 0.0704523324966431),,,,,,,,,,,,
0,30,11,2671586174,14555299708,1,1,"(0.4395439028739929, 0.08760444074869156)","(0.4257454574108124, 0.08517690002918243)",1,1,3.304931640625,2.9917144775390625,"(-50.483543395996094, -26.07967185974121, 669.0592041015625)","(12.97317123413086, -28.46164894104004, 667.8263549804688)","(-22.508769989013672, 184.15257263183594, 56.38424301147461)","(-27.276479721069336, 184.5959014892578, 56.545623779296875)",POINT (0.4326446801424026 0.086390670388937),,,,,,,,,,,,
0,30,11,2671602841,14555316374,1,1,"(0.44095125794410706, 0.14191122353076935)","(0.42120590806007385, 0.08805038034915924)",1,1,3.4223175048828125,2.9820709228515625,"(-50.50584411621094, -26.065645217895508, 669.130859375)","(12.96438980102539, -28.438148498535156, 667.8514404296875)","(-22.022493362426758, 174.23414611816406, 52.774253845214844)","(-28.845014572143555, 184.07110595703125, 56.35462188720703)",POINT (0.4310785830020904 0.1149808019399643),,,,,,,,,,,,
0,30,11,2671619506,14555333039,1,1,"(0.4439496695995331, 0.09208109229803085)","(0.42113277316093445, 0.08764901012182236)",1,1,3.350372314453125,2.98223876953125,"(-50.516998291015625, -26.05240249633789, 669.116943359375)","(12.961414337158203, -28.42411231994629, 667.8267822265625)","(-20.986459732055664, 183.3349609375, 56.0866584777832)","(-28.870275497436523, 184.14442443847656, 56.381256103515625)",POINT (0.4325412213802338 0.0898650512099266),,,,,,,,,,,,
0,30,11,2671636176,14555349708,1,1,"(0.44601988792419434, 0.08451306819915771)","(0.42257633805274963, 0.08924976736307144)",1,1,3.322494506835937,3.006988525390625,"(-50.53217315673828, -26.048961639404297, 669.1640625)","(12.957169532775879, -28.4163818359375, 667.839111328125)","(-20.271142959594727, 184.71714782714844, 56.589759826660156)","(-28.371490478515625, 183.85206604003906, 56.274864196777344)",POINT (0.434298112988472 0.0868814177811146),,,,,,,,,,,,
0,30,11,2671652842,14555366374,1,1,"(0.44766098260879517, 0.08542298525571823)","(0.4217391014099121, 0.09816323965787888)",1,1,3.3006134033203125,2.998565673828125,"(-50.544883728027344, -26.04312515258789, 669.0995483398438)","(12.948423385620117, -28.410417556762695, 667.8390502929688)","(-19.704113006591797, 184.55096435546875, 56.529266357421875)","(-28.6607666015625, 182.22413635253906, 55.6823616027832)",POINT (0.4347000420093536 0.0917931124567986),,,,,,,,,,,,
0,30,11,2671669515,14555383046,1,1,"(0.44929584860801697, 0.12414241582155228)","(0.4206044673919678, 0.09273149818181992)",1,1,3.3850555419921875,2.993743896484375,"(-50.549827575683594, -26.047151565551758, 669.0361328125)","(12.947834014892578, -28.41156005859375, 667.851806640625)","(-19.13922119140625, 177.47938537597656, 53.95539855957031)","(-29.052827835083008, 183.21617126464844, 56.04343032836914)",POINT (0.4349501579999924 0.1084369570016861),,,,,,,,,,,,
0,30,11,2671686179,14555399710,1,1,"(0.44764071702957153, 0.09464199095964432)","(0.4202001392841339, 0.09184208512306213)",1,1,3.3332672119140625,3.009017944335937,"(-50.5662841796875, -26.042613983154297, 669.02099609375)","(12.93828010559082, -28.414804458618164, 667.9136962890625)","(-19.711109161376953, 182.86724853515625, 55.91642379760742)","(-29.19252586364746, 183.37860107421875, 56.102561950683594)",POINT (0.4339204281568527 0.0932420380413532),,,,,,,,,,,,
0,30,11,2671702848,14555416378,1,1,"(0.4494638442993164, 0.07839594781398773)","(0.42602983117103577, 0.09784696251153946)",1,1,3.289520263671875,3.001739501953125,"(-50.58535385131836, -26.043354034423828, 669.018310546875)","(12.923236846923828, -28.416597366333008, 667.9509887695312)","(-19.081186294555664, 185.83436584472656, 56.996395111083984)","(-27.17822265625, 182.28187561035156, 55.70341873168945)",POINT (0.4377468377351761 0.0881214551627636),,,,,,,,,,,,
0,30,11,2671719514,14555433044,1,1,"(0.44688186049461365, 0.07971365004777908)","(0.41971585154533386, 0.10750604420900345)",1,1,3.282577514648437,3.016998291015625,"(-50.615196228027344, -26.0543270111084, 669.0887451171875)","(12.901644706726074, -28.41500473022461, 667.9520263671875)","(-19.97332000732422, 185.5937042236328, 56.90878677368164)","(-29.359865188598633, 180.51779174804688, 55.061309814453125)",POINT (0.4332988560199738 0.0936098471283913),,,,,,,,,,,,
