,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,52,26,415223082371,4167518966,1,1,"(0.47227099537849426, 0.40237027406692505)","(0.45631930232048035, 0.3935808539390564)",1,1,3.241546630859375,3.1116485595703125,"(-55.55301284790039, 7.454979419708252, 645.1980590820312)","(7.307865142822266, 1.1466621160507202, 646.0606079101562)","(-9.338390350341797, 126.98419952392578, 35.57670974731445)","(-14.866223335266113, 128.5941619873047, 36.16269302368164)",POINT (0.4642951488494873 0.3979755640029907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223099039,4167535633,1,1,"(0.4683818817138672, 0.4099379777908325)","(0.45743077993392944, 0.40233907103538513)",1,1,3.266021728515625,3.11297607421875,"(-55.640052795410156, 7.460780143737793, 645.358154296875)","(7.233860969543457, 1.1622099876403809, 646.1889038085938)","(-10.68610668182373, 125.5980224609375, 35.072174072265625)","(-14.481060981750488, 126.98992156982422, 35.578800201416016)",POINT (0.4629063308238983 0.4061385244131088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223115711,4167552305,1,1,"(0.47225984930992126, 0.4015474021434784)","(0.4511307179927826, 0.41000398993492126)",1,1,3.263702392578125,3.106353759765625,"(-55.701820373535156, 7.4940290451049805, 645.4057006835938)","(7.161196708679199, 1.198263168334961, 646.1904296875)","(-9.342256546020508, 127.13493347167969, 35.63156509399414)","(-16.664262771606445, 125.58592224121094, 35.06776428222656)",POINT (0.4616952836513519 0.4057756960391998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223132378,4167568971,1,1,"(0.4705253541469574, 0.41039517521858215)","(0.4546877145767212, 0.4000069200992584)",1,1,3.2726593017578125,3.12274169921875,"(-55.7655143737793, 7.4919891357421875, 645.3829345703125)","(7.087920665740967, 1.2045767307281494, 646.23779296875)","(-9.943310737609863, 125.5142822265625, 35.04170227050781)","(-15.43164348602295, 127.4171142578125, 35.73426055908203)",POINT (0.4626065343618393 0.4052010476589203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223149045,4167585638,1,1,"(0.46972066164016724, 0.4116817116737366)","(0.45729535818099976, 0.4012856185436249)",1,1,3.276947021484375,3.1129150390625,"(-55.821983337402344, 7.513083457946777, 645.407958984375)","(7.036802291870117, 1.2393220663070679, 646.2964477539062)","(-10.222166061401367, 125.27861785888672, 34.95590591430664)","(-14.52800464630127, 127.18289184570312, 35.64902877807617)",POINT (0.4635080099105835 0.4064836651086807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223165712,4167602304,1,1,"(0.4652359187602997, 0.4111100137233734)","(0.45278966426849365, 0.40334081649780273)",1,1,3.2870330810546875,3.1186676025390625,"(-55.88897705078125, 7.506660461425781, 645.5250244140625)","(6.979639530181885, 1.2438658475875854, 646.2630004882812)","(-11.776298522949219, 125.38334655761719, 34.99399948120117)","(-16.08937644958496, 126.80642700195312, 35.51200866699219)",POINT (0.4590127915143967 0.4072254151105881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223182380,4167618972,1,1,"(0.46781274676322937, 0.42001238465309143)","(0.4473569095134735, 0.4114227890968323)",1,1,3.302032470703125,3.1374664306640625,"(-55.94404983520508, 7.514858722686768, 645.5853271484375)","(6.925392150878906, 1.2651522159576416, 646.4141235351562)","(-10.883336067199707, 123.75267791748047, 34.40053176879883)","(-17.972028732299805, 125.32603454589844, 34.973182678222656)",POINT (0.4575848281383514 0.4157175868749618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223199047,4167635638,1,1,"(0.47321340441703796, 0.4066777229309082)","(0.45472654700279236, 0.4024379551410675)",1,1,3.301910400390625,3.12640380859375,"(-56.00151443481445, 7.490325927734375, 645.49267578125)","(6.865420818328857, 1.2654848098754883, 646.415283203125)","(-9.011817932128906, 126.19519805908203, 35.28953552246094)","(-15.41818618774414, 126.97180938720703, 35.57219696044922)",POINT (0.4639699757099152 0.4045578390359878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223215713,4167652304,1,1,"(0.4741305112838745, 0.400847852230072)","(0.4570769667625427, 0.3922703266143799)",1,1,3.290191650390625,3.1359405517578125,"(-56.04857635498047, 7.468011379241943, 645.4853515625)","(6.81982421875, 1.2817268371582031, 646.4508056640625)","(-8.693997383117676, 127.2630615234375, 35.6782112121582)","(-14.603679656982422, 128.834228515625, 36.25004959106445)",POINT (0.4656037390232086 0.396559089422226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223232381,4167668971,1,1,"(0.46892544627189636, 0.40078336000442505)","(0.45198163390159607, 0.3933207392692566)",1,1,3.313262939453125,3.1365966796875,"(-56.0926399230957, 7.446604251861572, 645.466064453125)","(6.783527851104736, 1.2884936332702637, 646.2897338867188)","(-10.497739791870117, 127.27488708496094, 35.68250274658203)","(-16.369386672973633, 128.64181518554688, 36.18002700805664)",POINT (0.4604535400867462 0.3970520496368408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223249067,4167685657,1,1,"(0.46396690607070923, 0.39415380358695984)","(0.4546887278556824, 0.3808744251728058)",1,1,3.3064727783203125,3.13330078125,"(-56.118492126464844, 7.458000659942627, 645.4615478515625)","(6.759383678436279, 1.3116366863250732, 646.26708984375)","(-12.216059684753418, 128.48922729492188, 36.12447738647461)","(-15.431293487548828, 130.92164611816406, 37.00978469848633)",POINT (0.4593278169631958 0.3875141143798828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223265734,4167702323,1,1,"(0.46640047430992126, 0.40406396985054016)","(0.44555070996284485, 0.37614497542381287)",1,1,3.3141326904296875,3.1285400390625,"(-56.134521484375, 7.4564995765686035, 645.4237060546875)","(6.742652893066406, 1.3120942115783691, 646.059814453125)","(-11.372732162475586, 126.6739730834961, 35.46377182006836)","(-18.59794044494629, 131.78793334960938, 37.32509231567383)",POINT (0.4559755921363831 0.3901044726371765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,52,26,415223282401,4167718990,1,1,"(0.4687800109386444, 0.40647226572036743)","(0.44631826877593994, 0.38342317938804626)",1,1,3.3271484375,3.146270751953125,"(-56.130401611328125, 7.484588623046875, 645.44775390625)","(6.73967981338501, 1.3430211544036865, 646.0713500976562)","(-10.548137664794922, 126.23284149169922, 35.3032112121582)","(-18.33195686340332, 130.45477294921875, 36.839874267578125)",POINT (0.4575491398572922 0.3949477225542068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
