,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,49,23,440495221811,998690001,1,1,"(0.5118034482002258, 0.1625734269618988)","(0.5015342831611633, 0.2479485422372818)",1,1,3.370513916015625,3.380279541015625,"(-59.48161315917969, -27.586406707763672, 620.758056640625)","(1.8012714385986328, -26.54437255859375, 623.656494140625)","(4.361051082611084, 170.90809631347656, 51.56371307373047)","(0.8024107813835144, 155.2698516845703, 45.87178039550781)",POINT (0.5066688656806946 0.2052609845995903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495238478,998706668,1,1,"(0.5118036270141602, 0.15800468623638153)","(0.4961303472518921, 0.2552860677242279)",1,1,3.36968994140625,3.388275146484375,"(-59.49106979370117, -27.584869384765625, 620.7562255859375)","(1.7975108623504639, -26.5400390625, 623.59228515625)","(4.361121654510498, 171.74497985839844, 51.86825180053711)","(-1.0702502727508545, 153.9258270263672, 45.38260269165039)",POINT (0.5039669871330261 0.2066453769803047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495255145,998723334,1,1,"(0.512292206287384, 0.1607273668050766)","(0.5018476247787476, 0.2461705058813095)",1,1,3.377288818359375,3.3681182861328125,"(-59.493431091308594, -27.59532356262207, 620.7554931640625)","(1.7902672290802002, -26.55118179321289, 623.5923461914062)","(4.530423641204834, 171.24623107910156, 51.68681716918945)","(0.9110007882118225, 155.5955352783203, 45.990325927734375)",POINT (0.5070699155330658 0.203448936343193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495271812,998740001,1,1,"(0.5101569294929504, 0.16370999813079834)","(0.49836021661758423, 0.24880707263946533)",1,1,3.37310791015625,3.36529541015625,"(-59.492610931396484, -27.590850830078125, 620.734375)","(1.7901747226715088, -26.540164947509766, 623.5497436523438)","(3.7904818058013916, 170.69992065429688, 51.487911224365234)","(-0.2975143790245056, 155.11256408691406, 45.81462860107422)",POINT (0.5042585730552673 0.2062585353851318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495288479,998756668,1,1,"(0.5084112286567688, 0.15965746343135834)","(0.4981040060520172, 0.2474101483821869)",1,1,3.372055053710937,3.3575592041015625,"(-59.49563980102539, -27.594444274902344, 620.6901245117188)","(1.7828370332717896, -26.5435848236084, 623.5064086914062)","(3.1855127811431885, 171.4422149658203, 51.75812911987305)","(-0.38631001114845276, 155.36846923828125, 45.907676696777344)",POINT (0.503257617354393 0.2035338059067726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495305146,998773334,1,1,"(0.5142650604248047, 0.1589469015598297)","(0.4970778226852417, 0.2420833557844162)",1,1,3.3725738525390625,3.3582305908203125,"(-59.50983428955078, -27.594375610351562, 620.6878051757812)","(1.7756741046905518, -26.550098419189453, 623.5496826171875)","(5.214093208312988, 171.57237243652344, 51.80549621582031)","(-0.7419056296348572, 156.3441925048828, 46.262786865234375)",POINT (0.5056714415550232 0.200515128672123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495321819,998790007,1,1,"(0.5100243091583252, 0.1543578803539276)","(0.49782153964042664, 0.2505846917629242)",1,1,3.3686981201171875,3.3524322509765625,"(-59.51287841796875, -27.60395050048828, 620.6437377929688)","(1.764600157737732, -26.556697845458984, 623.4415283203125)","(3.7445151805877686, 172.41293334960938, 52.111480712890625)","(-0.48419174551963806, 154.78695678710938, 45.69610595703125)",POINT (0.5039229243993759 0.2024712860584259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495338487,998806674,1,1,"(0.510244607925415, 0.1603306084871292)","(0.4939556419849396, 0.2479497492313385)",1,1,3.362884521484375,3.345809936523437,"(-59.52213668823242, -27.598854064941406, 620.5767822265625)","(1.7536064386367798, -26.55567169189453, 623.3773193359375)","(3.8208675384521484, 171.31890869140625, 51.713260650634766)","(-1.8238736391067505, 155.2696075439453, 45.871761322021484)",POINT (0.5021001249551773 0.2041401788592339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495355153,998823340,1,1,"(0.5088610649108887, 0.15664365887641907)","(0.49204516410827637, 0.25244519114494324)",1,1,3.3618316650390625,3.350830078125,"(-59.534523010253906, -27.607830047607422, 620.4664306640625)","(1.7400991916656494, -26.56106185913086, 623.2691650390625)","(3.341404676437378, 171.9942626953125, 51.95903396606445)","(-2.485914945602417, 154.4461669921875, 45.57206726074219)",POINT (0.5004531145095825 0.2045444250106812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,49,23,440495371821,998840007,1,1,"(0.5082699060440063, 0.15315836668014526)","(0.49088045954704285, 0.2581023871898651)",1,1,3.3631134033203125,3.3558807373046875,"(-59.547080993652344, -27.61618423461914, 620.4215087890625)","(1.723204493522644, -26.560760498046875, 623.269287109375)","(3.1365580558776855, 172.63267517089844, 52.191375732421875)","(-2.889521837234497, 153.40992736816406, 45.194915771484375)",POINT (0.4995751827955246 0.2056303769350052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
