,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,24,33,156247341132,5507956337,1,1,"(0.5229228734970093, 0.18945007026195526)","(0.5071477890014648, 0.03937240689992905)",1,1,3.574493408203125,3.578475952148437,"(-44.00320816040039, 20.12964630126953, 589.8164672851562)","(19.76596450805664, 25.670629501342773, 588.5975952148438)","(8.214335441589355, 165.98507690429688, 49.7718505859375)","(2.747697591781616, 193.4749755859375, 59.77738571166992)",POINT (0.5150353312492371 0.1144112385809422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247357800,5507973004,1,1,"(0.5091854929924011, 0.06948496401309967)","(0.49850916862487793, 0.09790631383657455)",1,1,3.326568603515625,3.669525146484375,"(-43.90669250488281, 20.16654396057129, 589.858154296875)","(19.871049880981445, 25.710432052612305, 588.7266845703125)","(3.4538371562957764, 187.959228515625, 57.76980972290039)","(-0.24590905010700226, 182.75326538085938, 55.87496566772461)",POINT (0.5038473308086395 0.0836956389248371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247374467,5507989671,1,1,"(0.517339289188385, 0.17201165854930878)","(0.5047798752784729, 0.05165500566363335)",1,1,3.535919189453125,3.5849151611328125,"(-43.8351936340332, 20.217880249023438, 590.1304931640625)","(19.96160125732422, 25.746646881103516, 588.9035034179688)","(6.279446601867676, 169.17929077148438, 50.93443298339844)","(1.927126407623291, 191.22515869140625, 58.95851135253906)",POINT (0.511059582233429 0.1118333321064711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247391134,5508006337,1,1,"(0.515941321849823, 0.11881132423877716)","(0.49665072560310364, 0.10152631253004074)",1,1,3.431991577148437,3.677703857421875,"(-43.76636505126953, 20.23333168029785, 590.042724609375)","(20.03346061706543, 25.791120529174805, 589.1197509765625)","(5.794979095458984, 178.92405700683594, 54.48126220703125)","(-0.8899151086807251, 182.09017944335938, 55.63361740112305)",POINT (0.5062960237264633 0.110168818384409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247407801,5508023004,1,1,"(0.5121549367904663, 0.13855105638504028)","(0.5025225281715393, 0.10845613479614258)",1,1,3.4780731201171875,3.695816040039064,"(-43.738426208496094, 20.284780502319336, 590.2413330078125)","(20.049636840820312, 25.861133575439453, 589.2056884765625)","(4.482848167419434, 175.30831909179688, 53.16522979736328)","(1.1448789834976196, 180.82081604003906, 55.17164611816406)",POINT (0.5073387324810028 0.1235035955905914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247424469,5508039671,1,1,"(0.5081427693367004, 0.08724045008420944)","(0.5003253817558289, 0.12407942861318588)",1,1,3.35784912109375,3.729751586914064,"(-43.72813415527344, 20.299867630004883, 590.3984375)","(20.063209533691406, 25.925880432128906, 589.369140625)","(3.0924863815307617, 184.70693969726562, 56.58607482910156)","(0.38348060846328735, 177.95909118652344, 54.13005447387695)",POINT (0.5042340755462646 0.1056599393486977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247441135,5508056337,1,1,"(0.5092130303382874, 0.1002606600522995)","(0.504311740398407, 0.07471954822540283)",1,1,3.3692626953125,3.634490966796875,"(-43.73833465576172, 20.316680908203125, 590.5532836914062)","(20.06658935546875, 25.986907958984375, 589.4166259765625)","(3.4633638858795166, 182.32200622558594, 55.718017578125)","(1.764923095703125, 187.0004119873047, 57.42080307006836)",POINT (0.5067623853683472 0.0874901041388512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247457808,5508073009,1,1,"(0.5153245329856873, 0.1252470761537552)","(0.5022205114364624, 0.09907427430152893)",1,1,3.4418487548828125,3.68133544921875,"(-43.75595474243164, 20.319568634033203, 590.5899658203125)","(20.046552658081055, 26.052509307861328, 589.5526733398438)","(5.581244945526123, 177.74520874023438, 54.052207946777344)","(1.0402135848999023, 182.53933715820312, 55.797115325927734)",POINT (0.5087725222110748 0.1121606752276421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247474474,5508089675,1,1,"(0.5098023414611816, 0.07189750671386719)","(0.5040401816368103, 0.08210290968418121)",1,1,3.330474853515625,3.6158599853515625,"(-43.77286911010742, 20.325252532958984, 590.6751708984375)","(20.026477813720703, 26.113340377807617, 589.5828857421875)","(3.667586326599121, 187.517333984375, 57.60893249511719)","(1.670804738998413, 185.6479949951172, 56.92855453491211)",POINT (0.506921261548996 0.0770002081990242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,33,156247491142,5508106342,1,1,"(0.5113624334335327, 0.13947482407093048)","(0.5023446083068848, 0.10430336743593216)",1,1,3.44464111328125,3.673751831054688,"(-43.78725051879883, 20.339008331298828, 590.8094482421875)","(20.022506713867188, 26.166748046875, 589.6987915039062)","(4.208225727081299, 175.13909912109375, 53.10367202758789)","(1.0832053422927856, 181.5814971923828, 55.44850540161133)",POINT (0.5068535208702087 0.1218890957534313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
