,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,20,6,175961931429,2128097488,1,1,"(0.47027158737182617, 0.13079345226287842)","(0.4724397361278534, 0.12440577149391174)",1,1,3.117828369140625,2.6939697265625,"(-56.69901657104492, -20.594505310058594, 688.2374267578125)","(5.65433406829834, -10.389573097229004, 689.8635864257812)","(-11.891569137573242, 176.26463317871094, 53.51335525512695)","(-11.14243221282959, 177.43125915527344, 53.93796920776367)",POINT (0.4713556617498398 0.1275996118783951),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175961948096,2128114155,1,1,"(0.4649087190628052, 0.12381904572248459)","(0.46664464473724365, 0.133498415350914)",1,1,3.0994873046875,2.6719207763671875,"(-56.69567108154297, -20.589309692382812, 688.1314086914062)","(5.660409450531006, -10.388259887695312, 689.7847900390625)","(-13.744589805603027, 177.53842163085938, 53.97695541381836)","(-13.144779205322266, 175.7706298828125, 53.33347702026367)",POINT (0.4657766819000244 0.1286587305366993),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175961964764,2128130822,1,1,"(0.462409108877182, 0.11310503631830215)","(0.4710737466812134, 0.12577848136425018)",1,1,3.0804595947265625,2.67034912109375,"(-56.7227783203125, -20.58930206298828, 688.1534423828125)","(5.644015312194824, -10.38661003112793, 689.73291015625)","(-14.60826587677002, 179.49522399902344, 54.689083099365234)","(-11.614413261413574, 177.18055725097656, 53.84670639038086)",POINT (0.4667414277791977 0.1194417588412762),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175961981423,2128147481,1,1,"(0.46316495537757874, 0.13758611679077148)","(0.4742312729358673, 0.13219614326953888)",1,1,3.0682830810546875,2.663436889648437,"(-56.74393844604492, -20.57646942138672, 688.070068359375)","(5.613490104675293, -10.385649681091309, 689.5755615234375)","(-14.347088813781738, 175.02407836914062, 53.06171798706055)","(-10.52341365814209, 176.00848388671875, 53.420021057128906)",POINT (0.468698114156723 0.1348911300301552),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175961998091,2128164148,1,1,"(0.4665488600730896, 0.12340938299894333)","(0.4684312641620636, 0.13724488019943237)",1,1,3.067367553710937,2.644561767578125,"(-56.79536437988281, -20.6037654876709, 688.1943359375)","(5.574215412139893, -10.39069938659668, 689.3140869140625)","(-13.177868843078613, 177.61326599121094, 54.004119873046875)","(-12.527447700500488, 175.08636474609375, 53.084503173828125)",POINT (0.4674900621175766 0.1303271315991878),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175962014758,2128180815,1,1,"(0.4685642719268799, 0.10869148373603821)","(0.4576566219329834, 0.12511995434761047)",1,1,3.064056396484375,2.650909423828125,"(-56.8453254699707, -20.628095626831055, 688.1055908203125)","(5.545609951019287, -10.38880729675293, 688.869140625)","(-12.481494903564453, 180.30128479003906, 54.982513427734375)","(-16.25037384033203, 177.30084228515625, 53.890438079833984)",POINT (0.4631104469299316 0.1169057190418243),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175962031425,2128197481,1,1,"(0.4824939966201782, 0.12837305665016174)","(0.4524933695793152, 0.13583339750766754)",1,1,3.05914306640625,2.647613525390625,"(-56.938560485839844, -20.64490509033203, 688.301025390625)","(5.509462356567383, -10.387774467468262, 689.0266723632812)","(-7.668429851531982, 176.7067108154297, 53.67417907714844)","(-18.034400939941406, 175.3441619873047, 53.178306579589844)",POINT (0.4674936830997467 0.1321032270789146),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175962048092,2128214148,1,1,"(0.48198240995407104, 0.11961295455694199)","(0.4674476087093353, 0.12133171409368515)",1,1,3.064315795898437,2.652206420898437,"(-57.006500244140625, -20.65345573425293, 688.5283813476562)","(5.435575485229492, -10.387043952941895, 689.316162109375)","(-7.845187187194824, 178.30662536621094, 54.256507873535156)","(-12.867319107055664, 177.99270629882812, 54.14228820800781)",POINT (0.4747150093317032 0.1204723343253136),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175962064760,2128230815,1,1,"(0.4633970260620117, 0.11189757287502289)","(0.4722319543361664, 0.127803236246109)",1,1,3.040267944335937,2.6400146484375,"(-57.02726745605469, -20.64060401916504, 688.1002197265625)","(5.340782165527344, -10.380448341369629, 689.1083984375)","(-14.266899108886719, 179.71572875976562, 54.7694091796875)","(-11.21422290802002, 176.810791015625, 53.7120361328125)",POINT (0.467814490199089 0.119850404560566),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,6,175962081426,2128247481,1,1,"(0.46706703305244446, 0.15093427896499634)","(0.45524394512176514, 0.12206629663705826)",1,1,3.05157470703125,2.6277008056640625,"(-57.096702575683594, -20.594818115234375, 687.7957763671875)","(5.290972709655762, -10.361577987670898, 688.8472900390625)","(-12.99882698059082, 172.586181640625, 52.17449188232422)","(-17.08400535583496, 177.85855102539062, 54.09343719482422)",POINT (0.4611554890871048 0.1365002878010273),,,,,,,,,,,,,,,,,,,,,,,,,,,,
