,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,46,7,71386674741,2336970671,1,1,"(0.7114095687866211, 0.17604832351207733)","(0.6951754093170166, 0.11774193495512009)",1,1,3.57659912109375,3.44415283203125,"(-31.352703094482422, -30.42412567138672, 626.07568359375)","(28.552156448364258, -30.411235809326172, 624.6827392578125)","(71.42770385742188, 167.9994659423828, 50.50498962402344)","(65.81836700439453, 178.64834594726562, 54.3808708190918)",POINT (0.7032924890518188 0.1468951292335987),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386691408,2336987337,1,1,"(0.7250589728355408, 0.16799940168857574)","(0.6926873326301575, 0.11555015295743942)",1,1,3.592758178710937,3.459579467773437,"(-31.25927734375, -30.412689208984375, 626.2695922851562)","(28.664655685424805, -30.353763580322266, 624.705810546875)","(76.14390563964844, 169.46949768066406, 51.04002380371094)","(64.95868682861328, 179.0486297607422, 54.526588439941406)",POINT (0.7088731527328491 0.1417747773230076),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386708076,2337004005,1,1,"(0.7121946811676025, 0.15184278786182404)","(0.7041401267051697, 0.12485644221305847)",1,1,3.605712890625,3.453598022460937,"(-31.1407470703125, -30.359939575195312, 626.3353271484375)","(28.7770938873291, -30.25127410888672, 624.9122314453125)","(71.69895935058594, 172.42027282714844, 52.11406326293945)","(68.91592407226562, 177.34896850585938, 53.907962799072266)",POINT (0.7081674039363861 0.1383496150374412),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386724743,2337020671,1,1,"(0.7223078012466431, 0.15864866971969604)","(0.6898427605628967, 0.10192233324050903)",1,1,3.6136627197265625,3.436065673828125,"(-31.01099395751953, -30.27057647705078, 626.47802734375)","(28.92073631286621, -30.146045684814453, 624.9974975585938)","(75.19331359863281, 171.17724609375, 51.66165542602539)","(63.97581100463867, 181.53758239746094, 55.43247604370117)",POINT (0.7060752809047699 0.1302855014801025),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386741409,2337037337,1,1,"(0.7136231660842896, 0.14409029483795166)","(0.6981258392333984, 0.13256247341632843)",1,1,3.574920654296875,3.4694061279296875,"(-30.845069885253906, -30.177274703979492, 626.6241455078125)","(29.082265853881836, -30.022830963134766, 625.1129150390625)","(72.19255065917969, 173.83615112304688, 52.62940979003906)","(66.83782196044922, 175.9415740966797, 53.39569854736328)",POINT (0.705874502658844 0.13832638412714),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386758077,2337054004,1,1,"(0.725149929523468, 0.1553676873445511)","(0.6948333978652954, 0.12740015983581543)",1,1,3.603363037109375,3.490142822265625,"(-30.677324295043945, -30.076038360595703, 626.7383422851562)","(29.253246307373047, -29.969512939453125, 625.2392578125)","(76.17534637451172, 171.7764892578125, 51.879764556884766)","(65.7001953125, 176.88438415527344, 53.738868713378906)",POINT (0.7099916636943817 0.1413839235901833),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386774748,2337070675,1,1,"(0.7209780812263489, 0.15932145714759827)","(0.7033807039260864, 0.11378046870231628)",1,1,3.611541748046875,3.4605255126953125,"(-30.477581024169922, -30.014217376708984, 626.822265625)","(29.445880889892578, -29.953495025634766, 625.2439575195312)","(74.7338638305664, 171.0543975830078, 51.61687469482422)","(68.65351104736328, 179.3718719482422, 54.64419937133789)",POINT (0.7121793925762177 0.1365509629249573),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386791416,2337087342,1,1,"(0.7239124178886414, 0.18299531936645508)","(0.6989760994911194, 0.10904979705810547)",1,1,3.664230346679688,3.45166015625,"(-30.281230926513672, -29.947296142578125, 626.8731689453125)","(29.643718719482422, -29.96601676940918, 625.2047119140625)","(75.74774169921875, 166.73069763183594, 50.043174743652344)","(67.13162231445312, 180.23585510253906, 54.95869445800781)",POINT (0.7114442586898804 0.1460225582122803),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386808082,2337104008,1,1,"(0.7189891338348389, 0.16710492968559265)","(0.7017735242843628, 0.10570144653320312)",1,1,3.6463470458984375,3.4658355712890625,"(-30.08481216430664, -29.857017517089844, 626.825927734375)","(29.835765838623047, -29.965171813964844, 625.1331787109375)","(74.046630859375, 169.6328582763672, 51.09949493408203)","(68.09819030761719, 180.84738159179688, 55.181270599365234)",POINT (0.7103813290596008 0.1364031881093979),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386824750,2337120675,1,1,"(0.7133463025093079, 0.14060114324092865)","(0.6954205632209778, 0.09554507583379745)",1,1,3.611160278320313,3.4464569091796875,"(-29.89907455444336, -29.792118072509766, 626.8753051757812)","(30.027332305908203, -29.9593505859375, 625.115966796875)","(72.09687042236328, 174.47341918945312, 52.861328125)","(65.90308380126953, 182.7023162841797, 55.85639190673828)",POINT (0.7043834328651428 0.118073109537363),,,,,,,,,,,,,,,,,,,,,,,
0,46,7,71386841416,2337137341,1,1,"(0.7158100008964539, 0.1684482991695404)","(0.6950074434280396, 0.12061283737421036)",1,1,3.6127777099609375,3.475326538085937,"(-29.714458465576172, -29.720430374145508, 626.8046875)","(30.219114303588867, -29.93697738647461, 625.0658569335938)","(72.94815063476562, 169.38748168945312, 51.01023864746094)","(65.76031494140625, 178.1240234375, 54.19003677368164)",POINT (0.7054087221622467 0.1445305682718754),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386858084,2337154008,1,1,"(0.7223878502845764, 0.17656029760837555)","(0.6868690848350525, 0.10328301042318344)",1,1,3.636474609375,3.4691619873046875,"(-29.531631469726562, -29.658477783203125, 626.8977661132812)","(30.410797119140625, -29.895709991455078, 625.1781005859375)","(75.22096252441406, 167.9059600830078, 50.470951080322266)","(62.948341369628906, 181.28907775878906, 55.34201431274414)",POINT (0.7046284675598145 0.1399216540157795),,,,,,,,,,,,,,,,,,,,,1,,
0,46,7,71386874751,2337170675,1,1,"(0.7122682929039001, 0.17071014642715454)","(0.6915711760520935, 0.11773806810379028)",1,1,3.63995361328125,3.4748077392578125,"(-29.34803581237793, -29.588857650756836, 626.8812255859375)","(30.585634231567383, -29.807170867919922, 625.184326171875)","(71.72440338134766, 168.9744110107422, 50.859825134277344)","(64.57302856445312, 178.64903259277344, 54.38117218017578)",POINT (0.7019197344779968 0.1442241072654724),,,,,,,,,,,,,,,,,,,,,1,,
