,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,mysteryOp.1,int.2,x.1,int.3,y.1,int.4,result.1,=.1,0.1,while.1,y.2,>.1,0.2,if.1,y.3,%.1,2.1,!=.1,0.3,result.2,+=.1,x.2,x.3,*.1,=.2,2.2,y.4,/.1,=.3,2.3,-----------.14,return.1,result.3,-----------.15,question,code,choices
0,52,2,413502947236,2447433962,1,1,"(0.46522757411003113, 0.2334090918302536)","(0.48995962738990784, 0.26293274760246277)",1,1,3.223876953125,3.1959228515625,"(-89.40158081054688, -10.346817016601562, 661.1421508789062)","(-26.47690200805664, -16.528217315673828, 664.433837890625)","(-11.779191970825195, 157.93304443359375, 46.84117889404297)","(-3.2086331844329834, 152.52516174316406, 44.87284469604492)",POINT (0.4775936007499695 0.2481709197163582),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,
0,52,2,413502963904,2447450630,1,1,"(0.4640159606933594, 0.19375421106815338)","(0.49335411190986633, 0.20455484092235565)",1,1,3.2067413330078125,3.1489715576171875,"(-89.40129852294922, -10.34316635131836, 661.092041015625)","(-26.470630645751953, -16.518020629882812, 664.4220581054688)","(-12.199050903320312, 165.19667053222656, 49.48489761352539)","(-2.0323219299316406, 163.2183074951172, 48.76483917236328)",POINT (0.4786850363016128 0.1991545259952545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413502980571,2447467296,1,1,"(0.462727814912796, 0.16473013162612915)","(0.49183011054992676, 0.23421773314476013)",1,1,3.205963134765625,3.218170166015625,"(-89.43341827392578, -10.35863971710205, 661.0828857421875)","(-26.482675552368164, -16.51693344116211, 664.3722534179688)","(-12.645442962646484, 170.5130615234375, 51.41989517211914)","(-2.560439348220825, 157.784912109375, 46.787261962890625)",POINT (0.4772789627313614 0.1994739323854446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413502997238,2447483963,1,1,"(0.4698982238769531, 0.19822275638580322)","(0.4920196831226349, 0.1476806104183197)",1,1,3.2406768798828125,3.084213256835937,"(-89.4922866821289, -10.380464553833008, 661.216796875)","(-26.5068302154541, -16.515411376953125, 664.2723388671875)","(-10.160639762878418, 164.378173828125, 49.18698501586914)","(-2.4947407245635986, 173.63604736328125, 52.55656051635742)",POINT (0.480958953499794 0.1729516834020615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503013906,2447500630,1,1,"(0.4748280346393585, 0.15927210450172424)","(0.4923771023750305, 0.14116567373275757)",1,1,3.1997528076171875,3.0869598388671875,"(-89.53242492675781, -10.391349792480469, 661.11767578125)","(-26.543039321899414, -16.50592803955078, 664.2332763671875)","(-8.45228385925293, 171.5128173828125, 51.78377151489258)","(-2.3708927631378174, 174.8293914794922, 52.990943908691406)",POINT (0.4836025685071945 0.1502188891172409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503030573,2447517297,1,1,"(0.47138136625289917, 0.19343528151512146)","(0.49474576115608215, 0.1408434957265854)",1,1,3.2450714111328125,3.0826873779296875,"(-89.5607681274414, -10.401577949523926, 660.9725341796875)","(-26.578960418701172, -16.50092887878418, 664.2298583984375)","(-9.6466703414917, 165.25511169433594, 49.50615310668945)","(-1.5500755310058594, 174.88841247558594, 53.01243591308594)",POINT (0.4830635637044907 0.1671393886208534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503047241,2447533964,1,1,"(0.46657511591911316, 0.18838422000408173)","(0.4940691590309143, 0.14984947443008423)",1,1,3.214080810546875,3.080810546875,"(-89.58865356445312, -10.411321640014648, 660.8515625)","(-26.62040901184082, -16.49555206298828, 664.2020263671875)","(-11.312217712402344, 166.18031311035156, 49.842891693115234)","(-1.7845351696014404, 173.23876953125, 52.411991119384766)",POINT (0.4803221374750137 0.169116847217083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503063907,2447550630,1,1,"(0.46877673268318176, 0.21040619909763336)","(0.48939087986946106, 0.18076789379119873)",1,1,3.2449188232421875,3.14697265625,"(-89.62564849853516, -10.424210548400879, 660.90380859375)","(-26.644296646118164, -16.493389129638672, 664.138916015625)","(-10.549275398254395, 162.14651489257812, 48.37471008300781)","(-3.4057254791259766, 167.5753936767578, 50.350704193115234)",POINT (0.4790838062763214 0.195587046444416),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503080579,2447567301,1,1,"(0.4699280858039856, 0.20219247043132782)","(0.4999921917915344, 0.161432147026062)",1,1,3.2380828857421875,3.098907470703125,"(-89.6436767578125, -10.41607666015625, 660.923828125)","(-26.652624130249023, -16.482051849365234, 664.08935546875)","(-10.150294303894043, 163.65103149414062, 48.922332763671875)","(0.268026739358902, 171.11715698242188, 51.639793395996094)",POINT (0.48496013879776 0.1818123087286949),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,
0,52,2,413503097246,2447583968,1,1,"(0.46610647439956665, 0.18765997886657715)","(0.49827155470848083, 0.18974827229976654)",1,1,3.2404327392578125,3.139129638671875,"(-89.65322875976562, -10.405718803405762, 660.9331665039062)","(-26.661588668823242, -16.471147537231445, 664.088623046875)","(-11.474629402160645, 166.31295776367188, 49.891197204589844)","(-0.3282346725463867, 165.93045043945312, 49.751976013183594)",POINT (0.4821890145540237 0.1887041255831718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
