,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,8,28,346152927621,16819690030,1,1,"(0.5180724859237671, 0.3773749768733978)","(0.47417083382606506, 0.4080739915370941)",1,1,3.08563232421875,2.914657592773437,"(4.794036865234375, -87.91551971435547, 673.145263671875)","(64.93243408203125, -79.67352294921875, 668.93896484375)","(6.533508777618408, 131.56263732910156, 37.24309158325195)","(-8.68001937866211, 125.93946075439453, 35.196414947509766)",POINT (0.4961216598749161 0.392724484205246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,28,346152944288,16819706697,1,1,"(0.5210421681404114, 0.37660688161849976)","(0.4715418517589569, 0.4220220744609833)",1,1,3.0722198486328125,2.923126220703125,"(4.785109519958496, -87.90214538574219, 673.17041015625)","(64.93209838867188, -79.67604064941406, 668.9891967773438)","(7.562606334686279, 131.7033233642578, 37.2943229675293)","(-9.591072082519531, 123.38455963134766, 34.26654052734375)",POINT (0.4962920099496841 0.3993144780397415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,28,346152960955,16819723363,1,1,"(0.5222012996673584, 0.37126821279525757)","(0.475270539522171, 0.39957305788993835)",1,1,3.083343505859375,2.9099273681640625,"(4.752765655517578, -87.91281127929688, 673.19580078125)","(64.91114807128906, -79.69970703125, 669.094482421875)","(7.964282035827637, 132.6811981201172, 37.65027618408203)","(-8.298928260803223, 127.49658966064453, 35.76315689086914)",POINT (0.4987359195947647 0.385420635342598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,28,346152977626,16819740034,1,1,"(0.5234847664833069, 0.3851206600666046)","(0.47679391503334045, 0.4018493592739105)",1,1,3.080917358398437,2.924468994140625,"(4.738600254058838, -87.8773193359375, 673.0460815429688)","(64.89085388183594, -79.7076416015625, 669.2735595703125)","(8.409051895141602, 130.1438446044922, 36.726707458496094)","(-7.771033763885498, 127.07962799072266, 35.611427307128906)",POINT (0.5001393407583237 0.3934850096702576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,28,346152994294,16819756701,1,1,"(0.5280808210372925, 0.3438866436481476)","(0.47137558460235596, 0.33883193135261536)",1,1,3.0718231201171875,2.8856964111328125,"(4.710657119750977, -87.82179260253906, 672.7967529296875)","(64.84303283691406, -79.6988525390625, 669.408935546875)","(10.001761436462402, 137.6967315673828, 39.47573471069336)","(-9.64868450164795, 138.6226043701172, 39.812747955322266)",POINT (0.4997282028198242 0.3413592875003815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,28,346153010960,16819773367,1,1,"(0.5314093828201294, 0.3644377589225769)","(0.47349539399147034, 0.34868088364601135)",1,1,3.0797119140625,2.8973541259765625,"(4.683832168579102, -87.80049133300781, 672.6973266601562)","(64.77181243896484, -79.65644836425781, 669.0716552734375)","(11.155224800109863, 133.932373046875, 38.105567932128906)","(-8.91409969329834, 136.8185577392578, 39.1561279296875)",POINT (0.5024523884057999 0.3565593212842941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,28,346153027628,16819790034,1,1,"(0.523201584815979, 0.3570939004421234)","(0.4777880907058716, 0.3450750708580017)",1,1,3.05816650390625,2.890609741210937,"(4.6604108810424805, -87.79989624023438, 672.6976318359375)","(64.74380493164062, -79.64227294921875, 668.901123046875)","(8.310912132263184, 135.2775421142578, 38.59521484375)","(-7.426517486572266, 137.4790496826172, 39.396484375)",POINT (0.5004948377609253 0.3510844856500626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,28,346153044295,16819806701,1,1,"(0.5215880870819092, 0.3684810698032379)","(0.4739915728569031, 0.32788434624671936)",1,1,3.038421630859375,2.8763427734375,"(4.628767013549805, -87.78947448730469, 672.8233642578125)","(64.73399353027344, -79.63507080078125, 668.8525390625)","(7.751783847808838, 133.1917266845703, 37.83607482910156)","(-8.742137908935547, 140.62789916992188, 40.54257583618164)",POINT (0.4977898299694061 0.3481827080249786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,28,346153060962,16819823367,1,1,"(0.5252312421798706, 0.3755589723587036)","(0.4676281213760376, 0.3252775967121124)",1,1,3.06744384765625,2.877105712890625,"(4.594141960144043, -87.81657409667969, 673.0739135742188)","(64.72384643554688, -79.63172912597656, 668.8546142578125)","(9.014266014099121, 131.895263671875, 37.36418914794922)","(-10.947317123413086, 141.10537719726562, 40.716365814208984)",POINT (0.4964296817779541 0.350418284535408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,28,346153077629,16819840034,1,1,"(0.5223627686500549, 0.3668902516365051)","(0.4683298170566559, 0.35033848881721497)",1,1,3.0440826416015625,2.889739990234375,"(4.578475475311279, -87.82833862304688, 673.2491455078125)","(64.71400451660156, -79.62303161621094, 668.9813232421875)","(8.020236015319824, 133.48313903808594, 37.94207763671875)","(-10.704141616821289, 136.5149383544922, 39.04558563232422)",POINT (0.4953462928533554 0.35861437022686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
