,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,49,32,441370035944,1873478822,1,1,"(0.48295822739601135, 0.5555412769317627)","(0.48293423652648926, 0.5372720956802368)",1,1,3.29052734375,3.2315216064453125,"(-16.67249298095703, -39.51112365722656, 624.8782958984375)","(44.49641418457031, -42.429603576660156, 628.0174560546875)","(-5.6348748207092285, 98.92768096923828, 25.364948272705078)","(-5.643181800842285, 102.27405548095703, 26.58298110961914)",POINT (0.4829462319612503 0.5464066863059998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370052610,1873495488,1,1,"(0.48458608984947205, 0.5649738907814026)","(0.4879070222377777, 0.5371788144111633)",1,1,3.299530029296875,3.20941162109375,"(-16.678665161132812, -39.53321075439453, 624.7479248046875)","(44.50994873046875, -42.46592330932617, 628.1253662109375)","(-5.0707478523254395, 97.19989013671875, 24.736095428466797)","(-3.91994047164917, 102.29113006591797, 26.589237213134766)",POINT (0.4862465560436249 0.551076352596283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370069278,1873512155,1,1,"(0.4813994765281677, 0.5552754402160645)","(0.4814528822898865, 0.5417680144309998)",1,1,3.2924041748046875,3.216705322265625,"(-16.675071716308594, -39.568077087402344, 624.7918701171875)","(44.51054382324219, -42.49150085449219, 628.1695556640625)","(-6.175034523010254, 98.97635650634766, 25.382719039916992)","(-6.1565260887146, 101.4505386352539, 26.283205032348633)",POINT (0.4814261794090271 0.5485217273235321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370085945,1873528822,1,1,"(0.47883108258247375, 0.5590006709098816)","(0.4861319959163666, 0.5508444309234619)",1,1,3.298919677734375,3.206283569335937,"(-16.669490814208984, -39.637916564941406, 624.9002685546875)","(44.498207092285156, -42.519920349121094, 628.149658203125)","(-7.065083026885986, 98.29402160644531, 25.13430404663086)","(-4.5350470542907715, 99.78801727294922, 25.678058624267578)",POINT (0.4824815392494202 0.5549225509166718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370102612,1873545488,1,1,"(0.4815172255039215, 0.5650418400764465)","(0.4903374910354614, 0.5402529239654541)",1,1,3.309051513671875,3.2044830322265625,"(-16.673627853393555, -39.70198059082031, 624.9213256835938)","(44.483489990234375, -42.55780792236328, 628.13037109375)","(-6.1342267990112305, 97.18744659423828, 24.73155975341797)","(-3.077686309814453, 101.72804260253906, 26.384273529052734)",POINT (0.4859273582696915 0.5526473820209503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370119279,1873562155,1,1,"(0.4861030876636505, 0.5653747916221619)","(0.48598983883857727, 0.5350841879844666)",1,1,3.2992095947265625,3.21405029296875,"(-16.68465805053711, -39.736724853515625, 624.7913818359375)","(44.494319915771484, -42.62812805175781, 628.040283203125)","(-4.5450568199157715, 97.12648010253906, 24.709321975708008)","(-4.584306240081787, 102.67483520507812, 26.728790283203125)",POINT (0.4860464632511139 0.5502294898033142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370135947,1873578822,1,1,"(0.4858397841453552, 0.5667813420295715)","(0.4833725392818451, 0.5479556918144226)",1,1,3.2974090576171875,3.205062866210937,"(-16.673965454101562, -39.753387451171875, 624.66259765625)","(44.51924133300781, -42.67298889160156, 628.1013793945312)","(-4.636305809020996, 96.86881256103516, 24.61562156677246)","(-5.491304397583008, 100.31714630126953, 25.870668411254883)",POINT (0.4846061617136002 0.5573685169219971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370152618,1873595493,1,1,"(0.4860316812992096, 0.5537248253822327)","(0.48680049180984497, 0.5496374368667603)",1,1,3.303863525390625,3.2012481689453125,"(-16.66110610961914, -39.81304168701172, 624.857666015625)","(44.53760528564453, -42.71000289916992, 628.2090454101562)","(-4.569815635681152, 99.26042175292969, 25.486013412475586)","(-4.303394794464111, 100.00909423828125, 25.75855255126953)",POINT (0.4864160865545273 0.5516811311244965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370169286,1873612160,1,1,"(0.4852924942970276, 0.5602971911430359)","(0.49285051226615906, 0.556334912776947)",1,1,3.319366455078125,3.192230224609375,"(-16.641735076904297, -39.85383605957031, 624.8588256835938)","(44.54009246826172, -42.72645950317383, 628.2103271484375)","(-4.82596492767334, 98.05654907226562, 25.047847747802734)","(-2.2068352699279785, 98.78229522705078, 25.312091827392578)",POINT (0.4890715032815933 0.5583160519599915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,32,441370185953,1873628827,1,1,"(0.4841320514678955, 0.5666907429695129)","(0.48604175448417664, 0.5500222444534302)",1,1,3.3048095703125,3.199432373046875,"(-16.645998001098633, -39.901527404785156, 624.7935791015625)","(44.536231994628906, -42.779850006103516, 628.1019287109375)","(-5.2281107902526855, 96.88540649414062, 24.62168312072754)","(-4.56631326675415, 99.93861389160156, 25.732894897460938)",POINT (0.4850869029760361 0.5583564937114716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
