,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,12,25,333869924115,4537045020,1,1,"(0.6885848045349121, 0.05935992673039436)","(0.7083744406700134, 0.06476642191410065)",1,1,2.993133544921875,2.8585357666015625,"(-69.71846008300781, 10.341422080993652, 644.6641845703125)","(-4.611350059509277, 7.794062614440918, 653.7882080078125)","(65.62223815917969, 189.81385803222656, 58.444801330566406)","(72.48008728027344, 188.8235321044922, 58.08439636230469)",POINT (0.6984796226024628 0.0620631743222475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333869940785,4537061690,1,1,"(0.6887131929397583, 0.06890171766281128)","(0.7077016830444336, 0.07468145340681076)",1,1,2.994903564453125,2.860809326171875,"(-69.71232604980469, 10.343862533569336, 644.594970703125)","(-4.604772090911865, 7.798594951629639, 653.7411499023438)","(65.66675567626953, 188.06607055664062, 57.80868148803711)","(72.24694061279297, 187.00738525390625, 57.42333221435547)",POINT (0.698207437992096 0.071791585534811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333869957452,4537078357,1,1,"(0.6901476383209229, 0.06118104234337807)","(0.7068741917610168, 0.06050228327512741)",1,1,2.978744506835937,2.843612670898437,"(-69.72750854492188, 10.33224105834961, 644.5569458007812)","(-4.616175651550293, 7.79409122467041, 653.6582641601562)","(66.16383361816406, 189.4802703857422, 58.323421478271484)","(71.96019744873047, 189.60459899902344, 58.368682861328125)",POINT (0.6985109150409698 0.0608416628092527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333869974120,4537095024,1,1,"(0.6945671439170837, 0.062306344509124756)","(0.7123474478721619, 0.0717112198472023)",1,1,2.9825897216796875,2.8439483642578125,"(-69.7494125366211, 10.335070610046387, 644.504638671875)","(-4.64594030380249, 7.807012557983398, 653.504150390625)","(67.69536590576172, 189.27413940429688, 58.248409271240234)","(73.85688018798828, 187.5514678955078, 57.6213493347168)",POINT (0.7034572958946228 0.0670087821781635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333869990786,4537111690,1,1,"(0.6986605525016785, 0.05599919334053993)","(0.711974024772644, 0.06592393666505814)",1,1,2.960189819335937,2.83203125,"(-69.78733825683594, 10.333139419555664, 644.4493408203125)","(-4.6919779777526855, 7.812906265258789, 653.1140747070312)","(69.11387634277344, 190.429443359375, 58.668880462646484)","(73.72746276855469, 188.6115264892578, 58.0072021484375)",POINT (0.7053172886371613 0.060961565002799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870007454,4537128357,1,1,"(0.6926208138465881, 0.06286970525979996)","(0.7083848714828491, 0.07617982476949692)",1,1,2.9700469970703125,2.835311889648437,"(-69.83806610107422, 10.344003677368164, 644.4970703125)","(-4.726745128631592, 7.828900337219238, 653.0772094726562)","(67.0208511352539, 189.17098999023438, 58.21078109741211)","(72.48368835449219, 186.7329559326172, 57.32341003417969)",POINT (0.7005028426647186 0.0695247650146484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870024121,4537145024,1,1,"(0.6860823035240173, 0.05732054263353348)","(0.7009224891662598, 0.06834539026021957)",1,1,2.9669952392578125,2.8388824462890625,"(-69.90397644042969, 10.338134765625, 644.4593505859375)","(-4.770038604736328, 7.837654113769531, 653.3243408203125)","(64.7550277709961, 190.18740844726562, 58.580772399902344)","(69.897705078125, 188.16798400878906, 57.84573745727539)",POINT (0.6935023963451385 0.0628329664468765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870040789,4537161691,1,1,"(0.6986539363861084, 0.06076281517744064)","(0.7089090943336487, 0.06392887979745865)",1,1,2.9637451171875,2.8277587890625,"(-69.97216796875, 10.330438613891602, 644.35009765625)","(-4.860890865325928, 7.869431495666504, 653.4293823242188)","(69.11158752441406, 189.55686950683594, 58.35131072998047)","(72.66535949707031, 188.97694396972656, 58.140201568603516)",POINT (0.7037815153598785 0.0623458474874496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870057455,4537178357,1,1,"(0.6913344860076904, 0.0614919550716877)","(0.7115939259529114, 0.057434745132923126)",1,1,2.95001220703125,2.854644775390625,"(-70.03204345703125, 10.324881553649902, 644.384521484375)","(-4.913897514343262, 7.8674492835998535, 653.2276000976562)","(66.57512664794922, 189.42330932617188, 58.302703857421875)","(73.59576416015625, 190.16648864746094, 58.573184967041016)",POINT (0.7014642059803009 0.0594633501023054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870074127,4537195028,1,1,"(0.6875172853469849, 0.06939303129911423)","(0.7010987401008606, 0.05620194226503372)",1,1,2.9744415283203125,2.8416290283203125,"(-70.09585571289062, 10.323165893554688, 644.3114624023438)","(-4.95051383972168, 7.8735809326171875, 652.7681884765625)","(65.2523193359375, 187.97608947753906, 57.77593994140625)","(69.95878601074219, 190.39230346679688, 58.65536880493164)",POINT (0.6943080127239227 0.062797486782074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870090793,4537211694,1,1,"(0.6980144381523132, 0.06003318727016449)","(0.7036347985267639, 0.05602450668811798)",1,1,2.929107666015625,2.829452514648437,"(-70.14382934570312, 10.30447006225586, 644.1251220703125)","(-5.0160017013549805, 7.894656658172607, 652.8969116210938)","(68.88996124267578, 189.69052124023438, 58.399940490722656)","(70.83763885498047, 190.42481994628906, 58.66716766357422)",POINT (0.7008246183395386 0.0580288469791412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870107461,4537228361,1,1,"(0.6930932402610779, 0.05838121101260185)","(0.7065596580505371, 0.06291096657514572)",1,1,2.9559478759765625,2.850677490234375,"(-70.20306396484375, 10.30902099609375, 644.1944580078125)","(-5.081200122833252, 7.92341423034668, 653.1198120117188)","(67.18457794189453, 189.9931182861328, 58.510093688964844)","(71.85120391845703, 189.1634063720703, 58.208072662353516)",POINT (0.6998264491558075 0.0606460887938738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870124128,4537245028,1,1,"(0.6619985103607178, 0.08490654081106186)","(0.6770938038825989, 0.0701938197016716)",1,1,2.9308319091796875,2.8231353759765625,"(-70.34068298339844, 10.257266998291016, 644.0001220703125)","(-5.1993560791015625, 7.861767768859863, 652.5755615234375)","(56.40913009643555, 185.1344451904297, 56.7416877746582)","(61.64020919799805, 187.82940673828125, 57.722511291503906)",POINT (0.6695461571216583 0.0775501802563667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870140795,4537261694,1,1,"(0.4988826811313629, 0.33559179306030273)","(0.5091022849082947, 0.3457737863063812)",1,1,2.9989471435546875,2.871307373046875,"(-70.7788314819336, 9.908014297485352, 644.032958984375)","(-5.840821266174316, 7.603996276855469, 652.5869140625)","(-0.11648575216531754, 139.21612548828125, 40.028724670410156)","(3.4250078201293945, 137.35105895996094, 39.34992599487305)",POINT (0.5039924830198288 0.340682789683342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,25,333870157462,4537278361,1,1,"(0.4703294336795807, 0.4298219084739685)","(0.49707797169685364, 0.40730616450309753)",1,1,2.98223876953125,2.86651611328125,"(-70.97859191894531, 9.815851211547852, 644.0368041992188)","(-6.0792236328125, 7.480470657348633, 652.2777099609375)","(-10.011214256286621, 121.95586395263672, 33.746517181396484)","(-0.7418582439422607, 126.080078125, 35.24762725830078)",POINT (0.4837037026882172 0.418564036488533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870190795,4537311694,1,1,"(0.47166842222213745, 0.41694125533103943)","(0.4945749044418335, 0.42634403705596924)",1,1,2.94366455078125,2.857269287109375,"(-71.16084289550781, 9.826398849487305, 643.83154296875)","(-6.1455888748168945, 7.528713226318359, 651.923828125)","(-9.54719352722168, 124.3152084350586, 34.605281829833984)","(-1.6092725992202759, 122.59291076660156, 33.9783821105957)",POINT (0.4831216633319855 0.4216426461935043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870207470,4537328368,1,1,"(0.46217453479766846, 0.3036467432975769)","(0.49952125549316406, 0.41661015152931213)",1,1,2.757904052734375,2.84381103515625,"(-71.2297134399414, 9.830638885498047, 643.79296875)","(-6.186867713928223, 7.56036376953125, 652.039794921875)","(-12.837187767028809, 145.06752014160156, 42.158512115478516)","(0.10483250766992569, 124.37588500976562, 34.62730407714844)",POINT (0.4808478951454163 0.3601284474134445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,25,333870224137,4537345035,1,1,"(0.47267186641693115, 0.43299826979637146)","(0.49614542722702026, 0.29046574234962463)",1,1,2.9478302001953125,2.655258178710937,"(-71.27960205078125, 9.827425003051758, 643.6057739257812)","(-6.222329616546631, 7.5929999351501465, 652.4613037109375)","(-9.199478149414062, 121.3740463256836, 33.53474807739258)","(-1.0650086402893066, 147.48191833496094, 43.03721618652344)",POINT (0.4844086468219757 0.361732006072998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,25,333870240802,4537361699,1,1,"(0.47603651881217957, 0.4201934039592743)","(0.4954621493816376, 0.42226913571357727)",1,1,2.9556121826171875,2.853546142578125,"(-71.34639739990234, 9.833131790161133, 643.5089111328125)","(-6.2572832107543945, 7.619354248046875, 652.3545532226562)","(-8.033488273620605, 123.71952056884766, 34.388458251953125)","(-1.3017991781234741, 123.33929443359375, 34.25009536743164)",POINT (0.4857493340969086 0.4212312698364258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870257469,4537378366,1,1,"(0.46791866421699524, 0.42213907837867737)","(0.48738938570022583, 0.4093465805053711)",1,1,2.9589996337890625,2.81512451171875,"(-71.40985870361328, 9.838254928588867, 643.588623046875)","(-6.283834457397461, 7.617705345153809, 651.7789916992188)","(-10.846632957458496, 123.36312866210938, 34.25875473022461)","(-4.099318027496338, 125.70635986328125, 35.111572265625)",POINT (0.4776540249586105 0.4157428294420242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,25,333870274139,4537395035,1,1,"(0.4732069969177246, 0.4450244605541229)","(0.4875318109989166, 0.408324658870697)",1,1,3.01025390625,2.8402862548828125,"(-71.45689392089844, 9.8433198928833, 643.636474609375)","(-6.311801433563232, 7.630614757537842, 651.5792236328125)","(-9.014022827148438, 119.17118835449219, 32.73295593261719)","(-4.049956798553467, 125.89354705810547, 35.179691314697266)",POINT (0.4803694039583206 0.42667455971241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
