,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,17,17,167226915336,2641299328,1,1,"(0.46524113416671753, 0.8942055702209473)","(0.5328535437583923, 0.8963083028793335)",1,1,3.553070068359375,3.729446411132813,"(-36.3404541015625, -21.61283302307129, 684.2703857421875)","(21.836515426635742, -23.131114959716797, 679.1984252929688)","(-11.77448558807373, 36.89410400390625, 2.7865872383117676)","(11.655671119689941, 36.50895309448242, 2.6463699340820312)",POINT (0.4990473389625549 0.8952569365501404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167226932002,2641315994,1,1,"(0.4631331264972687, 0.8808958530426025)","(0.5317273736000061, 0.8921125531196594)",1,1,3.569076538085937,3.7289886474609375,"(-36.28972244262695, -21.554157257080078, 684.3538818359375)","(21.870803833007812, -23.06963348388672, 679.19580078125)","(-12.504992485046387, 39.33206558227539, 3.673950672149658)","(11.265419006347656, 37.2774658203125, 2.926173686981201)",POINT (0.4974302500486374 0.886504203081131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167226948670,2641332661,1,1,"(0.462530255317688, 0.8732469081878662)","(0.5363852381706238, 0.8782553672790527)",1,1,3.568603515625,3.7559661865234375,"(-36.23731994628906, -21.501972198486328, 684.373046875)","(21.940269470214844, -23.027536392211914, 679.2156982421875)","(-12.713910102844238, 40.733116149902344, 4.183872222900391)","(12.879542350769043, 39.81573486328125, 3.8499412536621094)",POINT (0.4994577467441559 0.8757511377334595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167226965337,2641349328,1,1,"(0.4662030041217804, 0.8765591979026794)","(0.5256351232528687, 0.8636081218719482)",1,1,3.5399322509765625,3.736862182617188,"(-36.1828498840332, -21.425662994384766, 684.4564208984375)","(22.010631561279297, -22.999462127685547, 679.5557861328125)","(-11.441178321838379, 40.12641906738281, 3.9630327224731445)","(9.154216766357422, 42.49867248535156, 4.826501846313477)",POINT (0.4959190636873245 0.8700836598873138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167226982004,2641365994,1,1,"(0.4597083330154419, 0.8886018991470337)","(0.5339265465736389, 0.8755199909210205)",1,1,3.540771484375,3.7410888671875,"(-36.1053581237793, -21.362159729003906, 684.5430908203125)","(22.09506607055664, -22.945465087890625, 679.513427734375)","(-13.691811561584473, 37.92055130004883, 3.160151481628418)","(12.027511596679688, 40.316768646240234, 4.032346248626709)",POINT (0.4968174397945404 0.8820609450340271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167226998671,2641382661,1,1,"(0.45966824889183044, 0.8902630805969238)","(0.5293241143226624, 0.8837052583694458)",1,1,3.53497314453125,3.725112915039064,"(-36.01342010498047, -21.329639434814453, 684.656982421875)","(22.17340850830078, -22.9281005859375, 679.55908203125)","(-13.705699920654297, 37.616249084472656, 3.0494654178619385)","(10.432588577270508, 38.817474365234375, 3.486614942550659)",POINT (0.4944961816072464 0.8869841694831848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167227015339,2641399328,1,1,"(0.4659561514854431, 0.8922746181488037)","(0.5401319265365601, 0.8963442444801331)",1,1,3.565216064453125,3.7542877197265625,"(-35.95347213745117, -21.31499481201172, 684.7020263671875)","(22.245546340942383, -22.907180786132812, 679.7714233398438)","(-11.526698112487793, 37.247779846191406, 2.9153382778167725)","(14.177908897399902, 36.50236892700195, 2.643993377685547)",POINT (0.5030440390110016 0.8943094313144684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167227032005,2641415994,1,1,"(0.46091243624687195, 0.8762840032577515)","(0.531423807144165, 0.8914875388145447)",1,1,3.541473388671875,3.699371337890625,"(-35.86158752441406, -21.284257888793945, 684.8297119140625)","(22.336551666259766, -22.903820037841797, 679.7398681640625)","(-13.274540901184082, 40.176815032958984, 3.98140811920166)","(11.160236358642578, 37.3919677734375, 2.967811346054077)",POINT (0.4961681216955185 0.8838857710361481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167227048679,2641432667,1,1,"(0.4619172513484955, 0.8789028525352478)","(0.5478274822235107, 0.8902072906494141)",1,1,3.534912109375,3.7315826416015625,"(-35.797523498535156, -21.19952392578125, 684.7459716796875)","(22.41284942626953, -22.87859344482422, 679.951904296875)","(-12.926344871520996, 39.69712829589844, 3.8067846298217773)","(16.844694137573242, 37.62647247314453, 3.0531628131866455)",POINT (0.5048723667860031 0.8845550715923309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,17,167227065346,2641449334,1,1,"(0.4699781835079193, 0.8987963795661926)","(0.5327330827713013, 0.8735911250114441)",1,1,3.5271453857421875,3.7366790771484375,"(-35.730010986328125, -21.111265182495117, 685.0521240234375)","(22.486793518066406, -22.83926010131836, 680.11181640625)","(-10.132926940917969, 36.0532112121582, 2.480548620223999)","(11.613948822021484, 40.670082092285156, 4.1609344482421875)",POINT (0.5013556331396103 0.8861937522888184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
