,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,24,22,155190240814,4450886169,1,1,"(0.4086818993091583, 0.08808605372905731)","(0.4011704623699188, 0.04818027466535568)",1,1,3.2643280029296875,3.4701080322265625,"(-44.956687927246094, 36.12477111816406, 552.4257202148438)","(18.486286163330078, 43.344642639160156, 554.230224609375)","(-31.37433624267578, 184.5520477294922, 56.529693603515625)","(-33.97732925415039, 191.86166381835938, 59.190128326416016)",POINT (0.4049261808395386 0.0681331641972065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190257482,4450902836,1,1,"(0.3969624936580658, 0.0758744552731514)","(0.4035102128982544, 0.04594724252820015)",1,1,3.2986297607421875,3.4650115966796875,"(-45.02842712402344, 36.09234619140625, 552.500244140625)","(18.427919387817383, 43.32926940917969, 554.2335815429688)","(-35.43553924560547, 186.78887939453125, 57.34380340576172)","(-33.16651916503906, 192.2706756591797, 59.33903884887695)",POINT (0.4002363532781601 0.0609108489006758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190274149,4450919503,1,1,"(0.40208855271339417, 0.08365093171596527)","(0.39831411838531494, 0.052423540502786636)",1,1,3.2624053955078125,3.5289306640625,"(-45.091453552246094, 36.062225341796875, 552.3646240234375)","(18.359798431396484, 43.334102630615234, 554.304931640625)","(-33.65917205810547, 185.3644561767578, 56.8253288269043)","(-34.9671516418457, 191.08441162109375, 58.907249450683594)",POINT (0.4002013355493546 0.068037236109376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190290822,4450936175,1,1,"(0.40045955777168274, 0.07426441460847855)","(0.4023875594139099, 0.042445775121450424)",1,1,3.25311279296875,3.493392944335937,"(-45.175689697265625, 36.048248291015625, 552.4879150390625)","(18.28769874572754, 43.33396530151367, 554.265380859375)","(-34.22368240356445, 187.0837860107422, 57.45114517211914)","(-33.55555725097656, 192.9120330810547, 59.57249069213867)",POINT (0.4014235585927963 0.0583550948649645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190307489,4450952842,1,1,"(0.39382725954055786, 0.10012813657522202)","(0.39249518513679504, 0.03723418712615967)",1,1,3.285614013671875,3.4699859619140625,"(-45.30295181274414, 36.026466369628906, 552.3929443359375)","(18.15597152709961, 43.31304168701172, 553.9921264648438)","(-36.52200698852539, 182.34628295898438, 55.72687911987305)","(-36.98362350463867, 193.86666870117188, 59.91989517211914)",POINT (0.3931612223386764 0.0686811618506908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190324157,4450969509,1,1,"(0.34336057305336, 0.07614635676145554)","(0.34337127208709717, 0.021847832947969437)",1,1,3.296722412109375,3.5093994140625,"(-45.507537841796875, 36.05826187133789, 552.5263061523438)","(17.918184280395508, 43.40272521972656, 554.3961181640625)","(-54.01057434082031, 186.73907470703125, 57.32567596435547)","(-54.006858825683594, 196.68499755859375, 60.94569396972656)",POINT (0.3433659225702286 0.0489970948547125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190340823,4450986175,1,1,"(0.36659881472587585, 0.07879231125116348)","(0.3554249107837677, 0.039469264447689056)",1,1,3.2919158935546875,3.5260009765625,"(-45.577415466308594, 36.03673553466797, 552.5770263671875)","(17.852867126464844, 43.426273345947266, 554.52685546875)","(-45.957664489746094, 186.25440979003906, 57.149253845214844)","(-49.82982635498047, 193.45726013183594, 59.770877838134766)",POINT (0.3610118627548218 0.0591307878494263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190357491,4451002842,1,1,"(0.352687805891037, 0.08023050427436829)","(0.34817013144493103, 0.036360420286655426)",1,1,3.2789306640625,3.531494140625,"(-45.66216278076172, 36.000858306884766, 552.479736328125)","(17.76567840576172, 43.40340042114258, 554.4547119140625)","(-50.77833557128906, 185.99098205566406, 57.053382873535156)","(-52.34387969970703, 194.02671813964844, 59.97815704345703)",POINT (0.350428968667984 0.0582954622805119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190374158,4451019509,1,1,"(0.35564175248146057, 0.0775870829820633)","(0.3567558825016022, 0.036196596920490265)",1,1,3.2670135498046875,3.531463623046875,"(-45.75494384765625, 35.99829864501953, 552.6468505859375)","(17.684722900390625, 43.43232727050781, 554.543701171875)","(-49.75469207763672, 186.4751739501953, 57.229644775390625)","(-49.36859893798828, 194.0567169189453, 59.98907470703125)",POINT (0.3561988174915314 0.0568918399512768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190390825,4451036175,1,1,"(0.36172232031822205, 0.06886062026023865)","(0.3530401885509491, 0.028446462005376816)",1,1,3.312225341796875,3.513763427734375,"(-45.82925796508789, 35.95869445800781, 552.5592041015625)","(17.593509674072266, 43.42412567138672, 554.5054931640625)","(-47.647544860839844, 188.0736083984375, 57.8114013671875)","(-50.65621566772461, 195.47630310058594, 60.505802154541016)",POINT (0.3573812544345856 0.0486535411328077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190407492,4451052842,1,1,"(0.3576804995536804, 0.08731307834386826)","(0.35386228561401367, 0.019148088991642)",1,1,3.2815093994140625,3.51947021484375,"(-45.90214538574219, 35.934913635253906, 552.4885864257812)","(17.51653480529785, 43.443023681640625, 554.5263671875)","(-49.048187255859375, 184.69363403320312, 56.58125305175781)","(-50.371337890625, 197.17950439453125, 61.12570571899414)",POINT (0.355771392583847 0.0532305836677551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190424163,4451069512,1,1,"(0.35894694924354553, 0.0845099464058876)","(0.358845591545105, 0.014942675828933716)",1,1,3.283233642578125,3.496826171875,"(-45.9761962890625, 35.915870666503906, 552.5810546875)","(17.43210220336914, 43.45569610595703, 554.6067504882812)","(-48.609310150146484, 185.2070770263672, 56.768131256103516)","(-48.644432067871094, 197.94981384277344, 61.40606689453125)",POINT (0.3588962703943253 0.0497263111174107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190440830,4451086179,1,1,"(0.3563932478427887, 0.09001532942056656)","(0.35508090257644653, 0.029708756133913994)",1,1,3.328277587890625,3.507431030273437,"(-46.04859161376953, 35.91908645629883, 552.639404296875)","(17.370357513427734, 43.46680450439453, 554.4912109375)","(-49.4942741394043, 184.19866943359375, 56.401084899902344)","(-49.94904708862305, 195.24510192871094, 60.421607971191406)",POINT (0.3557370752096176 0.0598620427772403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190457497,4451102845,1,1,"(0.35938677191734314, 0.09227456152439117)","(0.3485601842403412, 0.03209031745791435)",1,1,3.281158447265625,3.5088043212890625,"(-46.11991882324219, 35.93233108520508, 552.6365966796875)","(17.325979232788086, 43.500335693359375, 554.5781860351562)","(-48.4569091796875, 183.78485107421875, 56.25041961669922)","(-52.208709716796875, 194.80886840820312, 60.26283645629883)",POINT (0.3539734780788422 0.0621824394911528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190474164,4451119512,1,1,"(0.3661792278289795, 0.07821369171142578)","(0.34077540040016174, 0.023044846951961517)",1,1,3.329864501953125,3.551620483398437,"(-46.21149444580078, 35.95030212402344, 552.879638671875)","(17.288070678710938, 43.546356201171875, 554.6146240234375)","(-46.103057861328125, 186.36038208007812, 57.187862396240234)","(-54.90642166137695, 196.4657440185547, 60.86589050292969)",POINT (0.3534773141145706 0.0506292693316936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190607506,4451252850,1,1,"(0.4710811376571655, -0.040197912603616714)","(0.457091748714447, -0.06007402390241623)",1,1,3.276824951171875,3.5840606689453125,"(-45.770423889160156, 35.888423919677734, 552.6373291015625)","(17.699899673461914, 43.50444793701172, 554.5171508789062)","(-9.750720977783203, 208.04998779296875, 65.0822525024414)","(-14.59855842590332, 211.6907196044922, 66.40735626220703)",POINT (0.4640864431858063 -0.0501359682530165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190624173,4451269516,1,1,"(0.4571479856967926, 0.031991682946681976)","(0.4576544761657715, 0.007823134772479534)",1,1,3.3135986328125,3.511199951171875,"(-45.728546142578125, 35.853267669677734, 552.4981689453125)","(17.729267120361328, 43.45819854736328, 554.3968505859375)","(-14.579060554504395, 194.82693481445312, 60.26943588256836)","(-14.403541564941406, 199.25390625, 61.88070297241211)",POINT (0.457401230931282 0.0199074088595808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190640839,4451286182,1,1,"(0.45818522572517395, 0.03614276275038719)","(0.4569983184337616, 0.009992343373596668)",1,1,3.294647216796875,3.497665405273437,"(-45.70376968383789, 35.84532165527344, 552.4752197265625)","(17.74622344970703, 43.42234420776367, 554.25927734375)","(-14.219613075256348, 194.0665740966797, 59.992698669433594)","(-14.630928039550781, 198.85658264160156, 61.73609161376953)",POINT (0.4575917720794678 0.0230675530619919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190657508,4451302850,1,1,"(0.45764291286468506, 0.03713007643818855)","(0.4617208242416382, 0.0006178291514515877)",1,1,3.332260131835937,3.510360717773437,"(-45.69488525390625, 35.829063415527344, 552.373779296875)","(17.74604034423828, 43.412353515625, 554.3873291015625)","(-14.407554626464844, 193.8857421875, 59.92683792114258)","(-12.99439811706543, 200.57371520996094, 62.36110305786133)",POINT (0.4596818685531616 0.0188739527948201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190674175,4451319517,1,1,"(0.4508650302886963, 0.03807343170046806)","(0.46586039662361145, -0.009475870989263058)",1,1,3.3272857666015625,3.504989624023437,"(-45.69227600097656, 35.81233215332031, 552.2975463867188)","(17.72185516357422, 43.37623596191406, 554.3114624023438)","(-16.756328582763672, 193.71292114257812, 59.863975524902344)","(-11.559900283813477, 202.422607421875, 63.03402328491211)",POINT (0.4583627134561539 0.0142987803556025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190690846,4451336188,1,1,"(0.45871058106422424, 0.032328035682439804)","(0.45720240473747253, -0.002818731591105461)",1,1,3.3232879638671875,3.5393524169921875,"(-45.74528121948242, 35.82395935058594, 552.4679565429688)","(17.68320655822754, 43.374900817871094, 554.2709350585938)","(-14.03756332397461, 194.76531982421875, 60.247013092041016)","(-14.560206413269043, 201.2032012939453, 62.5902099609375)",POINT (0.4579564929008484 0.0147546520456672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190707514,4451352855,1,1,"(0.4570567309856415, 0.04348566010594368)","(0.46621549129486084, 0.006890636403113604)",1,1,3.3307342529296875,3.5198974609375,"(-45.775856018066406, 35.794036865234375, 552.2918701171875)","(17.646728515625, 43.378379821777344, 554.2218017578125)","(-14.610689163208008, 192.72157287597656, 59.503116607666016)","(-11.436844825744629, 199.42471313476562, 61.94289779663086)",POINT (0.4616361111402512 0.0251881482545286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190724180,4451369521,1,1,"(0.4665753245353699, 0.044010017067193985)","(0.4554675817489624, -0.004542871378362179)",1,1,3.3159942626953125,3.5384979248046875,"(-45.828125, 35.80236053466797, 552.318359375)","(17.61669158935547, 43.408729553222656, 554.436279296875)","(-11.312139511108398, 192.62551879882812, 59.46817398071289)","(-15.16137981414795, 201.5189971923828, 62.70515060424805)",POINT (0.4610214531421661 0.0197335728444159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190740848,4451386188,1,1,"(0.4546293020248413, 0.04616478830575943)","(0.4614732265472412, -0.0022356179542839527)",1,1,3.327392578125,3.514984130859375,"(-45.861717224121094, 35.80970764160156, 552.3651123046875)","(17.57122802734375, 43.434043884277344, 554.4551391601562)","(-15.451878547668457, 192.23081970214844, 59.32453155517578)","(-13.080207824707031, 201.0963897705078, 62.55133056640625)",POINT (0.4580512642860413 0.0219645851757377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190757515,4451402855,1,1,"(0.5249610543251038, 0.032181691378355026)","(0.5245574116706848, 0.00538837444037199)",1,1,3.3049774169921875,3.5336151123046875,"(-45.78077697753906, 35.84129333496094, 552.6152954101562)","(17.65970230102539, 43.46528625488281, 554.553466796875)","(8.920644760131836, 194.79212951660156, 60.25675582885742)","(8.780767440795898, 199.6998748779297, 62.0430793762207)",POINT (0.5247592329978943 0.0187850329093635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190774182,4451419521,1,1,"(0.5063007473945618, 0.03570001199841499)","(0.5093330144882202, 0.006054989527910948)",1,1,3.314559936523437,3.48388671875,"(-45.80291748046875, 35.8470458984375, 552.5098876953125)","(17.648937225341797, 43.47498321533203, 554.6224365234375)","(2.454174518585205, 194.14767456054688, 60.02220916748047)","(3.50494647026062, 199.57778930664062, 61.998619079589844)",POINT (0.507816880941391 0.020877500763163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190790847,4451436186,1,1,"(0.5123676061630249, 0.040052250027656555)","(0.5125623345375061, 0.011089920997619629)",1,1,3.3239288330078125,3.5387725830078125,"(-45.8450927734375, 35.82445526123047, 552.3086547851562)","(17.590160369873047, 43.50516128540039, 554.8475952148438)","(4.556543827056885, 193.35047912597656, 59.73200988769531)","(4.624040603637695, 198.655517578125, 61.66293716430664)",POINT (0.5124649703502655 0.0255710855126381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190807517,4451452855,1,1,"(0.5132954716682434, 0.032874371856451035)","(0.5138212442398071, 0.0037348640616983175)",1,1,3.2822418212890625,3.4864044189453125,"(-45.91769027709961, 35.86549377441406, 552.4430541992188)","(17.519752502441406, 43.50852966308594, 554.6710205078125)","(4.878091812133789, 194.66525268554688, 60.2105827331543)","(5.060287952423096, 200.0027618408203, 62.1533088684082)",POINT (0.5135583579540253 0.0183046179590747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190824190,4451469528,1,1,"(0.5080807209014893, 0.044263407588005066)","(0.5110846161842346, 0.015174618922173977)",1,1,3.2949371337890625,3.496978759765625,"(-45.961788177490234, 35.85578155517578, 552.3936767578125)","(17.47533416748047, 43.51325988769531, 554.630859375)","(3.0709922313690186, 192.5791015625, 59.45127868652344)","(4.1119585037231445, 197.90731811523438, 61.39065170288086)",POINT (0.5095826685428619 0.0297190132550895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190840857,4451486194,1,1,"(0.5105757713317871, 0.03987187147140503)","(0.5155142545700073, 0.005068107973784208)",1,1,3.3116607666015625,3.472900390625,"(-46.006202697753906, 35.83390808105469, 552.3102416992188)","(17.404037475585938, 43.48804473876953, 554.395751953125)","(3.9356088638305664, 193.3834991455078, 59.74406814575195)","(5.64699649810791, 199.75856018066406, 62.06440353393555)",POINT (0.5130450129508972 0.0224699897225946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190857524,4451502861,1,1,"(0.5123745799064636, 0.046056851744651794)","(0.5176362991333008, 0.015485991723835468)",1,1,3.3036346435546875,3.5202178955078125,"(-46.04339599609375, 35.815834045410156, 552.348388671875)","(17.353981018066406, 43.4588623046875, 554.3472900390625)","(4.558980464935303, 192.2506103515625, 59.33171463012695)","(6.3823418617248535, 197.8502960205078, 61.369834899902344)",POINT (0.5150054395198822 0.0307714217342436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,22,155190874192,4451519528,1,1,"(0.5177688598632812, 0.11411139369010925)","(0.5135067105293274, 0.009274538606405258)",1,1,3.42694091796875,3.5061187744140625,"(-46.08186721801758, 35.79191589355469, 552.2833862304688)","(17.319053649902344, 43.4516487121582, 554.4243774414062)","(6.428262710571289, 179.7849578857422, 54.79460144042969)","(4.95128870010376, 198.98806762695312, 61.783939361572266)",POINT (0.5156377851963043 0.0616929661482573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
