,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,54,14,436183157458,749548661,1,1,"(0.5390638709068298, 0.2924540638923645)","(0.5466156601905823, 0.3404691219329834)",1,1,3.081390380859375,2.9229888916015625,"(-50.476295471191406, -48.08509063720703, 712.6617431640625)","(15.148810386657715, -46.447662353515625, 712.0779418945312)","(13.807793617248535, 147.11769104003906, 42.90468978881836)","(16.424760818481445, 138.3227081298828, 39.70361328125)",POINT (0.542839765548706 0.316461592912674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183174126,749565328,1,1,"(0.5455392599105835, 0.30376672744750977)","(0.5482860803604126, 0.355642169713974)",1,1,3.0416259765625,2.9239654541015625,"(-50.523704528808594, -48.061431884765625, 712.78173828125)","(15.117532730102539, -46.41220474243164, 712.3035278320312)","(16.0517635345459, 145.04554748535156, 42.15047836303711)","(17.003631591796875, 135.54345703125, 38.692012786865234)",POINT (0.546912670135498 0.3297044485807419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183190793,749581995,1,1,"(0.5538154244422913, 0.3384222090244293)","(0.5470963716506958, 0.37473294138908386)",1,1,3.094589233398437,2.9516754150390625,"(-50.57323455810547, -47.996192932128906, 712.80224609375)","(15.07451057434082, -46.36892318725586, 712.4031372070312)","(18.919736862182617, 138.69766235351562, 39.84004592895508)","(16.591352462768555, 132.0465850830078, 37.41923522949219)",POINT (0.5504558980464935 0.3565775752067566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183207460,749598661,1,1,"(0.5514542460441589, 0.3217052221298218)","(0.5464467406272888, 0.3274424374103546)",1,1,3.062225341796875,2.9193115234375,"(-50.620601654052734, -47.943790435791016, 712.7952880859375)","(15.007442474365234, -46.31006622314453, 711.8464965820312)","(18.101497650146484, 141.75973510742188, 40.954532623291016)","(16.366220474243164, 140.70883178710938, 40.572052001953125)",POINT (0.5489504933357239 0.3245738297700882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183224133,749615334,1,1,"(0.5403226017951965, 0.29692089557647705)","(0.5529669523239136, 0.3309306800365448)",1,1,3.05499267578125,2.90802001953125,"(-50.67527770996094, -47.9246940612793, 713.0289306640625)","(14.930475234985352, -46.21531677246094, 712.1295776367188)","(14.243972778320312, 146.29949951171875, 42.60688400268555)","(18.625717163085938, 140.06988525390625, 40.33950424194336)",POINT (0.546644777059555 0.3139257878065109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183240802,749632002,1,1,"(0.5053874850273132, 0.4425855278968811)","(0.5104984045028687, 0.5489147901535034)",1,1,3.057037353515625,2.959716796875,"(-50.77904510498047, -48.124393463134766, 712.97021484375)","(14.682926177978516, -46.35222244262695, 711.9591674804688)","(2.1376776695251465, 119.61792755126953, 32.89559555053711)","(3.9088053703308105, 100.14146423339844, 25.80675506591797)",POINT (0.5079429447650909 0.4957501590251923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,14,436183257468,749648668,1,1,"(0.49230000376701355, 0.7364412546157837)","(0.5006603002548218, 0.803505003452301)",1,1,3.0422515869140625,2.9191131591796875,"(-50.86927032470703, -48.42204284667969, 713.2552490234375)","(14.46205997467041, -46.635162353515625, 711.9827880859375)","(-2.3976078033447266, 65.79199981689453, 13.304567337036133)","(0.4995439052581787, 53.50786209106445, 8.833477973937988)",POINT (0.4964801520109177 0.7699731290340424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183274135,749665334,1,1,"(0.4959201514720917, 0.7744913101196289)","(0.49371737241744995, 0.809872031211853)",1,1,3.0105133056640625,2.893783569335937,"(-50.984291076660156, -48.430198669433594, 713.1945190429688)","(14.427444458007812, -46.63789749145508, 712.390625)","(-1.1430919170379639, 58.82231521606445, 10.767822265625)","(-1.9064346551895142, 52.34160232543945, 8.409010887145996)",POINT (0.4948187619447708 0.792181670665741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183290803,749682002,1,1,"(0.49764710664749146, 0.76095050573349)","(0.47490212321281433, 0.7989729046821594)",1,1,2.9842987060546875,2.913909912109375,"(-51.096370697021484, -48.42443084716797, 712.9636840820312)","(14.35839557647705, -46.59431457519531, 712.4495849609375)","(-0.5446438193321228, 61.3026237487793, 11.670516967773438)","(-8.426596641540527, 54.33797836303711, 9.135635375976562)",POINT (0.4862746149301529 0.7799617052078247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183307470,749698668,1,1,"(0.48532983660697937, 0.7581585049629211)","(0.5040714144706726, 0.7821685671806335)",1,1,2.964691162109375,2.8461456298828125,"(-51.19887924194336, -48.4437370300293, 713.1182250976562)","(14.249924659729004, -46.54161834716797, 711.8240966796875)","(-4.81301736831665, 61.81400680541992, 11.85668659210205)","(1.6816390752792358, 57.41606140136719, 10.255952835083008)",POINT (0.494700625538826 0.7701635360717773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183324136,749715334,1,1,"(0.4932449758052826, 0.7466378211975098)","(0.487089604139328, 0.7817374467849731)",1,1,2.947021484375,2.85675048828125,"(-51.3160400390625, -48.4486198425293, 712.98583984375)","(14.167407035827637, -46.53286361694336, 712.4288940429688)","(-2.0701417922973633, 63.9243049621582, 12.624735832214355)","(-4.20319938659668, 57.495033264160156, 10.284709930419922)",POINT (0.4901672899723053 0.7641876339912415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183340805,749732002,1,1,"(0.48685041069984436, 0.748792827129364)","(0.4866475760936737, 0.8127330541610718)",1,1,2.9512939453125,2.852386474609375,"(-51.41664123535156, -48.467384338378906, 713.012451171875)","(14.057488441467285, -46.46522521972656, 711.8602294921875)","(-4.286086559295654, 63.529563903808594, 12.481066703796387)","(-4.3563690185546875, 51.81753158569336, 8.218303680419922)",POINT (0.486748993396759 0.7807629406452179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183357474,749748671,1,1,"(0.4823724925518036, 0.7415900230407715)","(0.4966479241847992, 0.8056395649909973)",1,1,2.937103271484375,2.8031005859375,"(-51.519134521484375, -48.50536346435547, 712.8397827148438)","(13.973677635192871, -46.441123962402344, 711.9756469726562)","(-5.837862491607666, 64.84889221191406, 12.961297035217285)","(-0.8908934593200684, 53.116859436035156, 8.691184997558594)",POINT (0.4895102083683014 0.7736147940158844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183374142,749765338,1,1,"(0.47580066323280334, 0.7368386387825012)","(0.48748329281806946, 0.8228961825370789)",1,1,2.9193572998046875,2.8368682861328125,"(-51.611175537109375, -48.530296325683594, 712.8533935546875)","(13.893325805664062, -46.40415954589844, 712.119140625)","(-8.11523151397705, 65.71920776367188, 13.278064727783203)","(-4.066784381866455, 49.9559211730957, 7.540701866149902)",POINT (0.4816419780254364 0.77986741065979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183390808,749782004,1,1,"(0.48657581210136414, 0.7399578094482422)","(0.48930254578590393, 0.8138169646263123)",1,1,2.871795654296875,2.7903594970703125,"(-51.685359954833984, -48.52806091308594, 712.8137817382812)","(13.807418823242188, -46.34564208984375, 711.5906982421875)","(-4.3812642097473145, 65.14788055419922, 13.070103645324707)","(-3.4363317489624023, 51.61899185180664, 8.146023750305176)",POINT (0.487939178943634 0.7768873870372772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183407476,749798671,1,1,"(0.48550644516944885, 0.7442182898521423)","(0.4986865818500519, 0.8038779497146606)",1,1,2.89141845703125,2.788055419921875,"(-51.765380859375, -48.47724151611328, 712.8434448242188)","(13.75540542602539, -46.30341339111328, 711.2579956054688)","(-4.751822471618652, 64.36746978759766, 12.786060333251953)","(-0.18442459404468536, 53.43952178955078, 8.808655738830566)",POINT (0.4920965135097504 0.7740481197834015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183424143,749815338,1,1,"(0.4801342785358429, 0.7424786686897278)","(0.49841487407684326, 0.7563026547431946)",1,1,2.9215850830078125,2.774688720703125,"(-51.8192138671875, -48.40686798095703, 712.7652587890625)","(13.727799415588379, -46.296119689941406, 711.9437866210938)","(-6.613479137420654, 64.68611907958984, 12.902053833007812)","(-0.2785755395889282, 62.153968811035156, 11.9804105758667)",POINT (0.4892745763063431 0.7493906617164612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183440810,749832004,1,1,"(0.484807550907135, 0.7335059642791748)","(0.4939463436603546, 0.8225980997085571)",1,1,2.8686065673828125,2.7677459716796875,"(-51.85580062866211, -48.326534271240234, 712.8448486328125)","(13.686395645141602, -46.15748977661133, 712.1136474609375)","(-4.9940266609191895, 66.32968139648438, 13.500239372253418)","(-1.8270821571350098, 50.010520935058594, 7.560601234436035)",POINT (0.4893769472837448 0.778052031993866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183457477,749848671,1,1,"(0.4843699336051941, 0.7350918650627136)","(0.4836829602718353, 0.7744177579879761)",1,1,2.867340087890625,2.764266967773437,"(-51.864768981933594, -48.167362213134766, 712.8138427734375)","(13.673029899597168, -46.11138153076172, 712.3658447265625)","(-5.145655155181885, 66.03915405273438, 13.394538879394531)","(-5.383725166320801, 58.83580017089844, 10.77271842956543)",POINT (0.4840264469385147 0.7547548115253448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183474150,749865343,1,1,"(0.4844895005226135, 0.7219664454460144)","(0.4856647253036499, 0.7993844151496887)",1,1,2.867340087890625,2.7626495361328125,"(-51.861976623535156, -48.07175827026367, 712.5294189453125)","(13.65781307220459, -45.97815704345703, 711.8765869140625)","(-5.104246616363525, 68.44336700439453, 14.269598960876465)","(-4.6969733238220215, 54.262596130371094, 9.108260154724121)",POINT (0.4850771129131317 0.7606754302978516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,14,436183490817,749882010,1,1,"(0.46859535574913025, 0.6530227065086365)","(0.4911552965641022, 0.7435729503631592)",1,1,2.869369506835937,2.793930053710937,"(-51.8695068359375, -47.88401794433594, 712.6004638671875)","(13.621318817138672, -45.859352111816406, 712.060302734375)","(-10.612141609191895, 81.07189178466797, 18.865949630737305)","(-2.7942914962768555, 64.4856948852539, 12.829047203063965)",POINT (0.4798753261566162 0.6982978284358978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183507485,749898677,1,1,"(0.47937604784965515, 0.7046222686767578)","(0.492611289024353, 0.7357568740844727)",1,1,2.8578338623046875,2.7574615478515625,"(-51.881404876708984, -47.76104736328125, 712.482177734375)","(13.628049850463867, -45.78885269165039, 711.8081665039062)","(-6.876229286193848, 71.62032318115234, 15.425884246826172)","(-2.2897439002990723, 65.91737365722656, 13.350159645080566)",POINT (0.4859936684370041 0.7201895713806152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183524151,749915343,1,1,"(0.47275012731552124, 0.6839323043823242)","(0.492062509059906, 0.7352930307388306)",1,1,2.8617095947265625,2.73583984375,"(-51.8790283203125, -47.6768798828125, 712.52685546875)","(13.633551597595215, -45.72639846801758, 711.7237548828125)","(-9.172361373901367, 75.41011047363281, 16.8052921295166)","(-2.479903221130371, 66.0023193359375, 13.38107681274414)",POINT (0.4824063181877136 0.7096126675605774),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183540819,749932010,1,1,"(0.4646066427230835, 0.6556146740913391)","(0.48341336846351624, 0.7438798546791077)",1,1,2.85552978515625,2.6938629150390625,"(-51.88166809082031, -47.64282989501953, 712.4127807617188)","(13.623373985290527, -45.68992614746094, 711.5985107421875)","(-11.994363784790039, 80.59711456298828, 18.693159103393555)","(-5.477143287658691, 64.4294662475586, 12.808623313903809)",POINT (0.4740100055932999 0.6997472643852234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183557486,749948677,1,1,"(0.46660754084587097, 0.6557307839393616)","(0.49810361862182617, 0.7319331765174866)",1,1,2.8511962890625,2.71417236328125,"(-51.88572692871094, -47.617000579833984, 712.2984619140625)","(13.621406555175781, -45.687042236328125, 711.52880859375)","(-11.300980567932129, 80.57584381103516, 18.685440063476562)","(-0.3864338994026184, 66.61775970458984, 13.60508918762207)",POINT (0.4823555797338486 0.6938319802284241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183574153,749965343,1,1,"(0.46890491247177124, 0.6607226729393005)","(0.4892476797103882, 0.7550075650215149)",1,1,2.8620758056640625,2.698089599609375,"(-51.90983581542969, -47.57928466796875, 712.2933349609375)","(13.608169555664062, -45.66790008544922, 711.41748046875)","(-10.50485897064209, 79.66146850585938, 18.352632522583008)","(-3.455341339111328, 62.39118957519531, 12.066783905029297)",POINT (0.4790762960910797 0.7078651189804077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183590820,749982010,1,1,"(0.47148221731185913, 0.664029061794281)","(0.49258852005004883, 0.7540046572685242)",1,1,2.8137359619140625,2.6966552734375,"(-51.94020080566406, -47.52366638183594, 712.1895751953125)","(13.583108901977539, -45.647125244140625, 711.2093505859375)","(-9.61172866821289, 79.05585479736328, 18.132183074951172)","(-2.2976319789886475, 62.574886322021484, 12.133605003356934)",POINT (0.482035368680954 0.7090168595314026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183607492,749998681,1,1,"(0.4841707944869995, 0.68546062707901)","(0.5005876421928406, 0.7668555974960327)",1,1,2.80096435546875,2.6979217529296875,"(-51.98916244506836, -47.45049285888672, 712.2678833007812)","(13.549365997314453, -45.60200881958008, 711.0150146484375)","(-5.214672088623047, 75.13018035888672, 16.703418731689453)","(0.47435781359672546, 60.220970153808594, 11.27684497833252)",POINT (0.49237921833992 0.7261581122875214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183624158,750015347,1,1,"(0.48756447434425354, 0.6775071620941162)","(0.4950770437717438, 0.7545095682144165)",1,1,2.78985595703125,2.680450439453125,"(-52.02437210083008, -47.42564010620117, 712.31884765625)","(13.528963088989258, -45.58343505859375, 710.8760986328125)","(-4.038641452789307, 76.58704376220703, 17.233604431152344)","(-1.4352632761001587, 62.482391357421875, 12.099979400634766)",POINT (0.4913207590579987 0.7160083651542664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183640826,750032014,1,1,"(0.4840065836906433, 0.6612833142280579)","(0.4860977232456207, 0.7169194221496582)",1,1,2.7649688720703125,2.685531616210937,"(-52.06287384033203, -47.39433288574219, 712.3411254882812)","(13.514799118041992, -45.57332229614258, 710.9464721679688)","(-5.271589756011963, 79.55878448486328, 18.315265655517578)","(-4.546922206878662, 69.36785125732422, 14.606034278869629)",POINT (0.485052153468132 0.689101368188858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183657493,750048681,1,1,"(0.47795403003692627, 0.6616659164428711)","(0.4861562252044678, 0.7305889129638672)",1,1,2.7313232421875,2.687118530273437,"(-52.089874267578125, -47.34239196777344, 711.9534301757812)","(13.451679229736328, -45.5643196105957, 711.0747680664062)","(-7.3690104484558105, 79.48870086669922, 18.289743423461914)","(-4.52665376663208, 66.86397552490234, 13.694738388061523)",POINT (0.482055127620697 0.6961274147033691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183674161,750065348,1,1,"(0.4873037338256836, 0.6893270611763)","(0.4849441349506378, 0.7169445753097534)",1,1,2.769256591796875,2.6655426025390625,"(-52.14515686035156, -47.29583740234375, 711.8018188476562)","(13.360124588012695, -45.548606872558594, 711.0087890625)","(-4.128992557525635, 74.42196655273438, 16.445585250854492)","(-4.946688175201416, 69.36324310302734, 14.60439682006836)",POINT (0.4861239343881607 0.7031358182430267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183690827,750082014,1,1,"(0.4770835340023041, 0.6619200706481934)","(0.47328731417655945, 0.6884537935256958)",1,1,2.75946044921875,2.663803100585937,"(-52.241600036621094, -47.27040481567383, 712.012939453125)","(13.287301063537598, -45.51939392089844, 710.7882690429688)","(-7.670674800872803, 79.44215393066406, 18.272783279418945)","(-8.986196517944336, 74.58193969726562, 16.50379180908203)",POINT (0.4751854240894318 0.6751869320869446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183707495,750098681,1,1,"(0.46781232953071594, 0.5866438746452332)","(0.4806411564350128, 0.6602926254272461)",1,1,2.782073974609375,2.669952392578125,"(-52.30221176147461, -47.173988342285156, 712.2036743164062)","(13.162922859191895, -45.372676849365234, 710.7792358398438)","(-10.883474349975586, 93.23056030273438, 23.2913875579834)","(-6.437819480895996, 79.74024963378906, 18.38129234313965)",POINT (0.4742267429828644 0.6234682500362396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183724162,750115348,1,1,"(0.4774523079395294, 0.5998550057411194)","(0.48399269580841064, 0.677394688129425)",1,1,2.745513916015625,2.692611694335937,"(-52.34357452392578, -47.149131774902344, 711.6029052734375)","(13.091567993164062, -45.35710906982422, 710.7405395507812)","(-7.542870998382568, 90.8106689453125, 22.41063117980957)","(-5.276408672332764, 76.60765075683594, 17.241111755371094)",POINT (0.48072250187397 0.6386248469352722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,54,14,436183740835,750132020,1,1,"(0.4776134490966797, 0.6052042841911316)","(0.48750361800193787, 0.6547457575798035)",1,1,2.74566650390625,2.6810760498046875,"(-52.450035095214844, -47.167938232421875, 711.9532470703125)","(13.056674003601074, -45.34480285644531, 710.76953125)","(-7.487034797668457, 89.83084106445312, 22.05399513244629)","(-4.059733867645264, 80.75627136230469, 18.751115798950195)",POINT (0.4825585335493088 0.6299750208854675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
