,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,15,27,936906473726,5364872759,1,1,"(0.47731471061706543, 0.32391297817230225)","(0.4274541139602661, 0.300132691860199)",1,1,3.0251007080078125,3.0290679931640625,"(-44.00079345703125, -24.483205795288086, 547.1761474609375)","(23.11310577392578, -29.448942184448242, 544.693115234375)","(-9.457995414733887, 140.99391174316406, 40.67581558227539)","(-26.68610191345215, 145.3370819091797, 42.25656509399414)",POINT (0.4523844122886658 0.3120228350162506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906490395,5364889427,1,1,"(0.4769582450389862, 0.3109603822231293)","(0.4292227625846863, 0.28379184007644653)",1,1,2.9796295166015625,3.0191650390625,"(-44.02415466308594, -24.496065139770508, 547.1142578125)","(23.109865188598633, -29.471405029296875, 544.7020874023438)","(-9.581157684326172, 143.35952758789062, 41.53683853149414)","(-26.074989318847656, 148.32151794433594, 43.342838287353516)",POINT (0.4530905038118362 0.2973761111497879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906507060,5364906091,1,1,"(0.48076581954956055, 0.31559446454048157)","(0.4250999987125397, 0.32777291536331177)",1,1,2.9890289306640625,3.0544891357421875,"(-44.04117202758789, -24.49660301208496, 547.0617065429688)","(23.09786605834961, -29.45465850830078, 544.628662109375)","(-8.265563011169434, 142.51319885253906, 41.228782653808594)","(-27.499502182006836, 140.28897094726562, 40.4192008972168)",POINT (0.4529329091310501 0.3216836899518967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906523730,5364922760,1,1,"(0.47911328077316284, 0.3098396062850952)","(0.4279012978076935, 0.31433573365211487)",1,1,2.973297119140625,3.047592163085937,"(-44.075836181640625, -24.51517105102539, 547.1749877929688)","(23.096338272094727, -29.468290328979492, 544.6612548828125)","(-8.83654499053955, 143.56423950195312, 41.611331939697266)","(-26.53157615661621, 142.74307250976562, 41.31247329711914)",POINT (0.4535072892904282 0.312087669968605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906540401,5364939431,1,1,"(0.47633007168769836, 0.31692561507225037)","(0.4268919825553894, 0.3243417739868164)",1,1,3.0039520263671875,3.054046630859375,"(-44.10392379760742, -24.521194458007812, 547.1622314453125)","(23.0747127532959, -29.46119499206543, 544.646484375)","(-9.798218727111816, 142.2700653076172, 41.14029312133789)","(-26.88032341003418, 140.91561889648438, 40.647300720214844)",POINT (0.4516110271215439 0.3206336945295334),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906557069,5364956098,1,1,"(0.4822979271411896, 0.3097868859767914)","(0.41847604513168335, 0.3394181728363037)",1,1,2.98883056640625,3.07647705078125,"(-44.12895202636719, -24.53923225402832, 547.14208984375)","(23.065990447998047, -29.473901748657227, 544.6555786132812)","(-7.736160755157471, 143.57388305664062, 41.614837646484375)","(-29.788236618041992, 138.16212463378906, 39.64506912231445)",POINT (0.4503869861364365 0.3246025294065476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906573733,5364972762,1,1,"(0.4851922392845154, 0.3332213759422302)","(0.4302186667919159, 0.31815508008003235)",1,1,3.0241241455078125,3.04510498046875,"(-44.14968490600586, -24.550582885742188, 547.0552978515625)","(23.041221618652344, -29.48154067993164, 544.632568359375)","(-6.736116409301758, 139.2938690185547, 40.057029724121094)","(-25.730876922607422, 142.04554748535156, 41.058570861816406)",POINT (0.4577054530382156 0.3256882280111313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906590401,5364989429,1,1,"(0.48372596502304077, 0.3052259683609009)","(0.43145105242729187, 0.3172433078289032)",1,1,2.9814605712890625,3.062362670898437,"(-44.17333221435547, -24.57478141784668, 547.0859375)","(23.02031898498535, -29.500839233398438, 544.6182861328125)","(-7.242749214172363, 144.4068603515625, 41.91801071166992)","(-25.3050537109375, 142.21205139160156, 41.11918640136719)",POINT (0.4575885087251663 0.311234638094902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906607068,5365006096,1,1,"(0.48302921652793884, 0.3444059193134308)","(0.4276835024356842, 0.3071480095386505)",1,1,3.0558319091796875,3.034332275390625,"(-44.18645477294922, -24.585145950317383, 547.050537109375)","(23.00277328491211, -29.49928855895996, 544.5535888671875)","(-7.483481407165527, 137.2511749267578, 39.31351852416992)","(-26.60683822631836, 144.0558319091797, 41.79022979736328)",POINT (0.4553563594818115 0.3257769644260406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,27,936906623735,5365022762,1,1,"(0.4813273251056671, 0.30896174907684326)","(0.4283146262168884, 0.3290296792984009)",1,1,2.986434936523437,3.061431884765625,"(-44.18475341796875, -24.61128044128418, 546.9420166015625)","(23.003742218017578, -29.515655517578125, 544.5618896484375)","(-8.071537971496582, 143.7245635986328, 41.66968536376953)","(-26.38876724243164, 140.05943298339844, 40.33567428588867)",POINT (0.4548209756612778 0.3189957141876221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
