,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,40,10,4590903546,4676715591,1,1,"(0.4355729818344116, 0.8243479132652283)","(0.4423179626464844, 0.7809949517250061)",1,1,3.3773193359375,3.429290771484375,"(-78.37847137451172, -50.8774528503418, 680.8992919921875)","(-19.709941864013672, -52.864994049072266, 683.4033203125)","(-22.055585861206055, 49.690025329589844, 7.443880558013916)","(-19.718202590942383, 57.63102722167969, 10.334198951721191)",POINT (0.438945472240448 0.8026714324951172),,,,,,,,,,,,
0,40,10,4590920214,4676732258,1,1,"(0.4200301468372345, 0.8229763507843018)","(0.44863414764404297, 0.7735639214515686)",1,1,3.3888397216796875,3.4198455810546875,"(-78.37525939941406, -50.854461669921875, 680.8482666015625)","(-19.712913513183594, -52.85711669921875, 683.441650390625)","(-27.44175910949707, 49.94126510620117, 7.535328388214111)","(-17.529420852661133, 58.992183685302734, 10.829628944396973)",POINT (0.4343321472406387 0.7982701361179352),,,,,,,,,,,,
0,40,10,4590936880,4676748924,1,1,"(0.4329948127269745, 0.8076755404472351)","(0.4421325623989105, 0.7820326089859009)",1,1,3.386138916015625,3.44970703125,"(-78.37022399902344, -50.82040786743164, 680.8101806640625)","(-19.71365737915039, -52.8367919921875, 683.4676513671875)","(-22.949024200439453, 52.74391555786133, 8.555438995361328)","(-19.782459259033203, 57.44096755981445, 10.26504135131836)",POINT (0.4375636875629425 0.794854074716568),,,,,,,,,,,,
0,40,10,4590953548,4676765591,1,1,"(0.4359312057495117, 0.8215699791908264)","(0.44443419575691223, 0.7899979948997498)",1,1,3.38385009765625,3.4444580078125,"(-78.36432647705078, -50.80906677246094, 680.7984619140625)","(-19.706716537475586, -52.82585906982422, 683.4290771484375)","(-21.931461334228516, 50.19887924194336, 7.629070281982422)","(-18.984851837158203, 55.981929779052734, 9.734002113342285)",POINT (0.440182700753212 0.8057839870452881),,,,,,,,,,,,
0,40,10,4590970215,4676782258,1,1,"(0.4261503219604492, 0.816234827041626)","(0.44478535652160645, 0.7754191756248474)",1,1,3.3809051513671875,3.4472808837890625,"(-78.368896484375, -50.7784538269043, 680.8106689453125)","(-19.71112823486328, -52.78849792480469, 683.4677734375)","(-25.320873260498047, 51.176109313964844, 7.9848313331604)","(-18.86316680908203, 58.652366638183594, 10.705917358398438)",POINT (0.4354678392410278 0.7958270013332367),,,,,,,,,,,,
0,40,10,4590986887,4676798929,1,1,"(0.42524290084838867, 0.7986558079719543)","(0.44823533296585083, 0.7797542214393616)",1,1,3.3850860595703125,3.456268310546875,"(-78.39043426513672, -50.76634216308594, 680.884521484375)","(-19.71798324584961, -52.76264572143555, 683.3899536132812)","(-25.635337829589844, 54.396060943603516, 9.156815528869629)","(-17.667625427246094, 57.85831069946289, 10.416915893554688)",POINT (0.4367391169071198 0.789205014705658),,,,,,,,,,,,
0,40,10,4591003554,4676815596,1,1,"(0.42718225717544556, 0.8265612721443176)","(0.4468284547328949, 0.7753198742866516)",1,1,3.39324951171875,3.458221435546875,"(-78.40364074707031, -50.7385139465332, 680.906494140625)","(-19.72247314453125, -52.73865509033203, 683.4154052734375)","(-24.963281631469727, 49.28460693359375, 7.2963385581970215)","(-18.15514373779297, 58.6705436706543, 10.712591171264648)",POINT (0.4370053559541702 0.8009405732154846),,,,,,,,,,,,
0,40,10,4591020222,4676832263,1,1,"(0.42803099751472473, 0.8132228255271912)","(0.4404125213623047, 0.7880706191062927)",1,1,3.3936309814453125,3.46551513671875,"(-78.42448425292969, -50.73942947387695, 680.9278564453125)","(-19.727996826171875, -52.737831115722656, 683.40185546875)","(-24.669166564941406, 51.72783279418945, 8.185615539550781)","(-20.37851333618164, 56.33496856689453, 9.862493515014648)",POINT (0.4342217594385147 0.8006467223167419),,,,,,,,,,,,
0,40,10,4591036888,4676848929,1,1,"(0.43645864725112915, 0.8239994049072266)","(0.4431488811969757, 0.7782189846038818)",1,1,3.380722045898437,3.435211181640625,"(-78.43452453613281, -50.72129821777344, 680.964111328125)","(-19.732280731201172, -52.71992492675781, 683.4403686523438)","(-21.74867820739746, 49.75385665893555, 7.467173099517822)","(-19.430261611938477, 58.13951110839844, 10.519295692443848)",POINT (0.4398037642240524 0.8011091947555542),,,,,,,,,,,,
0,40,10,4591053555,4676865596,1,1,"(0.432355672121048, 0.8299170732498169)","(0.44407886266708374, 0.7894015312194824)",1,1,3.403915405273437,3.4412078857421875,"(-78.43132019042969, -50.72703552246094, 680.9127197265625)","(-19.72996711730957, -52.72852325439453, 683.3760986328125)","(-23.170513153076172, 48.669898986816406, 7.072634220123291)","(-19.107995986938477, 56.091190338134766, 9.773768424987793)",POINT (0.4382172673940659 0.8096593022346497),,,,,,,,,,,,1
