,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,15,10,934005339641,2463822202,1,1,"(0.5511592030525208, 0.12683717906475067)","(0.4984661638736725, 0.12243367731571198)",1,1,2.946502685546875,3.0601043701171875,"(-50.62821960449219, -20.586353302001953, 587.608154296875)","(16.581684112548828, -21.880970001220703, 584.356689453125)","(16.057147979736328, 176.98721313476562, 53.776268005371094)","(-2.149620771408081, 177.79144287109375, 54.06901550292969)",POINT (0.5248126834630966 0.1246354281902313),,,,,,,,,,,,
0,15,10,934005356307,2463838868,1,1,"(0.5513114333152771, 0.14031313359737396)","(0.5003831386566162, 0.11900711804628372)",1,1,2.9549713134765625,3.0350799560546875,"(-50.61220932006836, -20.60062026977539, 587.5624389648438)","(16.597362518310547, -21.89946174621582, 584.4224243164062)","(16.1097412109375, 174.52601623535156, 52.880470275878906)","(-1.487273931503296, 178.41726684570312, 54.29677963256836)",POINT (0.5258472859859467 0.1296601258218288),,,,,,,,,,,,
0,15,10,934005372975,2463855535,1,1,"(0.5498711466789246, 0.1360086053609848)","(0.49836084246635437, 0.12351822108030319)",1,1,2.9503173828125,3.0174102783203125,"(-50.59449005126953, -20.615236282348633, 587.555419921875)","(16.614585876464844, -21.9102725982666, 584.4407348632812)","(15.612103462219238, 175.3121795654297, 53.1666145324707)","(-2.186028480529785, 177.5933837890625, 53.99690246582031)",POINT (0.5241159945726395 0.129763413220644),,,,,,,,,,,,
0,15,10,934005389642,2463872202,1,1,"(0.5529634356498718, 0.14304454624652863)","(0.4997992515563965, 0.1220964714884758)",1,1,2.9501495361328125,3.038299560546875,"(-50.569549560546875, -20.62602996826172, 587.5399780273438)","(16.63674545288086, -21.921215057373047, 584.4588623046875)","(16.680553436279297, 174.0271453857422, 52.69890213012695)","(-1.6890150308609009, 177.85304260253906, 54.0914306640625)",POINT (0.5263813436031342 0.1325705088675022),,,,,,,,,,,,
0,15,10,934005406310,2463888869,1,1,"(0.5492774248123169, 0.1416919231414795)","(0.49868929386138916, 0.12604384124279022)",1,1,2.9492340087890625,3.033599853515625,"(-50.54756164550781, -20.634553909301758, 587.5241088867188)","(16.665096282958984, -21.935922622680664, 584.533203125)","(15.406950950622559, 174.27418518066406, 52.7888298034668)","(-2.0725278854370117, 177.13211059570312, 53.82904815673828)",POINT (0.523983359336853 0.1338678821921349),,,,,,,,,,,,
0,15,10,934005422976,2463905535,1,1,"(0.5523220896720886, 0.1366586536169052)","(0.49782809615135193, 0.11977551877498627)",1,1,2.9276123046875,3.03216552734375,"(-50.51776885986328, -20.635435104370117, 587.5093994140625)","(16.69611930847168, -21.9425106048584, 584.5601196289062)","(16.458967208862305, 175.19345092773438, 53.12343215942383)","(-2.3700971603393555, 178.27691650390625, 54.24574279785156)",POINT (0.5250750929117203 0.1282170861959457),,,,,,,,,,,,
0,15,10,934005439644,2463922202,1,1,"(0.5549715757369995, 0.1484784036874771)","(0.5020512342453003, 0.12352925539016724)",1,1,2.946319580078125,3.027206420898437,"(-50.50103759765625, -20.639484405517578, 587.6572265625)","(16.721757888793945, -21.93842887878418, 584.5020141601562)","(17.374406814575195, 173.0347442626953, 52.33768844604492)","(-0.9109101891517639, 177.5913543701172, 53.99620056152344)",POINT (0.5285114049911499 0.1360038295388222),,,,,,,,,,,,
0,15,10,934005456310,2463938868,1,1,"(0.5502544045448303, 0.13613653182983398)","(0.4971841871738434, 0.11802814900875092)",1,1,2.921905517578125,3.01507568359375,"(-50.47333526611328, -20.630725860595703, 587.826171875)","(16.761276245117188, -21.921382904052734, 584.3865356445312)","(15.744492530822754, 175.288818359375, 53.15809631347656)","(-2.5925962924957275, 178.5960693359375, 54.361881256103516)",POINT (0.5237192958593369 0.1270823404192924),,,,,,,,,,,,
0,15,10,934005472981,2463955538,1,1,"(0.5491173267364502, 0.13948415219783783)","(0.4966730773448944, 0.12093210220336914)",1,1,2.92498779296875,3.0127410888671875,"(-50.425048828125, -20.623123168945312, 587.7369384765625)","(16.801055908203125, -21.91904067993164, 584.4413452148438)","(15.351609230041504, 174.6774139404297, 52.935585021972656)","(-2.7691919803619385, 178.06568908691406, 54.168846130371094)",POINT (0.5228952020406723 0.1302081272006035),,,,,,,,,,,,
0,15,10,934005489648,2463972205,1,1,"(0.5490097403526306, 0.14200876653194427)","(0.49849021434783936, 0.12467506527900696)",1,1,2.9261627197265625,3.012725830078125,"(-50.365482330322266, -20.607601165771484, 587.6400756835938)","(16.846996307373047, -21.915996551513672, 584.5333251953125)","(15.314441680908203, 174.21633911132812, 52.767738342285156)","(-2.1413328647613525, 177.38209533691406, 53.920013427734375)",POINT (0.523749977350235 0.1333419159054756),,,,,,,,,,,,
0,15,10,934005506314,2463988871,1,1,"(0.5526939630508423, 0.13542769849300385)","(0.5014955401420593, 0.13118386268615723)",1,1,2.9190826416015625,3.0093536376953125,"(-50.314842224121094, -20.603071212768555, 587.6668701171875)","(16.909332275390625, -21.92047119140625, 584.6343994140625)","(16.587417602539062, 175.41827392578125, 53.20521926879883)","(-1.1029149293899536, 176.193359375, 53.48733901977539)",POINT (0.5270947515964508 0.1333057805895805),,,,,,,,,,,,
0,15,10,934005522982,2464005538,1,1,"(0.5515235662460327, 0.13283798098564148)","(0.4996165931224823, 0.12588463723659515)",1,1,2.926498413085937,2.996124267578125,"(-50.253089904785156, -20.589900970458984, 587.7345581054688)","(16.975502014160156, -21.911104202270508, 584.4700927734375)","(16.183029174804688, 175.89125061035156, 53.377376556396484)","(-1.7521209716796875, 177.1611785888672, 53.83960723876953)",POINT (0.5255700796842575 0.1293613091111183),,,,,,,,,,,,
0,15,10,934005539648,2464022204,1,1,"(0.5207633972167969, 0.1181219071149826)","(0.4705105721950531, 0.11245439946651459)",1,1,2.9117431640625,2.99884033203125,"(-50.271202087402344, -20.585546493530273, 587.7800903320312)","(16.96216583251953, -21.908275604248047, 584.3668212890625)","(5.554628372192383, 178.57894897460938, 54.35561752319336)","(-11.808998107910156, 179.61402893066406, 54.732383728027344)",POINT (0.495636984705925 0.1152881532907486),,,,,,,,,,,,
0,15,10,934005556317,2464038872,1,1,"(0.5289582014083862, 0.11828968673944473)","(0.4745866358280182, 0.11159350723028183)",1,1,2.9074249267578125,2.9840240478515625,"(-50.20406723022461, -20.56812286376953, 587.741943359375)","(17.02172088623047, -21.895200729370117, 584.4296875)","(8.386144638061523, 178.5482940673828, 54.344478607177734)","(-10.400618553161621, 179.77127075195312, 54.78961181640625)",POINT (0.5017724186182022 0.1149415969848633),,,,,,,,,,,,
0,15,10,934005572983,2464055538,1,1,"(0.5287216901779175, 0.11469797044992447)","(0.47979629039764404, 0.11255623400211334)",1,1,2.8867340087890625,2.987152099609375,"(-50.13469696044922, -20.55757713317871, 587.7138671875)","(17.10525131225586, -21.90823745727539, 584.520263671875)","(8.304391860961914, 179.2042694091797, 54.583251953125)","(-8.600544929504395, 179.59544372558594, 54.7255973815918)",POINT (0.5042589902877808 0.1136271022260189),,,,,,,,,,,,
0,15,10,934005589650,2464072204,1,1,"(0.5295442342758179, 0.12133403867483139)","(0.47572049498558044, 0.12191861122846603)",1,1,2.894638061523437,2.9878387451171875,"(-50.07687759399414, -20.533748626708984, 587.7613525390625)","(17.16294288635254, -21.89446258544922, 584.4130859375)","(8.588637351989746, 177.99227905273438, 54.14210510253906)","(-10.008830070495605, 177.88552856445312, 54.10324478149414)",POINT (0.5026323646306992 0.1216263249516487),,,,,,,,,,,,
0,15,10,934005606324,2464088878,1,1,"(0.525786280632019, 0.12501023709774017)","(0.47458314895629883, 0.11208876222372055)",1,1,2.884796142578125,2.9708404541015625,"(-50.00243377685547, -20.52071762084961, 587.6278076171875)","(17.223337173461914, -21.90532112121582, 584.4859619140625)","(7.290171146392822, 177.3208770751953, 53.89775466918945)","(-10.401809692382812, 179.68081665039062, 54.756683349609375)",POINT (0.5001847147941589 0.1185494996607304),,,,,,,,,,,,
0,15,10,934005622991,2464105544,1,1,"(0.5345974564552307, 0.12695112824440002)","(0.4775930941104889, 0.11920387297868729)",1,1,2.8864898681640625,2.96014404296875,"(-49.965789794921875, -20.510452270507812, 587.6431274414062)","(17.26681137084961, -21.907535552978516, 584.4837036132812)","(10.33462142944336, 176.96640014648438, 53.768741607666016)","(-9.361821174621582, 178.38133239746094, 54.28371810913086)",POINT (0.5060952752828598 0.1230775006115437),,,,,,,,,,,,
0,15,10,934005639657,2464122210,1,1,"(0.5276954174041748, 0.13510289788246155)","(0.4838179051876068, 0.11750508844852448)",1,1,2.905303955078125,2.95367431640625,"(-49.93186950683594, -20.512310028076172, 587.6774291992188)","(17.3106689453125, -21.907550811767578, 584.396240234375)","(7.949812889099121, 175.4775848388672, 53.2268180847168)","(-7.210971355438232, 178.69158935546875, 54.39662170410156)",POINT (0.5057566612958908 0.126303993165493),,,,,,,,,,,,
0,15,10,934005656325,2464138878,1,1,"(0.5340833067893982, 0.1260715126991272)","(0.4761613607406616, 0.1327718049287796)",1,1,2.880844116210937,2.9572906494140625,"(-49.89933776855469, -20.515361785888672, 587.60498046875)","(17.337631225585938, -21.91010284423828, 584.234130859375)","(10.156974792480469, 177.12704467773438, 53.82719421386719)","(-9.856505393981934, 175.90333557128906, 53.381805419921875)",POINT (0.5051223337650299 0.1294216588139534),,,,,,,,,,,,
0,15,10,934005672992,2464155544,1,1,"(0.5323891043663025, 0.12166788429021835)","(0.4745335280895233, 0.12061905860900879)",1,1,2.8554229736328125,2.9452667236328125,"(-49.886573791503906, -20.526123046875, 587.6456298828125)","(17.35406494140625, -21.919170379638672, 584.242919921875)","(9.57158374786377, 177.9313201904297, 54.11989974975586)","(-10.418963432312012, 178.12286376953125, 54.18962097167969)",POINT (0.5034613162279129 0.1211434714496136),,,,,,,,,,,,
0,15,10,934005689659,2464172211,1,1,"(0.534437894821167, 0.13173969089984894)","(0.4747140407562256, 0.12401720881462097)",1,1,2.8881988525390625,2.931427001953125,"(-49.878631591796875, -20.518369674682617, 587.5986328125)","(17.36186981201172, -21.9175968170166, 584.2051391601562)","(10.279512405395508, 176.0918426513672, 53.45038986206055)","(-10.356584548950195, 177.5022430419922, 53.96372604370117)",POINT (0.5045759677886963 0.127878449857235),,,,,,,,,,,,
0,15,10,934005706326,2464188877,1,1,"(0.5323479175567627, 0.12379031628370285)","(0.4728882610797882, 0.12043363600969315)",1,1,2.863555908203125,2.942977905273437,"(-49.87932586669922, -20.534875869750977, 587.5404052734375)","(17.360937118530273, -21.919641494750977, 584.1571044921875)","(9.557364463806152, 177.54368591308594, 53.97878646850586)","(-10.987454414367676, 178.15673828125, 54.20195007324219)",POINT (0.5026180893182755 0.122111976146698),,,,,,,,,,,,
0,15,10,934005722993,2464205544,1,1,"(0.5379409193992615, 0.1251162588596344)","(0.47631368041038513, 0.11955670267343521)",1,1,2.8614959716796875,2.924591064453125,"(-49.877925872802734, -20.545772552490234, 587.443603515625)","(17.355833053588867, -21.915746688842773, 584.1011962890625)","(11.489870071411133, 177.30152893066406, 53.89067840576172)","(-9.803874015808105, 178.31690979003906, 54.26020431518555)",POINT (0.5071272999048233 0.1223364807665348),,,,,,,,,,,,
0,15,10,934005739664,2464222214,1,1,"(0.5327558517456055, 0.11531153321266174)","(0.47719764709472656, 0.12219640612602234)",1,1,2.8525543212890625,2.9425201416015625,"(-49.88527297973633, -20.54363441467285, 587.3751220703125)","(17.350112915039062, -21.910812377929688, 584.0352783203125)","(9.698321342468262, 179.0922088623047, 54.54246139526367)","(-9.498442649841309, 177.8347930908203, 54.084774017333984)",POINT (0.504976749420166 0.118753969669342),,,,,,,,,,,,
0,15,10,934005756331,2464238881,1,1,"(0.5303467512130737, 0.11739302426576614)","(0.47878891229629517, 0.12076277285814285)",1,1,2.853515625,2.932098388671875,"(-49.89177322387695, -20.540935516357422, 587.3157348632812)","(17.346717834472656, -21.911903381347656, 583.9598388671875)","(8.865915298461914, 178.71206665039062, 54.40409851074219)","(-8.948622703552246, 178.09661865234375, 54.18008804321289)",POINT (0.5045678317546844 0.1190778985619545),,,,,,,,,,,,
0,15,10,934005772998,2464255547,1,1,"(0.5348672866821289, 0.12638138234615326)","(0.47427451610565186, 0.12303406000137329)",1,1,2.8563232421875,2.945281982421875,"(-49.90455627441406, -20.524059295654297, 587.2755737304688)","(17.335765838623047, -21.90761947631836, 583.9131469726562)","(10.427861213684082, 177.07046508789062, 53.80657958984375)","(-10.508450508117676, 177.68179321289062, 54.02912902832031)",POINT (0.5045709013938904 0.1247077211737633),,,,,,,,,,,,
0,15,10,934005789665,2464272214,1,1,"(0.5311530828475952, 0.12383982539176941)","(0.47516652941703796, 0.127696231007576)",1,1,2.844589233398437,2.919647216796875,"(-49.917171478271484, -20.513154983520508, 587.23486328125)","(17.329565048217773, -21.900489807128906, 583.8944702148438)","(9.144515991210938, 177.53465270996094, 53.97551345825195)","(-10.200244903564453, 176.830322265625, 53.71918487548828)",POINT (0.5031598061323166 0.1257680281996727),,,,,,,,,,,,
0,15,10,934005806331,2464288880,1,1,"(0.5342612266540527, 0.11658796668052673)","(0.4787330627441406, 0.12743601202964783)",1,1,2.8507843017578125,2.926422119140625,"(-49.93620681762695, -20.503902435302734, 587.1828002929688)","(17.31068229675293, -21.887653350830078, 583.8948974609375)","(10.218450546264648, 178.85910034179688, 54.45759201049805)","(-8.967913627624512, 176.8778533935547, 53.73646545410156)",POINT (0.5064971446990967 0.1220119893550873),,,,,,,,,,,,
0,15,10,934005822999,2464305547,1,1,"(0.5388089418411255, 0.1326817274093628)","(0.47740310430526733, 0.11854097992181778)",1,1,2.85321044921875,2.9179229736328125,"(-49.964698791503906, -20.497901916503906, 587.1983642578125)","(17.27977752685547, -21.874202728271484, 583.8117065429688)","(11.789837837219238, 175.9197998046875, 53.38776779174805)","(-9.427447319030762, 178.50241088867188, 54.3277587890625)",POINT (0.5081060230731964 0.1256113536655903),,,,,,,,,,,,
0,15,10,934005839666,2464322214,1,1,"(0.5362715125083923, 0.12458023428916931)","(0.4806826710700989, 0.11780177801847458)",1,1,2.831893920898437,2.9052886962890625,"(-49.987396240234375, -20.499378204345703, 587.10791015625)","(17.243680953979492, -21.874069213867188, 583.8043212890625)","(10.913073539733887, 177.3994140625, 53.92631912231445)","(-8.294276237487793, 178.6374053955078, 54.37692642211914)",POINT (0.5084770917892456 0.121191006153822),,,,,,,,,,,,
0,15,10,934005856333,2464338880,1,1,"(0.5340574383735657, 0.12135807424783707)","(0.47707951068878174, 0.1115150973200798)",1,1,2.8390045166015625,2.898422241210937,"(-50.02838897705078, -20.498502731323242, 587.1400756835938)","(17.19858169555664, -21.86878204345703, 583.8157958984375)","(10.148056030273438, 177.98788452148438, 54.140506744384766)","(-9.539262771606445, 179.78558349609375, 54.79481887817383)",POINT (0.5055684745311737 0.1164365857839584),,,,,,,,,,,,
