,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,4,22,8577804487,1356906001,1,1,"(0.4464700520038605, 0.6917121410369873)","(0.4657607078552246, 0.6398489475250244)",1,1,2.933197021484375,2.9352264404296875,"(-64.05714416503906, 16.80380630493164, 534.7776489257812)","(0.8257383108139038, 21.217559814453125, 536.7604370117188)","(-18.27936553955078, 73.98507690429688, 16.286605834960938)","(-11.594438552856445, 83.48493194580078, 19.744243621826172)",POINT (0.4561153799295425 0.6657805442810059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577821153,1356922667,1,1,"(0.4437752068042755, 0.6957512497901917)","(0.47086775302886963, 0.6418682336807251)",1,1,2.9288787841796875,2.9427032470703125,"(-64.044921875, 16.830577850341797, 534.77978515625)","(0.838334321975708, 21.226261138916016, 536.8563232421875)","(-19.213228225708008, 73.24524688720703, 16.01730728149414)","(-9.824661254882812, 83.1150894165039, 19.60956573486328)",POINT (0.4573214799165726 0.6688097417354584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577837821,1356939334,1,1,"(0.4450267255306244, 0.6881869435310364)","(0.46385064721107483, 0.6446391344070435)",1,1,2.9293975830078125,2.9395904541015625,"(-64.04734802246094, 16.86117172241211, 534.86181640625)","(0.8548672199249268, 21.245216369628906, 536.6644897460938)","(-18.779523849487305, 74.63078308105469, 16.521648406982422)","(-12.256348609924316, 82.60751342773438, 19.424909591674805)",POINT (0.4544386863708496 0.6664130389690399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577854487,1356956000,1,1,"(0.44346415996551514, 0.6787363886833191)","(0.4612700939178467, 0.6459876298904419)",1,1,2.9265594482421875,2.937118530273437,"(-64.03892517089844, 16.852550506591797, 534.8961181640625)","(0.8632467985153198, 21.24864387512207, 536.696533203125)","(-19.32101821899414, 76.36186981201172, 17.151674270629883)","(-13.150604248046875, 82.36051177978516, 19.334978103637695)",POINT (0.4523671269416809 0.6623620092868805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577871155,1356972667,1,1,"(0.44366690516471863, 0.6981478333473206)","(0.4642118513584137, 0.6452257037162781)",1,1,2.9552001953125,2.930816650390625,"(-64.04723358154297, 16.85234260559082, 534.9750366210938)","(0.8632562160491943, 21.247116088867188, 536.7283325195312)","(-19.25074577331543, 72.80624389648438, 15.857560157775879)","(-12.131174087524414, 82.50006866455078, 19.38581085205078)",POINT (0.4539393782615662 0.6716867685317993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577887822,1356989334,1,1,"(0.44524702429771423, 0.6870443224906921)","(0.4627481698989868, 0.649894654750824)",1,1,2.9407958984375,2.940948486328125,"(-64.060791015625, 16.831867218017578, 535.0369262695312)","(0.8569715619087219, 21.240835189819336, 536.6962890625)","(-18.703182220458984, 74.840087890625, 16.59781837463379)","(-12.63839054107666, 81.64484405517578, 19.074522018432617)",POINT (0.4539975970983505 0.6684694886207581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577904496,1357006008,1,1,"(0.4422503113746643, 0.6874388456344604)","(0.4636327624320984, 0.6425210237503052)",1,1,2.955047607421875,2.943115234375,"(-64.06855773925781, 16.81781768798828, 535.067138671875)","(0.8507614135742188, 21.237030029296875, 536.7603149414062)","(-19.741653442382812, 74.76783752441406, 16.57147789001465)","(-12.331849098205566, 82.99547576904297, 19.56613540649414)",POINT (0.4529415369033814 0.6649799346923828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577921164,1357022675,1,1,"(0.44441497325897217, 0.6823214292526245)","(0.47128039598464966, 0.6329388618469238)",1,1,2.935775756835937,2.935150146484375,"(-64.07991790771484, 16.804241180419922, 535.049072265625)","(0.8269530534744263, 21.236202239990234, 537.0003051757812)","(-18.991514205932617, 75.7052001953125, 16.912654876708984)","(-9.681676864624023, 84.75066375732422, 20.20494842529297)",POINT (0.4578476846218109 0.6576301455497742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577937831,1357039342,1,1,"(0.44437235593795776, 0.6869267821311951)","(0.46529507637023926, 0.6477945446968079)",1,1,2.9354400634765625,2.941619873046875,"(-64.07321166992188, 16.81060218811035, 535.0011596679688)","(0.8299680948257446, 21.242095947265625, 536.8561401367188)","(-19.00628089904785, 74.86162567138672, 16.60561752319336)","(-11.755799293518066, 82.029541015625, 19.214515686035156)",POINT (0.4548337161540985 0.6673606634140015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577954498,1357056008,1,1,"(0.44079768657684326, 0.6909589171409607)","(0.46755436062812805, 0.6332007050514221)",1,1,2.9676666259765625,2.955230712890625,"(-64.07456970214844, 16.801618576049805, 535.065185546875)","(0.8227622509002686, 21.237709045410156, 536.9681396484375)","(-20.245044708251953, 74.1230697631836, 16.33677864074707)","(-10.972871780395508, 84.70272064208984, 20.187442779541016)",POINT (0.4541760236024857 0.6620798110961914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577971165,1357072675,1,1,"(0.4492356479167938, 0.6821235418319702)","(0.4678037166595459, 0.6340009570121765)",1,1,2.9563446044921875,2.9599609375,"(-64.10221099853516, 16.823453903198242, 535.1583251953125)","(0.8248862028121948, 21.251567840576172, 537.031982421875)","(-17.32099151611328, 75.741455078125, 16.925844192504883)","(-10.886458396911621, 84.55612182617188, 20.134130477905273)",POINT (0.4585196822881699 0.6580622494220734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8577987833,1357089342,1,1,"(0.4503117799758911, 0.6832637786865234)","(0.4683687388896942, 0.641406238079071)",1,1,2.965667724609375,2.9586334228515625,"(-64.10304260253906, 16.835128784179688, 535.174072265625)","(0.8280029296875, 21.259761810302734, 537.0477294921875)","(-16.94805335998535, 75.5325927734375, 16.849817276000977)","(-10.690652847290039, 83.1996841430664, 19.64044189453125)",POINT (0.4593402594327927 0.6623350083827972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8578004499,1357106008,1,1,"(0.4433409571647644, 0.6913008689880371)","(0.4664345979690552, 0.6430820822715759)",1,1,2.97784423828125,2.9804840087890625,"(-64.07577514648438, 16.84564208984375, 535.049072265625)","(0.8248913288116455, 21.274429321289062, 537.06298828125)","(-19.363706588745117, 74.06041717529297, 16.314016342163086)","(-11.36091136932373, 82.8927230834961, 19.52869415283203)",POINT (0.4548877775669098 0.6671914756298065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8578021167,1357122675,1,1,"(0.44728541374206543, 0.6917737126350403)","(0.4690510630607605, 0.6413556337356567)",1,1,2.989898681640625,2.9768829345703125,"(-64.0751953125, 16.84842300415039, 535.114501953125)","(0.8321587443351746, 21.275615692138672, 537.0477294921875)","(-17.996816635131836, 73.97380828857422, 16.282493591308594)","(-10.454212188720703, 83.20894622802734, 19.643829345703125)",POINT (0.458168238401413 0.6665646731853485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8578037838,1357139346,1,1,"(0.44808098673820496, 0.6909334659576416)","(0.4683765769004822, 0.6395434737205505)",1,1,2.9879302978515625,2.979461669921875,"(-64.08560180664062, 16.860177993774414, 535.1934814453125)","(0.8311142921447754, 21.281728744506836, 537.0634765625)","(-17.721120834350586, 74.12771606445312, 16.33850860595703)","(-10.68793773651123, 83.5408935546875, 19.764598846435547)",POINT (0.4582287818193436 0.6652384698390961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,22,8578054505,1357156012,1,1,"(0.4383239448070526, 0.5881625413894653)","(0.46428775787353516, 0.5600094199180603)",1,1,3.007720947265625,3.014892578125,"(-64.11309814453125, 16.958784103393555, 535.5926513671875)","(0.8133441805839539, 21.40448760986328, 537.015380859375)","(-21.102283477783203, 92.95238494873047, 23.190185546875)","(-12.104877471923828, 98.10926055908203, 25.067047119140625)",POINT (0.4513058513402939 0.5740859806537628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,22,8578071172,1357172679,1,1,"(0.4171530306339264, 0.3227981626987457)","(0.4514496624469757, 0.353279173374176)",1,1,3.0630035400390625,3.0634765625,"(-64.05195617675781, 17.106204986572266, 535.5602416992188)","(0.7466366291046143, 21.650371551513672, 537.2708129882812)","(-28.438783645629883, 141.55953979492188, 40.881675720214844)","(-16.553735733032227, 135.97630310058594, 38.84952163696289)",POINT (0.434301346540451 0.3380386680364609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,22,8578087840,1357189346,1,1,"(0.3932451903820038, 0.24553333222866058)","(0.4412209689617157, 0.2521403431892395)",1,1,3.046295166015625,3.078842163085937,"(-63.97596740722656, 17.20746612548828, 534.9080810546875)","(0.692433774471283, 21.78636360168457, 537.3977661132812)","(-36.72372055053711, 155.7122344970703, 46.032840728759766)","(-20.09836196899414, 154.50201416015625, 45.592376708984375)",POINT (0.4172330796718597 0.24883683770895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,22,8578104506,1357206012,1,1,"(0.40860414505004883, 0.24320361018180847)","(0.43749791383743286, 0.25644534826278687)",1,1,3.0976715087890625,3.0943145751953125,"(-64.07211303710938, 17.167903900146484, 535.3609008789062)","(0.7258191108703613, 21.752336502075195, 537.3985595703125)","(-31.401283264160156, 156.13897705078125, 46.188148498535156)","(-21.388538360595703, 153.7134552001953, 45.305381774902344)",POINT (0.4230510294437408 0.2498244792222977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,22,8578121174,1357222679,1,1,"(0.4095912277698517, 0.23371215164661407)","(0.4362499415874481, 0.25976553559303284)",1,1,3.069671630859375,3.0714874267578125,"(-64.10242462158203, 17.129240036010742, 535.38916015625)","(0.7382981777191162, 21.73781394958496, 537.3025512695312)","(-31.059213638305664, 157.87753295898438, 46.820953369140625)","(-21.820993423461914, 153.1053009033203, 45.084007263183594)",POINT (0.4229205846786499 0.2467388436198235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,22,8578137841,1357239346,1,1,"(0.4116135537624359, 0.2097499519586563)","(0.43425479531288147, 0.2633344233036041)",1,1,3.074432373046875,3.0675201416015625,"(-64.11766052246094, 17.1052188873291, 535.4038696289062)","(0.7477016448974609, 21.748838424682617, 537.28662109375)","(-30.358413696289062, 162.26670837402344, 48.41851806640625)","(-22.512386322021484, 152.4515838623047, 44.846065521240234)",POINT (0.4229341745376587 0.2365421876311302),,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,
0,4,22,8578154506,1357256010,1,1,"(0.4083053171634674, 0.20930197834968567)","(0.4327259659767151, 0.269929975271225)",1,1,3.0827789306640625,3.06591796875,"(-64.12254333496094, 17.105178833007812, 535.4186401367188)","(0.7622478008270264, 21.761152267456055, 537.2223510742188)","(-31.504831314086914, 162.34877014160156, 48.4483642578125)","(-23.04218864440918, 151.24346923828125, 44.406349182128906)",POINT (0.4205156415700912 0.2396159768104553),,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,
0,4,22,8578171178,1357272682,1,1,"(0.4084625542163849, 0.21195141971111298)","(0.43352004885673523, 0.27031370997428894)",1,1,3.0681610107421875,3.0660400390625,"(-64.11647033691406, 17.10577392578125, 535.420166015625)","(0.7748287916183472, 21.768064498901367, 537.2864379882812)","(-31.450345993041992, 161.86346435546875, 48.27174758911133)","(-22.767017364501953, 151.17318725585938, 44.38075256347656)",POINT (0.4209913015365601 0.241132564842701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,4,22,8578187848,1357289351,1,1,"(0.40697988867759705, 0.22005513310432434)","(0.4314206540584564, 0.27138853073120117)",1,1,3.07281494140625,3.062713623046875,"(-64.1004638671875, 17.116653442382812, 535.3902587890625)","(0.7935715913772583, 21.778121948242188, 537.2542724609375)","(-31.964136123657227, 160.3791046142578, 47.7314567565918)","(-23.49452018737793, 150.97630310058594, 44.309104919433594)",POINT (0.4192002713680267 0.2457218319177628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
