,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,3,36,430894158381,2791603388,1,1,"(0.22883617877960205, 0.27837803959846497)","(0.21537181735038757, 0.11429419368505478)",1,1,2.8331298828125,2.707977294921875,"(-45.143280029296875, -48.88340377807617, 710.5942993164062)","(16.49696922302246, -42.153743743896484, 719.36376953125)","(-93.69745635986328, 149.69601440429688, 43.84312057495117)","(-98.36334228515625, 179.75148010253906, 54.782386779785156)",POINT (0.2221039980649948 0.1963361166417599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894175048,2791620055,1,1,"(0.22503052651882172, 0.2528589069843292)","(0.21523965895175934, 0.14007653295993805)",1,1,2.8074951171875,2.752410888671875,"(-45.15509796142578, -48.865745544433594, 710.56494140625)","(16.488204956054688, -42.16061782836914, 719.55029296875)","(-95.01625061035156, 154.37039184570312, 45.54445266723633)","(-98.40914916992188, 175.0288848876953, 53.06351089477539)",POINT (0.2201350927352905 0.1964677199721336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894191715,2791636721,1,1,"(0.22515422105789185, 0.27244582772254944)","(0.20470161736011505, 0.13042563199996948)",1,1,2.8422088623046875,2.742660522460937,"(-45.167327880859375, -48.89362335205078, 710.4646606445312)","(16.48008918762207, -42.17958068847656, 719.7510986328125)","(-94.973388671875, 150.7826385498047, 44.23862075805664)","(-102.06095886230469, 176.79666137695312, 53.70695877075195)",POINT (0.2149279192090034 0.2014357298612595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894208383,2791653389,1,1,"(0.22874349355697632, 0.27969735860824585)","(0.20833739638328552, 0.12304826080799103)",1,1,2.883270263671875,2.7395477294921875,"(-45.18276596069336, -48.89451599121094, 710.490966796875)","(16.47100830078125, -42.18598937988281, 719.89453125)","(-93.72957611083984, 149.45437622070312, 43.75516128540039)","(-100.80103302001953, 178.14797973632812, 54.19879150390625)",POINT (0.2185404449701309 0.2013728097081184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894225051,2791670056,1,1,"(0.22921979427337646, 0.23560616374015808)","(0.20470492541790009, 0.14105837047100067)",1,1,2.860015869140625,2.73211669921875,"(-45.233848571777344, -48.941932678222656, 710.611572265625)","(16.45110321044922, -42.1974983215332, 719.995849609375)","(-93.56451416015625, 157.53060913085938, 46.69466018676758)","(-102.05982208251953, 174.84902954101562, 52.99808883666992)",POINT (0.2169623598456383 0.1883322671055794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894241717,2791686722,1,1,"(0.23388130962848663, 0.2577890455722809)","(0.20546701550483704, 0.13567039370536804)",1,1,2.882293701171875,2.7183380126953125,"(-45.266143798828125, -48.95688247680664, 710.7759399414062)","(16.435855865478516, -42.19045639038086, 719.8535766601562)","(-91.94912719726562, 153.46731567382812, 45.21580123901367)","(-101.79573822021484, 175.83596801757812, 53.35729217529297)",POINT (0.2196741625666618 0.1967297196388245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894258385,2791703389,1,1,"(0.23119542002677917, 0.26648080348968506)","(0.19863608479499817, 0.1570897102355957)",1,1,2.885116577148437,2.740829467773437,"(-45.32648468017578, -48.99955368041992, 711.0772705078125)","(16.394933700561523, -42.178592681884766, 719.3690795898438)","(-92.87989807128906, 151.87525939941406, 44.636314392089844)","(-104.16289520263672, 171.9125518798828, 51.92929458618164)",POINT (0.2149157524108887 0.2117852568626404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894275052,2791720056,1,1,"(0.22945182025432587, 0.24793733656406403)","(0.21226590871810913, 0.14061670005321503)",1,1,2.880462646484375,2.744659423828125,"(-45.34242248535156, -48.996795654296875, 711.0744018554688)","(16.358688354492188, -42.15983581542969, 718.95703125)","(-93.4841079711914, 155.27188110351562, 45.8725700378418)","(-99.43965911865234, 174.929931640625, 53.027523040771484)",POINT (0.2208588644862175 0.1942770183086395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894291719,2791736722,1,1,"(0.21454018354415894, 0.25535687804222107)","(0.2054264396429062, 0.15831702947616577)",1,1,2.86138916015625,2.78033447265625,"(-45.34662628173828, -48.98495864868164, 710.82080078125)","(16.314634323120117, -42.16621398925781, 718.8165893554688)","(-98.65153503417969, 153.91285705566406, 45.37789535522461)","(-101.80978393554688, 171.68775939941406, 51.84745788574219)",POINT (0.2099833115935326 0.2068369537591934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,36,430894308387,2791753389,1,1,"(0.21753965318202972, 0.26431772112846375)","(0.20883433520793915, 0.16408787667751312)",1,1,2.86846923828125,2.784027099609375,"(-45.34385681152344, -48.95689010620117, 710.231201171875)","(16.287059783935547, -42.17656707763672, 719.046630859375)","(-97.61212158203125, 152.271484375, 44.78050231933594)","(-100.62881469726562, 170.63070678710938, 51.46272277832031)",POINT (0.2131869941949844 0.2142027989029884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,3,36,430894325054,2791770056,1,1,"(0.23206424713134766, 0.277143657207489)","(0.20737580955028534, 0.16375131905078888)",1,1,2.8824920654296875,2.806488037109375,"(-45.37000274658203, -48.940032958984375, 709.8064575195312)","(16.25751304626465, -42.1904411315918, 719.405517578125)","(-92.57880401611328, 149.92213439941406, 43.9254035949707)","(-101.13426208496094, 170.69235229492188, 51.48516845703125)",POINT (0.2197200283408165 0.220447488129139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
