,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,12,17,333467597950,4134730936,1,1,"(0.41524869203567505, 0.44935598969459534)","(0.44255468249320984, 0.4767610430717468)",1,1,2.86370849609375,2.8436737060546875,"(-70.89006042480469, 11.36502456665039, 664.4595947265625)","(-5.672002792358398, 12.555299758911133, 672.0731201171875)","(-29.098703384399414, 118.3777847290039, 32.44419860839844)","(-19.636173248291016, 113.35794830322266, 30.617183685302734)",POINT (0.4289016872644424 0.4630585163831711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467614616,4134747602,1,1,"(0.41796189546585083, 0.4809049665927887)","(0.43744927644729614, 0.48341771960258484)",1,1,2.9228668212890625,2.8267364501953125,"(-70.91624450683594, 11.359369277954102, 664.4287109375)","(-5.687324047088623, 12.550034523010254, 672.0230712890625)","(-28.158483505249023, 112.59890747070312, 30.340871810913086)","(-21.405384063720703, 112.13863372802734, 30.17336082458496)",POINT (0.4277055859565735 0.4821613430976868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467631283,4134764269,1,1,"(0.423715740442276, 0.4803783893585205)","(0.44184836745262146, 0.46419140696525574)",1,1,2.88671875,2.808135986328125,"(-70.94014739990234, 11.35599136352539, 664.398681640625)","(-5.704283237457275, 12.545490264892578, 672.0228881835938)","(-26.164560317993164, 112.69535827636719, 30.375988006591797)","(-19.880931854248047, 115.66035461425781, 31.455142974853516)",POINT (0.4327820539474487 0.4722848981618881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467647951,4134780936,1,1,"(0.4212173521518707, 0.45944368839263916)","(0.4385679364204407, 0.47634920477867126)",1,1,2.8737030029296875,2.8026580810546875,"(-70.96017456054688, 11.348644256591797, 664.4191284179688)","(-5.717853546142578, 12.53335952758789, 671.9852294921875)","(-27.030344009399414, 116.52999877929688, 31.77166175842285)","(-21.017732620239258, 113.43339538574219, 30.644596099853516)",POINT (0.4298926442861557 0.4678964465856552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467664622,4134797607,1,1,"(0.4302367866039276, 0.451376348733902)","(0.43464669585227966, 0.4731699824333191)",1,1,2.835311889648437,2.8365936279296875,"(-70.98460388183594, 11.345061302185059, 664.4515380859375)","(-5.7301859855651855, 12.52592658996582, 671.9476318359375)","(-23.904783248901367, 118.00770568847656, 32.30953598022461)","(-22.376583099365234, 114.01573181152344, 30.856595993041992)",POINT (0.4324417412281036 0.4622731655836105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467681290,4134814274,1,1,"(0.4230777621269226, 0.44245028495788574)","(0.4336164891719818, 0.4823048710823059)",1,1,2.817230224609375,2.827667236328125,"(-70.99732971191406, 11.340517044067383, 664.5233154296875)","(-5.7356133460998535, 12.521056175231934, 671.88525390625)","(-26.385652542114258, 119.6427230834961, 32.904563903808594)","(-22.73358154296875, 112.34248352050781, 30.24753761291504)",POINT (0.4283471256494522 0.4623775780200958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467697957,4134830941,1,1,"(0.4274478852748871, 0.4049432575702667)","(0.4357101321220398, 0.4803816080093384)",1,1,2.799163818359375,2.830413818359375,"(-71.01520538330078, 11.328217506408691, 664.5943603515625)","(-5.736489295959473, 12.512402534484863, 671.8353881835938)","(-24.87123680114746, 126.51290893554688, 35.40514373779297)","(-22.008068084716797, 112.69479370117188, 30.375732421875)",POINT (0.4315790086984634 0.4426624327898026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467714624,4134847607,1,1,"(0.4319515526294708, 0.4752197861671448)","(0.4376460909843445, 0.48489832878112793)",1,1,2.912811279296875,2.8336181640625,"(-71.00315856933594, 11.310371398925781, 664.5343627929688)","(-5.726261615753174, 12.504173278808594, 671.7982788085938)","(-23.310558319091797, 113.64026641845703, 30.71990966796875)","(-21.337186813354492, 111.86746215820312, 30.074594497680664)",POINT (0.4347988218069076 0.4800590574741364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467731291,4134864274,1,1,"(0.43322187662124634, 0.46529436111450195)","(0.43542560935020447, 0.46892619132995605)",1,1,2.89642333984375,2.8216094970703125,"(-70.98723602294922, 11.308643341064453, 664.4758911132812)","(-5.704482555389404, 12.497930526733398, 671.7861328125)","(-22.87034034729004, 115.45832824707031, 31.381589889526367)","(-22.106664657592773, 114.79307556152344, 31.13949203491211)",POINT (0.4343237429857254 0.467110276222229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467747959,4134880941,1,1,"(0.42516231536865234, 0.43233904242515564)","(0.4439648985862732, 0.47986194491386414)",1,1,2.8570098876953125,2.8366241455078125,"(-70.9630126953125, 11.319348335266113, 664.356201171875)","(-5.67646598815918, 12.493766784667969, 671.7493896484375)","(-25.663272857666016, 121.49478912353516, 33.5787353515625)","(-19.147476196289062, 112.78995513916016, 30.41042137145996)",POINT (0.4345636069774628 0.4561004936695099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467764626,4134897607,1,1,"(0.42488107085227966, 0.4332193434238434)","(0.43834078311920166, 0.4652242958545685)",1,1,2.854339599609375,2.82476806640625,"(-70.92686462402344, 11.325735092163086, 664.2022094726562)","(-5.651776313781738, 12.488693237304688, 671.7001342773438)","(-25.760730743408203, 121.33354187011719, 33.5200309753418)","(-21.09644317626953, 115.47116088867188, 31.386268615722656)",POINT (0.4316109269857407 0.4492218196392059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467781293,4134914274,1,1,"(0.42100128531455994, 0.46649405360221863)","(0.44496896862983704, 0.48644644021987915)",1,1,2.8956756591796875,2.8656768798828125,"(-70.88764190673828, 11.336462020874023, 664.148193359375)","(-5.623117446899414, 12.492437362670898, 671.7006225585938)","(-27.105228424072266, 115.23859405517578, 31.301607131958008)","(-18.799535751342773, 111.58387756347656, 29.971406936645508)",POINT (0.4329851269721985 0.4764702469110489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,12,17,333467797966,4134930946,1,1,"(0.4183078706264496, 0.4188687205314636)","(0.44149085879325867, 0.4756629467010498)",1,1,2.8199005126953125,2.8535919189453125,"(-70.865478515625, 11.344982147216797, 664.2281494140625)","(-5.594804763793945, 12.49864387512207, 671.72607421875)","(-28.038576126098633, 123.962158203125, 34.476768493652344)","(-20.00483512878418, 113.5591049194336, 30.690340042114258)",POINT (0.4298993647098541 0.4472658336162567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,17,333467814632,4134947612,1,1,"(0.4199817478656769, 0.4639652669429779)","(0.4416099190711975, 0.46554329991340637)",1,1,2.911651611328125,2.8280792236328125,"(-70.85910034179688, 11.359781265258789, 664.46630859375)","(-5.562270164489746, 12.513212203979492, 671.7018432617188)","(-27.458511352539062, 115.7017822265625, 31.4702091217041)","(-19.96357536315918, 115.41273498535156, 31.365005493164062)",POINT (0.4307958334684372 0.4647542834281921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
