,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,24,12,153609407589,2870097845,1,1,"(0.46303558349609375, 0.1353490948677063)","(0.48127686977386475, 0.0937281996011734)",1,1,3.6661529541015625,3.89959716796875,"(-34.76876449584961, 44.12580871582031, 566.036865234375)","(28.33539581298828, 33.97743225097656, 565.4199829101562)","(-12.538799285888672, 175.89480590820312, 53.378746032714844)","(-6.217520236968994, 183.51856994628906, 56.15353775024414)",POINT (0.4721562266349792 0.1145386472344398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609424257,2870114512,1,1,"(0.47577983140945435, 0.1486782729625702)","(0.4790876507759094, 0.10678146034479141)",1,1,3.71502685546875,3.957778930664064,"(-34.86730194091797, 44.10163116455078, 565.838623046875)","(28.26911163330078, 34.03239822387695, 565.363037109375)","(-8.122434616088867, 173.45330810546875, 52.49003219604492)","(-6.976161003112793, 181.1276092529297, 55.283260345458984)",POINT (0.4774337410926819 0.1277298666536808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609440924,2870131179,1,1,"(0.4758826196193695, 0.17103587090969086)","(0.48330414295196533, 0.10833850502967834)",1,1,3.737472534179688,3.933624267578125,"(-34.949947357177734, 44.111209869384766, 565.91796875)","(28.16727066040039, 34.059486389160156, 565.2472534179688)","(-8.086841583251953, 169.3580322265625, 50.999507904052734)","(-5.514997482299805, 180.84239196777344, 55.17945098876953)",POINT (0.4795933812856674 0.1396871879696846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,24,12,153609457595,2870147850,1,1,"(0.46759945154190063, 0.16354863345623016)","(0.4805760979652405, 0.11223088949918747)",1,1,3.713043212890625,3.93341064453125,"(-35.048500061035156, 44.127464294433594, 566.2296142578125)","(28.104366302490234, 34.11708068847656, 565.2958374023438)","(-10.957242965698242, 170.72946166992188, 51.498687744140625)","(-6.460359573364258, 180.12940979003906, 54.91997146606445)",POINT (0.4740877747535706 0.1378897614777088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609474260,2870164514,1,1,"(0.47104915976524353, 0.11716807633638382)","(0.4831947088241577, 0.11289441585540771)",1,1,3.61590576171875,3.931198120117188,"(-35.102577209472656, 44.12181854248047, 566.31298828125)","(28.057931900024414, 34.14912414550781, 565.5130004882812)","(-9.761800765991211, 179.22506713867188, 54.590789794921875)","(-5.552917003631592, 180.00787353515625, 54.875732421875)",POINT (0.4771219342947006 0.1150312460958958),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609490929,2870181183,1,1,"(0.47616714239120483, 0.13966263830661774)","(0.4846312701702118, 0.10430429875850677)",1,1,3.6885986328125,3.9197845458984375,"(-35.17338562011719, 44.1455078125, 566.4482421875)","(28.000154495239258, 34.1788330078125, 565.5450439453125)","(-7.988240718841553, 175.10472106933594, 53.09109878540039)","(-5.055105686187744, 181.5813446044922, 55.448421478271484)",POINT (0.4803992062807083 0.1219834685325623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609507596,2870197849,1,1,"(0.47763752937316895, 0.12990699708461761)","(0.48182952404022217, 0.10348550975322723)",1,1,3.641677856445313,3.89593505859375,"(-35.1945686340332, 44.14106750488281, 566.446044921875)","(27.972736358642578, 34.15813064575195, 565.3427734375)","(-7.47868537902832, 176.89166259765625, 53.74148941040039)","(-6.0260162353515625, 181.7313232421875, 55.50300216674805)",POINT (0.4797335267066956 0.1166962534189224),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609524263,2870214516,1,1,"(0.4906674027442932, 0.18739435076713562)","(0.4877629280090332, 0.11844316124916077)",1,1,3.7316741943359375,3.927291870117188,"(-35.191871643066406, 44.13298797607422, 566.2673950195312)","(27.95330810546875, 34.17317199707031, 565.2728271484375)","(-2.963360548019409, 166.3616180419922, 49.908905029296875)","(-3.9698805809020996, 178.9915008544922, 54.50579833984375)",POINT (0.4892151653766632 0.1529187560081482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,24,12,153609540929,2870231181,1,1,"(0.4784485399723053, 0.11181144416332245)","(0.4843355715274811, 0.12060239166021347)",1,1,3.617263793945313,3.940826416015625,"(-35.179203033447266, 44.12021255493164, 566.0636596679688)","(27.954050064086914, 34.18315124511719, 565.237548828125)","(-7.197646617889404, 180.2062530517578, 54.94792175292969)","(-5.157562255859375, 178.5959930419922, 54.36185073852539)",POINT (0.4813920557498932 0.116206917911768),1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,12,153609557598,2870247850,1,1,"(0.47711166739463806, 0.16904784739017487)","(0.48647287487983704, 0.11948025971651077)",1,1,3.72723388671875,3.959136962890625,"(-35.1724967956543, 44.1321907043457, 566.0196533203125)","(27.95563316345215, 34.18827438354492, 565.201904296875)","(-7.660912036895752, 169.72218322753906, 51.13202667236328)","(-4.416916847229004, 178.80154418945312, 54.43665313720703)",POINT (0.4817922711372376 0.1442640535533428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
