,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,46,36,70581038894,1531359086,1,1,"(0.6740816831588745, 0.174399271607399)","(0.6633504033088684, 0.1426006704568863)",1,1,3.615234375,3.5318756103515625,"(-55.682159423828125, -25.86113166809082, 611.421142578125)","(4.204188346862793, -25.902128219604492, 610.5452270507812)","(58.52998733520508, 168.30062866210938, 50.6146354675293)","(54.822044372558594, 174.10821533203125, 52.72841262817383)",POINT (0.6687160432338715 0.1584999710321426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581055561,1531375753,1,1,"(0.6791993379592896, 0.15979231894016266)","(0.6613890528678894, 0.15445204079151154)",1,1,3.582992553710937,3.539535522460937,"(-55.69282913208008, -25.86703872680664, 611.4928588867188)","(4.197868824005127, -25.901487350463867, 610.5966796875)","(60.29826354980469, 170.96839904785156, 51.585594177246094)","(54.14434814453125, 171.9437255859375, 51.94061279296875)",POINT (0.6702941954135895 0.1571221798658371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581072229,1531392420,1,1,"(0.6853293180465698, 0.18115739524364471)","(0.6594628691673279, 0.14275377988815308)",1,1,3.645416259765625,3.535430908203125,"(-55.701568603515625, -25.886558532714844, 611.5123901367188)","(4.183538913726807, -25.92171859741211, 610.6689453125)","(62.416324615478516, 167.06634521484375, 50.16535186767578)","(53.47882080078125, 174.0802459716797, 52.71824645996094)",POINT (0.6723960936069489 0.1619555875658989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581088895,1531409086,1,1,"(0.6770800948143005, 0.17874214053153992)","(0.6697812080383301, 0.14679387211799622)",1,1,3.6351318359375,3.5464019775390625,"(-55.70283508300781, -25.885421752929688, 611.5858154296875)","(4.189943790435791, -25.91550064086914, 610.751220703125)","(59.565975189208984, 167.50747680664062, 50.32590866088867)","(57.04404067993164, 173.34239196777344, 52.44966506958008)",POINT (0.6734306514263153 0.1627680063247681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581105563,1531425753,1,1,"(0.6862247586250305, 0.1807200312614441)","(0.6598362326622009, 0.14399978518486023)",1,1,3.6330413818359375,3.547576904296875,"(-55.70439529418945, -25.893266677856445, 611.6282348632812)","(4.18863582611084, -25.921127319335938, 610.8235473632812)","(62.72572326660156, 167.14622497558594, 50.194488525390625)","(53.607791900634766, 173.8527069091797, 52.635379791259766)",POINT (0.6730304956436157 0.1623599082231522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581122229,1531442419,1,1,"(0.6872782707214355, 0.2040257602930069)","(0.6655914783477783, 0.14795339107513428)",1,1,3.673629760742188,3.5548858642578125,"(-55.705841064453125, -25.885578155517578, 611.711181640625)","(4.197334289550781, -25.90656852722168, 610.885009765625)","(63.089717864990234, 162.88973999023438, 48.64521408081055)","(55.59638977050781, 173.130615234375, 52.372623443603516)",POINT (0.6764348745346069 0.1759895756840706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581138897,1531459086,1,1,"(0.6803715229034424, 0.17358823120594025)","(0.6583694219589233, 0.13975298404693604)",1,1,3.62109375,3.545684814453125,"(-55.69363784790039, -25.87933349609375, 611.6614379882812)","(4.206863880157471, -25.905920028686523, 610.97802734375)","(60.7032585144043, 168.44876098632812, 50.66852951049805)","(53.100990295410156, 174.62832641601562, 52.917686462402344)",POINT (0.6693704724311829 0.1566706076264381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581155573,1531475762,1,1,"(0.6752671003341675, 0.17622220516204834)","(0.6562051177024841, 0.1408500224351883)",1,1,3.62994384765625,3.561676025390625,"(-55.690956115722656, -25.874055862426758, 611.692626953125)","(4.209251403808594, -25.902297973632812, 610.99853515625)","(58.93954849243164, 167.9676971435547, 50.493431091308594)","(52.35316467285156, 174.42794799804688, 52.844810485839844)",POINT (0.6657361090183258 0.1585361137986183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581172240,1531492428,1,1,"(0.6824444532394409, 0.1815863698720932)","(0.6589508056640625, 0.15452124178409576)",1,1,3.6515045166015625,3.574066162109375,"(-55.68212127685547, -25.871688842773438, 611.7047119140625)","(4.22482442855835, -25.90230941772461, 611.0704345703125)","(61.419498443603516, 166.98800659179688, 50.1368522644043)","(53.301841735839844, 171.9310760498047, 51.93601989746094)",POINT (0.6706976294517517 0.1680538058280945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581188907,1531509095,1,1,"(0.6886679530143738, 0.1915149986743927)","(0.6608952879905701, 0.14912943542003632)",1,1,3.691909790039064,3.5676422119140625,"(-55.66912841796875, -25.866870880126953, 611.6649169921875)","(4.235797882080078, -25.900901794433594, 611.0911865234375)","(63.56989669799805, 165.17466735839844, 49.47686004638672)","(53.97373580932617, 172.91583251953125, 52.294410705566406)",POINT (0.6747816205024719 0.1703222170472145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581205575,1531525762,1,1,"(0.6877435445785522, 0.19235795736312866)","(0.6606058478355408, 0.14914119243621826)",1,1,3.692459106445313,3.592880249023437,"(-55.66325759887695, -25.867231369018555, 611.6975708007812)","(4.250252723693848, -25.899864196777344, 611.0909423828125)","(63.250484466552734, 165.02072143554688, 49.42082977294922)","(53.87372970581055, 172.91368103027344, 52.29363250732422)",POINT (0.6741746962070465 0.1707495748996735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581222243,1531542429,1,1,"(0.6806741952896118, 0.20228692889213562)","(0.6529012322425842, 0.1428082287311554)",1,1,3.697952270507813,3.5691375732421875,"(-55.64714431762695, -25.86677360534668, 611.6373291015625)","(4.2636027336120605, -25.897550582885742, 611.0392456054688)","(60.80784606933594, 163.2073211669922, 48.760807037353516)","(51.21158981323242, 174.0703125, 52.71464157104492)",POINT (0.666787713766098 0.1725475788116455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581238909,1531559095,1,1,"(0.6888840198516846, 0.17422640323638916)","(0.6565936207771301, 0.14335305988788605)",1,1,3.711593627929688,3.57275390625,"(-55.62781524658203, -25.87087631225586, 611.546142578125)","(4.279547691345215, -25.89801597595215, 610.956787109375)","(63.64455032348633, 168.33221435546875, 50.62609100341797)","(52.48738098144531, 173.97080993652344, 52.67837142944336)",POINT (0.6727388203144073 0.1587897315621376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581255576,1531575761,1,1,"(0.6907414793968201, 0.17972725629806519)","(0.6565813422203064, 0.14768405258655548)",1,1,3.718551635742188,3.592681884765625,"(-55.606346130371094, -25.866531372070312, 611.4658203125)","(4.292700290679932, -25.895700454711914, 610.9049682617188)","(64.28633880615234, 167.32754516601562, 50.26042938232422)","(52.48316955566406, 173.17979431152344, 52.39052963256836)",POINT (0.6736614108085632 0.1637056544423103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581272244,1531592429,1,1,"(0.6826032400131226, 0.20518219470977783)","(0.6515783667564392, 0.13512423634529114)",1,1,3.74346923828125,3.58538818359375,"(-55.593048095703125, -25.874252319335938, 611.3840942382812)","(4.300227165222168, -25.915061950683594, 610.8944091796875)","(61.47438430786133, 162.6785125732422, 48.568397521972656)","(50.75450134277344, 175.4737091064453, 53.22539520263672)",POINT (0.6670908033847809 0.1701532155275345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581288912,1531609096,1,1,"(0.6019569635391235, 0.2365272045135498)","(0.5807214379310608, 0.21197237074375153)",1,1,3.707733154296875,3.6063232421875,"(-55.74530792236328, -26.01481819152832, 611.4104614257812)","(4.088675498962402, -26.073497772216797, 610.7523193359375)","(33.60906219482422, 156.95379638671875, 46.48472213745117)","(26.271621704101562, 161.4384002685547, 48.11697006225586)",POINT (0.5913392007350922 0.2242497876286507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581305579,1531625763,1,1,"(0.5164464712142944, 0.46480029821395874)","(0.48097914457321167, 0.40229105949401855)",1,1,3.7601470947265625,3.6441802978515625,"(-55.95553207397461, -26.359575271606445, 611.2703857421875)","(3.7089524269104004, -26.41042137145996, 610.5400390625)","(4.063019752502441, 115.26271057128906, 31.310426712036133)","(-8.191849708557129, 126.67921447753906, 35.46566390991211)",POINT (0.498712807893753 0.4335456788539886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581322247,1531642430,1,1,"(0.5337552428245544, 0.5284470915794373)","(0.4832841157913208, 0.49648329615592957)",1,1,3.7682952880859375,3.666549682617188,"(-55.93805694580078, -26.494640350341797, 611.064453125)","(3.6920723915100098, -26.494401931762695, 610.5716552734375)","(10.043634414672852, 103.63846588134766, 27.079530715942383)","(-7.395414352416992, 109.47623443603516, 29.204309463500977)",POINT (0.5085196793079376 0.5124651938676834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581338913,1531659096,1,1,"(0.5238856673240662, 0.5403314232826233)","(0.4728414714336395, 0.5032925605773926)",1,1,3.778656005859375,3.677276611328125,"(-55.975730895996094, -26.499465942382812, 611.0684204101562)","(3.7111175060272217, -26.50537109375, 610.49951171875)","(6.6334452629089355, 101.46797180175781, 26.289466857910156)","(-11.003612518310547, 108.23262786865234, 28.75166130065918)",POINT (0.4983635693788528 0.5218119919300079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581355581,1531675763,1,1,"(0.526360809803009, 0.5417484045028687)","(0.4747951030731201, 0.5033753514289856)",1,1,3.785324096679688,3.669967651367188,"(-55.98634719848633, -26.49602699279785, 611.0769653320312)","(3.713247776031494, -26.498706817626953, 610.458251953125)","(7.488663673400879, 101.20919036865234, 26.1953067779541)","(-10.328583717346191, 108.21749877929688, 28.746122360229492)",POINT (0.5005779564380646 0.5225618779659271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581372247,1531692429,1,1,"(0.5314106941223145, 0.5382466316223145)","(0.4782732427120209, 0.49613961577415466)",1,1,3.789962768554688,3.665481567382813,"(-56.016448974609375, -26.51349639892578, 611.1661376953125)","(3.711005210876465, -26.517047882080078, 610.38623046875)","(9.233532905578613, 101.84873962402344, 26.428091049194336)","(-9.126787185668945, 109.53901672363281, 29.227142333984375)",POINT (0.5048419684171677 0.5171931236982346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581388915,1531709096,1,1,"(0.524459958076477, 0.5325447916984558)","(0.47612643241882324, 0.5012776851654053)",1,1,3.79229736328125,3.66302490234375,"(-56.04680633544922, -26.513471603393555, 611.2973022460938)","(3.710130453109741, -26.50628662109375, 610.3348388671875)","(6.831897258758545, 102.89007568359375, 26.80713653564453)","(-9.86857795715332, 108.60061645507812, 28.88558006286621)",POINT (0.5002931952476501 0.5169112384319305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581405582,1531725763,1,1,"(0.525841474533081, 0.5273233652114868)","(0.4757113456726074, 0.49353986978530884)",1,1,3.77264404296875,3.691085815429688,"(-56.070945739746094, -26.522722244262695, 611.2511596679688)","(3.696143865585327, -26.52064323425293, 610.2627563476562)","(7.309220314025879, 103.84371948242188, 27.154226303100586)","(-10.012006759643555, 110.01383972167969, 29.399951934814453)",POINT (0.5007764101028442 0.5104316174983978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581422256,1531742436,1,1,"(0.5219137668609619, 0.5351545214653015)","(0.47337210178375244, 0.49478253722190857)",1,1,3.788177490234375,3.6890716552734375,"(-56.085182189941406, -26.510473251342773, 610.9755249023438)","(3.675253391265869, -26.513917922973633, 610.1392822265625)","(5.952110290527344, 102.41345977783203, 26.633665084838867)","(-10.820270538330078, 109.78684997558594, 29.317373275756836)",POINT (0.4976429343223572 0.514968529343605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581438924,1531759103,1,1,"(0.5307146310806274, 0.5306665897369385)","(0.47013217210769653, 0.4990341365337372)",1,1,3.79608154296875,3.6982421875,"(-56.10691833496094, -26.512893676757812, 610.7835693359375)","(3.649142265319824, -26.513896942138672, 610.0469970703125)","(8.993030548095703, 103.23313903808594, 26.93193244934082)","(-11.939743041992188, 109.01036071777344, 29.03474998474121)",POINT (0.500423401594162 0.5148503631353378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581455590,1531775769,1,1,"(0.5245977640151978, 0.5398784875869751)","(0.4775877594947815, 0.4868546426296234)",1,1,3.799163818359375,3.689605712890625,"(-56.14158630371094, -26.504247665405273, 610.7042236328125)","(3.608664035797119, -26.502891540527344, 610.037109375)","(6.879485607147217, 101.5506820678711, 26.31964874267578)","(-9.363653182983398, 111.23478698730469, 29.844358444213867)",POINT (0.5010927617549896 0.5133665651082993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581472258,1531792436,1,1,"(0.5231008529663086, 0.5334399938583374)","(0.47834593057632446, 0.49620193243026733)",1,1,3.809295654296875,3.691574096679688,"(-56.22944259643555, -26.52033042907715, 611.1180419921875)","(3.5617542266845703, -26.493576049804688, 610.05859375)","(6.362277507781982, 102.72660827636719, 26.747602462768555)","(-9.101696968078613, 109.52764892578125, 29.22298812866211)",POINT (0.5007233917713165 0.5148209631443024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581488925,1531809103,1,1,"(0.5281389355659485, 0.5389860272407532)","(0.48056745529174805, 0.5101923942565918)",1,1,3.8030853271484375,3.7086334228515625,"(-56.27091979980469, -26.508878707885742, 611.0277099609375)","(3.523036241531372, -26.481197357177734, 610.1614990234375)","(8.103065490722656, 101.71366119384766, 26.378969192504883)","(-8.334088325500488, 106.97246551513672, 28.29300308227539)",POINT (0.5043531954288483 0.5245892107486725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581505592,1531825769,1,1,"(0.5249073505401611, 0.5339295864105225)","(0.48211678862571716, 0.49016129970550537)",1,1,3.7811126708984375,3.694595336914064,"(-56.29634094238281, -26.501506805419922, 610.6668701171875)","(3.4824533462524414, -26.481616973876953, 610.069091796875)","(6.986457347869873, 102.63716888427734, 26.715085983276367)","(-7.7987518310546875, 110.63086700439453, 29.62456703186035)",POINT (0.5035120695829391 0.5120454430580139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581522259,1531842436,1,1,"(0.5232406854629517, 0.534294605255127)","(0.47171133756637573, 0.4897197484970093)",1,1,3.7786865234375,3.689697265625,"(-56.33885955810547, -26.505043029785156, 610.6490478515625)","(3.4358818531036377, -26.480493545532227, 609.80224609375)","(6.410584926605225, 102.57050323486328, 26.690853118896484)","(-11.39410400390625, 110.71151733398438, 29.653905868530273)",POINT (0.4974760115146637 0.5120071768760681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581538927,1531859103,1,1,"(0.5238705277442932, 0.5284470319747925)","(0.48769068717956543, 0.48318570852279663)",1,1,3.7757720947265625,3.6854248046875,"(-56.407867431640625, -26.53032684326172, 610.9513549804688)","(3.3856618404388428, -26.491056442260742, 609.8748168945312)","(6.628199100494385, 103.63848876953125, 27.07952880859375)","(-5.872836112976074, 111.90486907958984, 30.088258743286133)",POINT (0.5057806074619293 0.5058163702487946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581555598,1531875774,1,1,"(0.5249432921409607, 0.5317234396934509)","(0.4828600585460663, 0.5076870918273926)",1,1,3.755279541015625,3.690109252929688,"(-56.46430587768555, -26.542896270751953, 610.993408203125)","(3.3445777893066406, -26.494903564453125, 610.029541015625)","(6.998877048492432, 103.04010009765625, 26.86176300048828)","(-7.541946887969971, 107.43001556396484, 28.459531784057617)",POINT (0.5039016753435135 0.5197052657604218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581572265,1531892440,1,1,"(0.5269595980644226, 0.5411069989204407)","(0.4774324297904968, 0.504517674446106)",1,1,3.7743988037109375,3.6841888427734375,"(-56.47984313964844, -26.545265197753906, 610.697265625)","(3.309096336364746, -26.500097274780273, 610.0711059570312)","(7.695572853088379, 101.3263168334961, 26.237966537475586)","(-9.417312622070312, 108.00887298583984, 28.670217514038086)",POINT (0.5021960139274597 0.5228123366832733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581588932,1531909107,1,1,"(0.5162574052810669, 0.5186643600463867)","(0.47451406717300415, 0.44524526596069336)",1,1,3.7549896240234375,3.672821044921875,"(-56.53076171875, -26.47760772705078, 610.6994018554688)","(3.235888719558716, -26.44175910949707, 610.019775390625)","(3.9976859092712402, 105.42517852783203, 27.72981071472168)","(-10.425700187683105, 118.83419799804688, 32.61032485961914)",POINT (0.4953857362270355 0.48195481300354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581605600,1531925774,1,1,"(0.4753250181674957, 0.22059381008148193)","(0.4554809629917145, 0.19211453199386597)",1,1,3.6935882568359375,3.6487884521484375,"(-56.6295051574707, -26.136301040649414, 611.1937866210938)","(3.0770859718322754, -26.06338882446289, 610.411865234375)","(-10.145474433898926, 159.86380004882812, 47.543880462646484)","(-17.002111434936523, 165.06517028808594, 49.43702697753906)",POINT (0.4654029905796051 0.206354171037674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581622266,1531942440,1,1,"(0.46208855509757996, 0.23222263157367706)","(0.44766998291015625, 0.19774992763996124)",1,1,3.70672607421875,3.612136840820313,"(-56.676414489746094, -26.078685760498047, 611.3334350585938)","(2.994178533554077, -25.992462158203125, 610.4229736328125)","(-14.719027519226074, 157.73997497558594, 46.770835876464844)","(-19.700992584228516, 164.0359344482422, 49.06238555908203)",POINT (0.4548792690038681 0.2149862796068192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,36,70581638934,1531959107,1,1,"(0.4678417444229126, 0.2134801149368286)","(0.45476922392845154, 0.17757314443588257)",1,1,3.680084228515625,3.6222991943359375,"(-56.715545654296875, -26.098928451538086, 611.3473510742188)","(2.980978012084961, -26.020477294921875, 610.3818969726562)","(-12.731161117553711, 161.1630401611328, 48.016761779785156)","(-17.24803924560547, 167.720947265625, 50.403663635253906)",POINT (0.4613054841756821 0.1955266296863556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581655601,1531975774,1,1,"(0.4617447555065155, 0.224685400724411)","(0.44959336519241333, 0.17757681012153625)",1,1,3.688995361328125,3.595932006835937,"(-56.729705810546875, -26.07207679748535, 611.1767578125)","(2.9587807655334473, -25.999244689941406, 610.464111328125)","(-14.837807655334473, 159.11654663085938, 47.271846771240234)","(-19.036422729492188, 167.72030639648438, 50.403385162353516)",POINT (0.4556690603494644 0.2011311054229736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581672268,1531992440,1,1,"(0.4712534248828888, 0.22597119212150574)","(0.4467494487762451, 0.181365966796875)",1,1,3.6790771484375,3.5965728759765625,"(-56.76560974121094, -26.079242706298828, 611.096923828125)","(2.9336087703704834, -26.00946044921875, 610.5366821289062)","(-11.552325248718262, 158.8817138671875, 47.18637466430664)","(-20.019060134887695, 167.0282440185547, 50.151512145996094)",POINT (0.459001436829567 0.2036685794591904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581688941,1532009112,1,1,"(0.47963660955429077, 0.20418938994407654)","(0.45306310057640076, 0.1734829694032669)",1,1,3.63922119140625,3.57769775390625,"(-56.782981872558594, -26.07819366455078, 611.1254272460938)","(2.9289417266845703, -26.007831573486328, 610.5777587890625)","(-8.655715942382812, 162.85986328125, 48.63435363769531)","(-17.83754539489746, 168.46800231933594, 50.67549514770508)",POINT (0.4663498550653458 0.1888361796736717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581705607,1532025778,1,1,"(0.47361570596694946, 0.20890235900878906)","(0.44385531544685364, 0.1762266457080841)",1,1,3.63812255859375,3.559051513671875,"(-56.803775787353516, -26.077381134033203, 611.2166748046875)","(2.9248251914978027, -26.014577865600586, 610.588134765625)","(-10.736099243164062, 161.9990997314453, 48.321044921875)","(-21.01906394958496, 167.9668731689453, 50.49318313598633)",POINT (0.4587355107069016 0.1925645023584366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581722275,1532042445,1,1,"(0.4659581780433655, 0.199477419257164)","(0.4429529309272766, 0.1808013617992401)",1,1,3.626739501953125,3.5710906982421875,"(-56.81078338623047, -26.058815002441406, 611.288330078125)","(2.9292056560516357, -26.015201568603516, 610.6190185546875)","(-13.381977081298828, 163.72044372558594, 48.94757080078125)","(-21.33086395263672, 167.13136291503906, 50.18907165527344)",POINT (0.454455554485321 0.1901393905282021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581738942,1532059112,1,1,"(0.47717633843421936, 0.22567494213581085)","(0.4496076703071594, 0.1883455216884613)",1,1,3.662994384765625,3.558334350585937,"(-56.80463790893555, -26.029037475585938, 611.3103637695312)","(2.9461166858673096, -26.008228302001953, 610.5877685546875)","(-9.505790710449219, 158.935791015625, 47.206111907958984)","(-19.031482696533203, 165.75352478027344, 49.687538146972656)",POINT (0.4633920043706894 0.2070102319121361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581755609,1532075778,1,1,"(0.472711980342865, 0.23054096102714539)","(0.44883421063423157, 0.17850027978420258)",1,1,3.6498870849609375,3.55291748046875,"(-56.7921142578125, -26.005321502685547, 611.291015625)","(2.9642281532287598, -25.999229431152344, 610.6290893554688)","(-11.048351287841797, 158.04708862304688, 46.88264083862305)","(-19.298725128173828, 167.5516357421875, 50.34198760986328)",POINT (0.4607730954885483 0.204520620405674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581772276,1532092445,1,1,"(0.4719569981098175, 0.21413013339042664)","(0.4454653263092041, 0.18164193630218506)",1,1,3.6186370849609375,3.543807983398437,"(-56.788734436035156, -25.975189208984375, 611.2913818359375)","(2.97605562210083, -25.978294372558594, 610.6292724609375)","(-11.309210777282715, 161.0443115234375, 47.973548889160156)","(-20.462766647338867, 166.97784423828125, 50.133174896240234)",POINT (0.4587111622095108 0.1978860348463058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581788943,1532109111,1,1,"(0.4726496636867523, 0.21566282212734222)","(0.4391999840736389, 0.18272045254707336)",1,1,3.6053314208984375,3.54144287109375,"(-56.77918243408203, -25.959964752197266, 611.3561401367188)","(2.9951016902923584, -25.971210479736328, 610.629150390625)","(-11.069891929626465, 160.764404296875, 47.871639251708984)","(-22.62759017944336, 166.78086853027344, 50.061492919921875)",POINT (0.4559248238801956 0.1991916373372078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,46,36,70581805611,1532125779,1,1,"(0.4747014045715332, 0.22716477513313293)","(0.44314849376678467, 0.19813713431358337)",1,1,3.61029052734375,3.534896850585937,"(-56.784202575683594, -25.937477111816406, 611.239990234375)","(2.9799346923828125, -25.954238891601562, 610.7115478515625)","(-10.360953330993652, 158.66371154785156, 47.1070671081543)","(-21.26328468322754, 163.96522521972656, 49.036685943603516)",POINT (0.4589249491691589 0.2126509547233582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46,36,70581822283,1532142450,1,1,"(0.3879914879798889, 0.1929919570684433)","(0.3568565547466278, 0.18482337892055511)",1,1,3.614349365234375,3.5441131591796875,"(-56.965965270996094, -25.921783447265625, 611.313232421875)","(2.7743029594421387, -25.939464569091797, 610.7338256835938)","(-40.32142639160156, 164.9049072265625, 49.37872314453125)","(-51.07933807373047, 166.39682006835938, 49.921669006347656)",POINT (0.3724240213632584 0.1889076679944992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
