,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,37,21,766152483769,2129304823,1,1,"(0.5223974585533142, 0.7940296530723572)","(0.4625038802623749, 0.7370549440383911)",1,1,2.808441162109375,2.72235107421875,"(-100.85223388671875, 9.800602912902832, 643.1707153320312)","(-31.788002014160156, 15.528745651245117, 649.8869018554688)","(6.119239807128906, 55.133331298828125, 9.425092697143555)","(-14.575514793395996, 65.53901672363281, 13.212440490722656)",POINT (0.4924506694078445 0.7655422985553741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152500443,2129321496,1,1,"(0.5044407844543457, 0.7867060303688049)","(0.47219905257225037, 0.7372548580169678)",1,1,2.8238067626953125,2.724838256835937,"(-100.90099334716797, 9.831985473632812, 643.29931640625)","(-31.835342407226562, 15.589316368103027, 649.9869384765625)","(-0.0852460190653801, 56.47089385986328, 9.911931037902832)","(-11.22559928894043, 65.50250244140625, 13.199163436889648)",POINT (0.488319918513298 0.7619804441928864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152517110,2129338163,1,1,"(0.5074679255485535, 0.7883989810943604)","(0.467513769865036, 0.7159221172332764)",1,1,2.8251495361328125,2.728485107421875,"(-101.00068664550781, 9.857734680175781, 643.5912475585938)","(-31.89569664001465, 15.626651763916016, 649.9916381835938)","(0.9606733918190002, 56.16172409057617, 9.799370765686035)","(-12.84445858001709, 69.39863586425781, 14.617266654968262)",POINT (0.4874908477067947 0.7521605491638184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152533778,2129354830,1,1,"(0.5204173922538757, 0.7955435514450073)","(0.46593335270881653, 0.7321003079414368)",1,1,2.8549041748046875,2.7188873291015625,"(-101.12360382080078, 9.873710632324219, 643.959716796875)","(-31.968524932861328, 15.673868179321289, 650.0780639648438)","(5.4350690841674805, 54.85685348510742, 9.324435234069824)","(-13.390544891357422, 66.44390869140625, 13.541805267333984)",POINT (0.4931753724813461 0.763821929693222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152550444,2129371496,1,1,"(0.5157226324081421, 0.7982248067855835)","(0.4779069423675537, 0.7437717318534851)",1,1,2.8199615478515625,2.7175445556640625,"(-101.19357299804688, 9.875843048095703, 644.0930786132812)","(-32.04143524169922, 15.734440803527832, 650.2235107421875)","(3.8128955364227295, 54.36713790893555, 9.146265983581543)","(-9.253373146057129, 64.312255859375, 12.766002655029297)",POINT (0.4968147873878479 0.7709982693195343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152567112,2129388163,1,1,"(0.5228509902954102, 0.7886541485786438)","(0.4679693877696991, 0.7514489889144897)",1,1,2.83648681640625,2.7122955322265625,"(-101.24392700195312, 9.88908863067627, 644.1618041992188)","(-32.10514831542969, 15.798778533935547, 650.3336791992188)","(6.275911331176758, 56.1151237487793, 9.782426834106445)","(-12.687037467956543, 62.910125732421875, 12.255619049072266)",POINT (0.4954101890325546 0.7700515687465668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152583778,2129404829,1,1,"(0.5203467607498169, 0.7974411249160767)","(0.4803793430328369, 0.7549826502799988)",1,1,2.8351593017578125,2.721435546875,"(-101.32670593261719, 9.950023651123047, 644.447998046875)","(-32.17312240600586, 15.880546569824219, 650.5609130859375)","(5.410669803619385, 54.51026153564453, 9.198338508605957)","(-8.399086952209473, 62.26475143432617, 12.020727157592773)",POINT (0.5003630518913269 0.7762118875980377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152600444,2129421494,1,1,"(0.5177410840988159, 0.7880842685699463)","(0.4749428331851959, 0.7427864074707031)",1,1,2.8302001953125,2.7049102783203125,"(-101.3730697631836, 10.027703285217285, 644.5289306640625)","(-32.21629333496094, 15.984611511230469, 650.6171264648438)","(4.51032829284668, 56.219173431396484, 9.820321083068848)","(-10.27754020690918, 64.49222564697266, 12.831499099731445)",POINT (0.4963419586420059 0.7654353380203247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152617111,2129438161,1,1,"(0.5120719075202942, 0.7884454727172852)","(0.47434717416763306, 0.7523407936096191)",1,1,2.84112548828125,2.737884521484375,"(-101.40982055664062, 10.153728485107422, 644.6612548828125)","(-32.253822326660156, 16.11774253845215, 650.8116455078125)","(2.551500082015991, 56.15319061279297, 9.7963285446167)","(-10.48335075378418, 62.747249603271484, 12.196342468261719)",POINT (0.4932095408439636 0.7703931331634521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,21,766152633782,2129454831,1,1,"(0.5144904851913452, 0.7959837913513184)","(0.46926209330558777, 0.7490234971046448)",1,1,2.8150634765625,2.712432861328125,"(-101.44766235351562, 10.278871536254883, 644.8659057617188)","(-32.302825927734375, 16.27037811279297, 651.0885620117188)","(3.3871729373931885, 54.77643966674805, 9.295222282409668)","(-12.240360260009766, 63.353092193603516, 12.416841506958008)",POINT (0.4918762892484665 0.7725036442279816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
