,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,28,7,8215656359,8434058015,1,1,"(0.49479687213897705, 0.3524019122123718)","(0.5329970717430115, 0.22404462099075317)",1,1,3.5064697265625,3.507919311523437,"(-30.758331298828125, 15.5048828125, 525.8408813476562)","(33.39327621459961, 14.329873085021973, 523.9598388671875)","(-1.5323550701141357, 136.136962890625, 38.90807342529297)","(11.705415725708008, 159.6483612060547, 47.4654426574707)",POINT (0.5138969719409943 0.2882232666015625),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215673027,8434074682,1,1,"(0.48070743680000305, 0.2606407105922699)","(0.5186572670936584, 0.1829598844051361)",1,1,3.55322265625,3.521636962890625,"(-30.79802703857422, 15.775190353393555, 526.2244873046875)","(33.293785095214844, 14.596108436584473, 524.01513671875)","(-6.414860725402832, 152.9449920654297, 45.025672912597656)","(6.736156463623047, 167.17388916015625, 50.204551696777344)",POINT (0.4996823519468308 0.221800297498703),,,,,,,,,,,,,,,,,,,,,,1,
0,28,7,8215689693,8434091348,1,1,"(0.47728613018989563, 0.27767324447631836)","(0.5229719877243042, 0.17291122674942017)",1,1,3.5601348876953125,3.525970458984375,"(-30.92865562438965, 15.857555389404297, 526.4091186523438)","(33.24980926513672, 14.703245162963867, 524.2950439453125)","(-7.600457191467285, 149.8251190185547, 43.89013671875)","(8.231362342834473, 169.0145263671875, 50.87446212768555)",POINT (0.5001290589570999 0.2252922356128693),,,,,,,,,,,,,,,,,,,,,,1,
0,28,7,8215706366,8434108020,1,1,"(0.4683501124382019, 0.2937755882740021)","(0.5293042659759521, 0.17208701372146606)",1,1,3.5772705078125,3.532699584960937,"(-31.030929565429688, 16.023849487304688, 526.3197021484375)","(33.13490295410156, 14.892621994018555, 524.5827026367188)","(-10.697118759155273, 146.87564086914062, 42.816566467285156)","(10.42573356628418, 169.16549682617188, 50.929412841796875)",POINT (0.498827189207077 0.2329313009977341),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215723032,8434124686,1,1,"(0.4686813950538635, 0.28740501403808594)","(0.5204925537109375, 0.17390938103199005)",1,1,3.595199584960937,3.5307769775390625,"(-31.190105438232422, 16.13782501220703, 526.5201416015625)","(33.04180908203125, 15.051773071289062, 524.9299926757812)","(-10.582318305969238, 148.04254150390625, 43.24130630493164)","(7.372140884399414, 168.83168029785156, 50.807945251464844)",POINT (0.4945869743824005 0.230657197535038),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215739699,8434141353,1,1,"(0.46494215726852417, 0.2872673273086548)","(0.5190865397453308, 0.1772272288799286)",1,1,3.61419677734375,3.53851318359375,"(-31.350727081298828, 16.237600326538086, 526.536376953125)","(32.88702392578125, 15.200482368469238, 525.0517578125)","(-11.878092765808105, 148.06776428222656, 43.250484466552734)","(6.884903907775879, 168.2239532470703, 50.586727142333984)",POINT (0.4920143485069275 0.2322472780942917),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215756368,8434158021,1,1,"(0.4648423492908478, 0.2945724129676819)","(0.5192481875419617, 0.17646218836307526)",1,1,3.611053466796875,3.5411834716796875,"(-31.538841247558594, 16.329837799072266, 526.687255859375)","(32.73603820800781, 15.34991455078125, 525.5277099609375)","(-11.912687301635742, 146.72967529296875, 42.76347732543945)","(6.940916061401367, 168.36407470703125, 50.637760162353516)",POINT (0.4920452684164047 0.2355173006653786),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215773033,8434174686,1,1,"(0.4669342339038849, 0.29242098331451416)","(0.5299395322799683, 0.1628117859363556)",1,1,3.59552001953125,3.536590576171875,"(-31.73602867126465, 16.433250427246094, 527.0386352539062)","(32.564605712890625, 15.494850158691406, 525.9912109375)","(-11.187775611877441, 147.12376403808594, 42.90687561035156)","(10.645865440368652, 170.8644256591797, 51.547855377197266)",POINT (0.4984368830919266 0.2276163846254349),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215789701,8434191353,1,1,"(0.4763012230396271, 0.29143816232681274)","(0.5256863236427307, 0.1870669275522232)",1,1,3.5973052978515625,3.5489501953125,"(-31.953624725341797, 16.521480560302734, 527.4361572265625)","(32.38853073120117, 15.624754905700684, 526.1770629882812)","(-7.941780090332031, 147.30380249023438, 42.97238540649414)","(9.171985626220703, 166.42160034179688, 49.93073272705078)",POINT (0.5009937733411789 0.239252544939518),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215806368,8434208020,1,1,"(0.4772699475288391, 0.2904999852180481)","(0.5240352153778076, 0.18503350019454956)",1,1,3.6001739501953125,3.549163818359375,"(-32.12372589111328, 16.62378692626953, 527.62060546875)","(32.239315032958984, 15.771003723144531, 526.5928955078125)","(-7.606066703796387, 147.4756317138672, 43.034969329833984)","(8.599812507629395, 166.7940673828125, 50.0662956237793)",POINT (0.5006525814533234 0.2377667427062988),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215823036,8434224687,1,1,"(0.4751330614089966, 0.29045796394348145)","(0.5296664834022522, 0.16103680431842804)",1,1,3.580535888671875,3.539047241210937,"(-32.28717041015625, 16.712322235107422, 527.9296875)","(32.08964538574219, 15.904745101928711, 527.04052734375)","(-8.346577644348145, 147.48333740234375, 43.03776168823242)","(10.551243782043457, 171.1895751953125, 51.66612243652344)",POINT (0.5023997724056244 0.2257473841309547),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215839706,8434241357,1,1,"(0.472035676240921, 0.2852931618690491)","(0.5227100253105164, 0.17957475781440735)",1,1,3.5943603515625,3.533782958984375,"(-32.412864685058594, 16.797183990478516, 528.08935546875)","(31.960790634155273, 16.040361404418945, 527.1141357421875)","(-9.419938087463379, 148.42938232421875, 43.382080078125)","(8.140572547912598, 167.79396057128906, 50.430198669433594)",POINT (0.4973728507757187 0.2324339598417282),,,,,,,,,,,,,,,,,,,,,1,1,
0,28,7,8215856374,8434258024,1,1,"(0.46859243512153625, 0.2742105722427368)","(0.5216582417488098, 0.1709933578968048)",1,1,3.569580078125,3.5091094970703125,"(-32.52426528930664, 16.885345458984375, 528.24853515625)","(31.848724365234375, 16.16910171508789, 527.387939453125)","(-10.613149642944336, 150.45938110351562, 44.120967864990234)","(7.776096343994141, 169.36582946777344, 51.00230407714844)",POINT (0.495125338435173 0.2226019650697708),,,,,,,,,,,,,,,,,,,,,,1,
0,28,7,8215873041,8434274691,1,1,"(0.47113746404647827, 0.2802378833293915)","(0.5159175992012024, 0.17118489742279053)",1,1,3.565673828125,3.4950103759765625,"(-32.63310241699219, 16.987232208251953, 528.5491943359375)","(31.751548767089844, 16.285072326660156, 527.5677490234375)","(-9.731200218200684, 149.35536193847656, 43.719112396240234)","(5.7867608070373535, 169.3307342529297, 50.989566802978516)",POINT (0.4935275316238403 0.225711390376091),,,,,,,,,,,,,,,,,,,,,,1,
0,28,7,8215889708,8434291357,1,1,"(0.46224457025527954, 0.28271690011024475)","(0.5144846439361572, 0.17309504747390747)",1,1,3.5491180419921875,3.4873046875,"(-32.70397186279297, 17.062816619873047, 528.68115234375)","(31.671876907348633, 16.39832305908203, 527.8388671875)","(-12.812909126281738, 148.90127563476562, 43.553855895996094)","(5.29018497467041, 168.9808349609375, 50.86225128173828)",POINT (0.4883646070957184 0.2279059737920761),,,,,,,,,,,,,,,,,,,,,,1,
0,28,7,8215906375,8434308024,1,1,"(0.46407029032707214, 0.2538250982761383)","(0.5154805183410645, 0.19059765338897705)",1,1,3.51788330078125,3.4816131591796875,"(-32.796688079833984, 17.14373016357422, 528.96875)","(31.580272674560547, 16.500953674316406, 528.0646362304688)","(-12.180243492126465, 154.19342041015625, 45.480045318603516)","(5.63530158996582, 165.77487182617188, 49.695350646972656)",POINT (0.4897754043340683 0.2222113758325577),,,,,,,,,,,,,,,,,,,,,,1,
