,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,6,11,2714608656,2933173481,1,1,"(0.445567786693573, 0.47892141342163086)","(0.41517966985702515, 0.47674497961997986)",1,1,2.55548095703125,2.591903686523437,"(-56.624874114990234, -53.479591369628906, 638.95361328125)","(5.502188682556152, -54.51935958862305, 637.6153564453125)","(-18.592031478881836, 112.96221160888672, 30.473188400268555)","(-29.12261962890625, 113.36089324951172, 30.618221282958984)",POINT (0.4303737282752991 0.4778331965208054),,,,,,,,,,,1,
0,6,11,2714625323,2933190148,1,1,"(0.44440609216690063, 0.47434136271476746)","(0.4058709144592285, 0.4717835485935211)",1,1,2.5483551025390625,2.610198974609375,"(-56.6241569519043, -53.67564392089844, 638.9324951171875)","(5.517364978790283, -54.72064971923828, 637.3455200195312)","(-18.994592666625977, 113.8011703491211, 30.778470993041992)","(-32.348445892333984, 114.26969146728516, 30.948978424072266)",POINT (0.4251385033130646 0.4730624556541443),,,,,,,,,,,1,
0,6,11,2714641997,2933206822,1,1,"(0.4508584439754486, 0.4730915427207947)","(0.40524062514305115, 0.4680526852607727)",1,1,2.566436767578125,2.5916290283203125,"(-56.62568664550781, -53.84149169921875, 638.97802734375)","(5.529716491699219, -54.91262435913086, 637.345947265625)","(-16.75862693786621, 114.03010559082031, 30.86178207397461)","(-32.566856384277344, 114.95307159423828, 31.197742462158203)",POINT (0.4280495345592499 0.4705721139907837),,,,,,,,,,,1,
0,6,11,2714658663,2933223488,1,1,"(0.4525398015975952, 0.45801761746406555)","(0.4168766736984253, 0.4551334083080292)",1,1,2.5467529296875,2.5994873046875,"(-56.599205017089844, -53.91712188720703, 638.7738037109375)","(5.541408538818359, -55.0892219543457, 637.5695190429688)","(-16.17596435546875, 116.79119873046875, 31.866783142089844)","(-28.534543991088867, 117.31952667236328, 32.05902099609375)",POINT (0.4347082376480102 0.4565755128860474),,,,,,,,,,,,
0,6,11,2714675331,2933240155,1,1,"(0.4480650722980499, 0.46300920844078064)","(0.4083513617515564, 0.4703528583049774)",1,1,2.5490875244140625,2.604278564453125,"(-56.586952209472656, -53.9997673034668, 638.8464965820312)","(5.5530009269714355, -55.150657653808594, 637.3228759765625)","(-17.726625442504883, 115.87691497802734, 31.533912658691406)","(-31.488882064819336, 114.5317611694336, 31.044357299804688)",POINT (0.4282082170248032 0.466681033372879),,,,,,,,,,,,
0,6,11,2714691998,2933256822,1,1,"(0.4446009397506714, 0.4667580723762512)","(0.41691088676452637, 0.4832494258880615)",1,1,2.5358428955078125,2.586166381835937,"(-56.57148742675781, -54.03681182861328, 638.896728515625)","(5.54426383972168, -55.221099853515625, 637.45654296875)","(-18.927080154418945, 115.19020080566406, 31.284059524536133)","(-28.522689819335938, 112.16944885253906, 30.184635162353516)",POINT (0.4307559132575989 0.4750037491321564),,,,,,,,,,,1,
0,6,11,2714708665,2933273488,1,1,"(0.43938925862312317, 0.4667584002017975)","(0.4128396809101105, 0.4813639223575592)",1,1,2.54498291015625,2.601531982421875,"(-56.57032775878906, -54.011009216308594, 639.0096435546875)","(5.547422409057617, -55.21929168701172, 637.5458984375)","(-20.733108520507812, 115.19015502929688, 31.284011840820312)","(-29.933515548706055, 112.51483917236328, 30.310287475585938)",POINT (0.4261144697666168 0.4740611612796783),,,,,,,,,,,1,
0,6,11,2714725332,2933290155,1,1,"(0.44593971967697144, 0.46296364068984985)","(0.4096909165382385, 0.4506547749042511)",1,1,2.539703369140625,2.57110595703125,"(-56.59682083129883, -53.9427490234375, 639.1419067382812)","(5.5515899658203125, -55.16783905029297, 637.7721557617188)","(-18.463130950927734, 115.88525390625, 31.536968231201172)","(-31.02467155456543, 118.13985443115234, 32.35768508911133)",POINT (0.427815318107605 0.4568092077970505),,,,,,,,,,,,
0,6,11,2714741999,2933306822,1,1,"(0.4416128695011139, 0.45812392234802246)","(0.41722479462623596, 0.4718123972415924)",1,1,2.513275146484375,2.5805206298828125,"(-56.614112854003906, -53.846561431884766, 639.4378662109375)","(5.509655952453613, -55.0466194152832, 637.929931640625)","(-19.962556838989258, 116.7717514038086, 31.859642028808594)","(-28.413917541503906, 114.26439666748047, 30.947099685668945)",POINT (0.4294188320636749 0.4649681597948074),,,,,,,,,,,,
0,6,11,2714758665,2933323488,1,1,"(0.4403492510318756, 0.4855351150035858)","(0.4205104410648346, 0.46300989389419556)",1,1,2.545516967773437,2.58935546875,"(-56.63956069946289, -53.6868782043457, 639.3192138671875)","(5.462690353393555, -54.890228271484375, 638.2445068359375)","(-20.400440216064453, 111.75078582763672, 30.03221893310547)","(-27.275310516357422, 115.87675476074219, 31.533966064453125)",POINT (0.4304298460483551 0.4742725044488907),,,,,,,,,,,1,
