,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,2,5,169411572205,2109195466,1,1,"(0.45857101678848267, 0.6157156825065613)","(0.4478292167186737, 0.6648672223091125)",1,1,2.3908843994140625,2.709808349609375,"(-39.91230773925781, -49.35538864135742, 715.274658203125)","(24.339481353759766, -56.11102294921875, 711.2815551757812)","(-15.934418678283691, 87.70001220703125, 21.278444290161133)","(-19.645978927612305, 78.72313690185547, 18.01108169555664)",POINT (0.4532001167535782 0.6402914524078369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,5,169411588872,2109212133,1,1,"(0.44488266110420227, 0.6213405728340149)","(0.44204485416412354, 0.5763965249061584)",1,1,2.379150390625,2.627685546875,"(-39.80375671386719, -49.2965202331543, 714.9612426757812)","(24.405498504638672, -56.10581970214844, 711.3051147460938)","(-20.664094924926758, 86.67272186279297, 20.904502868652344)","(-21.64461326599121, 94.88114166259766, 23.89212417602539)",POINT (0.4434637576341629 0.5988685488700867),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,5,169411605539,2109228799,1,1,"(0.4568619430065155, 0.6216802000999451)","(0.4411761164665222, 0.6126123070716858)",1,1,2.394515991210937,2.6263427734375,"(-39.73192596435547, -49.288604736328125, 714.813232421875)","(24.482301712036133, -56.08348083496094, 710.9221801757812)","(-16.52495002746582, 86.61068725585938, 20.881916046142578)","(-21.944801330566406, 88.26680755615234, 21.484718322753906)",POINT (0.4490190297365189 0.6171462535858154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,5,169411622206,2109245466,1,1,"(0.462461918592453, 0.6187127232551575)","(0.4412381052970886, 0.6194013953208923)",1,1,2.3993072509765625,2.674041748046875,"(-39.668922424316406, -49.264373779296875, 715.2185668945312)","(24.588340759277344, -56.091331481933594, 711.236083984375)","(-14.590008735656738, 87.15265655517578, 21.07917594909668)","(-21.92338752746582, 87.02687072753906, 21.033418655395508)",POINT (0.4518500119447708 0.6190570592880249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,5,169411638877,2109262136,1,1,"(0.4460515081882477, 0.6257484555244446)","(0.435048371553421, 0.6238882541656494)",1,1,2.383651733398437,2.6795654296875,"(-39.55030822753906, -49.227760314941406, 714.821044921875)","(24.661605834960938, -56.079952239990234, 711.0755615234375)","(-20.260221481323242, 85.86766815185547, 20.611461639404297)","(-24.06208610534668, 86.2074203491211, 20.735143661499023)",POINT (0.4405499398708344 0.624818354845047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,5,169411655544,2109278803,1,1,"(0.4606737196445465, 0.6354964971542358)","(0.4449162781238556, 0.5910769104957581)",1,1,2.41766357421875,2.643829345703125,"(-39.485511779785156, -49.184654235839844, 714.6012573242188)","(24.746902465820312, -56.04801940917969, 710.9601440429688)","(-15.207883834838867, 84.08731842041016, 19.96350860595703)","(-20.652477264404297, 92.19996643066406, 22.916269302368164)",POINT (0.452794998884201 0.613286703824997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,5,169411672212,2109295470,1,1,"(0.4603249430656433, 0.6040724515914917)","(0.436959832906723, 0.5994762778282166)",1,1,2.384765625,2.6565399169921875,"(-39.443782806396484, -49.19694519042969, 715.0184936523438)","(24.814607620239258, -56.04636764526367, 710.99658203125)","(-15.328384399414062, 89.82649993896484, 22.05238151550293)","(-23.40161895751953, 90.66593170166016, 22.357898712158203)",POINT (0.4486423879861832 0.6017743647098541),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,2,5,169411688879,2109312137,1,1,"(0.460962176322937, 0.609029233455658)","(0.4431404769420624, 0.5958070755004883)",1,1,2.3997039794921875,2.675506591796875,"(-39.37395477294922, -49.16783905029297, 715.06982421875)","(24.868030548095703, -56.00714874267578, 711.0347900390625)","(-15.108207702636719, 88.92121887207031, 21.72286605834961)","(-21.266067504882812, 91.33607482910156, 22.6018123626709)",POINT (0.4520513266324997 0.6024181544780731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,5,169411705545,2109328803,1,1,"(0.440659761428833, 0.612563967704773)","(0.44210103154182434, 0.6065329313278198)",1,1,2.3850860595703125,2.660125732421875,"(-39.30998229980469, -49.16350173950195, 714.8497924804688)","(24.92396354675293, -56.016632080078125, 711.0032348632812)","(-22.123210906982422, 88.2756576538086, 21.48789405822754)","(-21.625200271606445, 89.37712860107422, 21.888843536376953)",POINT (0.4413803964853287 0.6095484495162964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,5,169411722213,2109345470,1,1,"(0.45223966240882874, 0.6039958000183105)","(0.44263461232185364, 0.6152525544166565)",1,1,2.3820343017578125,2.676742553710937,"(-39.262813568115234, -49.139007568359375, 714.5294799804688)","(24.96855926513672, -55.996131896972656, 710.8739624023438)","(-18.122068405151367, 89.84050750732422, 22.057470321655273)","(-21.44085121154785, 87.78460693359375, 21.30919647216797)",POINT (0.4474371373653412 0.6096241772174835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
