,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,45,26,78180355863,8559190217,1,1,"(0.43758219480514526, 0.43120649456977844)","(0.4207175076007843, 0.3421836793422699)",1,1,3.2214813232421875,3.58978271484375,"(-51.4229736328125, 5.045942783355713, 592.9959106445312)","(8.337453842163086, 4.808069705963135, 599.4100341796875)","(-23.186582565307617, 121.39818572998047, 33.54352951049805)","(-29.01375961303711, 137.65701293945312, 39.461265563964844)",POINT (0.4291498512029648 0.3866950869560242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180372531,8559206885,1,1,"(0.43570101261138916, 0.3996685743331909)","(0.4139998257160187, 0.3390493392944336)",1,1,3.212997436523437,3.5955047607421875,"(-51.73281478881836, 5.029392242431641, 593.558349609375)","(8.067350387573242, 4.753125190734863, 599.544921875)","(-23.836580276489258, 127.1581802368164, 35.63999557495117)","(-31.334875106811523, 138.22946166992188, 39.66962814331055)",POINT (0.4248504191637039 0.3693589568138123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180389198,8559223551,1,1,"(0.44573456048965454, 0.39266350865364075)","(0.41744959354400635, 0.3467831611633301)",1,1,3.2225341796875,3.583358764648437,"(-52.06938171386719, 5.005512714385986, 594.0180053710938)","(7.768167495727539, 4.712070941925049, 600.1494140625)","(-20.369733810424805, 128.4375457763672, 36.105648040771484)","(-30.14291763305664, 136.81698608398438, 39.15553283691406)",POINT (0.4315920770168304 0.3697233349084854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180405864,8559240217,1,1,"(0.4425545632839203, 0.39275869727134705)","(0.4142408072948456, 0.34562069177627563)",1,1,3.230316162109375,3.595321655273437,"(-52.41031265258789, 5.000650405883789, 594.3587646484375)","(7.453189373016357, 4.677007675170898, 600.544921875)","(-21.4685115814209, 128.420166015625, 36.09934616088867)","(-31.251632690429688, 137.029296875, 39.23280334472656)",POINT (0.4283976852893829 0.3691896945238113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180422533,8559256885,1,1,"(0.4403727352619171, 0.3936345875263214)","(0.4178706705570221, 0.3419199585914612)",1,1,3.228363037109375,3.5944366455078125,"(-52.7908935546875, 5.0300493240356445, 594.8123168945312)","(7.103786468505859, 4.702608585357666, 600.83154296875)","(-22.222383499145508, 128.26019287109375, 36.041107177734375)","(-29.997419357299805, 137.70518493652344, 39.47880554199219)",POINT (0.4291217029094696 0.3677772730588913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180439205,8559273557,1,1,"(0.44701433181762695, 0.4116944968700409)","(0.413857638835907, 0.33399659395217896)",1,1,3.2366180419921875,3.5833282470703125,"(-53.176475524902344, 5.07572078704834, 595.0767822265625)","(6.73227596282959, 4.755283355712891, 601.1077270507812)","(-19.92754554748535, 124.9617919921875, 34.84056854248047)","(-31.384014129638672, 139.1522979736328, 40.0055046081543)",POINT (0.430435985326767 0.3728455454111099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180455873,8559290224,1,1,"(0.44046950340270996, 0.39971858263015747)","(0.4157353937625885, 0.3356459140777588)",1,1,3.2319793701171875,3.591415405273437,"(-53.56317901611328, 5.154998779296875, 595.4283447265625)","(6.364877700805664, 4.886605262756348, 601.30419921875)","(-22.188945770263672, 127.14903259277344, 35.63667678833008)","(-30.735210418701172, 138.85107421875, 39.89585494995117)",POINT (0.4281024485826492 0.3676822483539581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180472540,8559306891,1,1,"(0.4488479197025299, 0.37897858023643494)","(0.4198342263698578, 0.33943241834640503)",1,1,3.209259033203125,3.609298706054688,"(-53.94508361816406, 5.249115943908691, 595.703857421875)","(6.004924774169922, 5.061711311340332, 601.5894165039062)","(-19.29398536682129, 130.93692016601562, 37.015350341796875)","(-29.31895637512207, 138.15951538085938, 39.64417266845703)",POINT (0.4343410730361938 0.35920549929142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180489207,8559323557,1,1,"(0.4392218291759491, 0.3889613449573517)","(0.4141462445259094, 0.33680251240730286)",1,1,3.219100952148437,3.606002807617188,"(-54.28754425048828, 5.394458770751953, 595.974609375)","(5.669058322906494, 5.316408157348633, 601.7655029296875)","(-22.62005043029785, 129.11370849609375, 36.35174560546875)","(-31.2843074798584, 138.6398468017578, 39.8189697265625)",POINT (0.4266840368509293 0.3628819286823273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180505874,8559340224,1,1,"(0.4407232999801636, 0.394442617893219)","(0.42463764548301697, 0.3298931121826172)",1,1,3.240142822265625,3.5962371826171875,"(-54.59027862548828, 5.594696998596191, 596.1717529296875)","(5.366135120391846, 5.578433513641357, 602.0093383789062)","(-22.10124969482422, 128.1126251220703, 35.98738479614258)","(-27.659263610839844, 139.9017333984375, 40.27830505371094)",POINT (0.4326804727315903 0.3621678650379181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180522541,8559356890,1,1,"(0.44321408867836, 0.3842610716819763)","(0.419095903635025, 0.33432018756866455)",1,1,3.2136383056640625,3.616714477539064,"(-54.85226821899414, 5.913261890411377, 596.3665771484375)","(5.106812477111816, 5.924598693847656, 602.2636108398438)","(-21.24062728881836, 129.97215270996094, 36.6641731262207)","(-29.57406234741211, 139.09320068359375, 39.98397445678711)",POINT (0.4311549961566925 0.3592906296253204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,26,78180539208,8559373557,1,1,"(0.44315510988235474, 0.38540035486221313)","(0.40729740262031555, 0.3384101390838623)",1,1,3.22412109375,3.632980346679688,"(-55.082908630371094, 6.249225616455078, 596.6754150390625)","(4.897871017456055, 6.283208847045898, 602.4359130859375)","(-21.261005401611328, 129.7640838623047, 36.588443756103516)","(-33.650753021240234, 138.34620666503906, 39.712120056152344)",POINT (0.4252262562513351 0.3619052469730377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
