,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,13,27,409234300135,3391106470,1,1,"(0.4727044105529785, 0.3728179335594177)","(0.4806458353996277, 0.393260657787323)",1,1,2.3472900390625,2.408294677734375,"(-62.722129821777344, 36.371131896972656, 552.318115234375)","(-1.0069186687469482, 32.15684509277344, 551.454833984375)","(-11.050971031188965, 132.06207275390625, 37.42490005493164)","(-8.30700397491455, 128.3284912109375, 36.06596374511719)",POINT (0.4766751229763031 0.3830392956733704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234316802,3391123137,1,1,"(0.46885085105895996, 0.37245166301727295)","(0.4795357584953308, 0.37082692980766296)",1,1,2.3472442626953125,2.3792266845703125,"(-62.672698974609375, 36.395957946777344, 552.3301391601562)","(-0.9519084095954895, 32.15382766723633, 551.40478515625)","(-12.382479667663574, 132.12896728515625, 37.44923400878906)","(-8.690561294555664, 132.4257049560547, 37.55722427368164)",POINT (0.4741933047771454 0.371639296412468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234333469,3391139803,1,1,"(0.4752718508243561, 0.3724284768104553)","(0.47312772274017334, 0.37345466017723083)",1,1,2.3531951904296875,2.3761749267578125,"(-62.63505172729492, 36.398067474365234, 552.2769775390625)","(-0.9104092121124268, 32.15117263793945, 551.3963623046875)","(-10.163854598999023, 132.13320922851562, 37.45077896118164)","(-10.904702186584473, 131.94580078125, 37.382530212402344)",POINT (0.4741997867822647 0.3729415684938431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234350136,3391156470,1,1,"(0.468490868806839, 0.3765644133090973)","(0.47763335704803467, 0.3852918744087219)",1,1,2.355682373046875,2.411346435546875,"(-62.60857009887695, 36.377296447753906, 552.143798828125)","(-0.891489565372467, 32.13762664794922, 551.3375854492188)","(-12.506857872009277, 131.37783813476562, 37.17583084106445)","(-9.347891807556152, 129.78387451171875, 36.5956916809082)",POINT (0.4730621129274368 0.3809281438589096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234366804,3391173137,1,1,"(0.4676969051361084, 0.3748028576374054)","(0.47637510299682617, 0.39032700657844543)",1,1,2.363250732421875,2.433685302734375,"(-62.611968994140625, 36.34984588623047, 552.1245727539062)","(-0.8849925994873047, 32.11255645751953, 551.2535400390625)","(-12.781189918518066, 131.69956970214844, 37.292930603027344)","(-9.782642364501953, 128.86427307128906, 36.26097106933594)",POINT (0.4720360040664673 0.3825649321079254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234383473,3391189806,1,1,"(0.4738709628582001, 0.3714451193809509)","(0.4787411391735077, 0.3811328113079071)",1,1,2.3534088134765625,2.398300170898437,"(-62.62609100341797, 36.31521987915039, 552.04443359375)","(-0.8945848345756531, 32.09714126586914, 551.15283203125)","(-10.647896766662598, 132.3128204345703, 37.51612091064453)","(-8.965136528015137, 130.5435028076172, 36.87214279174805)",POINT (0.4763060510158539 0.376288965344429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234400142,3391206474,1,1,"(0.4715190529823303, 0.35895851254463196)","(0.47608935832977295, 0.3948439061641693)",1,1,2.351287841796875,2.4107208251953125,"(-62.65184783935547, 36.28323745727539, 552.0133056640625)","(-0.9169483780860901, 32.08411407470703, 551.0849609375)","(-11.460546493530273, 134.59332275390625, 38.34619140625)","(-9.881388664245605, 128.03932189941406, 35.9607048034668)",POINT (0.4738042056560516 0.3769012093544006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234416808,3391223140,1,1,"(0.4684485197067261, 0.36830633878707886)","(0.47607195377349854, 0.38045257329940796)",1,1,2.3548583984375,2.3995819091796875,"(-62.661895751953125, 36.259376525878906, 551.916259765625)","(-0.9339503049850464, 32.064292907714844, 550.9840087890625)","(-12.521495819091797, 132.8860626220703, 37.72478103637695)","(-9.887406349182129, 130.667724609375, 36.9173583984375)",POINT (0.4722602367401123 0.3743794560432434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234433475,3391239806,1,1,"(0.4690589904785156, 0.37395814061164856)","(0.4790680706501007, 0.36861592531204224)",1,1,2.3541259765625,2.374008178710937,"(-62.67525100708008, 36.22709655761719, 551.8119506835938)","(-0.9485412836074829, 32.045413970947266, 550.925048828125)","(-12.31054973602295, 131.85385131835938, 37.34907150268555)","(-8.85215950012207, 132.82952880859375, 37.70420455932617)",POINT (0.4740635305643082 0.3712870329618454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,27,409234450142,3391256473,1,1,"(0.46678847074508667, 0.37564557790756226)","(0.4808785915374756, 0.3752596080303192)",1,1,2.3623504638671875,2.4103240966796875,"(-62.68885040283203, 36.20795822143555, 551.723388671875)","(-0.961266815662384, 32.028297424316406, 550.8577270507812)","(-13.095088958740234, 131.54563903808594, 37.2369270324707)","(-8.226595878601074, 131.61614990234375, 37.26253890991211)",POINT (0.4738335311412811 0.3754525929689407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
