,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,37,25,765263501009,1240348741,1,1,"(0.519485354423523, 0.6451082229614258)","(0.4784702956676483, 0.5879334807395935)",1,1,2.5706329345703125,2.5023345947265625,"(-91.18851470947266, 17.66950035095215, 652.2799682617188)","(-21.93048095703125, 23.493410110473633, 654.482421875)","(5.113042831420898, 82.33185577392578, 19.324569702148438)","(-9.058712005615234, 92.77407836914062, 23.125207901000977)",POINT (0.4989778250455856 0.6165208518505096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263517683,1240365415,1,1,"(0.5224899053573608, 0.6430084705352783)","(0.4726146459579468, 0.6100723743438721)",1,1,2.587738037109375,2.50469970703125,"(-91.19821166992188, 17.6807918548584, 652.4232788085938)","(-21.934825897216797, 23.529773712158203, 654.6366577148438)","(6.151179313659668, 82.71534729003906, 19.46415138244629)","(-11.08198356628418, 88.73069763183594, 21.653533935546875)",POINT (0.4975522756576538 0.6265404224395752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263534350,1240382081,1,1,"(0.5326242446899414, 0.6242581009864807)","(0.4782680571079254, 0.5864296555519104)",1,1,2.5513153076171875,2.4834442138671875,"(-91.20834350585938, 17.695392608642578, 652.543212890625)","(-21.939525604248047, 23.549589157104492, 654.65966796875)","(9.652838706970215, 86.1398696899414, 20.71054458618164)","(-9.128586769104004, 93.04871368408203, 23.225217819213867)",POINT (0.5054461508989334 0.6053438782691956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,25,765263551017,1240398748,1,1,"(0.5381255149841309, 0.6310571432113647)","(0.47391077876091003, 0.596285879611969)",1,1,2.55792236328125,2.4872589111328125,"(-91.19406127929688, 17.71479034423828, 652.6090698242188)","(-21.928932189941406, 23.577831268310547, 654.6834106445312)","(11.553671836853027, 84.89810180664062, 20.258602142333984)","(-10.634145736694336, 91.24861145019531, 22.569971084594727)",POINT (0.5060181468725204 0.6136715114116669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263567683,1240415413,1,1,"(0.5307371616363525, 0.6476104855537415)","(0.489795446395874, 0.5964979529380798)",1,1,2.584686279296875,2.4759979248046875,"(-91.16119384765625, 17.752384185791016, 652.7174072265625)","(-21.888057708740234, 23.600479125976562, 654.638671875)","(9.000791549682617, 81.87486267089844, 19.158248901367188)","(-5.14558744430542, 91.20988464355469, 22.55588722229004)",POINT (0.5102663040161133 0.6220542192459106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263584350,1240432080,1,1,"(0.5422327518463135, 0.6440351009368896)","(0.48118120431900024, 0.5909426212310791)",1,1,2.5528717041015625,2.4691314697265625,"(-91.14167785644531, 17.807476043701172, 652.8699951171875)","(-21.854625701904297, 23.63445281982422, 654.6759033203125)","(12.972819328308105, 82.52784729003906, 19.39593505859375)","(-8.1220121383667, 92.22449493408203, 22.9251766204834)",POINT (0.5117069780826569 0.6174888610839844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263601017,1240448746,1,1,"(0.5506501197814941, 0.6457707285881042)","(0.47927194833755493, 0.5858210921287537)",1,1,2.538909912109375,2.4793243408203125,"(-91.08741760253906, 17.8603515625, 652.90966796875)","(-21.792011260986328, 23.68208122253418, 654.7630615234375)","(15.881242752075195, 82.21085357666016, 19.28052520751953)","(-8.781721115112305, 93.15987396240234, 23.265670776367188)",POINT (0.5149610340595245 0.615795910358429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263617684,1240465413,1,1,"(0.5443205237388611, 0.636111319065094)","(0.48231446743011475, 0.5726558566093445)",1,1,2.5496978759765625,2.4651336669921875,"(-90.98967742919922, 17.97909927368164, 652.9738159179688)","(-21.70755958557129, 23.76805877685547, 654.8885498046875)","(13.694189071655273, 83.97503662109375, 19.9226131439209)","(-7.730438709259033, 95.56434631347656, 24.1407413482666)",POINT (0.5133174955844879 0.6043835878372192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,25,765263634351,1240482079,1,1,"(0.5543537735939026, 0.6306163668632507)","(0.4814806282520294, 0.5878556370735168)",1,1,2.519393920898437,2.45989990234375,"(-90.84233856201172, 18.129940032958984, 652.9419555664062)","(-21.569456100463867, 23.885658264160156, 654.9562377929688)","(17.160945892333984, 84.97862243652344, 20.287878036499023)","(-8.018564224243164, 92.78829193115234, 23.130393981933594)",POINT (0.517917200922966 0.6092360019683838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,25,765263651022,1240498750,1,1,"(0.5497473478317261, 0.6397786736488342)","(0.4841291606426239, 0.6023151278495789)",1,1,2.5401153564453125,2.4666748046875,"(-90.6776123046875, 18.41651153564453, 653.2340087890625)","(-21.381803512573242, 24.060562133789062, 655.1002807617188)","(15.569293022155762, 83.30523681640625, 19.678831100463867)","(-7.103429794311523, 90.1474609375, 22.169200897216797)",POINT (0.516938254237175 0.6210469007492065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263667692,1240515419,1,1,"(0.5366109609603882, 0.6580666899681091)","(0.48891839385032654, 0.5985425114631653)",1,1,2.548324584960937,2.472686767578125,"(-90.39352416992188, 18.738483428955078, 653.4111328125)","(-21.109825134277344, 24.268997192382812, 655.3674926757812)","(11.030363082885742, 79.96515655517578, 18.463144302368164)","(-5.44863224029541, 90.83646392822266, 22.41998863220215)",POINT (0.5127646774053574 0.6283046007156372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263684359,1240532086,1,1,"(0.5374175906181335, 0.6362913846969604)","(0.4823356568813324, 0.5964722037315369)",1,1,2.5264434814453125,2.4735107421875,"(-90.0753173828125, 19.102493286132812, 653.7354125976562)","(-20.758373260498047, 24.459545135498047, 655.592529296875)","(11.309056282043457, 83.942138671875, 19.910663604736328)","(-7.723133563995361, 91.21456909179688, 22.557645797729492)",POINT (0.509876623749733 0.6163817942142487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,37,25,765263701026,1240548752,1,1,"(0.542710542678833, 0.6367635726928711)","(0.47335541248321533, 0.5746392607688904)",1,1,2.533355712890625,2.4713287353515625,"(-89.69087219238281, 19.4879093170166, 654.0360717773438)","(-20.363563537597656, 24.63825798034668, 655.998291015625)","(13.137930870056152, 83.85591888427734, 19.879240036010742)","(-10.826030731201172, 95.20207977294922, 24.008953094482422)",POINT (0.5080329775810242 0.6057014167308807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,25,765263717693,1240565419,1,1,"(0.5310060977935791, 0.6183815002441406)","(0.4721267819404602, 0.5826534628868103)",1,1,2.518310546875,2.4660186767578125,"(-89.31011962890625, 19.89365005493164, 654.53759765625)","(-19.951427459716797, 24.810516357421875, 656.2022705078125)","(9.09374713897705, 87.21314239501953, 21.101198196411133)","(-11.250545501708984, 93.73841094970703, 23.476192474365234)",POINT (0.5015664398670197 0.6005174815654755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,25,765263734360,1240582085,1,1,"(0.5311101675033569, 0.6484885811805725)","(0.4826866090297699, 0.5872161984443665)",1,1,2.552520751953125,2.4798583984375,"(-88.94442749023438, 20.341876983642578, 655.0946044921875)","(-19.57217025756836, 25.043472290039062, 656.7742919921875)","(9.129685401916504, 81.71449279785156, 19.099842071533203)","(-7.601869583129883, 92.90507507324219, 23.172889709472656)",POINT (0.5068983882665634 0.6178523898124695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
