,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,28,12,8986765532,9205143599,1,1,"(0.5133926868438721, 0.23819541931152344)","(0.5597375631332397, 0.20260639488697052)",1,1,3.553573608398437,3.3575897216796875,"(-44.920372009277344, 25.52956771850586, 498.45452880859375)","(18.680051803588867, 17.458417892456055, 497.293701171875)","(4.911768913269043, 157.0563201904297, 46.52207946777344)","(20.97197914123535, 163.57521057128906, 48.894752502441406)",POINT (0.5365651249885559 0.220400907099247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,12,8986782200,9205160266,1,1,"(0.5317143797874451, 0.22218739986419678)","(0.5703144073486328, 0.19865141808986664)",1,1,3.55743408203125,3.3504638671875,"(-44.99217224121094, 25.62807846069336, 499.0737609863281)","(18.649229049682617, 17.566768646240234, 497.56951904296875)","(11.260923385620117, 159.98854064941406, 47.58927536010742)","(24.637239456176758, 164.29965209960938, 49.158409118652344)",POINT (0.5510143935680389 0.2104194089770317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,12,8986798866,9205176932,1,1,"(0.539404571056366, 0.2315276563167572)","(0.5652940273284912, 0.19876104593276978)",1,1,3.563995361328125,3.358734130859375,"(-45.09062194824219, 25.689517974853516, 499.28387451171875)","(18.606212615966797, 17.63546371459961, 497.5860290527344)","(13.925860404968262, 158.27767944335938, 46.96656036376953)","(22.897485733032227, 164.27957153320312, 49.15110778808594)",POINT (0.5523492991924286 0.2151443511247635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,12,8986832192,9205210257,1,1,"(0.6018341183662415, 0.21781255304813385)","(0.6263176798820496, 0.2129490077495575)",1,1,3.568588256835937,3.4037322998046875,"(-44.95602035522461, 25.79901123046875, 499.4850769042969)","(18.76221466064453, 17.790639877319336, 498.3217468261719)","(35.559959411621094, 160.7898712158203, 47.88098907470703)","(44.04441452026367, 161.6807403564453, 48.20521926879883)",POINT (0.6140758991241455 0.2153807803988457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986848865,9205226929,1,1,"(0.5855989456176758, 0.23027987778186798)","(0.6270557641983032, 0.22109472751617432)",1,1,3.56634521484375,3.4071044921875,"(-44.97624206542969, 25.8002872467041, 499.046875)","(18.696884155273438, 17.852582931518555, 498.31097412109375)","(29.933879852294922, 158.5062255859375, 47.049781799316406)","(44.3001823425293, 160.1886749267578, 47.662166595458984)",POINT (0.6063273549079895 0.2256873026490212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986865540,9205243604,1,1,"(0.583470344543457, 0.22744356095790863)","(0.6231648921966553, 0.21135911345481873)",1,1,3.57220458984375,3.417236328125,"(-45.011573791503906, 25.824161529541016, 499.08343505859375)","(18.655250549316406, 17.85964012145996, 498.2857360839844)","(29.196243286132812, 159.0257568359375, 47.23887252807617)","(42.95185470581055, 161.9719696044922, 48.31119918823242)",POINT (0.6033176183700562 0.2194013372063637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986882208,9205260271,1,1,"(0.5822383165359497, 0.22904302179813385)","(0.6184756755828857, 0.22020170092582703)",1,1,3.5705718994140625,3.4247283935546875,"(-45.051048278808594, 25.86280059814453, 499.231201171875)","(18.619976043701172, 17.89887237548828, 498.35662841796875)","(28.76931381225586, 158.73277282714844, 47.13227081298828)","(41.3268928527832, 160.35226440429688, 47.72166442871094)",POINT (0.6003569960594177 0.2246223613619804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986898875,9205276938,1,1,"(0.5853096842765808, 0.22540077567100525)","(0.6229652762413025, 0.21714624762535095)",1,1,3.5911407470703125,3.414276123046875,"(-45.10157775878906, 25.890274047851562, 499.4486083984375)","(18.58663558959961, 17.929107666015625, 498.5381774902344)","(29.833641052246094, 159.3999481201172, 47.375038146972656)","(42.88268280029297, 160.91192626953125, 47.92539596557617)",POINT (0.6041374802589417 0.2212735116481781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986915542,9205293604,1,1,"(0.5897395014762878, 0.23082876205444336)","(0.6263575553894043, 0.2160874903202057)",1,1,3.598419189453125,3.42559814453125,"(-45.15346145629883, 25.94370460510254, 499.63690185546875)","(18.577556610107422, 17.970115661621094, 498.9670104980469)","(31.368745803833008, 158.40570068359375, 47.01314926147461)","(44.05824661254883, 161.10586547851562, 47.9959602355957)",POINT (0.6080485284328461 0.2234581261873245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,12,8986932209,9205310271,1,1,"(0.5887852311134338, 0.22641296684741974)","(0.6261059641838074, 0.2180902659893036)",1,1,3.5779571533203125,3.4082489013671875,"(-45.17817687988281, 25.975452423095703, 499.7176513671875)","(18.536865234375, 18.003568649291992, 499.02435302734375)","(31.03805923461914, 159.21453857421875, 47.30757141113281)","(43.9710578918457, 160.739013671875, 47.86244201660156)",POINT (0.6074455976486206 0.2222516164183617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
