,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,11,14,64603177067,802058309,1,1,"(0.5243369340896606, 0.5523779988288879)","(0.47395527362823486, 0.5950774550437927)",1,1,2.88934326171875,2.6976470947265625,"(-48.595394134521484, -20.462860107421875, 688.7896728515625)","(15.81234359741211, -21.527374267578125, 697.3897705078125)","(8.704379081726074, 99.50708770751953, 25.575838088989258)","(-8.754729270935059, 91.68578338623047, 22.729122161865234)",POINT (0.4991461038589478 0.5737277269363403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603193733,802074975,1,1,"(0.5082696080207825, 0.5666557550430298)","(0.4808676242828369, 0.5720475912094116)",1,1,2.8861846923828125,2.6995086669921875,"(-48.650150299072266, -20.475566864013672, 688.7153930664062)","(15.742640495300293, -21.534072875976562, 698.091552734375)","(3.1364428997039795, 96.89183807373047, 24.62395668029785)","(-6.359350681304932, 95.9041976928711, 24.264524459838867)",POINT (0.4945686161518097 0.5693516731262207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603210401,802091642,1,1,"(0.5030272603034973, 0.5435724258422852)","(0.4800054430961609, 0.5539909601211548)",1,1,2.90399169921875,2.7080230712890625,"(-48.740478515625, -20.48177719116211, 689.0457153320312)","(15.639907836914062, -21.505266189575195, 697.3841552734375)","(1.3197870254516602, 101.12002563476562, 26.162918090820312)","(-6.658114910125732, 99.2116470336914, 25.46830177307129)",POINT (0.4915163516998291 0.54878169298172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603227069,802108310,1,1,"(0.5069417953491211, 0.502550482749939)","(0.4826069474220276, 0.5507102608680725)",1,1,2.919891357421875,2.700897216796875,"(-48.824737548828125, -20.440290451049805, 688.99365234375)","(15.543588638305664, -21.353588104248047, 697.6319580078125)","(2.6763157844543457, 108.63407135009766, 28.89778709411621)","(-5.756601333618164, 99.81256866455078, 25.687074661254883)",POINT (0.4947743713855743 0.5266303718090057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603243736,802124976,1,1,"(0.49149060249328613, 0.2549118995666504)","(0.4744311273097992, 0.2601250410079956)",1,1,2.9092559814453125,2.7241363525390625,"(-48.81258010864258, -20.06049919128418, 689.1661987304688)","(15.339532852172852, -21.046123504638672, 697.5990600585938)","(-2.678091049194336, 153.99435424804688, 45.40755081176758)","(-8.589823722839355, 153.03944396972656, 45.06002426147461)",POINT (0.4829608649015427 0.257518470287323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,11,14,64603260402,802141642,1,1,"(0.4922386705875397, 0.21642418205738068)","(0.47172755002975464, 0.2562907338142395)",1,1,2.9411773681640625,2.706817626953125,"(-48.85321044921875, -19.993301391601562, 689.1473388671875)","(15.169042587280273, -20.85931396484375, 697.3116455078125)","(-2.418870449066162, 161.044189453125, 47.9735107421875)","(-9.526713371276855, 153.7417755126953, 45.31565856933594)",POINT (0.4819831103086472 0.2363574579358101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,11,14,64603277070,802158309,1,1,"(0.48619264364242554, 0.16770195960998535)","(0.47461947798728943, 0.26114124059677124)",1,1,2.941741943359375,2.7448272705078125,"(-48.951026916503906, -19.99835205078125, 689.0386962890625)","(15.165891647338867, -20.85160255432129, 697.4862670898438)","(-4.51402473449707, 169.96871948242188, 51.221744537353516)","(-8.524559020996094, 152.85330200195312, 44.9923095703125)",POINT (0.4804060608148575 0.2144216001033783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603293743,802174982,1,1,"(0.49114376306533813, 0.21101753413677216)","(0.45769789814949036, 0.23668493330478668)",1,1,3.001449584960937,2.74761962890625,"(-49.050071716308594, -19.97672462463379, 689.2754516601562)","(15.13005542755127, -20.831764221191406, 697.313232421875)","(-2.798281669616699, 162.0345458984375, 48.3339729309082)","(-14.388493537902832, 157.3330078125, 46.62276077270508)",POINT (0.4744208306074142 0.2238512337207794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,14,64603310410,802191649,1,1,"(0.4898669719696045, 0.24450640380382538)","(0.4576212465763092, 0.22682729363441467)",1,1,3.03997802734375,2.766021728515625,"(-49.11065673828125, -19.889240264892578, 689.226806640625)","(15.097419738769531, -20.82992935180664, 697.8116455078125)","(-3.2407448291778564, 155.9003448486328, 46.1013069152832)","(-14.415071487426758, 159.13865661621094, 47.27991485595703)",POINT (0.4737441092729568 0.23566684871912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,11,14,64603327077,802208315,1,1,"(0.4851258397102356, 0.22773034870624542)","(0.46916478872299194, 0.2288057953119278)",1,1,3.02337646484375,2.7938690185546875,"(-49.20591735839844, -19.82611656188965, 689.2392578125)","(15.00285816192627, -20.834861755371094, 698.057861328125)","(-4.883718013763428, 158.97323608398438, 47.219730377197266)","(-10.414799690246582, 158.7762451171875, 47.148014068603516)",POINT (0.4771453142166138 0.2282680720090866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
