,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,15,22,935340232046,3798676760,1,1,"(0.5329281687736511, 0.20279404520988464)","(0.489525705575943, 0.19234076142311096)",1,1,2.9289703369140625,2.998931884765625,"(-41.9712028503418, -24.3067626953125, 578.9274291992188)","(25.373661041259766, -26.781545639038086, 576.3837890625)","(9.75786304473877, 163.1147003173828, 48.72712707519531)","(-5.2387824058532715, 165.0238494873047, 49.42196273803711)",POINT (0.5112269371747971 0.1975674033164978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340248712,3798693426,1,1,"(0.5327523350715637, 0.1885768175125122)","(0.4878057539463043, 0.19560113549232483)",1,1,2.9407196044921875,3.004730224609375,"(-41.987060546875, -24.293739318847656, 578.9628295898438)","(25.363632202148438, -26.77030372619629, 576.3298950195312)","(9.6970853805542, 165.71128845214844, 49.672183990478516)","(-5.833085060119629, 164.42840576171875, 49.20524215698242)",POINT (0.510279044508934 0.1920889765024185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340265386,3798710099,1,1,"(0.5404167771339417, 0.19193534553050995)","(0.4884210526943207, 0.20744599401950836)",1,1,2.92913818359375,3.0041046142578125,"(-42.009803771972656, -24.284183502197266, 578.9972534179688)","(25.351337432861328, -26.76093292236328, 576.348876953125)","(12.345366477966309, 165.097900390625, 49.448917388916016)","(-5.620471000671387, 162.26507568359375, 48.4178581237793)",POINT (0.5144189149141312 0.1996906697750092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340282053,3798726766,1,1,"(0.533865213394165, 0.19352252781391144)","(0.4880138337612152, 0.19528619945049286)",1,1,2.9504852294921875,3.003402709960937,"(-42.039161682128906, -24.25125503540039, 579.0213623046875)","(25.33493423461914, -26.736244201660156, 576.4141845703125)","(10.08163833618164, 164.80801391601562, 49.34341812133789)","(-5.761194229125977, 164.4859161376953, 49.22615432739258)",POINT (0.5109395235776901 0.1944043636322022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340298720,3798743432,1,1,"(0.5335205793380737, 0.19456836581230164)","(0.4907904863357544, 0.1869048774242401)",1,1,2.921356201171875,2.984970092773437,"(-42.05854034423828, -24.233436584472656, 578.8877563476562)","(25.30866813659668, -26.72254753112793, 576.4988403320312)","(9.962569236755371, 164.61700439453125, 49.273887634277344)","(-4.801778793334961, 166.0166473388672, 49.7833251953125)",POINT (0.5121555328369141 0.1907366216182709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340315387,3798760099,1,1,"(0.5370094180107117, 0.20526123046875)","(0.4895056188106537, 0.18455830216407776)",1,1,2.926300048828125,2.976303100585937,"(-42.077911376953125, -24.19921112060547, 578.80078125)","(25.280210494995117, -26.697452545166016, 576.51904296875)","(11.16804313659668, 162.6641082763672, 48.563087463378906)","(-5.245725631713867, 166.44520568847656, 49.93928909301758)",POINT (0.5132575184106827 0.1949097663164139),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340332055,3798776766,1,1,"(0.5356177091598511, 0.19678209722042084)","(0.4886088967323303, 0.18843263387680054)",1,1,2.9298248291015625,2.9713592529296875,"(-42.11811065673828, -24.196136474609375, 578.8797607421875)","(25.247251510620117, -26.687007904052734, 576.5491943359375)","(10.687171936035156, 164.2126922607422, 49.12675094604492)","(-5.555570602416992, 165.73760986328125, 49.68178176879883)",POINT (0.5121133029460907 0.1926073655486107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340348721,3798793432,1,1,"(0.540338933467865, 0.2016751617193222)","(0.4885113537311554, 0.19748613238334656)",1,1,2.9420928955078125,2.9770965576171875,"(-42.16465377807617, -24.184724807739258, 578.9671630859375)","(25.215070724487305, -26.67057228088379, 576.478515625)","(12.31845474243164, 163.3190460205078, 48.80147933959961)","(-5.589275360107422, 164.0841064453125, 49.07996368408203)",POINT (0.5144251435995102 0.1995806470513344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340365389,3798810099,1,1,"(0.5343747735023499, 0.20590674877166748)","(0.4850365221500397, 0.2034318745136261)",1,1,2.94390869140625,3.0076141357421875,"(-42.20596694946289, -24.203170776367188, 578.989990234375)","(25.188400268554688, -26.672969818115234, 576.4342041015625)","(10.257702827453613, 162.54620361328125, 48.52018737792969)","(-6.789919853210449, 162.9982147216797, 48.6846809387207)",POINT (0.5097056478261948 0.2046693116426468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340382055,3798826765,1,1,"(0.5352787971496582, 0.19325445592403412)","(0.4847433269023895, 0.1850728839635849)",1,1,2.911865234375,2.9915008544921875,"(-42.2325439453125, -24.20862579345703, 578.99609375)","(25.163448333740234, -26.674041748046875, 576.472900390625)","(10.570070266723633, 164.8569793701172, 49.36123275756836)","(-6.8912224769592285, 166.35122680664062, 49.90512466430664)",POINT (0.5100110620260239 0.1891636699438095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,22,935340398724,3798843433,1,1,"(0.5408759713172913, 0.19322262704372406)","(0.4896891713142395, 0.1897217035293579)",1,1,2.9400177001953125,2.981475830078125,"(-42.25013732910156, -24.236862182617188, 578.8909912109375)","(25.12877655029297, -26.695953369140625, 576.428955078125)","(12.50401496887207, 164.86279296875, 49.36335754394531)","(-5.182301998138428, 165.502197265625, 49.596099853515625)",POINT (0.5152825713157654 0.191472165286541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
