,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,35,18,337306826501,7973847654,1,1,"(0.4590327739715576, 0.7955004572868347)","(0.5304558277130127, 0.7580928206443787)",1,1,2.9562530517578125,3.1170654296875,"(-65.21786499023438, 25.96613311767578, 622.4405517578125)","(-5.031059265136719, 24.109130859375, 625.7803955078125)","(-13.925924301147461, 54.97404861450195, 9.36715030670166)","(10.824789047241211, 61.82604217529297, 11.861091613769531)",POINT (0.4947443008422852 0.7767966389656067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306843168,7973864321,1,1,"(0.4675631523132324, 0.7999961972236633)","(0.526546835899353, 0.7705208659172058)",1,1,2.944732666015625,3.1285400390625,"(-65.27589416503906, 25.95397186279297, 622.6046142578125)","(-5.060537815093994, 24.113265991210938, 625.8229370117188)","(-10.969826698303223, 54.15055465698242, 9.06741714477539)","(9.470176696777344, 59.54958724975586, 11.032512664794922)",POINT (0.4970549941062927 0.7852585315704346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306859836,7973880988,1,1,"(0.460027277469635, 0.800905704498291)","(0.5361794829368591, 0.7695801854133606)",1,1,2.9635772705078125,3.1146697998046875,"(-65.3055419921875, 25.932147979736328, 622.576416015625)","(-5.103429794311523, 24.098812103271484, 625.7354125976562)","(-13.581282615661621, 53.983951568603516, 9.006821632385254)","(12.808248519897461, 59.72189712524414, 11.095224380493164)",POINT (0.4981033802032471 0.7852429449558258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306876507,7973897659,1,1,"(0.4516274333000183, 0.7301297783851624)","(0.525527834892273, 0.6527438163757324)",1,1,2.9555816650390625,3.12091064453125,"(-65.34735870361328, 26.080787658691406, 622.6061401367188)","(-5.183934211730957, 24.29376983642578, 625.9288330078125)","(-16.492141723632812, 66.9480972290039, 13.725325584411621)","(9.117053985595703, 81.12296295166016, 18.884565353393555)",POINT (0.4885776340961456 0.6914367973804474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,35,18,337306893175,7973914326,1,1,"(0.4081537127494812, 0.5497902035713196)","(0.4697640538215637, 0.43069586157798767)",1,1,2.966644287109375,3.120025634765625,"(-65.42115020751953, 26.365705490112305, 622.5497436523438)","(-5.354849815368652, 24.563270568847656, 625.642333984375)","(-31.557376861572266, 99.98110961914062, 25.74837875366211)","(-10.207134246826172, 121.7957763671875, 33.68825912475586)",POINT (0.4389588832855225 0.4902430325746536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,18,337306909841,7973930992,1,1,"(0.4246702194213867, 0.49610331654548645)","(0.4695713520050049, 0.4058074951171875)",1,1,2.999237060546875,3.161956787109375,"(-65.48788452148438, 26.44279670715332, 622.8434448242188)","(-5.403270721435547, 24.638227462768555, 625.642333984375)","(-25.833799362182617, 109.81501007080078, 29.327613830566406)","(-10.27391242980957, 126.35459899902344, 35.347557067871094)",POINT (0.4471207857131958 0.450955405831337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306926509,7973947659,1,1,"(0.4198659062385559, 0.46413010358810425)","(0.4673686921596527, 0.38286447525024414)",1,1,3.016342163085937,3.1548614501953125,"(-65.53237915039062, 26.433122634887695, 622.92333984375)","(-5.3879547119140625, 24.607131958007812, 625.555908203125)","(-27.498668670654297, 115.67160034179688, 31.459184646606445)","(-11.037220001220703, 130.55712890625, 36.87708282470703)",POINT (0.4436172991991043 0.4234972894191742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306943176,7973964326,1,1,"(0.4269079864025116, 0.448394775390625)","(0.4656343460083008, 0.3890370726585388)",1,1,3.0042266845703125,3.1639404296875,"(-65.57011413574219, 26.454587936401367, 622.914794921875)","(-5.394413948059082, 24.633464813232422, 625.4694213867188)","(-25.05833625793457, 118.55384063720703, 32.50830841064453)","(-11.638230323791504, 129.42648315429688, 36.46555709838867)",POINT (0.4462711662054062 0.4187159240245819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306959842,7973980992,1,1,"(0.428217351436615, 0.44815823435783386)","(0.46652156114578247, 0.38517412543296814)",1,1,2.988998413085937,3.157333374023437,"(-65.59036254882812, 26.464771270751953, 622.8889770507812)","(-5.393380165100098, 24.65069580078125, 625.4913330078125)","(-24.604585647583008, 118.59718322753906, 32.52402877807617)","(-11.33077335357666, 130.13406372070312, 36.72311019897461)",POINT (0.4473694562911987 0.416666179895401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,18,337306976510,7973997659,1,1,"(0.42576125264167786, 0.4573584794998169)","(0.4669777750968933, 0.38343560695648193)",1,1,3.0192413330078125,3.1348419189453125,"(-65.59773254394531, 26.460636138916016, 622.84375)","(-5.389164447784424, 24.633800506591797, 625.4265747070312)","(-25.455713272094727, 116.9119644165039, 31.910654067993164)","(-11.172677040100098, 130.45249938964844, 36.839054107666016)",POINT (0.4463695138692856 0.4203970432281494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
