,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,5,28,67161128629,8937191991,1,1,"(0.44171425700187683, 0.714713454246521)","(0.46230900287628174, 0.6795454621315002)",1,1,2.872772216796875,2.86273193359375,"(-29.837547302246094, -21.833547592163086, 702.6373291015625)","(35.16497802734375, -17.659576416015625, 696.5821533203125)","(-21.75885581970215, 69.619384765625, 14.697604179382324)","(-14.642840385437012, 76.0423583984375, 17.03533935546875)",POINT (0.4520116299390793 0.6971294581890106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161145295,8937208657,1,1,"(0.4351114332675934, 0.7039825320243835)","(0.46010977029800415, 0.673433780670166)",1,1,2.8637847900390625,2.8641815185546875,"(-29.943775177001953, -21.82998275756836, 702.9143676757812)","(35.06626892089844, -17.59402084350586, 696.525390625)","(-24.04029083251953, 71.57925415039062, 15.410934448242188)","(-15.402745246887207, 77.15857696533203, 17.441665649414062)",POINT (0.4476106017827988 0.6887081563472748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161161963,8937225324,1,1,"(0.44292885065078735, 0.714055597782135)","(0.4664321839809418, 0.6620751619338989)",1,1,2.876617431640625,2.8657989501953125,"(-30.031356811523438, -21.810977935791016, 702.933837890625)","(34.974632263183594, -17.531396865844727, 696.7642822265625)","(-21.339183807373047, 69.73954010009766, 14.741317749023438)","(-13.218180656433105, 79.23306274414062, 18.196685791015625)",POINT (0.4546805173158646 0.688065379858017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161178630,8937241991,1,1,"(0.4354246258735657, 0.7171649932861328)","(0.46847623586654663, 0.6720520257949829)",1,1,2.895111083984375,2.84539794921875,"(-30.11751937866211, -21.781723022460938, 702.8302001953125)","(34.8812141418457, -17.445375442504883, 696.76025390625)","(-23.93207550048828, 69.17166137695312, 14.534579277038574)","(-12.511902809143066, 77.41093444824219, 17.53349494934082)",POINT (0.4519504308700562 0.6946085095405579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161195297,8937258657,1,1,"(0.4381735324859619, 0.7136317491531372)","(0.47184979915618896, 0.6698933839797974)",1,1,2.8863067626953125,2.8632049560546875,"(-30.21273422241211, -21.751129150390625, 703.1364135742188)","(34.78581619262695, -17.3519287109375, 696.703125)","(-22.982263565063477, 69.81695556640625, 14.769497871398926)","(-11.346267700195312, 77.80516815185547, 17.676984786987305)",POINT (0.4550116658210754 0.6917625665664673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161211964,8937275324,1,1,"(0.43715542554855347, 0.7238088846206665)","(0.4708370566368103, 0.6786265969276428)",1,1,2.8964996337890625,2.8739471435546875,"(-30.288345336914062, -21.71626091003418, 703.1290283203125)","(34.70545196533203, -17.27777099609375, 696.940185546875)","(-23.33403778076172, 67.95822143554688, 14.092985153198242)","(-11.696194648742676, 76.21018981933594, 17.09640121459961)",POINT (0.4539962410926819 0.7012177407741547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161228630,8937291989,1,1,"(0.43875229358673096, 0.71807861328125)","(0.46330973505973816, 0.6809740662574768)",1,1,2.8869781494140625,2.86529541015625,"(-30.381330490112305, -21.683855056762695, 703.2025146484375)","(34.61042785644531, -17.20709991455078, 696.8023681640625)","(-22.782283782958984, 69.0047607421875, 14.47392463684082)","(-14.297072410583496, 75.78143310546875, 16.94043731689453)",POINT (0.4510310143232346 0.6995263397693634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161245301,8937308660,1,1,"(0.4392543435096741, 0.7121686339378357)","(0.4594587981700897, 0.6787365674972534)",1,1,2.8823394775390625,2.8621063232421875,"(-30.460277557373047, -21.655025482177734, 703.3319091796875)","(34.52817916870117, -17.141521453857422, 696.9586181640625)","(-22.608816146850586, 70.08416748046875, 14.866756439208984)","(-15.627664566040039, 76.19007873535156, 17.089149475097656)",POINT (0.4493565708398819 0.6954526007175446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161261969,8937325327,1,1,"(0.43855544924736023, 0.7238572239875793)","(0.45967742800712585, 0.6649749875068665)",1,1,2.8887939453125,2.8495330810546875,"(-30.527423858642578, -21.627710342407227, 703.4075317382812)","(34.466583251953125, -17.078716278076172, 697.12646484375)","(-22.85029411315918, 67.94940185546875, 14.089761734008789)","(-15.552128791809082, 78.70345306396484, 18.00396728515625)",POINT (0.449116438627243 0.6944161057472229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161278636,8937341994,1,1,"(0.43510493636131287, 0.7213201522827148)","(0.46669524908065796, 0.6761106848716736)",1,1,2.876800537109375,2.8357391357421875,"(-30.599889755249023, -21.611587524414062, 703.4830932617188)","(34.39168167114258, -17.016441345214844, 696.9863891601562)","(-24.042551040649414, 68.41277313232422, 14.258437156677246)","(-13.127284049987793, 76.66968536376953, 17.263702392578125)",POINT (0.4509000927209854 0.6987154185771942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161295303,8937358660,1,1,"(0.43605756759643555, 0.7085909843444824)","(0.46041667461395264, 0.6802037954330444)",1,1,2.872909545898437,2.8660888671875,"(-30.65469741821289, -21.59659194946289, 703.5877075195312)","(34.339263916015625, -16.9532470703125, 697.0591430664062)","(-23.71338653564453, 70.73758697509766, 15.104559898376465)","(-15.296693801879883, 75.92212677001953, 16.991567611694336)",POINT (0.4482371211051941 0.6943973898887634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,5,28,67161311970,8937375327,1,1,"(0.4397367835044861, 0.7138034701347351)","(0.46178269386291504, 0.6735730171203613)",1,1,2.8907012939453125,2.8397674560546875,"(-30.688331604003906, -21.591754913330078, 703.6256713867188)","(34.30150604248047, -16.909387588500977, 697.1710205078125)","(-22.442119598388672, 69.78561401367188, 14.758070945739746)","(-14.824700355529785, 77.13313293457031, 17.432405471801758)",POINT (0.4507597386837006 0.6936882436275482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
