,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,13,12,408434406278,2591236798,1,1,"(0.48506006598472595, 0.7433273792266846)","(0.5018868446350098, 0.7642034888267517)",1,1,2.384307861328125,2.4507293701171875,"(-64.63107299804688, 14.517265319824219, 579.0629272460938)","(-2.9140625, 10.512563705444336, 580.754150390625)","(-6.781777858734131, 64.39344787597656, 12.795478820800781)","(-0.9677016139030457, 60.58070373535156, 11.407745361328125)",POINT (0.4934734553098679 0.7537654340267181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,12,408434422944,2591253464,1,1,"(0.47752633690834045, 0.7467788457870483)","(0.5027163028717041, 0.7577996253967285)",1,1,2.3890838623046875,2.4489288330078125,"(-64.66837310791016, 14.566168785095215, 579.0271606445312)","(-2.9561517238616943, 10.569982528686523, 580.5855712890625)","(-9.384870529174805, 63.7630500793457, 12.566069602966309)","(-0.6811012625694275, 61.75027847290039, 11.833454132080078)",POINT (0.4901213198900223 0.7522892355918884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,12,408434439612,2591270131,1,1,"(0.4905252754688263, 0.7451260089874268)","(0.5024277567863464, 0.7487905621528625)",1,1,2.407012939453125,2.435516357421875,"(-64.70806121826172, 14.59255599975586, 578.9144897460938)","(-2.9981589317321777, 10.619590759277344, 580.482177734375)","(-4.893416881561279, 64.06492614746094, 12.67594051361084)","(-0.7808128595352173, 63.39565658569336, 12.432336807250977)",POINT (0.4964765161275864 0.7469582855701447),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434456279,2591286798,1,1,"(0.487416535615921, 0.7454555034637451)","(0.5000501275062561, 0.7762582898139954)",1,1,2.4107208251953125,2.4608306884765625,"(-64.74763488769531, 14.60346794128418, 578.754150390625)","(-3.0315372943878174, 10.677513122558594, 580.4073486328125)","(-5.9675612449646, 64.00475311279297, 12.65401554107666)","(-1.6023248434066772, 58.37903594970703, 10.60647201538086)",POINT (0.4937333315610886 0.7608568966388702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,12,408434472946,2591303464,1,1,"(0.4830765426158905, 0.7347468733787537)","(0.498900830745697, 0.7623987197875977)",1,1,2.405364990234375,2.466156005859375,"(-64.79185485839844, 14.604013442993164, 578.59375)","(-3.071192741394043, 10.724156379699707, 580.2297973632812)","(-7.467135429382324, 65.96056365966797, 13.365896224975586)","(-1.9994498491287231, 60.910316467285156, 11.527746200561523)",POINT (0.4909886866807938 0.7485727965831757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434489613,2591320131,1,1,"(0.4882543683052063, 0.7417354583740234)","(0.5065081119537354, 0.7689453363418579)",1,1,2.4293212890625,2.479156494140625,"(-64.84123992919922, 14.600424766540527, 578.4512939453125)","(-3.1093788146972656, 10.752246856689453, 579.9866943359375)","(-5.678062915802002, 64.68416595458984, 12.901350975036621)","(0.629062294960022, 59.71466064453125, 11.092568397521973)",POINT (0.4973812401294708 0.7553403973579407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,12,408434506283,2591336800,1,1,"(0.4778415560722351, 0.7355282306671143)","(0.5064539909362793, 0.7624889016151428)",1,1,2.4392852783203125,2.491195678710937,"(-64.87083435058594, 14.579614639282227, 578.2001953125)","(-3.1405882835388184, 10.770761489868164, 579.6697387695312)","(-9.275959968566895, 65.8178482055664, 13.313948631286621)","(0.6103577017784119, 60.893856048583984, 11.521712303161621)",POINT (0.4921477735042572 0.7490085661411285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434522949,2591353466,1,1,"(0.4812486469745636, 0.7375269532203674)","(0.4994335174560547, 0.7624230980873108)",1,1,2.4324188232421875,2.46533203125,"(-64.91143035888672, 14.57502269744873, 578.040283203125)","(-3.1716673374176025, 10.801729202270508, 579.5113525390625)","(-8.098722457885742, 65.45281219482422, 13.18107795715332)","(-1.81537926197052, 60.905860900878906, 11.526126861572266)",POINT (0.4903410822153091 0.7499750256538391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,12,408434539621,2591370137,1,1,"(0.4890449345111847, 0.7340648770332336)","(0.5130511522293091, 0.7561662793159485)",1,1,2.40338134765625,2.4597625732421875,"(-64.93782043457031, 14.554743766784668, 577.798095703125)","(-3.2000484466552734, 10.824934005737305, 579.2977294921875)","(-5.404908657073975, 66.0851058959961, 13.41122055053711)","(2.889864921569824, 62.048580169677734, 11.942020416259766)",POINT (0.5010480433702469 0.7451155781745911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434556288,2591386804,1,1,"(0.489199161529541, 0.7332612872123718)","(0.5046545267105103, 0.7619909048080444)",1,1,2.41424560546875,2.4839324951171875,"(-64.96353149414062, 14.531330108642578, 577.6034545898438)","(-3.218459129333496, 10.842394828796387, 579.0654296875)","(-5.351624965667725, 66.23187255859375, 13.464637756347656)","(-0.011405698955059052, 60.98479080200195, 11.554841995239258)",POINT (0.4969268441200256 0.7476260960102081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434572955,2591403470,1,1,"(0.4807834029197693, 0.7306133508682251)","(0.5043799877166748, 0.7675963044166565)",1,1,2.426422119140625,2.4890289306640625,"(-64.97694396972656, 14.487509727478027, 577.4501953125)","(-3.2293903827667236, 10.843670845031738, 578.8889770507812)","(-8.259469985961914, 66.71546936035156, 13.640685081481934)","(-0.10624299943447113, 59.961021423339844, 11.182256698608398)",POINT (0.492581695318222 0.7491048276424408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434589622,2591420137,1,1,"(0.47548869252204895, 0.7022746801376343)","(0.49570247530937195, 0.7434726357460022)",1,1,2.4090576171875,2.50555419921875,"(-64.99409484863281, 14.53481388092041, 577.2479248046875)","(-3.275479555130005, 10.938577651977539, 578.767333984375)","(-10.088934898376465, 71.89116668701172, 15.524450302124023)","(-3.1045618057250977, 64.3669204711914, 12.785852432250977)",POINT (0.4855955839157104 0.7228736579418182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,12,408434606290,2591436804,1,1,"(0.44716086983680725, 0.33503150939941406)","(0.4482538402080536, 0.3101074695587158)",1,1,2.38165283203125,2.436370849609375,"(-64.95231628417969, 14.963898658752441, 577.386962890625)","(-3.2739243507385254, 11.343606948852539, 577.896728515625)","(-19.87691307067871, 138.9632568359375, 39.936729431152344)","(-19.49925422668457, 143.51531982421875, 41.593505859375)",POINT (0.4477073550224304 0.3225694894790649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,13,12,408434622957,2591453470,1,1,"(0.42900651693344116, 0.17364327609539032)","(0.41918691992759705, 0.2068328857421875)",1,1,2.461578369140625,2.466644287109375,"(-64.91358947753906, 15.256576538085938, 577.480224609375)","(-3.3561787605285645, 11.83769416809082, 577.7281494140625)","(-26.14970588684082, 168.43870544433594, 50.664859771728516)","(-29.54261589050293, 162.37705993652344, 48.458614349365234)",POINT (0.4240967184305191 0.1902380809187889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,12,408434639624,2591470137,1,1,"(0.43908414244651794, 0.18737509846687317)","(0.3885154724121094, 0.20918376743793488)",1,1,2.4630279541015625,2.475311279296875,"(-64.90682220458984, 15.184110641479492, 577.1784057617188)","(-3.232821464538574, 11.779203414916992, 576.82666015625)","(-22.667625427246094, 165.93075561523438, 49.75205993652344)","(-40.1403694152832, 161.9477081298828, 48.30232238769531)",POINT (0.4137998074293137 0.198279432952404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
