,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,57,11,508877427713,2134253853,1,1,"(0.47786369919776917, 0.20496995747089386)","(0.4886903464794159, 0.26294729113578796)",1,1,2.6707916259765625,2.6949615478515625,"(-43.63197326660156, 26.486923217773438, 528.7777709960938)","(15.164108276367188, 26.906402587890625, 528.0394897460938)","(-9.268321990966797, 162.71728515625, 48.58247756958008)","(-5.527435302734375, 152.12852478027344, 44.72845458984375)",POINT (0.4832770228385925 0.2339586243033409),,,,,,,,,,1,1,
0,57,11,508877444381,2134270520,1,1,"(0.4716472029685974, 0.2019709348678589)","(0.483608603477478, 0.2614847719669342)",1,1,2.6902008056640625,2.6773223876953125,"(-43.672706604003906, 26.47549057006836, 528.818603515625)","(15.125237464904785, 26.907833099365234, 528.11865234375)","(-11.416259765625, 163.2650146484375, 48.78185272216797)","(-7.283295154571533, 152.3956298828125, 44.8256721496582)",POINT (0.4776279032230377 0.2317278534173966),,,,,,,,,,1,1,
0,57,11,508877461056,2134287195,1,1,"(0.4682328701019287, 0.21036852896213531)","(0.48896268010139465, 0.25223588943481445)",1,1,2.6731414794921875,2.692352294921875,"(-43.721370697021484, 26.462982177734375, 528.858642578125)","(15.076372146606445, 26.91104507446289, 528.221435546875)","(-12.595999717712402, 161.7313232421875, 48.223575592041016)","(-5.433330535888672, 154.0847930908203, 45.44049835205078)",POINT (0.4785977751016617 0.2313022091984749),,,,,,,,,,1,1,
0,57,11,508877477726,2134303864,1,1,"(0.47409355640411377, 0.20936699211597443)","(0.48926645517349243, 0.2585386335849762)",1,1,2.679595947265625,2.6982574462890625,"(-43.80072021484375, 26.464122772216797, 528.98876953125)","(15.026422500610352, 26.9218807220459, 528.34716796875)","(-10.570993423461914, 161.91424560546875, 48.290157318115234)","(-5.328366279602051, 152.93368530273438, 45.02153396606445)",POINT (0.4816800057888031 0.2339528128504753),,,,,,,,,,1,1,
0,57,11,508877494385,2134320523,1,1,"(0.47791558504104614, 0.20659561455249786)","(0.4904320538043976, 0.2576858401298523)",1,1,2.660140991210937,2.665496826171875,"(-43.88262939453125, 26.468820571899414, 529.0718383789062)","(14.947206497192383, 26.933490753173828, 528.451171875)","(-9.250383377075195, 162.42039489746094, 48.47439956665039)","(-4.925609111785889, 153.0894317626953, 45.078208923339844)",POINT (0.4841738194227219 0.2321407273411751),,,,,,,,,,1,1,
0,57,11,508877511052,2134337189,1,1,"(0.4711271822452545, 0.21762172877788544)","(0.4834858179092407, 0.25653335452079773)",1,1,2.698486328125,2.6842041015625,"(-43.98372268676758, 26.46767234802246, 529.215087890625)","(14.863182067871094, 26.942842483520508, 528.4237060546875)","(-11.595951080322266, 160.4066162109375, 47.7414436340332)","(-7.325713157653809, 153.2999267578125, 45.15480422973633)",POINT (0.4773065000772476 0.2370775416493416),,,,,,,,,,1,1,
0,57,11,508877527719,2134353856,1,1,"(0.4724101722240448, 0.21282558143138885)","(0.48619043827056885, 0.26543861627578735)",1,1,2.6669158935546875,2.661590576171875,"(-44.07823181152344, 26.469928741455078, 529.1939697265625)","(14.764070510864258, 26.966896057128906, 528.489501953125)","(-11.15263843536377, 161.28256225585938, 48.06027603149414)","(-6.391214370727539, 151.67349243164062, 44.562835693359375)",POINT (0.4793003052473068 0.2391320988535881),,,,,,,,,,1,1,
0,57,11,508877544387,2134370523,1,1,"(0.46642231941223145, 0.20614321529865265)","(0.48697391152381897, 0.26884710788726807)",1,1,2.6851348876953125,2.6792755126953125,"(-44.187469482421875, 26.459152221679688, 529.2735595703125)","(14.662607192993164, 26.978923797607422, 528.5094604492188)","(-13.221590042114258, 162.5030059814453, 48.50446701049805)","(-6.120509624481201, 151.05096435546875, 44.336280822753906)",POINT (0.4766981154680252 0.2374951615929604),,,,,,,,,,1,1,
0,57,11,508877561063,2134387198,1,1,"(0.47493043541908264, 0.2065592110157013)","(0.48157986998558044, 0.25634607672691345)",1,1,2.6650390625,2.6742706298828125,"(-44.301029205322266, 26.477481842041016, 529.3969116210938)","(14.560653686523438, 26.994403839111328, 528.43603515625)","(-10.281824111938477, 162.42703247070312, 48.4768180847168)","(-7.984266757965088, 153.33413696289062, 45.167259216308594)",POINT (0.4782551527023315 0.2314526438713074),,,,,,,,,,1,1,
0,57,11,508877577730,2134403865,1,1,"(0.47241199016571045, 0.2045765519142151)","(0.48604562878608704, 0.2749146521091461)",1,1,2.68707275390625,2.6854400634765625,"(-44.376129150390625, 26.481616973876953, 529.4119873046875)","(14.485323905944824, 27.02352523803711, 528.43896484375)","(-11.152017593383789, 162.78916931152344, 48.60860061645508)","(-6.441237449645996, 149.9428253173828, 43.932926177978516)",POINT (0.4792288094758987 0.2397456020116806),,,,,,,,,,1,1,
0,57,11,508877594397,2134420531,1,1,"(0.47962719202041626, 0.21125911176204681)","(0.4839249551296234, 0.27193132042884827)",1,1,2.657562255859375,2.7162628173828125,"(-44.45287322998047, 26.508142471313477, 529.447509765625)","(14.416971206665039, 27.051923751831055, 528.5191650390625)","(-8.658964157104492, 161.56866455078125, 48.16437530517578)","(-7.173981189727783, 150.48768615722656, 44.13125228881836)",POINT (0.4817760735750198 0.2415952160954475),,,,,,,,,,1,1,
