,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,9,31,180948779308,7114797170,1,1,"(0.3421330451965332, 0.30879929661750793)","(0.41329479217529297, 0.18275652825832367)",1,1,3.1218414306640625,3.127532958984375,"(-49.390174865722656, -67.9957275390625, 720.1986083984375)","(19.439191818237305, -66.07989501953125, 719.9317626953125)","(-56.166690826416016, 143.75425720214844, 41.68046951293945)","(-31.578502655029297, 166.77427673339844, 50.0590934753418)",POINT (0.3777139186859131 0.2457779124379158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,31,180948795975,7114813836,1,1,"(0.3451225459575653, 0.29815253615379333)","(0.39723384380340576, 0.08792413771152496)",1,1,3.091537475585937,2.954086303710937,"(-49.38812255859375, -67.99586486816406, 720.1848754882812)","(19.449649810791016, -66.08544921875, 719.9454956054688)","(-55.133724212646484, 145.69873046875, 42.38823318481445)","(-37.127960205078125, 184.09414672851562, 56.363040924072266)",POINT (0.3711781948804855 0.1930383369326592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,31,180948812647,7114830508,1,1,"(0.3577798008918762, 0.299319326877594)","(0.39662083983421326, 0.10462910681962967)",1,1,3.0968780517578125,3.00811767578125,"(-49.39414978027344, -67.99801635742188, 720.0693359375)","(19.470157623291016, -66.09854125976562, 720.160400390625)","(-50.76033020019531, 145.4856414794922, 42.31061935424805)","(-37.33977508544922, 181.04322814941406, 55.252559661865234)",POINT (0.3772003203630447 0.2019742168486118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,31,180948829314,7114847174,1,1,"(0.361517995595932, 0.32987716794013977)","(0.400031179189682, 0.1661590188741684)",1,1,3.127288818359375,3.11077880859375,"(-49.39561080932617, -67.99734497070312, 719.922607421875)","(19.487972259521484, -66.11541748046875, 720.3455810546875)","(-49.46868896484375, 139.90464782714844, 40.27934646606445)","(-36.16141891479492, 169.80560302734375, 51.16241455078125)",POINT (0.380774587392807 0.2480180934071541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,31,180948845982,7114863842,1,1,"(0.3660474419593811, 0.3084445893764496)","(0.3913155794143677, 0.16532261669635773)",1,1,3.0950164794921875,3.08746337890625,"(-49.38778305053711, -67.98281860351562, 719.780029296875)","(19.514726638793945, -66.10697937011719, 720.6172485351562)","(-47.90364456176758, 143.8190155029297, 41.70406723022461)","(-39.17286682128906, 169.95834350585938, 51.21799087524414)",POINT (0.3786815106868744 0.2368836030364037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,31,180948862649,7114880508,1,1,"(0.35925912857055664, 0.28693023324012756)","(0.3914245367050171, 0.16952866315841675)",1,1,3.042877197265625,3.0661773681640625,"(-49.37528610229492, -67.97222137451172, 719.724609375)","(19.511703491210938, -66.0894775390625, 720.61767578125)","(-50.24917221069336, 147.7483367919922, 43.13420867919922)","(-39.13520431518555, 169.19017028808594, 50.938419342041016)",POINT (0.3753418326377869 0.2282294481992722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,31,180948879316,7114897175,1,1,"(0.35698196291923523, 0.28445011377334595)","(0.3793805241584778, 0.16885772347450256)",1,1,3.0271759033203125,3.086151123046875,"(-49.366859436035156, -67.93110656738281, 719.6536865234375)","(19.516618728637695, -66.0727767944336, 720.760986328125)","(-51.0359992980957, 148.20127868652344, 43.299095153808594)","(-43.29673767089844, 169.31271362304688, 50.98301315307617)",POINT (0.3681812435388565 0.2266539186239243),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,31,180948895983,7114913841,1,1,"(0.3540564179420471, 0.25499001145362854)","(0.38917306065559387, 0.14659589529037476)",1,1,2.9899444580078125,3.048431396484375,"(-49.34070587158203, -67.88919067382812, 719.513427734375)","(19.529380798339844, -66.04541778564453, 720.7007446289062)","(-52.04685592651367, 153.581787109375, 45.257442474365234)","(-39.913169860839844, 173.3785400390625, 52.46285629272461)",POINT (0.3716147392988205 0.2007929533720016),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,31,180948912651,7114930508,1,1,"(0.34972983598709106, 0.3112962245941162)","(0.3841087818145752, 0.08770760893821716)",1,1,3.04290771484375,2.933349609375,"(-49.32737350463867, -67.86016845703125, 719.4571533203125)","(19.528114318847656, -66.03033447265625, 720.7149658203125)","(-53.541786193847656, 143.29818725585938, 41.5145378112793)","(-41.66300964355469, 184.1337127685547, 56.37742614746094)",POINT (0.3669193089008331 0.1995019167661667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,31,180948929320,7114947177,1,1,"(0.3580182194709778, 0.3311542868614197)","(0.3929835259914398, 0.1281876266002655)",1,1,3.1112213134765625,3.006591796875,"(-49.34233093261719, -67.82917785644531, 719.4405517578125)","(19.511600494384766, -66.0177001953125, 720.7588500976562)","(-50.67795944213867, 139.67141723632812, 40.194419860839844)","(-38.596553802490234, 176.74058532714844, 53.68648147583008)",POINT (0.3755008727312088 0.2296709567308426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
