,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,1,11,6911558086,18795154190,1,1,"(0.5834639668464661, 0.3207007646560669)","(0.5496903657913208, 0.3028603196144104)",1,1,3.165390014648437,3.3230438232421875,"(-42.66422653198242, 8.196514129638672, 634.5145263671875)","(16.61927032470703, 11.963798522949219, 635.627197265625)","(27.21923828125, 141.58059692382812, 40.88934326171875)","(15.549630165100098, 144.8389129638672, 42.07525634765625)",POINT (0.5665771663188934 0.3117805421352386),,,,,,,,,,,1,
0,1,11,6911574752,18795170856,1,1,"(0.5782465934753418, 0.3613990545272827)","(0.5475469827651978, 0.28877219557762146)",1,1,3.2329254150390625,3.31005859375,"(-42.68745422363281, 8.199180603027344, 634.5224609375)","(16.606374740600586, 11.971837997436523, 635.6947021484375)","(25.41653060913086, 134.1475830078125, 38.18395233154297)","(14.809005737304688, 147.41192626953125, 43.01176834106445)",POINT (0.5628967881202698 0.3250856250524521),,,,,,,,,,,1,
0,1,11,6911591426,18795187529,1,1,"(0.5785604119300842, 0.32813480496406555)","(0.5490309596061707, 0.323679119348526)",1,1,3.1925506591796875,3.3656158447265625,"(-42.7022819519043, 8.196662902832031, 634.4417724609375)","(16.591602325439453, 11.983863830566406, 635.7400512695312)","(25.52496337890625, 140.22286987304688, 40.39517593383789)","(15.321776390075684, 141.03663635253906, 40.69135284423828)",POINT (0.5637956857681274 0.3259069621562958),,,,,,,,,,,1,
0,1,11,6911608093,18795204196,1,1,"(0.5798323154449463, 0.31987032294273376)","(0.5468634963035583, 0.3328033983707428)",1,1,3.17266845703125,3.3858184814453125,"(-42.7288932800293, 8.19510269165039, 634.3934326171875)","(16.5736026763916, 11.994827270507812, 635.6849365234375)","(25.964433670043945, 141.73226928710938, 40.94449996948242)","(14.57287311553955, 139.37020874023438, 40.084835052490234)",POINT (0.5633479058742523 0.3263368606567383),,,,,,,,,,,1,
0,1,11,6911624759,18795220862,1,1,"(0.5815120339393616, 0.32519835233688354)","(0.5464751720428467, 0.343294233083725)",1,1,3.18310546875,3.3909912109375,"(-42.774044036865234, 8.207819938659668, 634.4773559570312)","(16.54837417602539, 12.011946678161621, 635.63037109375)","(26.544811248779297, 140.75918579101562, 40.59035110473633)","(14.438678741455078, 137.45420837402344, 39.38742446899414)",POINT (0.5639936029911041 0.3342462927103043),,,,,,,,,,,1,
0,1,11,6911641426,18795237528,1,1,"(0.5801437497138977, 0.34115514159202576)","(0.5428866147994995, 0.32900333404541016)",1,1,3.2126922607421875,3.3612518310546875,"(-42.797813415527344, 8.206697463989258, 634.5532836914062)","(16.53369903564453, 12.011223793029785, 635.552734375)","(26.072050094604492, 137.84486389160156, 39.5296516418457)","(13.19875431060791, 140.06422424316406, 40.337440490722656)",POINT (0.5615151822566986 0.335079237818718),,,,,,,,,,,1,
0,1,11,6911658095,18795254197,1,1,"(0.5901182293891907, 0.3083186745643616)","(0.5456582903862, 0.31746530532836914)",1,1,3.186492919921875,3.335418701171875,"(-42.80828857421875, 8.210274696350098, 634.5181274414062)","(16.522226333618164, 12.020862579345703, 635.4862670898438)","(29.518474578857422, 143.84201049804688, 41.712459564208984)","(14.156434059143066, 142.1715087890625, 41.10439682006836)",POINT (0.5678882598876953 0.3128919899463654),,,,,,,,,,,1,
0,1,11,6911674761,18795270862,1,1,"(0.5804051756858826, 0.32229021191596985)","(0.5470387935638428, 0.31215664744377136)",1,1,3.1739654541015625,3.3269195556640625,"(-42.817543029785156, 8.215543746948242, 634.4834594726562)","(16.51264762878418, 12.026651382446289, 635.3978271484375)","(26.16236114501953, 141.29031372070312, 40.783653259277344)","(14.633445739746094, 143.14105224609375, 41.45731735229492)",POINT (0.5637219846248627 0.3172234296798706),,,,,,,,,,,1,
0,1,11,6911691430,18795287530,1,1,"(0.5809473991394043, 0.354196697473526)","(0.5508054494857788, 0.3071504533290863)",1,1,3.206893920898437,3.321533203125,"(-42.8270378112793, 8.224175453186035, 634.470458984375)","(16.50611114501953, 12.03750991821289, 635.3313598632812)","(26.34971046447754, 135.4630126953125, 38.66270065307617)","(15.934907913208008, 144.0553741455078, 41.79008102416992)",POINT (0.5658764243125916 0.3306735754013062),,,,,,,,,,,1,
0,1,11,6911708095,18795304195,1,1,"(0.5753058791160583, 0.3419714570045471)","(0.5461232662200928, 0.3339769244194031)",1,1,3.2174072265625,3.3720245361328125,"(-42.82587814331055, 8.229820251464844, 634.4702758789062)","(16.508216857910156, 12.041722297668457, 635.3423461914062)","(24.400423049926758, 137.69578552246094, 39.475372314453125)","(14.31709098815918, 139.1558837890625, 40.00679016113281)",POINT (0.5607145726680756 0.3379741907119751),,,,,,,,,,,1,
0,1,11,6911724765,18795320864,1,1,"(0.5807783007621765, 0.36447030305862427)","(0.5494428277015686, 0.3226943910121918)",1,1,3.227890014648437,3.3712158203125,"(-42.83837127685547, 8.24691390991211, 634.5011596679688)","(16.499252319335938, 12.051799774169922, 635.2320556640625)","(26.291282653808594, 133.586669921875, 37.979774475097656)","(15.464091300964355, 141.21649169921875, 40.75678634643555)",POINT (0.5651105642318726 0.343582347035408),,,,,,,,,,,1,
0,1,11,6911741432,18795337531,1,1,"(0.5687652230262756, 0.2991168797016144)","(0.5481640696525574, 0.3236483335494995)",1,1,3.137359619140625,3.364471435546875,"(-42.84522247314453, 8.255664825439453, 634.4659423828125)","(16.49862289428711, 12.051166534423828, 635.209716796875)","(22.140457153320312, 145.52261352539062, 42.32411575317383)","(15.022257804870605, 141.04226684570312, 40.69337463378906)",POINT (0.5584646463394165 0.311382606625557),,,,,,,,,,,1,
0,1,11,6911758099,18795354197,1,1,"(0.5772026181221008, 0.3269079625606537)","(0.5445293188095093, 0.32103049755096436)",1,1,3.2012176513671875,3.355697631835937,"(-42.854496002197266, 8.265766143798828, 634.4195556640625)","(16.49324607849121, 12.058341979980469, 635.1434936523438)","(25.055809020996094, 140.44692993164062, 40.47671127319336)","(13.766347885131836, 141.52037048339844, 40.86739730834961)",POINT (0.560865968465805 0.323969230055809),,,,,,,,,,,1,
0,1,11,6911774766,18795370864,1,1,"(0.5765019059181213, 0.34330037236213684)","(0.5468612909317017, 0.3358638286590576)",1,1,3.19952392578125,3.3957977294921875,"(-42.867645263671875, 8.247238159179688, 634.193603515625)","(16.477519989013672, 12.034811019897461, 635.0098876953125)","(24.813703536987305, 137.4530792236328, 39.38701248168945)","(14.572117805480957, 138.81124877929688, 39.88138961791992)",POINT (0.5616815984249115 0.3395821005105972),,,,,,,,,,,1,
0,1,11,6911791434,18795387531,1,1,"(0.5746915340423584, 0.34350645542144775)","(0.5427884459495544, 0.32978561520576477)",1,1,3.21405029296875,3.360595703125,"(-42.8835563659668, 8.232378005981445, 633.8890380859375)","(16.460315704345703, 12.023906707763672, 634.843017578125)","(24.18817138671875, 137.41543579101562, 39.37333297729492)","(13.164835929870605, 139.92135620117188, 40.285423278808594)",POINT (0.5587399899959564 0.3366460353136063),,,,,,,,,,,1,
0,1,11,6911808101,18795404198,1,1,"(0.5763922333717346, 0.3663901388645172)","(0.5362914204597473, 0.34196510910987854)",1,1,3.235092163085937,3.4090576171875,"(-42.92209243774414, 8.191052436828613, 633.8858642578125)","(16.424280166625977, 11.970913887023926, 634.843017578125)","(24.77579689025879, 133.2360382080078, 37.85214614868164)","(10.91995620727539, 137.69692993164062, 39.475799560546875)",POINT (0.556341826915741 0.3541776239871979),,,,,,,,,,,1,
0,1,11,6911824768,18795420864,1,1,"(0.5811938643455505, 0.24089547991752625)","(0.5387546420097351, 0.33345934748649597)",1,1,3.0478668212890625,3.3970184326171875,"(-42.981388092041016, 8.193669319152832, 634.0689697265625)","(16.386245727539062, 11.97392749786377, 634.99072265625)","(26.43487548828125, 156.15597534179688, 46.19435119628906)","(11.771061897277832, 139.2504119873047, 40.04123306274414)",POINT (0.5599742531776428 0.2871774137020111),,,,,,,,,,1,1,
0,1,11,6911841443,18795437539,1,1,"(0.5774492025375366, 0.3254530429840088)","(0.5443841814994812, 0.3096589744091034)",1,1,3.213241577148437,3.3902587890625,"(-43.04002380371094, 8.129131317138672, 634.0045166015625)","(16.32561683654785, 11.957682609558105, 635.0830688476562)","(25.1409912109375, 140.712646484375, 40.57346725463867)","(13.716212272644043, 143.59722900390625, 41.623321533203125)",POINT (0.5609166920185089 0.3175560086965561),,,,,,,,,,,1,
0,1,11,6911858110,18795454205,1,1,"(0.571510374546051, 0.2863057851791382)","(0.5487736463546753, 0.3155518174171448)",1,1,3.135833740234375,3.3598785400390625,"(-43.05855178833008, 8.112401008605957, 633.844970703125)","(16.26758575439453, 11.953398704528809, 634.806884765625)","(23.0889892578125, 147.86236572265625, 43.17573547363281)","(15.232884407043457, 142.52099609375, 41.23158645629883)",POINT (0.5601420104503632 0.3009288012981415),,,,,,,,,,,1,
0,1,11,6911874777,18795470872,1,1,"(0.5721071362495422, 0.31499260663986206)","(0.542192280292511, 0.32564449310302734)",1,1,3.1827545166015625,3.413558959960937,"(-43.11029815673828, 8.082115173339844, 633.7692260742188)","(16.22201919555664, 11.937625885009766, 634.8421020507812)","(23.29517364501953, 142.62310791015625, 41.26878356933594)","(12.95885181427002, 140.6776885986328, 40.56071472167969)",POINT (0.5571497082710266 0.3203185498714447),,,,,,,,,,,1,
0,1,11,6911891445,18795487539,1,1,"(0.5835158228874207, 0.33415481448173523)","(0.5390363335609436, 0.31081679463386536)",1,1,3.2239227294921875,3.395126342773437,"(-43.20378875732422, 8.087122917175293, 634.0478515625)","(16.18086051940918, 11.955890655517578, 635.022705078125)","(27.2371826171875, 139.12338256835938, 39.994972229003906)","(11.868382453918457, 143.38577270507812, 41.54636001586914)",POINT (0.5612760782241821 0.3224858045578003),,,,,,,,,,,1,
0,1,11,6911908111,18795504205,1,1,"(0.5873579978942871, 0.32247111201286316)","(0.5450571775436401, 0.3078670799732208)",1,1,3.214111328125,3.362030029296875,"(-43.262969970703125, 8.073970794677734, 634.3082275390625)","(16.129009246826172, 11.953266143798828, 635.0926513671875)","(28.564743041992188, 141.2572784423828, 40.77162551879883)","(13.948737144470215, 143.92449951171875, 41.742431640625)",POINT (0.5662075877189636 0.315169095993042),,,,,,,,,,,1,
