,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,17,21,167573420833,2987794758,1,1,"(0.5120029449462891, 0.8541011810302734)","(0.559990406036377, 0.8206102252006531)",1,1,3.501861572265625,3.5283966064453125,"(-46.02166748046875, 24.17522430419922, 613.900390625)","(12.442822456359863, 25.127700805664062, 613.761474609375)","(4.430200099945068, 44.240081787109375, 5.460292339324951)","(21.059587478637695, 50.37464141845703, 7.693130970001221)",POINT (0.535996675491333 0.8373557031154633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573437500,2987811425,1,1,"(0.539811909198761, 0.832530677318573)","(0.5655344724655151, 0.8037914633750916)",1,1,3.55889892578125,3.5838775634765625,"(-46.151756286621094, 24.139724731445312, 613.923828125)","(12.306676864624023, 25.153682708740234, 613.8707885742188)","(14.067008972167969, 48.19117736816406, 6.898379325866699)","(22.980823516845703, 53.45536804199219, 8.814390182495117)",POINT (0.5526731908321381 0.8181610703468323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573454159,2987828083,1,1,"(0.5270450711250305, 0.7732817530632019)","(0.5669308304786682, 0.859813392162323)",1,1,3.605026245117188,3.5082244873046875,"(-46.24468231201172, 24.123027801513672, 613.79443359375)","(12.196329116821289, 25.216533660888672, 613.9580688476562)","(9.64284896850586, 59.043880462646484, 10.848393440246582)","(23.464719772338867, 43.193763732910156, 5.079456329345703)",POINT (0.5469879508018494 0.8165475726127625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573470826,2987844750,1,1,"(0.5125977993011475, 0.7899613380432129)","(0.5606381893157959, 0.8257622122764587)",1,1,3.5752716064453125,3.514495849609375,"(-46.376686096191406, 24.124839782714844, 614.0484619140625)","(12.080850601196289, 25.215633392333984, 613.5865478515625)","(4.636336326599121, 55.98866653442383, 9.736409187316895)","(21.28409194946289, 49.43098068237305, 7.349611759185791)",POINT (0.5366179943084717 0.8078617751598358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573487508,2987861431,1,1,"(0.5249233245849609, 0.823264479637146)","(0.5644051432609558, 0.8509231805801392)",1,1,3.54669189453125,3.46624755859375,"(-46.46215057373047, 24.130901336669922, 613.9217529296875)","(11.98971939086914, 25.284130096435547, 613.77734375)","(8.907543182373047, 49.888484954833984, 7.516143321990967)","(22.589441299438477, 44.82219696044922, 5.672152996063232)",POINT (0.5446642339229584 0.8370938301086426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573504175,2987878098,1,1,"(0.5190422534942627, 0.8460359573364258)","(0.5603238940238953, 0.8497796058654785)",1,1,3.441497802734375,3.522918701171875,"(-46.53384017944336, 24.130958557128906, 613.8798217773438)","(11.911798477172852, 25.313581466674805, 613.747802734375)","(6.869568347930908, 45.717403411865234, 5.997953414916992)","(21.17518424987793, 45.031654357910156, 5.748423099517822)",POINT (0.539683073759079 0.8479077816009521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573520841,2987894764,1,1,"(0.5146252512931824, 0.8313063383102417)","(0.5653296113014221, 0.8156180381774902)",1,1,3.49871826171875,3.5276031494140625,"(-46.59037780761719, 24.178985595703125, 613.9351806640625)","(11.854491233825684, 25.360965728759766, 613.677490234375)","(5.338905334472656, 48.41543197631836, 6.9800286293029785)","(22.90983772277832, 51.289093017578125, 8.025922775268555)",POINT (0.5399774312973022 0.823462188243866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573537509,2987911431,1,1,"(0.5007823705673218, 0.868791937828064)","(0.5621780157089233, 0.8400772213935852)",1,1,3.466064453125,3.5243377685546875,"(-46.62367630004883, 24.184600830078125, 613.9205322265625)","(11.809771537780762, 25.39645767211914, 613.6683959960938)","(0.5418494343757629, 41.549156188964844, 4.480895042419434)","(21.81769561767578, 46.80885696411133, 6.395264148712158)",POINT (0.5314801931381226 0.8544345796108246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573554175,2987928097,1,1,"(0.5014692544937134, 0.8102560639381409)","(0.5486002564430237, 0.7936397194862366)",1,1,3.4850006103515625,3.541717529296875,"(-46.706966400146484, 24.273189544677734, 613.8538208007812)","(11.701772689819336, 25.526283264160156, 613.619384765625)","(0.7798750400543213, 52.271236419677734, 8.383416175842285)","(17.11249351501465, 55.314876556396484, 9.49120807647705)",POINT (0.5250347554683685 0.8019478917121887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,21,167573570843,2987944764,1,1,"(0.4391670823097229, 0.38966453075408936)","(0.4898254871368408, 0.32205015420913696)",1,1,3.5150604248046875,3.572479248046875,"(-46.82939147949219, 24.74064064025879, 613.7725830078125)","(11.429502487182617, 26.022430419921875, 613.8880004882812)","(-20.810104370117188, 129.3115234375, 36.42376708984375)","(-3.255126714706421, 141.69656372070312, 40.931549072265625)",POINT (0.4644962847232819 0.3558573424816132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
