,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,9,25,180401160087,6567194605,1,1,"(0.349200576543808, 0.24240365624427795)","(0.41143956780433655, 0.22570016980171204)",1,1,3.443588256835937,3.527572631835937,"(-41.82763671875, 2.607207775115967, 689.6068115234375)","(26.364925384521484, 1.3060336112976074, 692.696044921875)","(-53.72467803955078, 155.8805389404297, 46.094078063964844)","(-32.21952438354492, 158.93121337890625, 47.20441818237305)",POINT (0.3803200721740723 0.234051913022995),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,9,25,180401176763,6567211280,1,1,"(0.3638095259666443, 0.3355773091316223)","(0.412201851606369, 0.2926226556301117)",1,1,3.5040283203125,3.4826202392578125,"(-42.21501922607422, 2.466878890991211, 689.3702392578125)","(26.031633377075195, 1.3297629356384277, 692.6678466796875)","(-48.676910400390625, 138.86358642578125, 39.90043640136719)","(-31.956144332885742, 146.7086944580078, 42.75579071044922)",POINT (0.3880056887865066 0.314099982380867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,25,180401193430,6567227947,1,1,"(0.3504926264286041, 0.3367682695388794)","(0.40940535068511963, 0.279796838760376)",1,1,3.524993896484375,3.4918212890625,"(-42.544090270996094, 2.3902430534362793, 689.3951416015625)","(25.730424880981445, 1.3722575902938843, 692.4267578125)","(-53.278236389160156, 138.64608764648438, 39.82124710083008)","(-32.922401428222656, 149.0511474609375, 43.6084098815918)",POINT (0.3799489885568619 0.3082825541496277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,25,180401210097,6567244613,1,1,"(0.35979723930358887, 0.3027799427509308)","(0.40755441784858704, 0.2822166383266449)",1,1,3.49578857421875,3.502044677734375,"(-42.86500549316406, 2.3069865703582764, 689.195556640625)","(25.455604553222656, 1.398781180381775, 692.2091674804688)","(-50.06325912475586, 144.85360717773438, 42.08061599731445)","(-33.561946868896484, 148.6092071533203, 43.44755554199219)",POINT (0.383675828576088 0.2924982905387878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,25,180401226764,6567261280,1,1,"(0.3627418577671051, 0.3178509771823883)","(0.40386107563972473, 0.2648128569126129)",1,1,3.5622711181640625,3.496673583984375,"(-43.12958526611328, 2.275387763977051, 689.1198120117188)","(25.214649200439453, 1.444863200187683, 691.8304443359375)","(-49.04581069946289, 142.10108947753906, 41.0787353515625)","(-34.838077545166016, 151.78778076171875, 44.60445785522461)",POINT (0.3833014667034149 0.2913319170475006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,25,180401243424,6567277939,1,1,"(0.3517591953277588, 0.3090985119342804)","(0.4018489122390747, 0.2687312066555023)",1,1,3.55023193359375,3.4996337890625,"(-43.368900299072266, 2.2473807334899902, 689.0736083984375)","(24.991979598999023, 1.501752495765686, 691.5693359375)","(-52.84059524536133, 143.69961547851562, 41.66054916381836)","(-35.53334045410156, 151.0721435546875, 44.34397888183594)",POINT (0.3768040537834168 0.2889148592948914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,25,180401260091,6567294606,1,1,"(0.35413655638694763, 0.3159390985965729)","(0.4018465578556061, 0.25727736949920654)",1,1,3.5469512939453125,3.51593017578125,"(-43.581729888916016, 2.259813070297241, 689.09912109375)","(24.79808235168457, 1.5542209148406982, 691.265869140625)","(-52.01917266845703, 142.4502410888672, 41.20588684082031)","(-35.53414535522461, 153.16404724121094, 45.10536193847656)",POINT (0.3779915571212769 0.2866082340478897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,25,180401276764,6567311278,1,1,"(0.3593269884586334, 0.3260034918785095)","(0.4103829860687256, 0.26595017313957214)",1,1,3.5902099609375,3.531219482421875,"(-43.763545989990234, 2.254833221435547, 689.1004638671875)","(24.61208724975586, 1.6126960515975952, 691.3594970703125)","(-50.22572708129883, 140.61212158203125, 40.53684616088867)","(-32.5845947265625, 151.58006286621094, 44.52884292602539)",POINT (0.3848549872636795 0.2959768325090408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,25,180401293430,6567327944,1,1,"(0.3587246537208557, 0.3350314795970917)","(0.4218849241733551, 0.2738971412181854)",1,1,3.580657958984375,3.5365447998046875,"(-43.9166259765625, 2.2976598739624023, 689.067626953125)","(24.450740814208984, 1.7138711214065552, 691.5028076171875)","(-50.43385314941406, 138.96328735351562, 39.93667221069336)","(-28.61039161682129, 150.128662109375, 44.000579833984375)",POINT (0.3903047889471054 0.3044643104076386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,25,180401310098,6567344612,1,1,"(0.3716742694377899, 0.3367933928966522)","(0.415193110704422, 0.2633286714553833)",1,1,3.6019744873046875,3.5491485595703125,"(-44.12383270263672, 2.330355644226074, 689.489990234375)","(24.319040298461914, 1.7863982915878296, 691.51123046875)","(-45.959442138671875, 138.64149475097656, 39.8195915222168)","(-30.922569274902344, 152.05885314941406, 44.703086853027344)",POINT (0.393433690071106 0.3000610321760178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
