,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,28,3,8279777291,8498176951,1,1,"(0.4878990054130554, 0.6197433471679688)","(0.49958330392837524, 0.5850189924240112)",1,1,3.3649139404296875,3.213043212890625,"(-25.040647506713867, 12.880569458007812, 520.2716064453125)","(39.27447509765625, 9.393148422241211, 517.9932861328125)","(-3.9227187633514404, 87.16769409179688, 21.084674835205078)","(0.1263294517993927, 93.52821350097656, 23.39969253540039)",POINT (0.4937411546707153 0.60238116979599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,3,8279793958,8498193617,1,1,"(0.49066025018692017, 0.6300635933876038)","(0.4925149381160736, 0.5856238603591919)",1,1,3.3652801513671875,3.20404052734375,"(-25.143470764160156, 12.934447288513184, 520.367919921875)","(39.19482421875, 9.475410461425781, 518.032958984375)","(-2.9658288955688477, 85.27733612060547, 20.39661979675293)","(-2.3231163024902344, 93.41741180419922, 23.359378814697266)",POINT (0.4915875941514969 0.6078437268733978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,3,8279810629,8498210288,1,1,"(0.48673856258392334, 0.6343125104904175)","(0.4983736574649811, 0.5826981663703918)",1,1,3.36468505859375,3.1910858154296875,"(-25.224315643310547, 12.948701858520508, 520.24072265625)","(39.106727600097656, 9.541303634643555, 518.011962890625)","(-4.324838161468506, 84.49905395507812, 20.11337661743164)","(-0.2928634285926819, 93.95332336425781, 23.554424285888672)",POINT (0.4925561100244522 0.6085053384304047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,3,8279827297,8498226955,1,1,"(0.49049079418182373, 0.630315899848938)","(0.4934074282646179, 0.5863876342773438)",1,1,3.3662872314453125,3.1982421875,"(-25.30353355407715, 12.941658020019531, 520.3094482421875)","(39.03028106689453, 9.544957160949707, 517.9161987304688)","(-3.0245723724365234, 85.23112487792969, 20.37978744506836)","(-2.0138349533081055, 93.27751159667969, 23.3084659576416)",POINT (0.4919491112232208 0.6083517670631409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,3,8279843963,8498243621,1,1,"(0.4838392734527588, 0.6131147146224976)","(0.48838889598846436, 0.5855764746665955)",1,1,3.34246826171875,3.1798095703125,"(-25.384151458740234, 12.875879287719727, 519.9725952148438)","(38.9615478515625, 9.525728225708008, 517.7600708007812)","(-5.329553604125977, 88.38187408447266, 21.526613235473633)","(-3.7529470920562744, 93.42609405517578, 23.362546920776367)",POINT (0.4861140847206116 0.5993455946445465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,3,8279860631,8498260288,1,1,"(0.49013403058052063, 0.6191796660423279)","(0.49435046315193176, 0.5765167474746704)",1,1,3.3555145263671875,3.1822967529296875,"(-25.50334930419922, 12.769118309020996, 520.0533447265625)","(38.85542297363281, 9.466146469116211, 517.6976928710938)","(-3.1481943130493164, 87.27095794677734, 21.122272491455078)","(-1.687037467956543, 95.0855712890625, 23.966556549072266)",POINT (0.4922422468662262 0.5978482067584991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,3,8279877298,8498276955,1,1,"(0.48375648260116577, 0.6085793972015381)","(0.4898887276649475, 0.5872519612312317)",1,1,3.33856201171875,3.1836700439453125,"(-25.622718811035156, 12.606220245361328, 519.7890625)","(38.722312927246094, 9.363052368164062, 517.443359375)","(-5.358251571655273, 89.2126235961914, 21.828962326049805)","(-3.2331979274749756, 93.11918640136719, 23.250835418701172)",POINT (0.4868226051330566 0.5979156792163849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,3,8279893965,8498293621,1,1,"(0.48108193278312683, 0.6099251508712769)","(0.49417781829833984, 0.5578333735466003)",1,1,3.3338165283203125,3.146728515625,"(-25.769075393676758, 12.429298400878906, 519.5821533203125)","(38.588050842285156, 9.23499870300293, 517.3240966796875)","(-6.2850823402404785, 88.96611022949219, 21.739259719848633)","(-1.7468774318695068, 98.50784301757812, 25.212112426757812)",POINT (0.4876298755407333 0.5838792622089386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,3,8279910632,8498310287,1,1,"(0.48614299297332764, 0.6090539693832397)","(0.49388471245765686, 0.5743964314460754)",1,1,3.3263092041015625,3.14825439453125,"(-25.937374114990234, 12.256378173828125, 519.49365234375)","(38.429466247558594, 9.108339309692383, 517.1181030273438)","(-4.531239032745361, 89.12569427490234, 21.79730224609375)","(-1.848443627357483, 95.47396850585938, 24.107891082763672)",POINT (0.4900138527154922 0.5917252004146576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,3,8279927299,8498326954,1,1,"(0.48645710945129395, 0.613866925239563)","(0.4964373707771301, 0.5775003433227539)",1,1,3.3099365234375,3.163299560546875,"(-26.09430694580078, 12.106517791748047, 519.36083984375)","(38.299652099609375, 8.989556312561035, 517.0880126953125)","(-4.422373294830322, 88.24410247802734, 21.47644805908203)","(-0.9638522267341614, 94.90541076660156, 23.900981903076172)",POINT (0.491447240114212 0.5956836342811584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
