,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,5,12,64487712761,6263856592,1,1,"(0.6800734400749207, 0.13938705623149872)","(0.692258894443512, 0.12325241416692734)",1,1,2.888153076171875,2.827362060546875,"(-22.41074562072754, -6.775519371032715, 614.8360595703125)","(42.074562072753906, -2.033067226409912, 607.1049194335938)","(60.60028076171875, 174.6951446533203, 52.94204330444336)","(64.81065368652344, 177.6419219970703, 54.01460266113281)",POINT (0.6861661672592163 0.131319735199213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487729432,6263873262,1,1,"(0.6774531602859497, 0.14672859013080597)","(0.6973361372947693, 0.12742231786251068)",1,1,2.9000244140625,2.8084716796875,"(-22.47759246826172, -6.787286758422852, 614.9782104492188)","(42.00544357299805, -2.0144760608673096, 607.1444702148438)","(59.69490051269531, 173.3543243408203, 52.4539794921875)","(66.56495666503906, 176.88034057617188, 53.73740768432617)",POINT (0.6873946487903595 0.1370754539966583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487746098,6263889928,1,1,"(0.6788167953491211, 0.14710776507854462)","(0.6932336091995239, 0.12268055975437164)",1,1,2.912017822265625,2.8284912109375,"(-22.534732818603516, -6.816393852233887, 614.8796997070312)","(41.950714111328125, -2.008707284927368, 607.284912109375)","(60.16606903076172, 173.2850799560547, 52.42874526977539)","(65.14744567871094, 177.74635314941406, 54.05260467529297)",POINT (0.6860252022743225 0.1348941624164581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487762766,6263906595,1,1,"(0.6790987849235535, 0.13829252123832703)","(0.6939107179641724, 0.12959963083267212)",1,1,2.9114532470703125,2.825180053710937,"(-22.58906364440918, -6.859999656677246, 614.8652954101562)","(41.88499450683594, -2.0142595767974854, 607.1697998046875)","(60.26350402832031, 174.89505004882812, 53.0147705078125)","(65.38140869140625, 176.48268127441406, 53.59264373779297)",POINT (0.6865047514438629 0.1339460760354996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487779433,6263923262,1,1,"(0.679901659488678, 0.1410047709941864)","(0.6929935812950134, 0.12382572889328003)",1,1,2.92425537109375,2.8372802734375,"(-22.63387107849121, -6.90408992767334, 615.0196533203125)","(41.83368682861328, -2.041299819946289, 607.1558837890625)","(60.5408935546875, 174.39968872070312, 52.834495544433594)","(65.06451416015625, 177.53720092773438, 53.97650146484375)",POINT (0.6864476203918457 0.1324152499437332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487796100,6263939928,1,1,"(0.6799585819244385, 0.14458371698856354)","(0.692700207233429, 0.1363077014684677)",1,1,2.925033569335937,2.8373565673828125,"(-22.66312599182129, -6.941483974456787, 615.1539916992188)","(41.8095703125, -2.0739998817443848, 607.2819213867188)","(60.560604095458984, 173.74603271484375, 52.596614837646484)","(64.963134765625, 175.25755310058594, 53.146732330322266)",POINT (0.6863293945789337 0.1404457092285156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,12,64487812767,6263956595,1,1,"(0.6804763674736023, 0.13676796853542328)","(0.6974301338195801, 0.13090503215789795)",1,1,2.910507202148437,2.841781616210937,"(-22.676544189453125, -6.966052055358887, 615.2474365234375)","(41.799102783203125, -2.1068921089172363, 607.3961181640625)","(60.7394905090332, 175.17349243164062, 53.11613464355469)","(66.59744262695312, 176.24429321289062, 53.50584030151367)",POINT (0.6889532506465912 0.1338365003466606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487829435,6263973262,1,1,"(0.6786144971847534, 0.14005887508392334)","(0.6960052847862244, 0.1198667585849762)",1,1,2.9239959716796875,2.845794677734375,"(-22.669052124023438, -6.974242210388184, 615.2691650390625)","(41.803443908691406, -2.126450538635254, 607.478759765625)","(60.09615707397461, 174.5724639892578, 52.89736557006836)","(66.10514068603516, 178.26028442382812, 54.2396125793457)",POINT (0.6873098909854889 0.1299628168344498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487846101,6263989928,1,1,"(0.6813567280769348, 0.14140364527702332)","(0.6944082379341125, 0.12622769176959991)",1,1,2.94207763671875,2.8583221435546875,"(-22.654815673828125, -6.970588207244873, 615.2593383789062)","(41.820526123046875, -2.130650281906128, 607.5581665039062)","(61.04368591308594, 174.3268280029297, 52.80797576904297)","(65.55329132080078, 177.09852600097656, 53.81681823730469)",POINT (0.6878824830055237 0.1338156685233116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487862772,6264006598,1,1,"(0.6814780235290527, 0.1448788046836853)","(0.695266842842102, 0.1312292367219925)",1,1,2.932861328125,2.85845947265625,"(-22.63886260986328, -6.931396484375, 615.2291259765625)","(41.83722686767578, -2.0850610733032227, 607.576904296875)","(61.08561325073242, 173.692138671875, 52.576988220214844)","(65.8499526977539, 176.18505859375, 53.48432540893555)",POINT (0.6883724331855774 0.1380540207028389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487879438,6264023264,1,1,"(0.6790325045585632, 0.13381819427013397)","(0.6968600749969482, 0.1339428871870041)",1,1,2.9225311279296875,2.865081787109375,"(-22.64527130126953, -6.905890941619873, 615.2705078125)","(41.82804870605469, -2.0583605766296387, 607.5985717773438)","(60.2405891418457, 175.71221923828125, 53.31223678588867)","(66.4004898071289, 175.689453125, 53.30393981933594)",POINT (0.6879462897777557 0.133880540728569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487896106,6264039931,1,1,"(0.6778492331504822, 0.13759233057498932)","(0.6965898275375366, 0.12880687415599823)",1,1,2.938095092773437,2.8570556640625,"(-22.667577743530273, -6.881258010864258, 615.34228515625)","(41.80843734741211, -2.040588617324829, 607.6321411132812)","(59.83177185058594, 175.02294921875, 53.061309814453125)","(66.30709075927734, 176.6274871826172, 53.64533233642578)",POINT (0.6872195303440094 0.1331996023654938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487912773,6264056598,1,1,"(0.6751748323440552, 0.13850632309913635)","(0.6911492347717285, 0.1356888711452484)",1,1,2.942626953125,2.865997314453125,"(-22.693857192993164, -6.882354736328125, 615.3824462890625)","(41.78559112548828, -2.0415945053100586, 607.6762084960938)","(58.90768051147461, 174.85598754882812, 53.0006103515625)","(64.42723846435547, 175.37059020996094, 53.18785095214844)",POINT (0.6831620335578918 0.1370975971221924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487929440,6264073264,1,1,"(0.6784180402755737, 0.13471898436546326)","(0.6902146339416504, 0.13189345598220825)",1,1,2.9510955810546875,2.879241943359375,"(-22.721336364746094, -6.892943382263184, 615.4009399414062)","(41.751461029052734, -2.0481324195861816, 607.6598510742188)","(60.02828598022461, 175.54769897460938, 53.25236511230469)","(64.10430145263672, 176.0637664794922, 53.44016647338867)",POINT (0.6843163371086121 0.1333062201738358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487946107,6264089931,1,1,"(0.6757668852806091, 0.13770370185375214)","(0.6922160387039185, 0.13352929055690765)",1,1,2.936752319335937,2.8782501220703125,"(-22.755229949951172, -6.899235725402832, 615.3670654296875)","(41.72455596923828, -2.0552778244018555, 607.6735229492188)","(59.11225509643555, 175.00257873535156, 53.05393981933594)","(64.79585266113281, 175.76499938964844, 53.33141326904297)",POINT (0.6839914619922638 0.1356164962053299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487962775,6264106598,1,1,"(0.6768349409103394, 0.13777032494544983)","(0.694162130355835, 0.1307852864265442)",1,1,2.94677734375,2.848175048828125,"(-22.807682037353516, -6.881132125854492, 615.3114013671875)","(41.66844940185547, -2.053839683532715, 607.6597900390625)","(59.481292724609375, 174.99041748046875, 53.04951858520508)","(65.46826934814453, 176.26612854003906, 53.51385498046875)",POINT (0.6854985356330872 0.134277805685997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487979441,6264123264,1,1,"(0.6791707873344421, 0.1327974945306778)","(0.692933201789856, 0.12657557427883148)",1,1,2.9167938232421875,2.8562469482421875,"(-22.871397018432617, -6.854527473449707, 615.464111328125)","(41.61125946044922, -2.044208526611328, 607.6669921875)","(60.28839111328125, 175.8986358642578, 53.38007736206055)","(65.04364013671875, 177.03500366210938, 53.79368591308594)",POINT (0.686051994562149 0.1296865344047546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64487996115,6264139937,1,1,"(0.6781592965126038, 0.14044542610645294)","(0.6877351403236389, 0.13111908733844757)",1,1,2.9401092529296875,2.849090576171875,"(-22.929777145385742, -6.825953483581543, 615.41845703125)","(41.549407958984375, -2.0294320583343506, 607.6749877929688)","(59.938880920410156, 174.50186157226562, 52.87165069580078)","(63.24757766723633, 176.20518493652344, 53.49164581298828)",POINT (0.6829472184181213 0.1357822567224503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64488012782,6264156604,1,1,"(0.6785811185836792, 0.1341429352760315)","(0.6944125294685364, 0.13036030530929565)",1,1,2.9279022216796875,2.84912109375,"(-23.023746490478516, -6.807665824890137, 615.3690795898438)","(41.455528259277344, -1.9991964101791382, 607.7584838867188)","(60.08463668823242, 175.6529083251953, 53.290645599365234)","(65.55481719970703, 176.34373474121094, 53.542118072509766)",POINT (0.6864968240261078 0.1322516202926636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64488029449,6264173270,1,1,"(0.679966390132904, 0.1445019543170929)","(0.691892147064209, 0.12944501638412476)",1,1,2.933868408203125,2.8455352783203125,"(-23.133068084716797, -6.802710056304932, 615.47705078125)","(41.34429168701172, -1.9548193216323853, 607.8338012695312)","(60.56329345703125, 173.760986328125, 52.60199737548828)","(64.68392181396484, 176.5109405517578, 53.60287857055664)",POINT (0.6859292685985565 0.1369734853506088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,12,64488046116,6264189937,1,1,"(0.5032487511634827, 0.14248530566692352)","(0.5449890494346619, 0.14734502136707306)",1,1,2.915802001953125,2.82666015625,"(-23.652240753173828, -6.835803508758545, 615.7861328125)","(40.800193786621094, -1.945021629333496, 607.7979125976562)","(-0.4971329867839813, 174.12928771972656, 52.7360954284668)","(13.925220489501953, 173.2417449951172, 52.41301345825195)",POINT (0.5241189002990723 0.1449151635169983),,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,12,64488062784,6264206604,1,1,"(0.4382944405078888, 0.16843101382255554)","(0.44940194487571716, 0.16625617444515228)",1,1,2.89044189453125,2.81549072265625,"(-24.09424591064453, -6.910449028015137, 615.89013671875)","(40.26312255859375, -1.955267310142517, 607.894287109375)","(-22.940488815307617, 169.39064025878906, 51.011356353759766)","(-19.102561950683594, 169.78785705566406, 51.155941009521484)",POINT (0.443848192691803 0.1673435941338539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,5,12,64488079450,6264223270,1,1,"(0.4281863868236542, 0.1719399392604828)","(0.4514889419078827, 0.16012915968894958)",1,1,2.8796844482421875,2.8091278076171875,"(-24.2858829498291, -6.924469947814941, 616.0123291015625)","(40.06291961669922, -1.9097200632095337, 608.0006103515625)","(-26.43307113647461, 168.7498016357422, 50.7780876159668)","(-18.381446838378906, 170.90689086914062, 51.563201904296875)",POINT (0.4398376643657684 0.1660345494747162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
