,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,23,6,83701386101,1888730651,1,1,"(0.591619074344635, 0.6874974966049194)","(0.5299848914146423, 0.6271651387214661)",1,1,2.4027557373046875,2.3623199462890625,"(-59.322410583496094, -86.31318664550781, 620.820068359375)","(6.875993251800537, -81.60123443603516, 627.9346313476562)","(30.03704071044922, 74.59003448486328, 16.506742477416992)","(8.74087905883789, 85.60894012451172, 20.517295837402344)",POINT (0.5608019828796387 0.6573313176631927),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,23,6,83701402768,1888747317,1,1,"(0.567166268825531, 0.5888051986694336)","(0.4962295591831207, 0.5375197529792786)",1,1,2.3992462158203125,2.381805419921875,"(-59.575157165527344, -86.09980010986328, 620.3408813476562)","(6.576605796813965, -81.27619934082031, 627.5267944335938)","(21.588003158569336, 92.6148681640625, 23.067251205444336)","(-2.9224395751953125, 101.98149108886719, 26.476398468017578)",POINT (0.5316979140043259 0.5631624758243561),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,6,83701419435,1888763984,1,1,"(0.5309323072433472, 0.49402865767478943)","(0.49713268876075745, 0.41298049688339233)",1,1,2.44085693359375,2.3689422607421875,"(-59.826698303222656, -85.84994506835938, 620.1427001953125)","(6.190736293792725, -80.98655700683594, 628.1446533203125)","(9.068231582641602, 109.92454528808594, 29.367483139038086)","(-2.6103851795196533, 124.72691345214844, 34.755130767822266)",POINT (0.5140324980020523 0.4535045772790909),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,6,83701436103,1888780651,1,1,"(0.5201374888420105, 0.3555173873901367)","(0.482157826423645, 0.27757418155670166)",1,1,2.487884521484375,2.3456268310546875,"(-60.1590576171875, -85.72949981689453, 620.3621826171875)","(5.774631023406982, -80.65538024902344, 627.6946411132812)","(5.3383564949035645, 135.22181701660156, 38.57487487792969)","(-7.784574508666992, 149.4571075439453, 43.7561149597168)",POINT (0.5011476576328278 0.3165457844734192),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,23,6,83701452774,1888797322,1,1,"(0.5277646780014038, 0.2785927355289459)","(0.48325836658477783, 0.21102093160152435)",1,1,2.468734741210937,2.375579833984375,"(-60.43476104736328, -85.6495132446289, 620.1790161132812)","(5.470035076141357, -80.51283264160156, 627.61279296875)","(7.9737372398376465, 149.27105712890625, 43.68846893310547)","(-7.404310703277588, 161.61215209960938, 48.180267333984375)",POINT (0.5055115222930908 0.2448068335652351),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,6,83701469440,1888813987,1,1,"(0.5176562070846558, 0.29907774925231934)","(0.4762287139892578, 0.1971927136182785)",1,1,2.503875732421875,2.368682861328125,"(-60.68403625488281, -85.75677490234375, 619.8150634765625)","(5.244654655456543, -80.51406860351562, 627.5521240234375)","(4.481001853942871, 145.52972412109375, 42.326778411865234)","(-9.83324146270752, 164.1376953125, 49.099483489990234)",POINT (0.4969424605369568 0.2481352314352989),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,6,83701486108,1888830654,1,1,"(0.5244629979133606, 0.29747241735458374)","(0.47091877460479736, 0.2237992137670517)",1,1,2.5115966796875,2.377899169921875,"(-60.96283721923828, -85.89053344726562, 619.7176513671875)","(5.030728816986084, -80.49195098876953, 627.2073974609375)","(6.83293342590332, 145.82293701171875, 42.43345260620117)","(-11.667959213256836, 159.2783660888672, 47.330841064453125)",POINT (0.497690886259079 0.2606358155608177),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,6,83701502774,1888847320,1,1,"(0.5249875783920288, 0.28583380579948425)","(0.46525245904922485, 0.2339518666267395)",1,1,2.473480224609375,2.363189697265625,"(-61.19302749633789, -85.97866821289062, 619.6520385742188)","(4.847585678100586, -80.46788787841797, 626.8836669921875)","(7.014176368713379, 147.94859313964844, 43.20705795288086)","(-13.625814437866211, 157.4241180419922, 46.655948638916016)",POINT (0.4951200187206268 0.2598928362131119),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,6,83701519442,1888863987,1,1,"(0.5285898447036743, 0.2824685573577881)","(0.46206429600715637, 0.24468842148780823)",1,1,2.4814605712890625,2.36712646484375,"(-61.397666931152344, -86.11129760742188, 619.4873657226562)","(4.673163414001465, -80.4590072631836, 626.582763671875)","(8.258842468261719, 148.56320190429688, 43.430789947509766)","(-14.727407455444336, 155.46322631835938, 45.9422492980957)",POINT (0.4953270703554153 0.2635784894227982),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,23,6,83701536109,1888880654,1,1,"(0.5254988074302673, 0.2872237265110016)","(0.46565431356430054, 0.24844585359096527)",1,1,2.473983764648437,2.334869384765625,"(-61.573951721191406, -86.15870666503906, 619.38720703125)","(4.527555465698242, -80.46609497070312, 626.3886108398438)","(7.19082498550415, 147.6947479248047, 43.11466979980469)","(-13.486955642700195, 154.77699279785156, 45.692447662353516)",POINT (0.4955765604972839 0.2678347900509834),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
