,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,29,30,757723490992,2286342339,1,1,"(0.5191203355789185, 0.5588880777359009)","(0.4938695728778839, 0.5732496976852417)",1,1,2.7515869140625,2.4756622314453125,"(-53.900569915771484, -64.59098815917969, 583.1204833984375)","(10.792573928833008, -70.54300689697266, 587.386474609375)","(4.986910820007324, 98.07882690429688, 25.055984497070312)","(-3.737870931625366, 95.45587158203125, 24.101299285888672)",POINT (0.5064949542284012 0.5660688877105713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723507665,2286359012,1,1,"(0.5113021731376648, 0.5400490164756775)","(0.5009413361549377, 0.5626481175422668)",1,1,2.748641967773437,2.462310791015625,"(-53.949485778808594, -64.59182739257812, 583.1221923828125)","(10.7476806640625, -70.5130615234375, 587.2919311523438)","(2.285513162612915, 101.51953125, 26.308307647705078)","(-1.2944077253341675, 97.39212036132812, 24.806039810180664)",POINT (0.5061217546463013 0.5513485670089722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723524333,2286375679,1,1,"(0.5148465633392334, 0.5610864758491516)","(0.498240202665329, 0.5696757435798645)",1,1,2.762664794921875,2.468414306640625,"(-53.990325927734375, -64.61116027832031, 583.133056640625)","(10.710469245910645, -70.51551818847656, 587.2555541992188)","(3.5102121829986572, 97.67731475830078, 24.90984535217285)","(-2.227714776992798, 96.10861206054688, 24.338886260986328)",POINT (0.5065433830022812 0.5653811097145081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723540998,2286392345,1,1,"(0.5145348906517029, 0.5576327443122864)","(0.4987145960330963, 0.5710765719413757)",1,1,2.76934814453125,2.495590209960937,"(-54.012168884277344, -64.61666870117188, 583.0438232421875)","(10.68931770324707, -70.51923370361328, 587.2176513671875)","(3.4025211334228516, 98.30809783935547, 25.13945198059082)","(-2.063810348510742, 95.85277557373047, 24.24576759338379)",POINT (0.5066247433423996 0.564354658126831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723557666,2286409012,1,1,"(0.510783314704895, 0.5469575524330139)","(0.4939700961112976, 0.5713073015213013)",1,1,2.7851104736328125,2.4988555908203125,"(-54.02925491333008, -64.64375305175781, 583.05029296875)","(10.680917739868164, -70.54359436035156, 587.2271728515625)","(2.1062562465667725, 100.2577896118164, 25.849056243896484)","(-3.703138589859009, 95.81063842773438, 24.23042106628418)",POINT (0.5023767054080963 0.5591324269771576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723574332,2286425678,1,1,"(0.5177051424980164, 0.5509228110313416)","(0.4889222979545593, 0.5836032629013062)",1,1,2.794540405273437,2.530746459960937,"(-54.02389144897461, -64.65977478027344, 583.060791015625)","(10.687715530395508, -70.55986022949219, 587.17041015625)","(4.497931957244873, 99.53357696533203, 25.585468292236328)","(-5.447271347045898, 93.56494140625, 23.413049697875977)",POINT (0.5033137202262878 0.5672630369663239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723590999,2286442345,1,1,"(0.5170449614524841, 0.5522588491439819)","(0.5034306645393372, 0.598630964756012)",1,1,2.810165405273437,2.5454864501953125,"(-54.001827239990234, -64.67327117919922, 582.9309692382812)","(10.70048999786377, -70.58037567138672, 587.0838623046875)","(4.269815444946289, 99.28958129882812, 25.496662139892578)","(-0.4342876374721527, 90.8203353881836, 22.41408920288086)",POINT (0.5102378129959106 0.575444906949997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723607666,2286459012,1,1,"(0.5191075801849365, 0.5537870526313782)","(0.49827930331230164, 0.5650869607925415)",1,1,2.811492919921875,2.5258331298828125,"(-53.977691650390625, -64.67344665527344, 582.8772583007812)","(10.721338272094727, -70.59407043457031, 587.0452270507812)","(4.982512950897217, 99.01045989990234, 25.39509391784668)","(-2.2141990661621094, 96.94668579101562, 24.64388656616211)",POINT (0.5086934417486191 0.5594370067119598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723624336,2286475681,1,1,"(0.5191981792449951, 0.5458254218101501)","(0.49773985147476196, 0.5758536458015442)",1,1,2.813827514648437,2.5240020751953125,"(-53.95234298706055, -64.68220520019531, 582.8157958984375)","(10.74813175201416, -70.60946655273438, 586.94921875)","(5.013796329498291, 100.46456146240234, 25.924299240112305)","(-2.400592088699341, 94.98030090332031, 23.92822265625)",POINT (0.5084690153598785 0.5608395338058472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723641001,2286492347,1,1,"(0.518103301525116, 0.5571625232696533)","(0.49524277448654175, 0.5814052224159241)",1,1,2.8242645263671875,2.532989501953125,"(-53.91602325439453, -64.67314147949219, 582.7354736328125)","(10.781108856201172, -70.60538482666016, 586.9481201171875)","(4.635501861572266, 98.39398193359375, 25.170705795288086)","(-3.263392686843872, 93.96638488769531, 23.559167861938477)",POINT (0.5066730380058289 0.5692838728427887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723657669,2286509014,1,1,"(0.5211037397384644, 0.5493077635765076)","(0.49893608689308167, 0.5839420557022095)",1,1,2.8293609619140625,2.526763916015625,"(-53.88272476196289, -64.67472839355469, 582.7034301757812)","(10.816885948181152, -70.60604095458984, 586.908203125)","(5.672243595123291, 99.82855224609375, 25.692825317382812)","(-1.987259030342102, 93.50303649902344, 23.390567779541016)",POINT (0.510019913315773 0.5666249096393585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723674334,2286525680,1,1,"(0.5174509286880493, 0.5417068004608154)","(0.5006080865859985, 0.5686857104301453)",1,1,2.81988525390625,2.5015411376953125,"(-53.838253021240234, -64.66192626953125, 582.7098999023438)","(10.864357948303223, -70.60078430175781, 586.8590087890625)","(4.4100823402404785, 101.2167739868164, 26.198081970214844)","(-1.409558653831482, 96.28941345214844, 24.40471839904785)",POINT (0.5090295076370239 0.5551962554454803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723691001,2286542347,1,1,"(0.5188361406326294, 0.5474427938461304)","(0.49743738770484924, 0.5724974870681763)",1,1,2.835311889648437,2.5204010009765625,"(-53.78493881225586, -64.65464782714844, 582.6904907226562)","(10.911421775817871, -70.61558532714844, 586.7908325195312)","(4.888706684112549, 100.1691665649414, 25.816802978515625)","(-2.5051064491271973, 95.59324645996094, 24.151317596435547)",POINT (0.5081367641687393 0.5599701404571533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723707669,2286559014,1,1,"(0.5236977934837341, 0.5500008463859558)","(0.4974697232246399, 0.5803675055503845)",1,1,2.8248748779296875,2.5174102783203125,"(-53.7159538269043, -64.61263275146484, 582.5960083007812)","(10.97543716430664, -70.61209106445312, 586.8081665039062)","(6.568534851074219, 99.70197296142578, 25.646743774414062)","(-2.4939193725585938, 94.15589141845703, 23.628164291381836)",POINT (0.510583758354187 0.5651841759681702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723724335,2286575680,1,1,"(0.5196181535720825, 0.5497086048126221)","(0.49538207054138184, 0.5707912445068359)",1,1,2.8186187744140625,2.4984130859375,"(-53.65740203857422, -64.61468505859375, 582.6156005859375)","(11.044085502624512, -70.6318359375, 586.7959594726562)","(5.1589179039001465, 99.7553482055664, 25.666210174560547)","(-3.215261459350586, 95.90487670898438, 24.264705657958984)",POINT (0.5075001120567322 0.560249924659729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723741002,2286592347,1,1,"(0.5177173614501953, 0.5455405116081238)","(0.49808889627456665, 0.5836485028266907)",1,1,2.7895050048828125,2.4922637939453125,"(-53.58826446533203, -64.59169006347656, 582.5887451171875)","(11.111103057861328, -70.62458038330078, 586.7073974609375)","(4.502129077911377, 100.51658630371094, 25.943269729614258)","(-2.279998540878296, 93.55667114257812, 23.410037994384766)",POINT (0.507903128862381 0.5645945072174072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,30,757723757673,2286609018,1,1,"(0.5140012502670288, 0.5491659045219421)","(0.49764928221702576, 0.5900431871414185)",1,1,2.7932891845703125,2.4954833984375,"(-53.52174377441406, -64.59427642822266, 582.571044921875)","(11.173690795898438, -70.64102172851562, 586.6766357421875)","(3.218125581741333, 99.85444641113281, 25.702272415161133)","(-2.431880235671997, 92.38875579833984, 22.98499298095703)",POINT (0.5058252662420273 0.5696045458316803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
