,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,11,5,65030779170,1229648150,1,1,"(0.45258453488349915, 0.5913966298103333)","(0.4169664680957794, 0.6830669641494751)",1,1,2.856475830078125,2.613006591796875,"(-53.47471618652344, -26.480825424194336, 663.530517578125)","(11.305126190185547, -26.832347869873047, 666.998046875)","(-16.16046714782715, 92.36001586914062, 22.97450828552246)","(-28.503429412841797, 75.56863403320312, 16.862951278686523)",POINT (0.4347755014896393 0.6372317969799042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,5,65030795837,1229664817,1,1,"(0.4622267782688141, 0.6046229600906372)","(0.40895891189575195, 0.6941810250282288)",1,1,2.86920166015625,2.61529541015625,"(-53.47104263305664, -26.474376678466797, 663.678955078125)","(11.337890625, -26.833200454711914, 667.267578125)","(-12.819079399108887, 89.93732452392578, 22.092708587646484)","(-31.278331756591797, 73.53285217285156, 16.122005462646484)",POINT (0.435592845082283 0.649401992559433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,5,65030812504,1229681483,1,1,"(0.4623152017593384, 0.5850867629051208)","(0.40424054861068726, 0.6686484217643738)",1,1,2.8428192138671875,2.6198883056640625,"(-53.46454620361328, -26.46230697631836, 663.7664794921875)","(11.367082595825195, -26.835758209228516, 667.5740966796875)","(-12.788433074951172, 93.51579284667969, 23.395227432250977)","(-32.91342544555664, 78.20970153808594, 17.82423210144043)",POINT (0.4332778751850128 0.6268675923347473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,5,65030829171,1229698150,1,1,"(0.45524635910987854, 0.5976834297180176)","(0.39992448687553406, 0.6713526844978333)",1,1,2.854278564453125,2.6005859375,"(-53.443416595458984, -26.461111068725586, 663.8314208984375)","(11.39830493927002, -26.837900161743164, 667.696533203125)","(-15.238044738769531, 91.20844268798828, 22.555381774902344)","(-34.40909957885742, 77.71434783935547, 17.64393424987793)",POINT (0.4275854229927063 0.6345180571079254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,5,65030845838,1229714816,1,1,"(0.45924538373947144, 0.5872913599014282)","(0.41944873332977295, 0.6723167300224304)",1,1,2.827056884765625,2.58135986328125,"(-53.403831481933594, -26.427513122558594, 663.7267456054688)","(11.419419288635254, -26.824996948242188, 667.6220703125)","(-13.852237701416016, 93.1119613647461, 23.248241424560547)","(-27.64322853088379, 77.53778076171875, 17.579633712768555)",POINT (0.4393470585346222 0.6298040449619293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,5,65030862505,1229731483,1,1,"(0.4554736018180847, 0.36343374848365784)","(0.4194789230823517, 0.2970393896102905)",1,1,2.8607177734375,2.4097137451171875,"(-53.27235794067383, -26.08159065246582, 663.5254516601562)","(11.35413646697998, -26.530214309692383, 667.501708984375)","(-15.159305572509766, 134.11627197265625, 38.172550201416016)","(-27.632774353027344, 146.2777862548828, 42.599029541015625)",POINT (0.4374762624502182 0.3302365690469742),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,5,65030879176,1229748154,1,1,"(0.4555965065956116, 0.20248115062713623)","(0.4348409175872803, 0.22012829780578613)",1,1,2.7960205078125,2.4831695556640625,"(-53.0914306640625, -25.841876983642578, 663.7763671875)","(11.314167022705078, -26.277591705322266, 667.4044799804688)","(-15.11671257019043, 163.59815979003906, 48.903106689453125)","(-22.309280395507812, 160.36572265625, 47.726558685302734)",POINT (0.4452187120914459 0.2113047242164612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,5,65030895844,1229764821,1,1,"(0.46121951937675476, 0.19634920358657837)","(0.4238918423652649, 0.1905825436115265)",1,1,2.8010711669921875,2.485214233398437,"(-53.06329345703125, -25.838573455810547, 663.558837890625)","(11.366296768188477, -26.328182220458984, 667.599609375)","(-13.168115615844727, 164.72134399414062, 49.3118896484375)","(-26.103527069091797, 165.7776336669922, 49.696372985839844)",POINT (0.4425556808710098 0.1934658735990524),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,11,5,65030912510,1229781487,1,1,"(0.4538090229034424, 0.09518054127693176)","(0.4324840009212494, 0.20183776319026947)",1,1,2.6600494384765625,2.505889892578125,"(-53.10010528564453, -25.86436653137207, 663.7017822265625)","(11.42312240600586, -26.366411209106445, 667.6449584960938)","(-15.736143112182617, 183.25254821777344, 56.05666732788086)","(-23.126047134399414, 163.71600341796875, 48.94599533081055)",POINT (0.4431465119123459 0.1485091522336006),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,11,5,65030929176,1229798153,1,1,"(0.45815908908843994, 0.18799686431884766)","(0.4326454997062683, 0.214218869805336)",1,1,2.798370361328125,2.485748291015625,"(-53.088348388671875, -25.867286682128906, 663.6409912109375)","(11.458993911743164, -26.35955047607422, 667.0418090820312)","(-14.228679656982422, 166.2512664794922, 49.86870574951172)","(-23.070068359375, 161.4481201171875, 48.12055206298828)",POINT (0.4454022943973541 0.2011078670620918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
