,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,36,3,341898427491,713855822,1,1,"(0.5065342783927917, 0.7970267534255981)","(0.49883797764778137, 0.8162156343460083)",1,1,2.841659545898437,2.759765625,"(-57.80414581298828, 17.035308837890625, 470.10150146484375)","(3.2900261878967285, 18.33449935913086, 477.95721435546875)","(0.6381032466888428, 54.585941314697266, 9.225896835327148)","(-2.0211639404296875, 51.08134078979492, 7.950334548950195)",POINT (0.5026861280202866 0.8066211938858032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,3,341898444158,713872489,1,1,"(0.5080003142356873, 0.7858788967132568)","(0.5045273303985596, 0.8152958154678345)",1,1,2.8620758056640625,2.72613525390625,"(-57.8776741027832, 16.998767852783203, 470.0885009765625)","(3.2085413932800293, 18.35088348388672, 478.03387451171875)","(1.144653558731079, 56.62198257446289, 9.966894149780273)","(-0.05534696951508522, 51.24934387207031, 8.011452674865723)",POINT (0.5062638223171234 0.8005873560905457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,3,341898460825,713889155,1,1,"(0.5066087245941162, 0.820469856262207)","(0.5027784705162048, 0.8131353259086609)",1,1,2.859222412109375,2.7491607666015625,"(-57.94401550292969, 17.006792068481445, 469.92620849609375)","(3.1264586448669434, 18.38030242919922, 478.17376708984375)","(0.6638267636299133, 50.304378509521484, 7.667486667633057)","(-0.6596189141273499, 51.643924713134766, 8.15510368347168)",POINT (0.5046935975551605 0.816802591085434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,3,341898477492,713905822,1,1,"(0.498096764087677, 0.8175528645515442)","(0.49956583976745605, 0.8234050869941711)",1,1,2.851043701171875,2.74029541015625,"(-58.02519226074219, 16.98944091796875, 470.073486328125)","(3.037872791290283, 18.37778091430664, 477.97125244140625)","(-2.2772719860076904, 50.83711624145508, 7.861432075500488)","(-1.7696696519851685, 49.768280029296875, 7.472436904907227)",POINT (0.4988313019275665 0.8204789757728577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,3,341898494159,713922489,1,1,"(0.4745467007160187, 0.8050419092178345)","(0.49909546971321106, 0.8123001456260681)",1,1,2.844223022460937,2.7162017822265625,"(-58.09138488769531, 16.974905014038086, 469.49853515625)","(2.860173225402832, 18.445375442504883, 477.985107421875)","(-10.41441535949707, 53.12210464477539, 8.693070411682129)","(-1.9321928024291992, 51.79646682739258, 8.210588455200195)",POINT (0.4868210852146149 0.8086710274219513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,36,3,341898510826,713939155,1,1,"(0.3656177520751953, 0.5878785252571106)","(0.39701926708221436, 0.5970687866210938)",1,1,2.90838623046875,2.777694702148437,"(-58.645599365234375, 17.371753692626953, 470.22412109375)","(2.2680587768554688, 18.834444046020508, 477.96209716796875)","(-48.05211639404297, 92.78409576416016, 23.128881454467773)","(-37.20210647583008, 91.10562133789062, 22.51797103881836)",POINT (0.3813185095787048 0.5924736559391022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898527499,713955828,1,1,"(0.28395283222198486, 0.3682328462600708)","(0.32335972785949707, 0.33260101079940796)",1,1,2.9224395751953125,2.822998046875,"(-59.058433532714844, 17.84442901611328, 470.5590515136719)","(1.5493406057357788, 19.42890167236328, 478.40692138671875)","(-76.26941680908203, 132.89950561523438, 37.729637145996094)","(-62.6533317565918, 139.40716552734375, 40.098289489746094)",POINT (0.303656280040741 0.3504169285297394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,36,3,341898544167,713972495,1,1,"(0.25782930850982666, 0.28069061040878296)","(0.28938281536102295, 0.24269692599773407)",1,1,2.9253387451171875,2.8590545654296875,"(-59.26325607299805, 18.097064971923828, 470.39105224609375)","(1.2254159450531006, 19.748207092285156, 478.6606750488281)","(-85.2957534790039, 148.88792419433594, 43.54896545410156)","(-74.39321899414062, 155.82696533203125, 46.074588775634766)",POINT (0.2736060619354248 0.2616937682032585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898560834,713989162,1,1,"(0.27289050817489624, 0.27570462226867676)","(0.2817603647708893, 0.24098415672779083)",1,1,2.9557037353515625,2.874176025390625,"(-59.52362060546875, 18.06157684326172, 470.5613098144531)","(1.1283276081085205, 19.7441463470459, 478.4832763671875)","(-80.09172821044922, 149.7985382080078, 43.880435943603516)","(-77.02696228027344, 156.13978576660156, 46.18842697143555)",POINT (0.2773254364728928 0.2583443894982338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898577501,714005828,1,1,"(0.2693020701408386, 0.27594783902168274)","(0.2759166955947876, 0.24768342077732086)",1,1,2.96185302734375,2.8607330322265625,"(-59.719017028808594, 18.049358367919922, 470.422607421875)","(0.9669538140296936, 19.802879333496094, 478.36785888671875)","(-81.33161926269531, 149.75411987304688, 43.864261627197266)","(-79.04610443115234, 154.91624450683594, 45.74311828613281)",POINT (0.2726093828678131 0.2618156298995018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898594168,714022495,1,1,"(0.2745831608772278, 0.2863911986351013)","(0.2826295793056488, 0.26153430342674255)",1,1,2.9666748046875,2.8772125244140625,"(-59.9693603515625, 18.054588317871094, 470.5760192871094)","(0.7721967101097107, 19.89675521850586, 478.3291320800781)","(-79.50686645507812, 147.8468017578125, 43.16999435424805)","(-76.72663116455078, 152.38656616210938, 44.8223876953125)",POINT (0.2786063700914383 0.2739627510309219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898610836,714039162,1,1,"(0.2649592161178589, 0.285319447517395)","(0.28738218545913696, 0.2536226212978363)",1,1,2.930633544921875,2.8972320556640625,"(-60.1661376953125, 18.030454635620117, 470.3265075683594)","(0.5663957595825195, 19.960500717163086, 478.49468994140625)","(-82.83218383789062, 148.0425262451172, 43.24127960205078)","(-75.08448028564453, 153.83152770996094, 45.34831237792969)",POINT (0.2761707007884979 0.2694710344076157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898627503,714055829,1,1,"(0.2664288580417633, 0.27704718708992004)","(0.2918749451637268, 0.2502119243144989)",1,1,2.962020874023437,2.8854522705078125,"(-60.44091033935547, 18.02767562866211, 470.5635986328125)","(0.323367714881897, 20.009746551513672, 478.15118408203125)","(-82.32438659667969, 149.55332946777344, 43.79121398925781)","(-73.5321273803711, 154.45445251464844, 45.57501983642578)",POINT (0.2791519016027451 0.2636295557022095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898644171,714072496,1,1,"(0.26499029994010925, 0.274425745010376)","(0.28571373224258423, 0.2559206783771515)",1,1,2.9684600830078125,2.8984527587890625,"(-60.67463684082031, 18.002574920654297, 470.5701904296875)","(0.11870167404413223, 20.08066177368164, 477.9473876953125)","(-82.82144927978516, 150.03211975097656, 43.965423583984375)","(-75.66097259521484, 153.41180419921875, 45.195587158203125)",POINT (0.2753520160913467 0.2651732116937637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898660841,714089166,1,1,"(0.2778280973434448, 0.2893790602684021)","(0.2790137529373169, 0.24171285331249237)",1,1,2.95892333984375,2.891448974609375,"(-60.983848571777344, 18.029338836669922, 471.001708984375)","(-0.08766867220401764, 20.093585968017578, 477.74371337890625)","(-78.38566589355469, 147.3011016845703, 42.97138595581055)","(-77.97599029541016, 156.00668334960938, 46.1400260925293)",POINT (0.2784209251403809 0.2655459567904472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898677506,714105830,1,1,"(0.2776332199573517, 0.28680112957954407)","(0.2840135097503662, 0.27271172404289246)",1,1,2.9740142822265625,2.901702880859375,"(-61.21839904785156, 18.017654418945312, 471.0199279785156)","(-0.30830949544906616, 20.176273345947266, 477.75396728515625)","(-78.4530029296875, 147.77191162109375, 43.142791748046875)","(-76.24844360351562, 150.3451690673828, 44.079345703125)",POINT (0.280823364853859 0.2797564268112183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898694173,714122497,1,1,"(0.27845585346221924, 0.28253164887428284)","(0.2808803617954254, 0.27536559104919434)",1,1,2.9875640869140625,2.904205322265625,"(-61.470069885253906, 18.049427032470703, 471.3140563964844)","(-0.5121020078659058, 20.24122428894043, 477.7657470703125)","(-78.16876220703125, 148.5516815185547, 43.42659378051758)","(-77.3310317993164, 149.86045837402344, 43.90297317504883)",POINT (0.2796681076288223 0.2789486199617386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898710841,714139164,1,1,"(0.27372413873672485, 0.2863227128982544)","(0.2813170850276947, 0.2599431574344635)",1,1,2.985504150390625,2.9111328125,"(-61.66149139404297, 18.030542373657227, 471.174560546875)","(-0.7040005922317505, 20.28075408935547, 477.8663330078125)","(-79.80368041992188, 147.8592987060547, 43.174564361572266)","(-77.18013000488281, 152.6771697998047, 44.928157806396484)",POINT (0.2775206118822098 0.273132935166359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898727507,714155830,1,1,"(0.2774696946144104, 0.2829264998435974)","(0.2749524712562561, 0.2576306164264679)",1,1,2.9773101806640625,2.9093780517578125,"(-61.89680480957031, 18.049034118652344, 471.26904296875)","(-0.8931346535682678, 20.326736450195312, 477.6374206542969)","(-78.5094985961914, 148.4795684814453, 43.40033721923828)","(-79.37926483154297, 153.09951782226562, 45.0818977355957)",POINT (0.2762110829353332 0.2702785581350326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,36,3,341898744175,714172497,1,1,"(0.33377450704574585, 0.2327265590429306)","(0.373444139957428, 0.22017009556293488)",1,1,3.000274658203125,2.928070068359375,"(-61.7480354309082, 18.099367141723633, 471.07000732421875)","(-0.8454742431640625, 20.464223861694336, 477.8645935058594)","(-59.05476760864258, 157.64791870117188, 46.737361907958984)","(-45.34790802001953, 159.94117736816406, 47.572078704833984)",POINT (0.3536093235015869 0.2264483273029327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898760842,714189164,1,1,"(0.3844998776912689, 0.24495503306388855)","(0.3904885947704315, 0.2148054540157318)",1,1,2.96661376953125,2.885848999023437,"(-61.75192642211914, 18.198083877563477, 471.5610656738281)","(-0.7836388349533081, 20.562625885009766, 478.02996826171875)","(-41.52785873413086, 155.41455078125, 45.92448425292969)","(-39.458621978759766, 160.9209747314453, 47.928653717041016)",POINT (0.3874942362308502 0.2298802435398102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898777509,714205831,1,1,"(0.37592318654060364, 0.2355015128850937)","(0.39271727204322815, 0.2172909677028656)",1,1,2.954132080078125,2.87725830078125,"(-61.92228317260742, 18.18395233154297, 471.4649658203125)","(-0.9745162725448608, 20.57330322265625, 478.04083251953125)","(-44.4913330078125, 157.14109802246094, 46.55292892456055)","(-38.68854904174805, 160.46701049804688, 47.76347351074219)",POINT (0.3843202292919159 0.2263962402939796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898794181,714222502,1,1,"(0.3739909529685974, 0.22868655622005463)","(0.39044487476348877, 0.21383650600910187)",1,1,2.9621124267578125,2.8822784423828125,"(-62.09117126464844, 18.167879104614258, 471.5348205566406)","(-1.131490707397461, 20.599061965942383, 477.92498779296875)","(-45.15896224975586, 158.38577270507812, 47.00591278076172)","(-39.473731994628906, 161.09793090820312, 47.99308395385742)",POINT (0.3822179138660431 0.2212615311145782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898810848,714239169,1,1,"(0.3765203654766083, 0.2273585945367813)","(0.39088428020477295, 0.21540705859661102)",1,1,2.9475860595703125,2.87994384765625,"(-62.24980926513672, 18.158218383789062, 471.6803894042969)","(-1.2487742900848389, 20.637468338012695, 478.19158935546875)","(-44.28498840332031, 158.6282958984375, 47.09423065185547)","(-39.32190704345703, 160.81109619140625, 47.88866424560547)",POINT (0.3837023228406906 0.2213828265666962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898827516,714255836,1,1,"(0.37259289622306824, 0.2167442888021469)","(0.392937570810318, 0.21786250174045563)",1,1,2.9440460205078125,2.8661651611328125,"(-62.34303283691406, 18.140274047851562, 471.5357360839844)","(-1.3928322792053223, 20.675552368164062, 478.126953125)","(-45.64203643798828, 160.56686401367188, 47.79978942871094)","(-38.6124267578125, 160.3626251220703, 47.72549057006836)",POINT (0.3827652335166931 0.2173033952713013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898844183,714272503,1,1,"(0.3723183572292328, 0.23246562480926514)","(0.39184343814849854, 0.21675054728984833)",1,1,2.9457244873046875,2.8723907470703125,"(-62.468177795410156, 18.156585693359375, 471.79010009765625)","(-1.4907807111740112, 20.709518432617188, 478.1645812988281)","(-45.73689270019531, 157.69557189941406, 46.754722595214844)","(-38.990474700927734, 160.5657196044922, 47.799373626708984)",POINT (0.3820808976888657 0.2246080860495567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,3,341898860850,714289169,1,1,"(0.3753930330276489, 0.23043744266033173)","(0.3946610689163208, 0.2196522355079651)",1,1,2.9236602783203125,2.870758056640625,"(-62.56740188598633, 18.159618377685547, 471.71917724609375)","(-1.595323085784912, 20.74887466430664, 478.2138671875)","(-44.67451477050781, 158.06597900390625, 46.88957595825195)","(-38.01692581176758, 160.03578186035156, 47.6064453125)",POINT (0.3850270509719849 0.2250448390841484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
