,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,51,5,603999512806,9224974444,1,1,"(0.48385047912597656, 0.70263671875)","(0.43312814831733704, 0.6815972328186035)",1,1,2.7213897705078125,2.71893310546875,"(-49.5168571472168, -19.278043746948242, 635.8912353515625)","(6.750148773193359, -19.59981346130371, 634.23681640625)","(-7.199723720550537, 71.82504272460938, 15.500382423400879)","(-24.72556495666504, 75.66761016845703, 16.899036407470703)",POINT (0.4584893137216568 0.6921169757843018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,51,5,603999529474,9224991111,1,1,"(0.4713965654373169, 0.43791353702545166)","(0.4538295269012451, 0.4537917971611023)",1,1,2.636627197265625,2.81207275390625,"(-49.5350341796875, -19.312049865722656, 636.046630859375)","(6.734559059143066, -19.637142181396484, 634.1485595703125)","(-11.502869606018066, 120.17323303222656, 33.09769058227539)","(-17.572715759277344, 117.27326202392578, 32.042236328125)",POINT (0.462613046169281 0.445852667093277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999546141,9225007778,1,1,"(0.4635479152202606, 0.3906124532222748)","(0.47550588846206665, 0.36683565378189087)",1,1,2.6536102294921875,2.8656158447265625,"(-49.563751220703125, -19.328266143798828, 636.019775390625)","(6.69468879699707, -19.645122528076172, 634.2154541015625)","(-14.214760780334473, 128.81214904785156, 36.242008209228516)","(-10.082985877990723, 133.1546630859375, 37.82255935668945)",POINT (0.4695269018411636 0.3787240535020828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999562812,9225024448,1,1,"(0.48149561882019043, 0.3750745356082916)","(0.48164305090904236, 0.39019283652305603)",1,1,2.64227294921875,2.825439453125,"(-49.636959075927734, -19.40087127685547, 636.1220703125)","(6.638798236846924, -19.67969512939453, 634.1492309570312)","(-8.013375282287598, 131.6499481201172, 37.27486038208008)","(-7.962451457977295, 128.88877868652344, 36.26992416381836)",POINT (0.4815693348646164 0.3826336860656738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999579479,9225041115,1,1,"(0.48075464367866516, 0.38552820682525635)","(0.4732469916343689, 0.3992222249507904)",1,1,2.6414794921875,2.81793212890625,"(-49.69056701660156, -19.426345825195312, 636.5437622070312)","(6.619145393371582, -19.67449378967285, 634.1495361328125)","(-8.269414901733398, 129.74072265625, 36.57996368408203)","(-10.863487243652344, 127.23969268798828, 35.66964340209961)",POINT (0.477000817656517 0.3923752158880234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999596147,9225057782,1,1,"(0.47558048367500305, 0.39575210213661194)","(0.4619998633861542, 0.40333372354507446)",1,1,2.60723876953125,2.845199584960937,"(-49.70648193359375, -19.425235748291016, 635.6363525390625)","(6.582892894744873, -19.665620803833008, 634.0842895507812)","(-10.057221412658691, 127.87345886230469, 35.90034103393555)","(-14.749659538269043, 126.48876953125, 35.39636993408203)",POINT (0.4687901735305786 0.3995429128408432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999612813,9225074448,1,1,"(0.4729838967323303, 0.4149264097213745)","(0.4734562337398529, 0.40744549036026)",1,1,2.587615966796875,2.778060913085937,"(-49.75758361816406, -19.375751495361328, 635.6287231445312)","(6.505503177642822, -19.589710235595703, 633.9532470703125)","(-10.954413414001465, 124.37153625488281, 34.6257209777832)","(-10.791203498840332, 125.73783111572266, 35.12300109863281)",POINT (0.4732200652360916 0.4111859500408173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999629481,9225091115,1,1,"(0.4760892987251282, 0.4123532474040985)","(0.4790267050266266, 0.4158417880535126)",1,1,2.5831451416015625,2.7926788330078125,"(-49.82184600830078, -19.317041397094727, 635.6631469726562)","(6.437173843383789, -19.49423599243164, 633.9983520507812)","(-9.881403923034668, 124.84150695800781, 34.79671859741211)","(-8.86645221710205, 124.2043685913086, 34.56483840942383)",POINT (0.4775580018758774 0.4140975177288055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999646149,9225107782,1,1,"(0.4788656234741211, 0.4014640748500824)","(0.4771310091018677, 0.42736172676086426)",1,1,2.60595703125,2.7653350830078125,"(-49.87192916870117, -19.218994140625, 635.6102294921875)","(6.406472206115723, -19.299571990966797, 634.1323852539062)","(-8.922125816345215, 126.83023071289062, 35.52069091796875)","(-9.52147388458252, 122.10037994384766, 33.799110412597656)",POINT (0.4779983162879944 0.4144129008054733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,5,603999662815,9225124448,1,1,"(0.4779292643070221, 0.4049142897129059)","(0.4693874418735504, 0.4248327612876892)",1,1,2.578369140625,2.7920379638671875,"(-49.91974639892578, -19.066431045532227, 636.303466796875)","(6.369207382202148, -19.106735229492188, 634.0882568359375)","(-9.24565601348877, 126.2000961303711, 35.291324615478516)","(-12.197062492370605, 122.56226348876953, 33.96723556518555)",POINT (0.4736583530902862 0.4148735255002976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
