,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,44,22,162055666904,2894013931,1,1,"(0.4056549370288849, 0.8569543957710266)","(0.4384523630142212, 0.9278632998466492)",1,1,3.129623413085937,3.4742584228515625,"(-78.89251708984375, -55.91258239746094, 696.5802001953125)","(-3.82034969329834, -68.46401977539062, 704.5499877929688)","(-34.218257904052734, 43.6409912109375, 5.2421650886535645)","(-22.885921478271484, 30.69039535522461, 0.5286070108413696)",POINT (0.422053650021553 0.8924088478088379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,22,162055683570,2894030597,1,1,"(0.38231611251831055, 0.868716299533844)","(0.4336770474910736, 0.9079594612121582)",1,1,3.135833740234375,3.497421264648437,"(-77.7223892211914, -55.07954788208008, 698.1293334960938)","(-2.9286210536956787, -68.55585479736328, 706.3704223632812)","(-42.282413482666016, 41.4928092956543, 4.460353374481201)","(-24.535917282104492, 34.32556915283203, 1.851653814315796)",POINT (0.4079965800046921 0.8883378803730011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,22,162055700236,2894047262,1,1,"(0.38442909717559814, 0.8509571552276611)","(0.4337701201438904, 0.9312939047813416)",1,1,3.121063232421875,3.513641357421875,"(-76.4051742553711, -54.08330535888672, 700.408203125)","(-1.8571172952651978, -68.4128189086914, 708.3785400390625)","(-41.55232620239258, 44.73626708984375, 5.64093017578125)","(-24.503747940063477, 30.063827514648438, 0.30055779218673706)",POINT (0.4090996086597443 0.8911255300045013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,22,162055716903,2894063929,1,1,"(0.4096701145172119, 0.8181553483009338)","(0.4269866943359375, 0.8924590349197388)",1,1,3.1607208251953125,3.551788330078125,"(-74.98030090332031, -52.926544189453125, 703.006591796875)","(-0.7219729423522949, -68.19810485839844, 711.0349731445312)","(-32.830909729003906, 50.72709655761719, 7.821328163146973)","(-26.847606658935547, 37.15652084350586, 2.8820693492889404)",POINT (0.4183284044265747 0.8553071916103363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,22,162055733568,2894080593,1,1,"(0.41504013538360596, 0.6200523376464844)","(0.46748775243759155, 0.7565678358078003)",1,1,3.1893768310546875,3.5734405517578125,"(-73.51814270019531, -51.65160369873047, 706.3670654296875)","(0.5170876979827881, -67.84603118896484, 714.818359375)","(-30.97543716430664, 86.90798950195312, 20.990137100219727)","(-12.853459358215332, 61.975250244140625, 11.915351867675781)",POINT (0.4412639439105988 0.6883100867271423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,22,162055750235,2894097260,1,1,"(0.4425879418849945, 0.4400632083415985)","(0.4726199507713318, 0.5346277952194214)",1,1,3.204940795898437,3.5319976806640625,"(-72.25981140136719, -50.43513107299805, 710.8427734375)","(1.5566685199737549, -67.37069702148438, 718.367919921875)","(-21.45697021484375, 119.7806396484375, 32.954742431640625)","(-11.080150604248047, 102.50965881347656, 26.668643951416016)",POINT (0.4576039463281632 0.48734550178051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,22,162056966978,2895313969,1,1,"(0.4123905897140503, 0.373779833316803)","(0.42905864119529724, 0.33804967999458313)",1,1,3.498886108398437,3.876754760742188,"(-85.39793395996094, -36.04006576538086, 682.2481689453125)","(-9.234029769897461, -41.509666442871094, 688.9697875976562)","(-31.89092445373535, 131.8863983154297, 37.360965728759766)","(-26.13169288635254, 138.41207885742188, 39.73600769042969)",POINT (0.4207246154546738 0.355914756655693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,22,162056983650,2895330641,1,1,"(0.39693784713745117, 0.3566417694091797)","(0.41424310207366943, 0.3516113758087158)",1,1,3.5210418701171875,3.87127685546875,"(-85.72496795654297, -36.13568878173828, 682.0556640625)","(-9.496712684631348, -41.58194351196289, 688.3731689453125)","(-37.230228424072266, 135.01644897460938, 38.500186920166016)","(-31.25082015991211, 135.9351806640625, 38.8345832824707)",POINT (0.4055904746055603 0.3541265726089478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,22,162057000318,2895347307,1,1,"(0.40821385383605957, 0.34024280309677124)","(0.4213111102581024, 0.30467307567596436)",1,1,3.5067138671875,3.83062744140625,"(-86.0794677734375, -36.211544036865234, 681.5485229492188)","(-9.817533493041992, -41.65282440185547, 687.8150634765625)","(-33.33409118652344, 138.01148986816406, 39.59029769897461)","(-28.80865478515625, 144.50782775878906, 41.954795837402344)",POINT (0.414762482047081 0.3224579393863678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,22,162057016985,2895363974,1,1,"(0.3973788619041443, 0.2937691807746887)","(0.4125804305076599, 0.31570059061050415)",1,1,3.5006103515625,3.879928588867188,"(-86.39924621582031, -36.25926208496094, 680.760498046875)","(-10.149208068847656, -41.6700439453125, 687.361083984375)","(-37.077850341796875, 146.49929809570312, 42.67957305908203)","(-31.82533073425293, 142.49380493164062, 41.22172927856445)",POINT (0.4049796462059021 0.3047348856925964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,44,22,162057033653,2895380641,1,1,"(0.3957922160625458, 0.2775532007217407)","(0.42369773983955383, 0.3074142634868622)",1,1,3.4989013671875,3.88861083984375,"(-86.7878646850586, -36.29051971435547, 680.1537475585938)","(-10.518701553344727, -41.639827728271484, 686.5548706054688)","(-37.626068115234375, 149.4609375, 43.75749588012695)","(-27.98402214050293, 144.0072021484375, 41.77254867553711)",POINT (0.4097449779510498 0.2924837321043014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
