,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,11,31,65597415629,1796267907,1,1,"(0.5666433572769165, 0.6658769845962524)","(0.47396472096443176, 0.4041464030742645)",1,1,2.4136199951171875,2.686187744140625,"(-66.94183349609375, 2.0315306186676025, 684.930419921875)","(-2.8220791816711426, 0.6968913078308105, 695.5392456054688)","(23.36508560180664, 78.71733856201172, 18.00899314880371)","(-8.751441955566406, 126.65886688232422, 35.45830154418945)",POINT (0.5203040391206741 0.5350116938352585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597432294,1796284572,1,1,"(0.4847409129142761, 0.5471634864807129)","(0.46785277128219604, 0.464530885219574)",1,1,2.748153686523437,2.654022216796875,"(-66.96796417236328, 2.0282843112945557, 684.9519653320312)","(-2.8418097496032715, 0.7078357934951782, 695.552490234375)","(-5.0171003341674805, 100.46223449707031, 25.923498153686523)","(-10.869477272033691, 115.5981674194336, 31.43252182006836)",POINT (0.4762968420982361 0.5058471858501434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597448962,1796301239,1,1,"(0.499450147151947, 0.4476015567779541)","(0.4716224670410156, 0.5037205815315247)",1,1,2.8970489501953125,2.6366424560546875,"(-67.00077056884766, 2.0283730030059814, 684.9580078125)","(-2.870490789413452, 0.7194899916648865, 695.5262451171875)","(0.08018722385168076, 118.69912719726562, 32.56120681762695)","(-9.563128471374512, 108.41975402832031, 28.819791793823242)",POINT (0.4855363070964813 0.4756610691547394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597465637,1796317914,1,1,"(0.4959900379180908, 0.43086594343185425)","(0.47494611144065857, 0.4926053583621979)",1,1,2.945785522460937,2.655487060546875,"(-67.06877136230469, 2.033191204071045, 685.1951293945312)","(-2.9275403022766113, 0.722557783126831, 695.592041015625)","(-1.1188675165176392, 121.76461791992188, 33.67691421508789)","(-8.41136360168457, 110.45573425292969, 29.56081771850586)",POINT (0.4854680746793747 0.4617356508970261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597482304,1796334581,1,1,"(0.49598243832588196, 0.4843619465827942)","(0.47001639008522034, 0.5093444585800171)",1,1,2.866683959960937,2.675445556640625,"(-67.11663055419922, 2.026880979537964, 685.2119140625)","(-2.987287998199463, 0.7283110618591309, 695.6580200195312)","(-1.121505618095398, 111.96568298339844, 30.110422134399414)","(-10.119686126708984, 107.38961029052734, 28.44483757019043)",POINT (0.4829994142055512 0.4968532025814056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597498972,1796351248,1,1,"(0.4970002770423889, 0.4801775813102722)","(0.464188814163208, 0.48394066095352173)",1,1,2.90966796875,2.64044189453125,"(-67.15725708007812, 2.0243186950683594, 685.0973510742188)","(-3.0284016132354736, 0.7352293133735657, 695.5244750976562)","(-0.7687904834747314, 112.73212432861328, 30.389404296875)","(-12.13914966583252, 112.04285430908203, 30.13848876953125)",POINT (0.4805945456027985 0.482059121131897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597515638,1796367914,1,1,"(0.49340957403182983, 0.4736199975013733)","(0.4692974090576172, 0.4686968922615051)",1,1,2.8951416015625,2.674057006835937,"(-67.21682739257812, 2.0270893573760986, 685.124755859375)","(-3.087296724319458, 0.7451902627944946, 695.7376708984375)","(-2.0131006240844727, 113.93331909179688, 30.826536178588867)","(-10.368850708007812, 114.83507537841797, 31.15477180480957)",POINT (0.4813534915447235 0.4711584448814392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597532310,1796384585,1,1,"(0.4947447180747986, 0.46695756912231445)","(0.4692571461200714, 0.5157395601272583)",1,1,2.9132080078125,2.7371063232421875,"(-67.26673126220703, 2.0355982780456543, 685.2196655273438)","(-3.145160675048828, 0.7761238813400269, 695.71044921875)","(-1.5504122972488403, 115.15367126464844, 31.27073097229004)","(-10.382813453674316, 106.21822357177734, 28.018497467041016)",POINT (0.482000932097435 0.4913485646247864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597548976,1796401251,1,1,"(0.49978023767471313, 0.46630141139030457)","(0.46477288007736206, 0.48710018396377563)",1,1,2.9300994873046875,2.70709228515625,"(-67.3033676147461, 2.04569673538208, 685.291748046875)","(-3.1907081604003906, 0.7932449579238892, 695.8567504882812)","(0.19456800818443298, 115.27384185791016, 31.31450843811035)","(-11.93675708770752, 111.46412658691406, 29.92782974243164)",POINT (0.4822765588760376 0.4767007976770401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,31,65597565644,1796417918,1,1,"(0.499668687582016, 0.4455343186855316)","(0.4659850597381592, 0.49131837487220764)",1,1,2.942138671875,2.73626708984375,"(-67.31884765625, 2.068711757659912, 685.3162231445312)","(-3.212998628616333, 0.8238349556922913, 695.870361328125)","(0.15590417385101318, 119.07778930664062, 32.69902801513672)","(-11.516695022583008, 110.69146728515625, 29.646642684936523)",POINT (0.4828268736600876 0.4684263467788696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
