,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,13,3,408002094903,2158938344,1,1,"(0.4732336401939392, 0.2596287727355957)","(0.48684707283973694, 0.29023200273513794)",1,1,2.5227203369140625,2.5723419189453125,"(-58.113040924072266, 27.551712036132812, 547.53564453125)","(3.360762119293213, 22.181297302246094, 547.1072387695312)","(-10.868111610412598, 152.73458862304688, 44.94905090332031)","(-6.164314270019531, 147.1453094482422, 42.91473388671875)",POINT (0.4800403565168381 0.2749303877353668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002111569,2158955010,1,1,"(0.47118842601776123, 0.2623477578163147)","(0.48771312832832336, 0.2940356135368347)",1,1,2.520782470703125,2.5744171142578125,"(-58.158935546875, 27.568058013916016, 547.5521850585938)","(3.326456069946289, 22.204498291015625, 547.12353515625)","(-11.574785232543945, 152.2379913330078, 44.76831817626953)","(-5.865087509155273, 146.4506378173828, 42.66185760498047)",POINT (0.4794507771730423 0.2781916856765747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002128236,2158971677,1,1,"(0.47269758582115173, 0.2629936635494232)","(0.48615989089012146, 0.2936137914657593)",1,1,2.490219116210937,2.578231811523437,"(-58.222206115722656, 27.577266693115234, 547.6593017578125)","(3.2975642681121826, 22.220142364501953, 547.0160522460938)","(-11.053327560424805, 152.12002563476562, 44.72540283203125)","(-6.401745319366455, 146.5276641845703, 42.689903259277344)",POINT (0.4794287383556366 0.2783037275075912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002144903,2158988343,1,1,"(0.4731670320034027, 0.26614660024642944)","(0.48658788204193115, 0.29144051671028137)",1,1,2.5015106201171875,2.5576171875,"(-58.25624465942383, 27.58984375, 547.5934448242188)","(3.2707135677337646, 22.252138137817383, 547.0245361328125)","(-10.891119956970215, 151.544189453125, 44.51579284667969)","(-6.253886699676514, 146.9246063232422, 42.83436965942383)",POINT (0.4798774570226669 0.2787935584783554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002161570,2159005010,1,1,"(0.4722261130809784, 0.26877355575561523)","(0.488942414522171, 0.28881803154945374)",1,1,2.4899444580078125,2.551483154296875,"(-58.27911376953125, 27.623620986938477, 547.5881958007812)","(3.257965087890625, 22.29633331298828, 546.9749145507812)","(-11.216226577758789, 151.06442260742188, 44.34111404418945)","(-5.440335273742676, 147.40354919433594, 43.008731842041016)",POINT (0.4805842638015747 0.2787957936525345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002178238,2159021677,1,1,"(0.47312310338020325, 0.2567340135574341)","(0.4924449324607849, 0.28935402631759644)",1,1,2.496688842773437,2.553131103515625,"(-58.273738861083984, 27.671859741210938, 547.5061645507812)","(3.2639999389648438, 22.3651180267334, 546.9251708984375)","(-10.906306266784668, 153.26327514648438, 45.1414794921875)","(-4.230127811431885, 147.30564880371094, 42.973079681396484)",POINT (0.4827840179204941 0.2730440199375153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002194904,2159038343,1,1,"(0.47534745931625366, 0.25972089171409607)","(0.4889953136444092, 0.2925596237182617)",1,1,2.48858642578125,2.5416717529296875,"(-58.26830291748047, 27.754135131835938, 547.5315551757812)","(3.2821269035339355, 22.453285217285156, 547.0328979492188)","(-10.13773250579834, 152.71775817871094, 44.94295883178711)","(-5.422047138214111, 146.72021484375, 42.759952545166016)",POINT (0.4821713864803314 0.2761402577161789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002211572,2159055010,1,1,"(0.4757704436779022, 0.26764369010925293)","(0.48509323596954346, 0.28772249817848206)",1,1,2.482177734375,2.5378875732421875,"(-58.240333557128906, 27.84552001953125, 547.519287109375)","(3.3139569759368896, 22.551734924316406, 547.0324096679688)","(-9.991589546203613, 151.27076721191406, 44.41627883911133)","(-6.770327568054199, 147.60365295410156, 43.081546783447266)",POINT (0.4804318398237228 0.2776830941438675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002228245,2159071683,1,1,"(0.4738155007362366, 0.26481893658638)","(0.48522961139678955, 0.29047805070877075)",1,1,2.480194091796875,2.528167724609375,"(-58.20811462402344, 27.954919815063477, 547.5919799804688)","(3.3531999588012695, 22.65359115600586, 547.0735473632812)","(-10.6670560836792, 151.7866668701172, 44.60403823852539)","(-6.723189353942871, 147.10037231445312, 42.89836120605469)",POINT (0.4795225560665131 0.2776484936475754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,13,3,408002244911,2159088348,1,1,"(0.46974942088127136, 0.2638072073459625)","(0.4835759699344635, 0.28704094886779785)",1,1,2.480133056640625,2.5328826904296875,"(-58.159698486328125, 28.058319091796875, 547.6185302734375)","(3.4041876792907715, 22.758060455322266, 547.0564575195312)","(-12.071998596191406, 151.97145080566406, 44.67129898071289)","(-7.2945780754089355, 147.72811889648438, 43.12685775756836)",POINT (0.4766626954078674 0.2754240781068802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
