,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,25,12,250085738947,1581261038,1,1,"(0.6286311745643616, 0.11053896695375443)","(0.6654842495918274, 0.11337043344974518)",1,1,3.09326171875,2.7140350341796875,"(-46.10594940185547, -38.196266174316406, 662.6796264648438)","(23.71310806274414, -40.808048248291016, 660.8785400390625)","(42.82564926147461, 179.9638671875, 54.85968780517578)","(55.5593376159668, 179.4467315673828, 54.671485900878906)",POINT (0.6470577120780945 0.1119547002017498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085755615,1581277705,1,1,"(0.6308155059814453, 0.12590079009532928)","(0.6689069867134094, 0.14413726329803467)",1,1,3.103973388671875,2.7379913330078125,"(-45.831268310546875, -38.1040153503418, 662.5470581054688)","(23.975536346435547, -40.791053771972656, 661.05322265625)","(43.58039855957031, 177.15823364257812, 53.83852767944336)","(56.74195861816406, 173.8275909423828, 52.626304626464844)",POINT (0.6498612463474274 0.135019026696682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085772287,1581294376,1,1,"(0.6289697885513306, 0.11953863501548767)","(0.6806327104568481, 0.09686792641878128)",1,1,3.1469268798828125,2.70684814453125,"(-45.58332824707031, -38.015869140625, 662.5809326171875)","(24.2106990814209, -40.76788330078125, 661.1823120117188)","(42.94268035888672, 178.3201904296875, 54.2614631652832)","(60.79351806640625, 182.46070861816406, 55.768463134765625)",POINT (0.6548012495040894 0.1082032807171345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085788953,1581311042,1,1,"(0.6346575021743774, 0.1142905130982399)","(0.6756018400192261, 0.08575676381587982)",1,1,3.1277008056640625,2.7250213623046875,"(-45.35198211669922, -37.90347671508789, 662.6746215820312)","(24.467670440673828, -40.71308898925781, 661.2122192382812)","(44.90790939331055, 179.27870178222656, 54.610313415527344)","(59.05521011352539, 184.489990234375, 56.507102966308594)",POINT (0.6551296710968018 0.1000236384570599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085805621,1581327709,1,1,"(0.6268884539604187, 0.13409654796123505)","(0.6817912459373474, 0.09432117640972137)",1,1,3.1443634033203125,2.721466064453125,"(-45.120399475097656, -37.74781799316406, 662.7794189453125)","(24.71316146850586, -40.55714416503906, 661.726806640625)","(42.223514556884766, 175.66139221191406, 53.29370880126953)","(61.19382095336914, 182.92584228515625, 55.937744140625)",POINT (0.6543398499488831 0.1142088621854782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085822289,1581344376,1,1,"(0.6355405449867249, 0.11625966429710388)","(0.681187629699707, 0.09009459614753723)",1,1,3.14208984375,2.707183837890625,"(-44.90504455566406, -37.544986724853516, 662.8572998046875)","(24.936203002929688, -40.3564567565918, 661.8303833007812)","(45.21303176879883, 178.91905212402344, 54.47944259643555)","(60.985260009765625, 183.69775390625, 56.21873092651367)",POINT (0.6583640873432159 0.1031771302223206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085838955,1581361042,1,1,"(0.6327663064002991, 0.12743988633155823)","(0.6834399700164795, 0.10506906360387802)",1,1,3.146759033203125,2.744369506835937,"(-44.69561004638672, -37.329612731933594, 662.9104614257812)","(25.136817932128906, -40.12149429321289, 661.6936645507812)","(44.25444793701172, 176.8771514892578, 53.736202239990234)","(61.763492584228516, 180.962890625, 55.223304748535156)",POINT (0.6581031382083893 0.1162544749677181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085855623,1581377709,1,1,"(0.6323290467262268, 0.12083172053098679)","(0.6797381043434143, 0.10609140992164612)",1,1,3.156341552734375,2.7511749267578125,"(-44.47972106933594, -37.12989807128906, 663.0489501953125)","(25.365604400634766, -39.91252899169922, 661.74853515625)","(44.103363037109375, 178.08404541015625, 54.17547607421875)","(60.484405517578125, 180.77613830566406, 55.15538024902344)",POINT (0.6560335755348206 0.1134615652263164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085872289,1581394375,1,1,"(0.632328987121582, 0.11118443310260773)","(0.676845908164978, 0.11040788143873215)",1,1,3.1313018798828125,2.7318115234375,"(-44.246429443359375, -36.93855285644531, 663.2151489257812)","(25.615375518798828, -39.718807220458984, 661.9708862304688)","(44.10335159301758, 179.84597778320312, 54.816802978515625)","(59.485084533691406, 179.98779296875, 54.868431091308594)",POINT (0.65458744764328 0.1107961572706699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,12,250085888957,1581411042,1,1,"(0.6319005489349365, 0.12842905521392822)","(0.6783455610275269, 0.09602587670087814)",1,1,3.1839752197265625,2.7511749267578125,"(-43.981788635253906, -36.76020050048828, 663.3480224609375)","(25.899988174438477, -39.571533203125, 662.2879638671875)","(43.955318450927734, 176.69647216796875, 53.67047119140625)","(60.00326156616211, 182.61448669433594, 55.82445526123047)",POINT (0.6551230549812317 0.1122274659574032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
