,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,28,5,8615874405,8834263824,1,1,"(0.4848186671733856, 0.6693363189697266)","(0.4755346179008484, 0.570097804069519)",1,1,3.655197143554688,3.58184814453125,"(-52.6119384765625, 3.598456859588623, 543.8941040039062)","(11.285516738891602, -4.891714096069336, 545.715576171875)","(-4.990157604217529, 78.0837173461914, 17.778322219848633)","(-8.207422256469727, 96.26133728027344, 24.394498825073242)",POINT (0.480176642537117 0.6197170615196228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,5,8615891080,8834280498,1,1,"(0.48486265540122986, 0.6524432301521301)","(0.4661504924297333, 0.5805841088294983)",1,1,3.646286010742188,3.581756591796875,"(-52.58074951171875, 3.623380661010742, 543.8995361328125)","(11.326431274414062, -4.812263488769531, 545.9951171875)","(-4.974908351898193, 81.17801666259766, 18.90465545654297)","(-11.459369659423828, 94.34053802490234, 23.695409774780273)",POINT (0.4755065739154816 0.6165136694908142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,5,8615907746,8834297164,1,1,"(0.4750211536884308, 0.6401729583740234)","(0.47718238830566406, 0.5783718824386597)",1,1,3.65380859375,3.5757598876953125,"(-52.553321838378906, 3.677734375, 544.1702880859375)","(11.344095230102539, -4.763561248779297, 545.9283447265625)","(-8.385364532470703, 83.4255599975586, 19.722726821899414)","(-7.636420249938965, 94.74576568603516, 23.842859268188477)",POINT (0.4761017709970474 0.6092724204063416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,5,8615924406,8834313823,1,1,"(0.47671422362327576, 0.6402662992477417)","(0.4818224012851715, 0.5833594799041748)",1,1,3.6576080322265625,3.5709381103515625,"(-52.52948760986328, 3.7561073303222656, 544.423095703125)","(11.37940502166748, -4.700535297393799, 545.943603515625)","(-7.798643589019775, 83.40847778320312, 19.716466903686523)","(-6.028477191925049, 93.8321762084961, 23.510360717773438)",POINT (0.4792683124542236 0.6118128895759583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,5,8615941072,8834330489,1,1,"(0.4709000885486603, 0.6362192630767822)","(0.47392672300338745, 0.5849947929382324)",1,1,3.637603759765625,3.5704803466796875,"(-52.50927734375, 3.821712017059326, 544.7268676757812)","(11.447944641113281, -4.645272254943848, 546.2720336914062)","(-9.813456535339355, 84.1497802734375, 19.98626136779785)","(-8.76462459564209, 93.53263854980469, 23.40133285522461)",POINT (0.4724134057760239 0.6106070280075073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,5,8615957748,8834347164,1,1,"(0.46845874190330505, 0.6423625946044922)","(0.4741494059562683, 0.588264524936676)",1,1,3.652862548828125,3.566390991210937,"(-52.43532943725586, 3.9005014896392822, 544.7053833007812)","(11.492465019226074, -4.577355861663818, 546.320068359375)","(-10.659467697143555, 83.0245132446289, 19.576623916625977)","(-8.687460899353027, 92.93372344970703, 23.18330955505371)",POINT (0.4713040739297867 0.6153135597705841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,5,8615974415,8834363831,1,1,"(0.46565091609954834, 0.6332310438156128)","(0.47969111800193787, 0.594547688961029)",1,1,3.627471923828125,3.5653839111328125,"(-52.40541076660156, 3.9708824157714844, 544.8265380859375)","(11.524276733398438, -4.4940948486328125, 546.3684692382812)","(-11.632489204406738, 84.69713592529297, 20.185482025146484)","(-6.767046928405762, 91.78282928466797, 22.764434814453125)",POINT (0.4726710170507431 0.6138893663883209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,28,5,8615991083,8834380498,1,1,"(0.46601057052612305, 0.6227763295173645)","(0.4752042293548584, 0.5815210938453674)",1,1,3.644729614257813,3.562606811523437,"(-52.378936767578125, 4.044380187988281, 545.064453125)","(11.571006774902344, -4.420497894287109, 546.6646728515625)","(-11.507859230041504, 86.61212158203125, 20.882524490356445)","(-8.321908950805664, 94.16890716552734, 23.632938385009766)",POINT (0.4706073999404907 0.602148711681366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,5,8616007749,8834397164,1,1,"(0.45902547240257263, 0.629845380783081)","(0.4693560302257538, 0.5860006213188171)",1,1,3.628082275390625,3.5654449462890625,"(-52.33131790161133, 4.122748374938965, 545.1553955078125)","(11.612759590148926, -4.322136878967285, 546.779052734375)","(-13.928448677062988, 85.31729888916016, 20.411205291748047)","(-10.34852409362793, 93.34840393066406, 23.33428192138672)",POINT (0.4641907513141632 0.6079230010509491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,5,8616024412,8834413826,1,1,"(0.4666081666946411, 0.6068152785301208)","(0.45569613575935364, 0.5433949828147888)",1,1,3.630706787109375,3.5667877197265625,"(-52.324615478515625, 4.308311462402344, 544.5729370117188)","(11.55893325805664, -4.087940216064453, 546.647705078125)","(-11.300760269165039, 89.53573608398438, 21.94662857055664)","(-15.082188606262207, 101.15251922607422, 26.174774169921875)",POINT (0.4611521512269974 0.5751051306724548),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
